Arms imports (constant 1990 US$)	Armed forces personnel, total	Armed forces personnel (% of total labor force)	Military expenditure (current LCU)	Military expenditure (% of GDP)	Military expenditure (% of central government expenditure)	Arms exports (constant 1990 US$)	General government final consumption expenditure (current US$)	General government final consumption expenditure (current LCU)	General government final consumption expenditure (constant 2000 US$)	General government final consumption expenditure (annual % growth)	General government final consumption expenditure (constant LCU)	General government final consumption expenditure (% of GDP)	Household final consumption expenditure, etc. (current US$)	Household final consumption expenditure, etc. (current LCU)	Household final consumption expenditure, etc. (constant 2000 US$)	Household final consumption expenditure, etc. (annual % growth)	Household final consumption expenditure, etc. (constant LCU)	Household final consumption expenditure, etc. (% of GDP)	Household final consumption expenditure (current US$)	Household final consumption expenditure (current LCU)	Household final consumption expenditure (constant 2000 US$)	Household final consumption expenditure (annual % growth)	Household final consumption expenditure (constant LCU)	Household final consumption expenditure per capita (constant 2000 US$)	Household final consumption expenditure per capita growth (annual %)	Household final consumption expenditure, PPP (current international $)	Household final consumption expenditure, PPP (constant 2005 international $)	Final consumption expenditure, etc. (current US$)	Final consumption expenditure, etc. (current LCU)	Final consumption expenditure, etc. (constant 2000 US$)	Final consumption expenditure, etc. (annual % growth)	Final consumption expenditure, etc. (constant LCU)	Final consumption expenditure, etc. (% of GDP)	Final consumption expenditure (current US$)	Final consumption expenditure (current LCU)	Final consumption expenditure (constant 2000 US$)	Final consumption expenditure (constant LCU)	Gross national expenditure deflator (base year varies by country)	Gross national expenditure (current US$)	Gross national expenditure (current LCU)	Gross national expenditure (constant 2000 US$)	Gross national expenditure (constant LCU)	Gross national expenditure (% of GDP)	Exports of goods and services (current US$)	Exports of goods and services (current LCU)	Exports of goods and services (constant 2000 US$)	Exports of goods and services (annual % growth)	Exports of goods and services (constant LCU)	Exports of goods and services (% of GDP)	Gross fixed capital formation, private sector (current LCU)	Gross fixed capital formation, private sector (% of GDP)	Gross fixed capital formation (current US$)	Gross fixed capital formation (current LCU)	Gross fixed capital formation (constant 2000 US$)	Gross fixed capital formation (annual % growth)	Gross fixed capital formation (constant LCU)	Gross fixed capital formation (% of GDP)	Changes in inventories (current US$)	Changes in inventories (current LCU)	Changes in inventories (constant LCU)	Gross capital formation (current US$)	Gross capital formation (current LCU)	Gross capital formation (constant 2000 US$)	Gross capital formation (annual % growth)	Gross capital formation (constant LCU)	Gross capital formation (% of GDP)	Imports of goods and services (current US$)	Imports of goods and services (current LCU)	Imports of goods and services (constant 2000 US$)	Imports of goods and services (annual % growth)	Imports of goods and services (constant LCU)	Imports of goods and services (% of GDP)	External balance on goods and services (current US$)	External balance on goods and services (current LCU)	External balance on goods and services (constant LCU)	External balance on goods and services (% of GDP)	Trade (% of GDP)	Income
649000000	56552	0.48601449	24311000000	1.936759555	7.289939338	57000000	1.62619E+11	2.20868E+11	95942865403	2.78141011	2.20868E+11	17.5956649	4.94802E+11	6.72038E+11	3.33093E+11	-0.416980316	6.72038E+11	53.53856351	4.94801E+11	6.72036E+11	3.34084E+11	0.234165491	6.72036E+11	15219.04426	-1.835201519	4.29336E+11	4.13427E+11	6.57421E+11	8.92906E+11	4.28569E+11	0.355495913	8.92906E+11	71.13422841	6.57419E+11	8.92904E+11	4.30063E+11	8.92904E+11	100	9.18586E+11	1.24762E+12	6.14872E+11	1.24762E+12	99.39278593	2.09426E+11	2.84441E+11	1.01504E+11	2.640334291	2.84441E+11	22.66027002	NaN	NaN	2.61608E+11	3.55315E+11	1.79357E+11	0.814311453	3.55315E+11	28.30651644	-443235080.9	-602000000	-602000000	2.61165E+11	3.54713E+11	1.80474E+11	-0.579905937	3.54713E+11	28.25855752	2.03814E+11	2.76819E+11	1.65754E+11	-3.321354107	2.76819E+11	22.05305595	5611856789	7622000000	7622000000	0.607214073	44.71332597	3
330000000	25900	0.597776586	2495000000	0.90787298	2.273342927	29000000	75724330166	54509629000	41721593063	0.248099911	49453426299	19.83479732	2.07632E+11	1.49462E+11	1.1844E+11	0.150883702	1.39604E+11	54.38586232	2.07972E+11	1.49707E+11	1.17879E+11	-0.281282681	1.39343E+11	14091.43432	-0.619218483	1.71645E+11	1.56539E+11	2.83356E+11	2.03972E+11	1.60165E+11	0.176295176	1.89058E+11	74.22065964	2.83696E+11	2.04217E+11	1.59602E+11	1.88796E+11	108.4715174	3.63639E+11	2.61763E+11	2.05633E+11	2.4132E+11	95.24951988	1.92492E+11	1.38564E+11	1.19607E+11	-14.33886553	1.34504E+11	50.42035538	NaN	NaN	79043848450	56899161000	44985594989	-8.345644815	51625812498	20.70429293	1239117419	891970000	NaN	80282965869	57791131000	45611010232	-11.85084069	52262014893	21.02886024	1.74356E+11	1.25509E+11	1.06353E+11	-13.81582868	1.18663E+11	45.66987526	18136153300	13055183000	15841265089	4.750480117	96.09023064	3
147000000	81940	1.816831172	1184000000	3.325702569	17.60019027	NaN	6133366509	4930000000	2854057442	5.670121694	2553898362	13.84773113	16790248928	13496002088	10602996368	6.389109643	9332947483	37.90852096	16189602000	13013202088	10150290919	-3.281362113	9082841575	1134.460182	-5.268683185	26145025307	26417289485	22923615437	18426002088	13477555562	6.23381047	11886845845	51.75625209	22322968510	17943202088	13004341278	11636739936	160.557954	31316250421	25172002088	17844566333	15677829380	70.7048919	22846820000	18364273916	11198309914	8.133173145	10310377550	51.58286565	2308467000	6.484184655	8335406818	6700000000	4212764904	-9.015094945	3769711579	18.81943177	57228166.21	46000000	21271956.11	8392634984	6746000000	4236536949	-8.960970805	3790983535	18.9486398	9871580000	7934776004	8823165124	-5.274774732	7894987661	22.28775755	12975240000	10429497912	2415389889	29.2951081	73.8706232	2
2000000	51050	1.224953733	NaN	NaN	NaN	NaN	488346580.2	6.00754E+11	NaN	3.468425427	70885319044	26.90344653	1496029160	1.84039E+12	NaN	-13.43882051	1.84135E+12	82.41757418	1496029160	1.84039E+12	NaN	NaN	1.5147E+12	NaN	NaN	2947872429	3388325733	1984375740	2.44114E+12	NaN	-12.9112962	1.91223E+12	109.3210207	1984375740	2.44114E+12	NaN	1.91223E+12	131.0654764	2326143613	2.86158E+12	NaN	2.18332E+12	128.1493162	98009404.42	1.20569E+11	NaN	0.945996227	1.50476E+11	5.399425076	2.17718E+11	9.75	341767873.3	4.20436E+11	NaN	4.225651235	2.73085E+11	18.82829547	0	0	-2000000000	341767873.3	4.20436E+11	NaN	4.660675211	2.71085E+11	18.82829547	608970789.1	7.49144E+11	NaN	-26.50801875	8.83397E+11	33.54874126	-510961384.7	-6.28574E+11	-7.32921E+11	-28.14931618	38.94816633	0
94000000	39482	0.822094331	4048000000	1.187835252	2.634291605	233000000	1.16095E+11	83570000000	57270594811	0.782672664	72972601031	24.52257709	2.49632E+11	1.79696E+11	1.39767E+11	1.140153146	1.66327E+11	52.72955621	2.49633E+11	1.79697E+11	1.38978E+11	0.756831992	1.65764E+11	12872.55439	-0.050604377	1.98175E+11	1.79382E+11	3.65727E+11	2.63266E+11	1.97109E+11	1.030873736	2.393E+11	77.25213329	3.65728E+11	2.63267E+11	1.96333E+11	2.38737E+11	108.0411827	4.60512E+11	3.31496E+11	2.53895E+11	3.06824E+11	97.27337817	3.42207E+11	2.46335E+11	2.08883E+11	-11.21335323	2.39121E+11	72.28394192	NaN	NaN	98879894644	71178000000	55797525319	-7.922175364	64063879189	20.88629881	-4095337456	-2948000000	NaN	94784557188	68230000000	56737466428	-11.87373261	67524095693	20.02124488	3.29298E+11	2.37043E+11	2.01482E+11	-10.73138032	2.31123E+11	69.55732009	12908370297	9292000000	7998084102	2.726621829	141.841262	3
1000000	7250	0.20711976	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5875753411	2.77445E+12	NaN	NaN	NaN	89.22777706	NaN	NaN	NaN	NaN	NaN	7538554722	3.5596E+12	NaN	NaN	114.4786776	921670697.6	4.352E+11	NaN	NaN	NaN	13.99626938	4.8391E+11	15.5627999	1662801311	7.85152E+11	NaN	NaN	NaN	25.2509005	0	0	NaN	1662801311	7.85152E+11	NaN	NaN	NaN	25.2509005	1875108538	8.854E+11	NaN	NaN	NaN	28.47494694	-953437840.2	-4.502E+11	NaN	-14.47867756	42.47121631	0
NaN	220953	0.312195745	75095000000	1.221463668	10.78923987	NaN	4702427326	3.23527E+11	4480727957	5.892964874	1.8079E+11	5.262354033	69245058140	4.76406E+12	53853347483	4.726601379	2.28433E+12	77.49019511	66706191860	4.58939E+12	54977527718	5.944124021	2.25275E+12	373.9201081	4.825925714	1.47871E+11	1.33615E+11	73947485465	5.08759E+12	58273550640	4.811267888	2.46512E+12	82.75254914	71408619186	4.91291E+12	59440316373	2.43354E+12	194.323414	95726453488	6.58598E+12	79128400077	3.38919E+12	107.1247791	17360479651	1.1944E+12	15649927542	0.024329157	6.70141E+11	19.42762403	1.20942E+12	19.67186797	21778968023	1.49839E+12	20545294499	6.185298096	9.24068E+11	24.37222997	NaN	NaN	NaN	21778968023	1.49839E+12	20545294499	6.185298096	9.24068E+11	24.37222997	23727165698	1.63243E+12	16546969380	-2.60165324	6.57358E+11	26.55240314	-6366686047	-4.38028E+11	NaN	-7.124779113	45.98002717	0
119000000	65315	1.815360347	1355000000	1.983267081	6.264147207	14000000	7917981278	11138224264	2769818310	-6.483253633	6809722495	16.30263728	30678294403	43155156736	13558915027	-8.138163262	31857142809	63.16472451	30678294590	43155157000	13691146222	-7.564901415	32046245596	1804.997992	-7.09860273	53273006994	48510417008	38596275681	54293381000	16292854453	-7.850975397	38666865303	79.46736179	38596275868	54293381264	16397671933	38780384234	143.316913	52858869695	74356572000	22238717930	51882621830	108.8331671	23073830952	32457958000	11313058745	-11.2	23511045620	47.50760118	16297431647	23.85399239	14021676264	19724292000	5648375966	-17.6	12919607611	28.86977049	240917750.8	338899000	296148915.7	14262594014	20063191000	5825238653	-24.93211198	13215756526	29.36580534	27363986635	38492920000	14381743201	-21	30156036411	56.34076832	-4290155684	-6034962000	-6644990791	-8.833167134	103.8483695	2
NaN	19460	2.996639021	287000000	3.951099975	NaN	NaN	2985670060	1122600000	NaN	NaN	NaN	15.45472067	6724273662	2528300000	NaN	NaN	NaN	34.80685041	6724539623	2528400000	NaN	NaN	NaN	NaN	NaN	7757563407	NaN	9709943723	3650900000	NaN	NaN	NaN	50.26157108	9710209683	3651000000	NaN	NaN	NaN	14967978383	5627900000	NaN	NaN	77.47873014	15704954308	5905000000	NaN	NaN	NaN	81.29353782	NaN	NaN	5137288695	1931600000	NaN	NaN	NaN	26.59214185	120745965.4	45400000	NaN	5258034660	1977000000	NaN	NaN	NaN	27.21715906	11354110150	4269100000	NaN	NaN	NaN	58.77226796	4350844158	1635900000	NaN	22.52126986	140.0658058	3
NaN	10577	0.727163331	341000000	1.417820465	3.452850345	NaN	3648594360	5136856000	NaN	NaN	NaN	21.35818053	13736453824	19339553338	NaN	NaN	NaN	80.41059972	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17385048184	24476409338	NaN	NaN	NaN	101.7687803	NaN	NaN	NaN	NaN	242.1486219	20965444519	29517249338	10032669150	12189724271	122.7277425	5410023403	7616771949	2967391463	-3.508907425	3798905607	31.66925263	2862421833	11.90146702	3139727135	4420421833	NaN	NaN	NaN	18.37936815	440669200.3	620418167	NaN	3580396335	5040840000	NaN	NaN	NaN	20.95896221	9292578513	13083021288	4855837696	-4.483539255	4849069669	54.39699508	-3882555109	-5466249338	-1050164062	-22.72774246	86.06624771	2
3000000	182940	4.106927175	1.887E+12	1.372940771	4.179600374	42000000	8311417817	2.31847E+13	2533344327	-0.080131178	1.81667E+12	16.86869098	28137766625	7.84903E+13	16557802817	-2.787743006	1.19338E+13	57.10786061	27302993368	7.61617E+13	18867675910	0.000198886	1.35303E+13	1984.608805	0.999464574	73176028958	66190820806	36449184442	1.01675E+14	19102486779	-2.438464728	1.37505E+13	73.9765516	NaN	NaN	NaN	NaN	686.0119263	54814697975	1.52906E+14	31405529754	2.22891E+13	111.2508385	24896648145	6.94492E+13	13932201093	-7.832239952	9.34368E+12	50.52974996	4.41207E+13	32.10127603	17689765191	4.93456E+13	11516664090	5.000045844	8.25878E+12	35.90280132	675748342	1.885E+12	2.79802E+11	18365513533	5.12306E+13	11906840378	-3.081318868	8.53858E+12	37.27428694	30440078867	8.49126E+13	21194618867	-9.122576495	1.43193E+13	61.78058849	-5543430722	-1.54634E+13	-4.97565E+12	-11.25083853	112.3103385	2
NaN	1050	0.761510086	34500000	1.278724981	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
5000000	83200	1.862435419	2431000000	1.997096034	NaN	NaN	2550498673	17904500684	1658702750	3.82003514	3455978966	14.70876483	11358006684	79733206925	8512183156	3.673146524	22235429362	65.50179815	11358006684	79733206925	8512183156	3.673146524	22235429362	870.9504827	2.02922747	25509229955	23556235800	13908505357	97637707609	10164198886	3.692881613	25691408328	80.21056298	13908505357	97637707609	10164198886	25691408328	381.57378	16851320742	1.18296E+11	12394935432	31002201355	97.18182428	6194300357	43483988505	2607229801	-10.75565887	9329491579	35.72262483	8488777258	6.973633646	2857502564	20059668000	1976666042	2.88900307	5167461203	16.47926096	85312820.51	598896000	143331824.9	2942815385	20658564000	2045837281	3.878754024	5310793028	16.9712613	5705628908	40053514931	3246861127	-10.20909555	9037440172	32.90444912	488671449.3	3430473574	292051407.1	2.818175717	68.62707395	1
169000000	713480	0.713775242	52322000000	1.615173655	6.147355497	37000000	3.43916E+11	6.87001E+11	1.64331E+11	3.107439247	3.00644E+11	21.20763573	9.91073E+11	1.97975E+12	5.59637E+11	0.625637204	1.02386E+12	61.11466801	9.91073E+11	1.97975E+12	5.6418E+11	4.441233308	1.03217E+12	2919.480114	3.520635649	1.15667E+12	1.01857E+12	1.33499E+12	2.66675E+12	7.23968E+11	1.178433865	1.3245E+12	82.32230373	1.33499E+12	2.66675E+12	7.28511E+11	1.33281E+12	203.5652314	1.62426E+12	3.2446E+12	8.71214E+11	1.59389E+12	100.1603381	1.78042E+11	3.55654E+11	1.0786E+11	-9.12589604	1.97329E+11	10.9789949	4.96633E+11	15.330987	2.93013E+11	5.85317E+11	1.47246E+11	-6.723273492	2.69386E+11	18.06866325	-3740019190	-7471000000	0	2.89273E+11	5.77846E+11	1.47246E+11	-6.723273492	2.69386E+11	17.8380344	1.80642E+11	3.60847E+11	1.24004E+11	-7.598200231	2.26865E+11	11.13930217	-2599641233	-5193000000	-29535779593	-0.160307266	22.11829707	2
10000000	610	0.385947303	NaN	NaN	NaN	NaN	701675537	1403351074	NaN	NaN	NaN	19.51695058	2229136083	4458272166	NaN	NaN	NaN	62.00292938	1777426388	3554852776	NaN	NaN	NaN	NaN	NaN	2182321906	NaN	2930811620	5861623240	NaN	NaN	NaN	81.51987996	2479101925	4958203850	NaN	NaN	NaN	3737860913	7475721825	NaN	NaN	103.9677783	2179300000	4358600000	NaN	NaN	NaN	60.6167497	NaN	NaN	807049292.5	1614098585	NaN	NaN	NaN	22.44789839	0	0	NaN	807049292.5	1614098585	NaN	NaN	NaN	22.44789839	2321950000	4643900000	NaN	NaN	NaN	64.58452804	-142650000	-285300000	NaN	-3.967778344	125.2012777	3
