Arms imports (constant 1990 US$)	Armed forces personnel, total	Armed forces personnel (% of total labor force)	Military expenditure (current LCU)	Military expenditure (% of GDP)	Military expenditure (% of central government expenditure)	Arms exports (constant 1990 US$)	General government final consumption expenditure (current US$)	General government final consumption expenditure (current LCU)	General government final consumption expenditure (constant 2000 US$)	General government final consumption expenditure (annual % growth)	General government final consumption expenditure (constant LCU)	General government final consumption expenditure (% of GDP)	Household final consumption expenditure, etc. (current US$)	Household final consumption expenditure, etc. (current LCU)	Household final consumption expenditure, etc. (constant 2000 US$)	Household final consumption expenditure, etc. (annual % growth)	Household final consumption expenditure, etc. (constant LCU)	Household final consumption expenditure, etc. (% of GDP)	Household final consumption expenditure (current US$)	Household final consumption expenditure (current LCU)	Household final consumption expenditure (constant 2000 US$)	Household final consumption expenditure (annual % growth)	Household final consumption expenditure (constant LCU)	Household final consumption expenditure per capita (constant 2000 US$)	Household final consumption expenditure per capita growth (annual %)	Household final consumption expenditure, PPP (current international $)	Household final consumption expenditure, PPP (constant 2005 international $)	Final consumption expenditure, etc. (current US$)	Final consumption expenditure, etc. (current LCU)	Final consumption expenditure, etc. (constant 2000 US$)	Final consumption expenditure, etc. (annual % growth)	Final consumption expenditure, etc. (constant LCU)	Final consumption expenditure, etc. (% of GDP)	Final consumption expenditure (current US$)	Final consumption expenditure (current LCU)	Final consumption expenditure (constant 2000 US$)	Final consumption expenditure (constant LCU)	Gross national expenditure deflator (base year varies by country)	Gross national expenditure (current US$)	Gross national expenditure (current LCU)	Gross national expenditure (constant 2000 US$)	Gross national expenditure (constant LCU)	Gross national expenditure (% of GDP)	Exports of goods and services (current US$)	Exports of goods and services (current LCU)	Exports of goods and services (constant 2000 US$)	Exports of goods and services (annual % growth)	Exports of goods and services (constant LCU)	Exports of goods and services (% of GDP)	Gross fixed capital formation, private sector (current LCU)	Gross fixed capital formation, private sector (% of GDP)	Gross fixed capital formation (current US$)	Gross fixed capital formation (current LCU)	Gross fixed capital formation (constant 2000 US$)	Gross fixed capital formation (annual % growth)	Gross fixed capital formation (constant LCU)	Gross fixed capital formation (% of GDP)	Changes in inventories (current US$)	Changes in inventories (current LCU)	Changes in inventories (constant LCU)	Gross capital formation (current US$)	Gross capital formation (current LCU)	Gross capital formation (constant 2000 US$)	Gross capital formation (annual % growth)	Gross capital formation (constant LCU)	Gross capital formation (% of GDP)	Imports of goods and services (current US$)	Imports of goods and services (current LCU)	Imports of goods and services (constant 2000 US$)	Imports of goods and services (annual % growth)	Imports of goods and services (constant LCU)	Imports of goods and services (% of GDP)	External balance on goods and services (current US$)	External balance on goods and services (current LCU)	External balance on goods and services (constant LCU)	External balance on goods and services (% of GDP)	Trade (% of GDP)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
34000000	120000	1.738233118	NaN	NaN	NaN	NaN	342432279.4	15514000000	NaN	NaN	14200000000	7.892131214	4838495835	2.1921E+11	NaN	NaN	1.92076E+11	111.5141484	4838495835	2.1921E+11	NaN	NaN	1.784E+11	NaN	NaN	NaN	13535480465	5180928115	2.34724E+11	NaN	NaN	2.06276E+11	119.4062796	5180928115	2.34724E+11	NaN	1.926E+11	100.0082931	5685813763	2.57598E+11	NaN	2.57576E+11	131.0425184	1325849050	60068000000	NaN	NaN	60100000000	30.55720883	2239000000	1.139002307	504885649	22874000000	NaN	NaN	51676000000	11.63623884	-8299248.23	-376000000	-376000000	504885649	22874000000	NaN	NaN	51300000000	11.63623884	2672755235	1.2109E+11	NaN	NaN	1.211E+11	61.59972726	-1346906185	-61022000000	-61000000000	-31.04251843	92.15693609	0
151000000	110000	1.992501369	19096000000	3.837421143	NaN	2000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8698884012	3.78664E+11	NaN	NaN	NaN	76.09414835	NaN	NaN	NaN	NaN	NaN	10135779764	4.41213E+11	NaN	NaN	88.66350304	8406247541	3.65926E+11	NaN	NaN	NaN	73.5342886	28914639575	5.810517871	1436895751	62548359439	NaN	NaN	NaN	12.56935468	0	0	NaN	1436895751	62548359439	NaN	NaN	NaN	12.56935468	7110288859	3.09512E+11	NaN	NaN	NaN	62.19779164	1295958682	56413340613	NaN	11.33649696	135.7320802	2
NaN	27000	1.999817278	8220000000	1.315793712	5.422266384	NaN	453442697.9	63665999872	381584447.8	9.390586339	1.1813E+11	10.19115843	4076476336	5.72361E+11	3935301191	12.80682492	3.23698E+11	91.61910944	3074815268	4.31722E+11	3084500797	13.13402102	3.37875E+11	998.2920446	12.67998779	7516966965	13649509249	4529919034	6.36027E+11	4258162287	11.87271237	4.41828E+11	101.8102679	3528257966	4.95388E+11	3418274286	4.56005E+11	138.379296	5619438280	7.89002E+11	5188169707	5.70173E+11	126.2972964	908531238.3	1.27563E+11	924761147.3	6.422113067	1.14861E+11	20.41930729	1.1136E+11	17.82557544	1089519347	1.52975E+11	1097835454	-6.171841356	1.01953E+11	24.48702853	0	0	26392154925	1089519347	1.52975E+11	1037747704	14.3466112	1.28345E+11	24.48702853	2078596063	2.91847E+11	2053819280	27.43558543	2.7053E+11	46.71660142	-1170064824	-1.64284E+11	-1.55669E+11	-26.29729413	67.1359087	1
224000000	41500	2.177298619	22775000000	5.647160922	NaN	NaN	9635943093	35388000000	NaN	5.707015631	49436000000	8.774609472	69741322618	2.56125E+11	NaN	5.993408126	3.99734E+11	63.50731465	69741322618	2.56125E+11	NaN	NaN	3.99734E+11	NaN	NaN	NaN	1.25288E+11	79377265712	2.91513E+11	NaN	5.961811568	4.4917E+11	72.28192413	79377265712	2.91513E+11	NaN	4.4917E+11	67.79211543	1.03299E+11	3.79364E+11	NaN	5.59599E+11	94.06496405	54362697264	1.99647E+11	NaN	3.150408721	3.30988E+11	49.50334738	48962000000	12.14034218	23139823670	84981000000	NaN	5.804208274	1.06803E+11	21.07141086	781484025	2870000000	3626000000	23921307695	87851000000	NaN	5.676717992	1.10429E+11	21.78303992	47845066037	1.75711E+11	NaN	12.93833316	2.21969E+11	43.56831143	6517631228	23936000000	1.09019E+11	5.935035953	93.07165881	3
16000000	101100	0.633462606	3413000000	1.091879972	5.548970928	NaN	12484882005	38244937728	36416293507	-5.078139262	33819889535	12.23524217	62157313593	1.90406E+11	1.62501E+11	-14.97495488	1.56572E+11	60.9144551	62157313593	1.90406E+11	1.62111E+11	-14.35419415	1.55267E+11	4304.893581	-15.1620963	1.68387E+11	1.86973E+11	74642191587	2.28651E+11	1.98774E+11	-13.37053462	1.90392E+11	73.14969333	74642191587	2.28651E+11	1.98405E+11	1.89087E+11	122.6405682	86846873380	2.66038E+11	2.23378E+11	2.16925E+11	85.11033538	28254637655	86552428544	32767969134	3.092955202	33122632188	27.68967572	35192432652	11.25869099	12204679119	37386592256	24666527172	-36.44757796	26532874178	11.96064204	0	0	0	12204679119	37386592256	24666527172	-36.44757796	26532874178	11.96064204	13061176777	40010301440	14069392078	-50.059554	14812007287	12.80001371	15193460879	46542127104	18310624901	14.889662	40.48968943	2
NaN	45600	3.102676287	36800000000	2.700973532	NaN	NaN	237325542.9	1.36071E+11	240523208.9	2.187504474	78697940428	9.987040465	2033576873	1.16595E+12	2062287111	8.468419926	8.8247E+11	85.57618481	2105440307	1.20715E+12	2167660142	8.9	9.64639E+11	708.1387443	9.068736163	6388800658	6780353456	2270902416	1.30202E+12	2305239240	7.925279133	9.61168E+11	95.56322528	2342765850	1.34322E+12	2414038913	1.04334E+12	134.479029	2785785123	1.59723E+12	2822589838	1.18772E+12	117.2303175	697610011.3	3.99975E+11	770668620.2	35.817053	3.29645E+11	29.35655104	NaN	NaN	501210604.3	2.87369E+11	494078085.8	33.139863	2.21626E+11	21.09174818	13672102.56	7838900000	4922365426	514882706.9	2.95208E+11	507769518.1	22.51765059	2.26549E+11	21.66709224	1107060085	6.34733E+11	1222860073	18.9470953	5.22972E+11	46.58686856	-409450074.1	-2.34758E+11	-1.93328E+11	-17.23031752	75.9434196	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	200	NaN	NaN	NaN	NaN	NaN	191440737.4	516890000	NaN	NaN	NaN	23.25558405	399868311.1	1079644459	NaN	NaN	NaN	48.57467248	399868311.1	1079644459	NaN	NaN	NaN	NaN	NaN	510896004.6	NaN	591309048.4	1596534459	NaN	NaN	NaN	71.83025653	591309048.4	1596534459	NaN	NaN	NaN	869783117.6	2348414459	NaN	NaN	105.6583603	427860182.8	1155222514	NaN	NaN	NaN	51.97503196	NaN	NaN	278474069.2	751880000	NaN	NaN	NaN	33.82810372	0	0	NaN	278474069.2	751880000	NaN	NaN	NaN	33.82810372	474439991.6	1280988000	NaN	NaN	NaN	57.63339221	-46579808.81	-125765486	NaN	-5.658360251	109.6084242	2
