Arms imports (constant 1990 US$)	Armed forces personnel, total	Armed forces personnel (% of total labor force)	Military expenditure (current LCU)	Military expenditure (% of GDP)	Military expenditure (% of central government expenditure)	Arms exports (constant 1990 US$)	General government final consumption expenditure (current US$)	General government final consumption expenditure (current LCU)	General government final consumption expenditure (constant 2000 US$)	General government final consumption expenditure (annual % growth)	General government final consumption expenditure (constant LCU)	General government final consumption expenditure (% of GDP)	Household final consumption expenditure, etc. (current US$)	Household final consumption expenditure, etc. (current LCU)	Household final consumption expenditure, etc. (constant 2000 US$)	Household final consumption expenditure, etc. (annual % growth)	Household final consumption expenditure, etc. (constant LCU)	Household final consumption expenditure, etc. (% of GDP)	Household final consumption expenditure (current US$)	Household final consumption expenditure (current LCU)	Household final consumption expenditure (constant 2000 US$)	Household final consumption expenditure (annual % growth)	Household final consumption expenditure (constant LCU)	Household final consumption expenditure per capita (constant 2000 US$)	Household final consumption expenditure per capita growth (annual %)	Household final consumption expenditure, PPP (current international $)	Household final consumption expenditure, PPP (constant 2005 international $)	Final consumption expenditure, etc. (current US$)	Final consumption expenditure, etc. (current LCU)	Final consumption expenditure, etc. (constant 2000 US$)	Final consumption expenditure, etc. (annual % growth)	Final consumption expenditure, etc. (constant LCU)	Final consumption expenditure, etc. (% of GDP)	Final consumption expenditure (current US$)	Final consumption expenditure (current LCU)	Final consumption expenditure (constant 2000 US$)	Final consumption expenditure (constant LCU)	Gross national expenditure deflator (base year varies by country)	Gross national expenditure (current US$)	Gross national expenditure (current LCU)	Gross national expenditure (constant 2000 US$)	Gross national expenditure (constant LCU)	Gross national expenditure (% of GDP)	Exports of goods and services (current US$)	Exports of goods and services (current LCU)	Exports of goods and services (constant 2000 US$)	Exports of goods and services (annual % growth)	Exports of goods and services (constant LCU)	Exports of goods and services (% of GDP)	Gross fixed capital formation, private sector (current LCU)	Gross fixed capital formation, private sector (% of GDP)	Gross fixed capital formation (current US$)	Gross fixed capital formation (current LCU)	Gross fixed capital formation (constant 2000 US$)	Gross fixed capital formation (annual % growth)	Gross fixed capital formation (constant LCU)	Gross fixed capital formation (% of GDP)	Changes in inventories (current US$)	Changes in inventories (current LCU)	Changes in inventories (constant LCU)	Gross capital formation (current US$)	Gross capital formation (current LCU)	Gross capital formation (constant 2000 US$)	Gross capital formation (annual % growth)	Gross capital formation (constant LCU)	Gross capital formation (% of GDP)	Imports of goods and services (current US$)	Imports of goods and services (current LCU)	Imports of goods and services (constant 2000 US$)	Imports of goods and services (annual % growth)	Imports of goods and services (constant LCU)	Imports of goods and services (% of GDP)	External balance on goods and services (current US$)	External balance on goods and services (current LCU)	External balance on goods and services (constant LCU)	External balance on goods and services (% of GDP)	Trade (% of GDP)	Income
1386000000	56552	0.477917845	25311000000	1.970069514	7.285565019	98000000	2.06005E+11	2.33886E+11	97603104241	1.730445334	2.2469E+11	18.20440434	6.12176E+11	6.95028E+11	3.38665E+11	1.672822073	6.8328E+11	54.09717017	6.14975E+11	6.98206E+11	3.41184E+11	2.125332571	6.86319E+11	15299.88106	0.531155571	4.4186E+11	4.22214E+11	8.18181E+11	9.28914E+11	4.35799E+11	1.687075683	9.0797E+11	72.30157451	8.2098E+11	9.32092E+11	4.38783E+11	9.11009E+11	101.0961891	1.13513E+12	1.28875E+12	6.30273E+11	1.27478E+12	100.3095479	2.23838E+11	2.54132E+11	1.06923E+11	5.338892776	2.99627E+11	19.78024202	NaN	NaN	3.16843E+11	3.59725E+11	1.83648E+11	2.392243502	3.63815E+11	27.9990224	101291238.4	115000000	2995000000	3.16945E+11	3.5984E+11	1.86629E+11	3.410362744	3.6681E+11	28.00797337	2.27341E+11	2.58109E+11	1.74147E+11	5.063597513	2.90836E+11	20.0897899	-3502915261	-3977000000	8791000000	-0.309547883	39.87003192	3
5000000	25758	0.594109964	2652000000	0.926633512	2.328109864	34000000	72946978947	55439704000	41646786067	-0.179300431	49364756092	19.37114918	2.05906E+11	1.56489E+11	1.20575E+11	1.802499619	1.4212E+11	54.67857121	2.05415E+11	1.56116E+11	1.20417E+11	2.15328461	1.42343E+11	14352.83367	1.85502297	1.80056E+11	1.5991E+11	2.78853E+11	2.11928E+11	1.62221E+11	1.284102966	1.91485E+11	74.04972039	2.78362E+11	2.11555E+11	1.62064E+11	1.91708E+11	111.4945149	3.60351E+11	2.73867E+11	2.09309E+11	2.45632E+11	95.69155284	2.03243E+11	1.54465E+11	1.29527E+11	8.293249236	1.45659E+11	53.97135556	NaN	NaN	77154331579	58637292000	45019517316	0.075407087	51664742019	20.48841623	4343480263	3301045000	NaN	81497813158	61938338000	47256223763	3.607053477	54147133718	21.64183246	1.87018E+11	1.42134E+11	1.14881E+11	8.018636415	1.28178E+11	49.66290841	16224551316	12330659000	17480884788	4.308447155	103.634264	3
147000000	81940	1.779091602	1185000000	2.79053338	16.46908399	NaN	5854870448	4699411765	2574284278	-9.802646587	2303548731	11.06655308	20168925067	16188587705	9015541809	-14.97175425	7935641522	38.12218934	16658926936	13371287705	7812684690	-23.02994316	6991068323	862.8670442	-23.94029705	25840433566	20333402733	26023795515	20887999470	11609409035	-13.86116732	10239190253	49.18874242	22513797384	18070699470	10386961716	9294617054	197.3617009	34900640964	28012999470	16264420594	14193736347	65.96726591	28553375431	22918366790	13908245162	24.19950215	12805437586	53.97001481	2447923688	5.764567732	8820781162	7080000000	4395683363	4.342004908	3933392641	16.67255387	56064287.05	45000000	21153452.42	8876845449	7125000000	4419322976	4.314515127	3954546093	16.77852349	10548017517	8466366260	8941969076	1.346500388	8001293700	19.93728073	18005357914	14452000530	4804143886	34.03273409	73.90729554	2
NaN	51050	1.183857705	NaN	NaN	NaN	NaN	639941231.8	7.87607E+11	NaN	3.785902542	73568968140	31.57299353	1637761686	2.01567E+12	NaN	26.57164175	2.33062E+12	80.80279335	1637761686	2.01567E+12	NaN	NaN	1.61803E+12	NaN	NaN	3084168120	3619467817	2277702918	2.80328E+12	NaN	25.72698795	2.40419E+12	112.3757869	2277702918	2.80328E+12	NaN	2.40419E+12	121.6207903	2642598923	3.25237E+12	NaN	2.67419E+12	130.3787825	124343225.4	1.53035E+11	NaN	57.76166502	2.37394E+11	6.134763092	2.48832E+11	9.975	364896005.5	4.49095E+11	NaN	-0.763340145	2.71E+11	18.00299566	0	0	-1000000000	364896005.5	4.49095E+11	NaN	-0.400083855	2.7E+11	18.00299566	740079440.1	9.10852E+11	NaN	59.18994833	1.40628E+12	36.51354564	-615736214.7	-7.57816E+11	-1.16889E+12	-30.37878255	42.64830873	0
33000000	35736	0.730596618	3951000000	1.113936756	2.526486221	8000000	1.12743E+11	85685000000	57424787510	0.269235372	73169069084	24.15785141	2.46679E+11	1.87476E+11	1.43214E+11	2.466262001	1.70429E+11	52.85659509	2.46679E+11	1.87476E+11	1.42376E+11	2.444983478	1.69817E+11	13067.11204	1.511414461	2.06321E+11	1.83767E+11	3.59422E+11	2.73161E+11	2.0065E+11	1.796295497	2.43598E+11	77.0144465	3.59422E+11	2.73161E+11	1.99828E+11	2.42986E+11	111.2606094	4.541E+11	3.45116E+11	2.56491E+11	3.10187E+11	97.30129015	3.7307E+11	2.83533E+11	2.2961E+11	9.923072239	2.6285E+11	79.93870669	NaN	NaN	94100000000	71516000000	55338150936	-0.823288095	63536448899	20.1630729	576315789.5	438000000	NaN	94677631579	71955000000	55951640461	-1.385021252	66588872617	20.28684365	3.60475E+11	2.73961E+11	2.18958E+11	8.673531806	2.5117E+11	77.23999684	12594736842	9572000000	11679719092	2.698709852	157.1787035	3
0	7250	0.200408838	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5750623744	2.84815E+12	NaN	NaN	NaN	87.68400345	NaN	NaN	NaN	NaN	NaN	7460875104	3.6952E+12	NaN	NaN	113.7614679	936849439.4	4.64E+11	NaN	NaN	NaN	14.28483468	5.23877E+11	16.12823102	1710251361	8.47048E+11	NaN	NaN	NaN	26.07746444	0	0	NaN	1710251361	8.47048E+11	NaN	NaN	NaN	26.07746444	1839374654	9.11E+11	NaN	NaN	NaN	28.04630257	-902525214.2	-4.47E+11	NaN	-13.76146789	42.33113725	0
35000000	220953	0.305516707	90385000000	1.301769216	NaN	NaN	5387233126	3.72718E+11	4878563264	8.878809669	1.96842E+11	5.368067919	77102542793	5.33437E+12	56571562067	5.04743848	2.39963E+12	76.8282487	74798878318	5.17499E+12	57769691910	5.078737274	2.36716E+12	388.5188242	3.90423403	1.56736E+11	1.40401E+11	82489775919	5.70709E+12	61378615196	5.32842863	2.59647E+12	82.19631662	80186111444	5.54771E+12	62626940767	2.564E+12	205.9687048	1.06991E+11	7.4022E+12	83842264145	3.59385E+12	106.6100668	18471882567	1.27799E+12	15797262794	0.941443666	6.7645E+11	18.40616841	1.34691E+12	19.39878815	24500912742	1.69511E+12	22175190187	7.933182406	9.97376E+11	24.41375017	NaN	NaN	NaN	24500912742	1.69511E+12	22175190187	7.933182406	9.97376E+11	24.41375017	25105548783	1.73694E+12	16660041688	0.683341497	6.6185E+11	25.01623521	-6633666216	-4.58953E+11	NaN	-6.610066794	43.42240362	0
8000000	65315	1.860561236	1320000000	1.872041881	6.067724633	4000000	7537306627	11135554000	2743040743	-0.966762604	6743888644	15.79259353	29208382566	43152221000	13409314212	-1.10333913	31505650486	61.19906438	29183378364	43115280000	13531346016	-1.167179162	31672208495	1795.96854	-0.500247183	53184234782	47944213529	36745689193	54287775000	16117007910	-1.079286282	38249539131	76.99165791	36720684991	54250834000	16217297541	38353800007	144.8290857	48634579862	71852323000	21129860991	49611804602	101.9019378	27570997535	40733162000	13145774262	16.2	27319835011	57.76832214	13157939483	18.66076802	11199751138	16546419000	4716393931	-16.5	10787872355	23.46635557	689139530.8	1018129000	574393116.7	11888890669	17564548000	5008257218	-14.02485776	11362265472	24.91027991	28478732451	42074242000	15028921645	4.5	31513058050	59.67025996	-907734915.7	-1341080000	-4193223039	-1.901937823	117.4385821	2
86000000	19460	2.73556241	292000000	3.384565454	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	10577	0.71514772	325000000	1.321998048	3.271670175	NaN	3498551167	5166448940	NaN	NaN	NaN	21.01549357	13368640680	19742000669	NaN	NaN	NaN	80.30426566	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16867191847	24908449609	NaN	NaN	NaN	101.3197592	NaN	NaN	NaN	NaN	225.2001362	20100450034	29683129909	11095857046	13180777957	120.7416609	5955887016	8795294022	3303691737	11.33319546	4229443005	35.776497	2634020624	10.71436961	2835314170	4187020624	NaN	NaN	NaN	17.03148643	397944016.9	587659675.8	NaN	3233258187	4774680300	NaN	NaN	NaN	19.42190164	9408851925	13894423931	6190172083	27.47897418	6181544272	56.51815787	-3452964909	-5099129909	-1952101267	-20.74166087	92.29465487	2
NaN	182940	4.086264225	2.287E+12	1.390475577	4.441343883	160000000	8827736016	2.62935E+13	2556708033	0.922247551	1.83342E+12	15.98621319	31662139795	9.4306E+13	17963800654	8.491451752	1.29472E+13	57.33720583	30436661284	9.06559E+13	20776091752	10.11473724	1.48989E+13	2189.261512	10.3119923	82173785283	72885848409	40489875810	1.206E+14	20533536565	7.49143189	1.47806E+13	73.32341903	NaN	NaN	NaN	NaN	757.1366759	62719480546	1.86811E+14	34813124317	2.46733E+13	113.5791765	29886285425	8.90166E+13	14915102326	7.054888356	1.00029E+13	54.12129787	5.64055E+13	34.29403958	21180120261	6.30852E+13	13251855290	15.06678659	9.50311E+12	38.35523824	1049484474	3.1259E+12	3.89602E+11	22229604735	6.62111E+13	13795145692	15.85899579	9.89272E+12	40.25575752	37384833356	1.11351E+14	23726095040	11.94395705	1.60296E+13	67.70047442	-7498547932	-2.23345E+13	-6.02676E+12	-13.57917655	121.8217723	2
NaN	1050	0.724797742	30700000	1.095645967	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1000000	83200	1.815475314	2300000000	1.668170825	NaN	NaN	2717796342	19069871000	1709603557	3.068711801	3562033000	13.83121845	12241479192	85894379000	8850764596	3.977609893	23119868000	62.29847699	12241479192	85894379000	8850764213	3.977605396	23119867000	891.3291846	2.33982326	27249362766	24493209906	14959275534	1.04964E+11	10556063917	3.855345958	26681901000	76.12969544	14959275534	1.04964E+11	10556063917	26681901000	396.6753786	18301107791	1.28413E+11	12981651323	32372257000	93.13671368	8093221710	56787439000	2864110545	9.85263145	10248692000	41.18745607	9819505206	7.12200526	3256400523	22849077000	2124199994	7.463777319	5553149000	16.57224506	85431733.97	599446000	137207000	3341832257	23448523000	2192053500	7.147011198	5690356000	17.00701824	6744604846	47324644000	3605348882	11.04105598	10035269000	34.32416975	1348616865	9462795000	213423000	6.863286322	75.51162582	1
289000000	713480	0.70233779	60481000000	1.604234387	6.025067426	184000000	4.53229E+11	7.97333E+11	1.71294E+11	4.237349311	3.13383E+11	21.14893961	1.27819E+12	2.24863E+12	6.17692E+11	10.37375569	1.13007E+12	59.64388071	1.27819E+12	2.24863E+12	6.03359E+11	6.944490748	1.10385E+12	3094.998527	6.011974956	1.27125E+12	1.0893E+12	1.73142E+12	3.04596E+12	7.88987E+11	8.980873344	1.44345E+12	80.79282032	1.73142E+12	3.04596E+12	7.74653E+11	1.41723E+12	215.1583967	2.16514E+12	3.80897E+12	9.67646E+11	1.77031E+12	101.0314356	2.32982E+11	4.09868E+11	1.20284E+11	11.51869134	2.20059E+11	10.87158512	6.22544E+11	16.51274079	4.17066E+11	7.33713E+11	1.78659E+11	21.33407314	3.26857E+11	19.4614445	16655044983	29300000000	0	4.33721E+11	7.63013E+11	1.78659E+11	21.33407314	3.26857E+11	20.23861531	2.55084E+11	4.4875E+11	1.68442E+11	35.83645217	3.08165E+11	11.90291466	-22101756281	-38882000000	-88106353321	-1.031329532	22.77449978	2
NaN	610	0.383204186	NaN	NaN	NaN	NaN	834500000	1669000000	NaN	NaN	NaN	20.30660664	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4317300000	8634600000	NaN	NaN	NaN	1945600000	3891200000	NaN	NaN	NaN	47.34395912	NaN	NaN	601150000	1202300000	NaN	NaN	NaN	14.62830028	NaN	NaN	NaN	601150000	1202300000	NaN	NaN	NaN	14.62830028	2153400000	4306800000	NaN	NaN	NaN	52.40053534	-207800000	-415600000	NaN	-5.056576226	99.74449446	3
