Intentional homicides (per 100,000 people)	Travel services (% of commercial service exports)	High-technology exports (% of manufactured exports)	High-technology exports (current US$)	Merchandise exports (current US$)	Manufactures exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	Manufactures imports (% of merchandise imports)	Merchandise imports (current US$)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	Population, total	Population density (people per sq. km of land area)	Population growth (annual %)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Unemployment, total (% of total labor force)	Unemployment, youth total (% of total labor force ages 15-24)	Labor force, total	Labor force participation rate, total (% of total population ages 15-64)	GDP per person employed (constant 1990 PPP $)	Employers, total (% of employment)	Employment to population ratio, ages 15-24, total (%)	Poverty headcount ratio at $2 a day (PPP) (% of population)	Pregnant women receiving prenatal care (%)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Public spending on education, total (% of GDP)	Ratio of female to male primary enrollment (%)	Imports of goods and services (current US$)	Exports of goods and services (current US$)	Inflation, consumer prices (annual %)	CO2 emissions (kt)	Energy imports, net (% of energy use)	Undisbursed external debt, total (UND, current US$)	Total amount of debt rescheduled (current US$)	Net income (BoP, current US$)	Land area (sq. km)	Income
NaN	83.51117514	NaN	59102	97893000	NaN	NaN	NaN	NaN	1113877000	NaN	NaN	104225	579.0277778	1.463280449	12.052	7.176	NaN	76.994	74.52829268	72.18	1.74	86.6960725	77.8073272	20.62017884	70.4714664	8.908354761	41.90140366	12.64108045	29.26032321	5.699999809	23.2	NaN	NaN	NaN	4.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.81462	95.153	NaN	NaN	5.39120264	2357.881	NaN	NaN	NaN	-379905027.9	180	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81390	173.1702128	1.880202228	10.1	2.8	3.1	NaN	NaN	NaN	1.18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96	94	2.6162	NaN	3.9	1.1	2.56318	97.083	NaN	NaN	NaN	539.049	NaN	NaN	NaN	NaN	470	3
NaN	NaN	NaN	NaN	497000000	NaN	NaN	NaN	NaN	2819000000	NaN	NaN	31622333	48.48340769	2.831300722	45.404	16.935	80.5	47.339	47.20531707	47.078	6.7	35.119187	33.1161701	47.31490706	50.47167617	2.213416774	98.13092727	4.385463179	93.74546409	NaN	NaN	8113544.571	49.79999924	NaN	NaN	30	NaN	NaN	63	55	0.42	NaN	113.4	38.6	NaN	62.564	5727363904	1749491274	8.484251969	715.065	NaN	543533000	842459000	NaN	652230	0
NaN	72.39725552	NaN	NaN	44396200000	NaN	NaN	NaN	NaN	13661000000	NaN	NaN	17525367	14.05740515	2.982645128	44.26	15.451	104	50.872	49.43529268	48.067	5.898	42.9873237	36.342531	47.32999014	50.20587872	2.464131134	99.17986208	4.908052995	94.27180909	NaN	NaN	6396814.763	70.40000153	2454	NaN	45.70000076	NaN	79.8	83	88	NaN	1.9	172	45.2	NaN	NaN	26304758768	44706988786	12.24867552	25151.953	-795.3004946	14235220000	21195000	-7599027344	1246700	2
3.312652914	71.64361197	1.314305132	9945986	1077580000	70.23263079	5.229415559	7.453003161	65.1158688	4187510000	16.42150054	14.65505488	3169665	115.6812044	0.412818752	13.041	5.918	15.9	79.711	76.47341463	73.39	1.635	90.0208899	81.5245669	24.77667994	66.29906747	8.924252587	50.83168408	13.46060047	37.37108361	13.5	20.1	1442517.985	66.40000153	14896	NaN	41.09999847	NaN	NaN	98	97	2.9153	NaN	17.8	8.7	NaN	NaN	5883787194	3080498369	2.932682482	4481.074	50.4069127	1188002000	0	297320000	27400	1
NaN	NaN	1.070383568	39672400	1.7863E+11	3.123348948	0.904623314	65.34524402	69.76578986	1.325E+11	6.469226736	0.905021299	5405541	64.65958134	14.7823854	14.232	1.396	7	76.965	76.03843902	75.156	1.906	88.3385264	85.6432785	17.9707082	81.43619667	0.593095122	22.79551856	0.728294231	22.06722433	NaN	NaN	3467487.179	78.59999847	22764	NaN	45.70000076	NaN	100	92	92	1.86	NaN	8.2	4.9	0.72819	NaN	1.66134E+11	1.8669E+11	NaN	137981.876	-258.8857405	NaN	NaN	NaN	83600	3
5.260608941	42.15905293	6.594450291	1139881387	55778800000	31.30516458	50.90517519	10.99399808	85.48308898	44706000000	3.69844769	6.097315656	39368066	14.38528514	0.878198237	17.476	7.723	14.4	78.98	75.11497561	71.434	2.254	86.8350921	73.9748616	25.69628323	63.97940493	10.32431183	56.30029711	16.13693007	40.16336704	8.5	20.3	18106948.99	69	27746	4.5	36.09999847	5.46	NaN	96	98	NaN	0.4	16.1	8.6	4.92687	98.501	53032859707	64218326991	8.831412989	183727.701	-12.73359608	7092105000	982567000	-5942180000	2736690	2
2.309558221	53.40958854	0.87587352	3992200	1152300000	56.21391268	7.964388706	1.202724406	61.45290394	3267800000	18.08442886	16.57335584	3074181	107.9417486	0.141177834	15.125	8.589	18.8	76.695	73.32782927	70.121	1.731	84.3880992	71.6222102	20.87993518	67.22688092	11.89318391	48.75002177	17.69111365	31.05890812	28.39999962	57.6	1413162.777	64.19999695	29351	0.5	16.39999962	20.51	NaN	88	92	4.0682	0.1	21.1	12.9	3.01894	102.38	3604332612	1766283618	4.407360896	5056.793	70.971812	394685000	0	278386618.3	28480	1
NaN	NaN	NaN	NaN	450000000	NaN	NaN	NaN	NaN	650000000	NaN	NaN	65130	325.65	1.679931128	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	200	2
NaN	66.25725135	0.056512531	1208	59352444.44	58.94273735	37.58913122	0	70.56460527	728256000	20.04429656	6.345926359	85935	195.3068182	1.150480543	NaN	NaN	8.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	99	99	2	NaN	9.7	5.2	NaN	95.331	923226689.6	550485448.1	1.416052594	436.373	NaN	NaN	NaN	-52667419.63	440	2
