Intentional homicides (per 100,000 people)	Travel services (% of commercial service exports)	High-technology exports (% of manufactured exports)	High-technology exports (current US$)	Merchandise exports (current US$)	Manufactures exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	Manufactures imports (% of merchandise imports)	Merchandise imports (current US$)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	Population, total	Population density (people per sq. km of land area)	Population growth (annual %)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Unemployment, total (% of total labor force)	Unemployment, youth total (% of total labor force ages 15-24)	Labor force, total	Labor force participation rate, total (% of total population ages 15-64)	GDP per person employed (constant 1990 PPP $)	Employers, total (% of employment)	Employment to population ratio, ages 15-24, total (%)	Poverty headcount ratio at $2 a day (PPP) (% of population)	Pregnant women receiving prenatal care (%)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Public spending on education, total (% of GDP)	Ratio of female to male primary enrollment (%)	Imports of goods and services (current US$)	Exports of goods and services (current US$)	Inflation, consumer prices (annual %)	CO2 emissions (kt)	Energy imports, net (% of energy use)	Undisbursed external debt, total (UND, current US$)	Total amount of debt rescheduled (current US$)	Net income (BoP, current US$)	Land area (sq. km)	Income
NaN	44.74855805	7.074119703	414725495	33233000000	20.15908332	22.43151864	17.33031712	84.25640352	36095000000	5.228332448	4.021250189	16532200	2.151985733	1.636206554	14.9	7.2	8.4	79.68	76.43268293	73.34	1.831	NaN	NaN	22.53936106	66.61986048	10.84077846	50.10538792	16.27259256	33.83279536	7.199999809	13.4	NaN	NaN	36450	5.099999905	NaN	NaN	NaN	88	77	NaN	NaN	10	NaN	4.8832	99.683	39348806752	37680442375	7.231772377	261145.405	-73.35978247	NaN	NaN	-8563290879	7682300	3
NaN	58.96470046	8.006911807	2162211455	31027000000	86.89375723	3.499457436	1.275737183	80.56821076	36223000000	5.703157746	5.679935214	7585317	91.99899333	0.14157085	11.6	11	8.9	78.54	75.14414634	71.91	1.43	NaN	NaN	17.62530483	67.81813611	14.55655906	47.4531825	21.4641096	25.98907289	3.599999905	4.6	NaN	NaN	34680	NaN	NaN	NaN	NaN	90	60	10.60000038	NaN	10.6	NaN	5.23728	98.521	45551020840	45337655188	1.931295201	53340.182	62.19366602	NaN	NaN	-918691667.2	82450	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7004000	84.17257541	1.597500951	26.4	6.8	77.5	69.437	65.36914634	61.495	2.8	NaN	NaN	33.64062328	61.94655942	4.412817304	61.42946588	7.123587404	54.30587847	NaN	NaN	NaN	NaN	11430	NaN	NaN	NaN	NaN	NaN	NaN	9.966300011	NaN	97.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83210	2
NaN	NaN	NaN	NaN	133000000	NaN	NaN	NaN	NaN	204000000	NaN	NaN	5321108	207.2082555	2.950485065	46.311	17.86	110.4	49.165	47.40612195	45.731	6.503	NaN	NaN	44.06423548	52.69005014	3.24571438	89.78915324	6.160013839	83.6291394	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51	46	NaN	NaN	183.9	NaN	NaN	78.623	280918091.2	136282900.6	4.486797697	256.69	NaN	400851000	NaN	-22935289.72	25680	0
NaN	NaN	NaN	NaN	92135000000	79.20441354	NaN	NaN	NaN	92436000000	NaN	NaN	9901664	NaN	0.317926245	12.1	10.6	9	78.966	75.52302439	72.244	1.56	NaN	NaN	18.50740926	67.13250758	14.36008316	48.95913114	21.39065511	27.56847604	10.10000038	18.1	NaN	NaN	42881	1.399999976	NaN	NaN	NaN	80	75	NaN	NaN	10.6	NaN	4.35372	100.938	99793301461	1.03552E+11	1.162050898	100354.789	71.55905115	NaN	NaN	NaN	NaN	3
NaN	44.28066614	NaN	NaN	226000000	NaN	NaN	NaN	NaN	568000000	NaN	NaN	4494242	40.62775267	2.769768491	47.097	18.136	110.8	50.763	47.7804878	44.94	6.858	NaN	NaN	46.22320155	50.23526765	3.541530798	99.06333672	7.049889378	92.01344734	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30	30	NaN	NaN	184.6	NaN	NaN	49.336	519821871	223653202	NaN	561.051	-6.641217792	430686000	NaN	-32290272	110620	0
NaN	5.792166024	NaN	NaN	1291000000	74.07447511	18.13763369	1.111794636	51.01347141	3041000000	28.5893331	14.23883638	100062322	768.7049397	2.666632774	37.686	11.098	102.4	58.049	58.44697561	58.826	4.925	NaN	NaN	43.16178685	53.19576627	3.642446881	87.98488491	6.847249578	81.13763533	NaN	NaN	NaN	NaN	2041	NaN	NaN	NaN	NaN	16	13	NaN	NaN	148.1	NaN	NaN	80.493	3255865305	1442788426	7.412765957	13545.898	14.76325834	4244731000	NaN	-125891023.1	130170	0
NaN	40.80944351	NaN	NaN	17290000000	NaN	NaN	NaN	NaN	16700000000	NaN	NaN	8981446	81.18454307	0.112372424	13.1	12	18.5	74.99	71.60439024	68.38	1.97	NaN	NaN	20.81340402	66.94473971	12.24185627	49.37693452	18.28650962	31.0904249	NaN	NaN	NaN	NaN	11875	NaN	NaN	NaN	NaN	99	99	9.560199738	NaN	22.3	NaN	NaN	98.84	10557228338	10481223830	2.369668246	87351.607	66.48414249	1911070000	NaN	-429000000	110630	2
NaN	12.70406649	NaN	NaN	2411000000	35.03850241	1.298190076	0.003700127	77.28266128	2593000000	17.66671108	1.584704807	462184	669.8318841	3.53257932	30.757	3.541	17.7	73.403	72.13992683	70.937	3.991	NaN	NaN	33.12757202	64.49741013	2.37501785	55.04498521	3.682346074	51.36263913	NaN	NaN	NaN	NaN	9679	NaN	NaN	NaN	NaN	96	78	NaN	NaN	20.7	NaN	NaN	101.802	2869149034	3529787355	0.303435966	12163.439	-222.7753819	NaN	NaN	-431117021.3	690	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4349682	85.28788235	1.623571439	16.427	7.715	19	74.141	70.10336585	66.258	1.836	NaN	NaN	24.51859091	69.69877547	5.782633615	43.47454359	8.296607187	35.17793641	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.578199863	NaN	21.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51000	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10140000	49.99014001	0.286405787	16.1	10.1	14.4	75.9	71.34146341	67	2.04	NaN	NaN	23.11463869	66.71775279	10.16760852	49.88514424	15.2397347	34.64540954	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.19	NaN	NaN	NaN	13.37290001	NaN	17.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	202840	2
NaN	43.67588933	NaN	NaN	116000000	19.032566	81.65334945	NaN	63.75511438	181000000	23.68052595	10.47368247	179800	7.882507672	2.59169419	37.865	5.1	38.6	73.804	72.15268293	70.58	4.671	NaN	NaN	44.48822179	51.55347845	3.958299759	93.97333218	7.678045941	86.29528624	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61	59	NaN	NaN	48.7	NaN	NaN	NaN	213650000	195300000	3.138888889	249.356	NaN	62817000	NaN	-7700000	22810	1
NaN	NaN	NaN	NaN	31000000	78.98652344	2.793317402	0.063405467	71.60770057	488000000	21.72064895	3.644720236	58700	1174	1.545095018	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	649.059	NaN	NaN	NaN	NaN	50	3
NaN	45.46232877	NaN	NaN	600000000	3.033513537	8.583872817	36.64326333	85.37026879	591000000	11.27486995	0.936345877	6363470	5.874153051	2.223768093	36.767	11.198	88.6	59.413	57.6285122	55.929	4.989	NaN	NaN	41.25690209	55.0654352	3.67766271	81.60212416	6.6787136	74.92341056	18	NaN	NaN	NaN	6253	NaN	NaN	NaN	NaN	28	58	NaN	NaN	129.5	NaN	NaN	NaN	1063833321	862855069.7	16.00209105	4308.725	-100.8499483	866959000	NaN	-264800000	1083300	1
NaN	5.323020928	NaN	NaN	33494000000	52.51433109	29.3666368	2.672332279	56.5484738	16055000000	5.054299197	30.12324413	144470377	17.07804755	1.871804856	25.84	7.302	52.1	69.306	65.57260976	62.017	3.039	NaN	NaN	35.9813149	59.72538288	4.293302228	67.43299948	7.188404697	60.24459478	3.799999952	7.2	NaN	NaN	11076	NaN	NaN	26.63	NaN	58	62	NaN	NaN	62.4	NaN	NaN	NaN	18807996682	35974382968	629.1147272	209363.698	26.52681292	16115825000	NaN	-12080000000	8459420	2
NaN	81.22534841	NaN	NaN	173000000	53.73889283	27.21665906	16.57050267	63.65028605	582000000	19.78825099	9.122302569	257621	599.1186047	0.396326626	16.437	8.261	16.9	76.634	74.05765854	71.604	1.77	NaN	NaN	24.88558686	64.93387522	10.18053793	54.00282158	15.67831566	38.32450592	17.60000038	32.5	NaN	NaN	21292	NaN	NaN	NaN	NaN	76	84	NaN	NaN	19.3	NaN	NaN	NaN	743350055.9	750609010.4	4.858859178	946.086	NaN	NaN	NaN	-35500000	430	3
NaN	NaN	NaN	NaN	1708000000	0.170387832	0.002179417	99.75806535	74.99788834	744000000	22.05038198	0.914225985	238305	45.21916509	2.81079344	29.605	3.853	9.8	75.223	73.10404878	71.086	3.668	NaN	NaN	36.73454829	60.37883906	2.886612647	65.62093865	4.780834961	60.84010369	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89	99	NaN	NaN	13.1	NaN	5.40903	97.336	NaN	NaN	1.192842942	5716.853	-1009.101334	NaN	NaN	NaN	5270	3
NaN	NaN	NaN	NaN	75000000	NaN	NaN	NaN	NaN	127000000	NaN	NaN	540918	11.50889362	3.152222728	39.849	14.748	103.5	52.704	51.17970732	49.728	6.036	NaN	NaN	42.75760326	54.12344547	3.118951266	84.76281237	5.762662076	79.00015029	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70	64	NaN	NaN	150	NaN	NaN	60.685	139419540.2	79686063.22	10.08403361	110.01	NaN	63786000	NaN	NaN	47000	1
NaN	51.09489051	NaN	NaN	1465000000	NaN	NaN	NaN	NaN	1196000000	NaN	NaN	1301146	2.295883401	3.115401495	36.737	6.844	43.2	66.064	63.96297561	61.962	5.036	NaN	NaN	45.63317066	51.81224302	2.554586327	93.0045761	4.930468512	88.07410759	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.2	88	87	NaN	NaN	55.1	NaN	6.15111	107.526	1161481686	1864570808	8.351679568	1617.147	23.60158981	338565000	NaN	-326700253.6	566730	2
NaN	27.36629296	NaN	NaN	130000000	NaN	NaN	NaN	NaN	201000000	NaN	NaN	2807768	4.506995409	2.08973195	41.65	16.745	110.9	51.855	49.41797561	47.097	5.868	NaN	NaN	42.9667266	53.02418149	4.009091919	88.5931988	7.560874693	81.03232411	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42	40	NaN	NaN	167.6	NaN	NaN	60.887	329060434.1	195884098.8	-3.964468821	231.021	NaN	116883000	NaN	-21165274.18	622980	0
NaN	34.30275068	10.79141558	7261374501	1.17105E+11	60.4221532	9.508512045	9.121016887	84.28983422	1.12711E+11	5.6377243	3.975455808	26895000	2.95760383	1.291064804	14.5	7.3	7.3	80.2	76.80926829	73.58	1.68	NaN	NaN	20.86076816	68.26070831	10.87852353	46.49716136	15.93672817	30.56043319	7.800000191	11.5	NaN	NaN	39946	NaN	NaN	NaN	NaN	86	85	6.5	NaN	8.9	NaN	6.31954	98.138	1.2929E+11	1.33129E+11	4.022667412	434341.482	-29.11916947	NaN	NaN	-17473890556	9093510	3
NaN	38.26286102	16.05885347	7479784332	50704000000	92.03177168	2.80539206	0.135841718	84.01629828	56363000000	6.841695648	3.687372193	6593386	164.83465	0.734943056	12.3	9.3	6.9	80.73	77.22658537	73.89	1.57	NaN	NaN	17.12711235	68.52973972	14.34314793	45.92204846	20.92981528	24.99223318	NaN	NaN	NaN	NaN	35924	NaN	NaN	NaN	NaN	90	70	NaN	NaN	8.6	NaN	4.72013	101.291	66884055915	70882369594	1.884478145	40711.034	56.48926472	NaN	NaN	8866261190	40000	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	137856	725.5578947	1.066190592	12.045	11.104	NaN	77.906	74.98546341	72.204	1.452	NaN	NaN	16.04233464	69.23701888	14.72064648	44.43140624	21.26123672	23.17016952	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	190	3
NaN	19.20408557	NaN	NaN	7052000000	9.13794787	23.42041847	0.177333695	75.50247027	5292000000	5.289802776	12.25722074	12733409	17.12561564	1.698727057	23.522	5.797	17.3	76.189	72.9555122	69.876	2.649	NaN	NaN	30.15821608	63.81387734	6.027906588	56.70572636	9.446074803	47.25965156	6.300000191	14.3	NaN	NaN	17673	NaN	NaN	NaN	NaN	96	95	NaN	NaN	20.6	NaN	NaN	NaN	6715444268	8438969838	NaN	26926.781	38.03212606	1321262000	NaN	-1931300000	743530	2
NaN	38.0639695	NaN	NaN	47516000000	63.41160018	14.60111186	8.246212052	79.15521047	55268000000	7.76823232	1.402356312	1101630000	118.1066147	1.610071086	22.37	6.64	39.5	70.618	69.02712195	67.512	2.532	NaN	NaN	28.73706029	65.42532877	5.837610944	52.84600304	8.922555	43.92344804	2	NaN	NaN	NaN	2538	NaN	NaN	NaN	NaN	95	95	2.539999962	NaN	50	NaN	1.78032	88.259	49973000000	45912000000	18.73642675	2369501.723	-2.885152482	8895740000	NaN	-161000000	9327420	2
NaN	8.031027188	NaN	NaN	927000000	NaN	NaN	NaN	NaN	1274000000	NaN	NaN	11493770	24.31463265	2.959464839	42.849	14.031	91.1	54.824	53.27973171	51.809	6.08	NaN	NaN	45.29693355	51.12516201	3.577904442	95.59840217	6.998323919	88.60007825	NaN	NaN	NaN	NaN	3950	NaN	NaN	NaN	NaN	50	48	NaN	NaN	147.5	NaN	2.71473	85.377	1994132718	2003045539	1.682332608	2211.201	-152.8632465	1938811000	NaN	-494010004.8	472710	1
NaN	33.55167394	NaN	NaN	5037000000	24.01732404	43.42606092	25.74971651	78.21307165	5002000000	8.685251144	3.614360946	31913250	28.76363227	2.033521816	27.948	6.288	29.4	71.921	68.06109756	64.385	3.211	NaN	NaN	37.11019369	58.68347235	4.206333964	70.40573094	7.167834138	63.23789681	10.10000038	NaN	NaN	NaN	14934	NaN	NaN	20.69	NaN	74	74	NaN	NaN	36.9	NaN	NaN	101.769	5434976595	6387601413	28.10876616	52445.434	-73.29867209	4465035000	NaN	-1745000000	1109500	2
NaN	35.29411765	NaN	NaN	21000000	NaN	NaN	NaN	NaN	53000000	NaN	NaN	417077	224.2349462	2.495410929	39.343	11.951	88.8	57.094	55.06314634	53.129	5.928	NaN	NaN	46.9551186	50.02433603	3.020545367	99.90270322	6.03815184	93.86455138	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43	40	NaN	NaN	126.5	NaN	NaN	79.88	86665301.96	37314461.4	NaN	62.339	NaN	60033000	NaN	-2182338.074	1860	0
NaN	16.12165951	NaN	NaN	3000000	NaN	NaN	NaN	NaN	106000000	NaN	NaN	338857	84.08362283	0.856822511	40.466	9.015	47.2	66.794	64.15619512	61.644	5.565	NaN	NaN	45.06027652	50.09399301	4.845730475	99.62473343	9.673276543	89.95145688	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88	80	1.5977	NaN	61.3	NaN	NaN	99.217	157247386.1	44159711.38	4.074074074	73.34	NaN	68002000	NaN	748326.2219	4030	1
NaN	44.49620005	NaN	NaN	1246000000	25.32401194	66.99865014	0.821513806	75.06341013	1410000000	9.753779871	9.728238198	2916566	57.12036819	2.637047728	28.442	4.321	15.7	77.691	75.33234146	73.086	3.323	NaN	NaN	35.83959212	59.1424844	5.017923482	69.08319125	8.484465158	60.59872609	5.400000095	9.4	NaN	NaN	13791	4.900000095	NaN	NaN	NaN	87	97	NaN	NaN	18.6	NaN	3.05414	98.504	1914528768	1779621000	20.82632322	2940.934	44.39271913	776218000	NaN	-342600000	51060	2
NaN	NaN	NaN	NaN	5518000000	NaN	NaN	NaN	NaN	7579000000	NaN	NaN	10366500	96.52234637	1.064888762	17.407	6.807	12.2	76.242	74.41295122	72.671	1.81	NaN	NaN	24.17032782	67.20623462	8.623437564	48.79571898	12.83130592	35.96441306	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98	89	NaN	NaN	15.2	NaN	NaN	93.653	11837456741	8794332872	NaN	35635.906	56.42682477	NaN	NaN	NaN	107400	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23475	97.8125	5.345919411	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	227.354	NaN	NaN	NaN	NaN	240	3
NaN	68.59167405	NaN	NaN	705000000	63.97557626	32.29298105	1.218191122	74.00516499	1859000000	13.60902737	9.18134571	736531	79.71114719	1.79420073	19.616	7.077	10	78.268	76.18182927	74.195	2.442	NaN	NaN	25.38694856	64.71382099	9.899230448	54.526496	15.29693394	39.22956206	NaN	NaN	NaN	NaN	21860	NaN	NaN	NaN	NaN	90	74	NaN	NaN	11.5	NaN	3.37547	NaN	2289354497	2057181861	3.429266315	4129.042	99.5024201	NaN	NaN	-72863049.97	9240	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10355276	134.014184	0.076879259	12.8	12.1	13.7	75.36	71.64146341	68.1	1.94	NaN	NaN	22.60698602	65.33587839	12.05713559	53.05526223	18.45408049	34.60118174	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	15.5	NaN	NaN	96.488	NaN	NaN	NaN	NaN	12.66252255	NaN	NaN	NaN	77270	3
NaN	28.23868288	11.75252746	33640391960	3.23323E+11	88.74132759	5.044593698	1.28245022	69.58888608	2.50467E+11	11.53121002	7.578758761	78144619	223.8267092	0.39067896	11.4	11.5	7.8	78.232	74.91860976	71.763	1.46	NaN	NaN	15.81446583	69.53465895	14.65087522	43.8131739	21.06988866	22.74328524	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80	75	NaN	NaN	9.5	NaN	NaN	NaN	3.13856E+11	3.10579E+11	NaN	NaN	44.07321783	NaN	NaN	12592213214	349130	3
NaN	64.67679912	NaN	NaN	54000000	23.20461544	76.15524903	0.000321054	66.79934819	88000000	25.65697925	5.582392232	71740	95.65333333	-0.867428499	NaN	NaN	13.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96	90	NaN	NaN	17	NaN	NaN	93.888	98888887.14	78559257.87	2.924591631	55.005	NaN	30748000	NaN	-1562962.963	750	2
NaN	25.30144463	13.45060886	2213757474	28514000000	59.17008	27.65510915	2.202242753	71.6744289	27228000000	12.59972766	6.320963012	5129516	121.0076905	0.048593386	11.5	11.5	7.7	77.64	74.77170732	72.04	1.56	NaN	NaN	17.41114676	67.12294454	15.4659087	48.98035341	23.04116543	25.93918798	6.5	8.5	NaN	NaN	35025	4.300000191	NaN	NaN	NaN	87	72	6	NaN	9.4	NaN	6.46525	100.073	36260714551	38845131100	4.550191039	54858.32	55.53051443	NaN	NaN	-4198887508	42390	3
NaN	76.34141494	NaN	NaN	1963000000	63.99467755	35.1750486	0.000189697	NaN	2630000000	NaN	NaN	6907171	142.9464197	2.083484127	30.788	6.643	48.8	69.106	66.68485366	64.379	3.613	NaN	NaN	39.04351317	57.24582257	3.710664262	74.68523556	6.481982606	68.20325295	NaN	NaN	NaN	NaN	7696	NaN	NaN	NaN	NaN	69	29	NaN	NaN	63.7	NaN	NaN	NaN	2243625589	1774633218	43.86383235	9834.894	71.02286924	558149000	NaN	-270600000	48320	2
