Intentional homicides (per 100,000 people)	Travel services (% of commercial service exports)	High-technology exports (% of manufactured exports)	High-technology exports (current US$)	Merchandise exports (current US$)	Manufactures exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	Manufactures imports (% of merchandise imports)	Merchandise imports (current US$)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	Population, total	Population density (people per sq. km of land area)	Population growth (annual %)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Unemployment, total (% of total labor force)	Unemployment, youth total (% of total labor force ages 15-24)	Labor force, total	Labor force participation rate, total (% of total population ages 15-64)	GDP per person employed (constant 1990 PPP $)	Employers, total (% of employment)	Employment to population ratio, ages 15-24, total (%)	Poverty headcount ratio at $2 a day (PPP) (% of population)	Pregnant women receiving prenatal care (%)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Public spending on education, total (% of GDP)	Ratio of female to male primary enrollment (%)	Imports of goods and services (current US$)	Exports of goods and services (current US$)	Inflation, consumer prices (annual %)	CO2 emissions (kt)	Energy imports, net (% of energy use)	Undisbursed external debt, total (UND, current US$)	Total amount of debt rescheduled (current US$)	Net income (BoP, current US$)	Land area (sq. km)	Income
NaN	85.02644632	6.414375583	388761	101787906.9	24.9448834	1.106423044	NaN	29.07171421	1028423143	6.350932806	NaN	100996	561.0888889	1.949652341	12.529	7.089	NaN	76.704	74.22497561	71.864	1.77	86.3219905	77.15996	21.54342746	69.8968276	8.55974494	43.06800958	12.24625671	30.82175287	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93.822	NaN	NaN	3.395625246	2273.54	NaN	NaN	NaN	-478446927.4	180	3
NaN	NaN	26.40161869	25375265	NaN	67.3351427	28.85890232	0.001979857	NaN	NaN	NaN	NaN	77888	165.7191489	3.38980099	10.7	3.6	3.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98	94	2.7	NaN	4.1	1.2	2.04658	95.274	NaN	NaN	NaN	575.719	NaN	NaN	NaN	NaN	470	3
NaN	NaN	NaN	NaN	384000000	NaN	NaN	NaN	NaN	2470740000	NaN	NaN	29904962	45.85033194	2.877038029	46.682	17.57	84.3	46.725	46.61641463	46.513	6.989	34.177251	32.2260105	47.70640787	50.08646838	2.207123752	99.65472358	4.406626826	95.24809675	8.5	NaN	7600251.886	49.59999847	NaN	NaN	30	NaN	NaN	58	50	NaN	NaN	119.4	39.7	NaN	59.356	4856515532	1717444010	12.6635477	700.397	NaN	NaN	NaN	NaN	652230	0
NaN	49.89992532	NaN	NaN	24109000000	NaN	NaN	NaN	NaN	8353000000	NaN	NaN	16489021	13.22613379	3.276833401	46.408	16.312	107.8	49.948	48.53843902	47.196	6.233	41.7273625	35.242811	47.62467705	49.91993764	2.455385314	100.3207631	4.918646597	95.40211648	NaN	NaN	6062596.692	71.30000305	1825	NaN	46.29999924	NaN	NaN	47	45	0.8	1.9	179.1	46.1	2.55881	NaN	15144244894	24286248475	22.96374444	19156.408	-679.0871937	14654234000	0	-4030888677	1246700	2
4.169584315	73.98572651	4.222699697	3607944	658000000	43.47081566	9.338585434	8.662729513	71.29685705	2618000000	16.24113411	8.969220609	3141800	114.6642336	0.540608188	13.632	5.826	17.6	79.367	76.112	73.012	1.764	89.7558975	80.9149985	26.26319307	65.30660768	8.430199249	53.12386228	12.90864669	40.21521559	NaN	NaN	1406214.459	66.30000305	13384	NaN	40.40000153	7.85	97.1	98	97	3	NaN	19.7	9.5	NaN	NaN	3880500000	1865700000	2.366581957	4602.085	48.73909617	797386000	10468000	174058711.9	27400	1
NaN	NaN	1.871488902	43157534	1.17287E+11	2.592869483	1.083391006	57.79111737	69.81858077	84654000000	7.140033265	0.702157605	4069349	48.67642344	10.65550042	15.049	1.522	8	76.607	75.66046341	74.759	2.086	88.230828	85.1351725	19.49279848	79.67131843	0.835883086	25.51568364	1.04916437	24.46651927	3.099999905	8	2532440.087	78	21829	1.5	45.79999924	NaN	NaN	94	92	1.88	NaN	9.3	5.5	0.9695	101.58	93862494172	1.22071E+11	NaN	115627.844	-303.2940981	NaN	NaN	NaN	83600	3
5.467776133	41.86249847	6.826630039	840303735	40351000000	30.80076307	46.61903729	16.38292025	86.67518387	28688700000	2.836841179	5.051847189	38681174	14.13429143	0.883899219	17.661	7.74	15.4	78.607	74.74146341	71.06	2.287	86.3474925	73.299852	26.31297592	63.50515887	10.18186521	57.46752199	16.03313084	41.43439114	10.60000038	24.2	17728869.95	69.09999847	24767	4.099999905	34.79999924	9.41	99.2	94	99	4	0.4	17.2	9.3	NaN	98.557	35152470695	45922800421	9.639399546	158924.113	-26.44831498	4031775000	20136006000	-7305360000	2736690	2
1.793895147	54.61892671	0.619179418	3457721	973900000	71.13290338	13.70981588	2.27720046	61.68206743	1801700000	18.46916411	16.25355439	3065954	107.6528792	0.109063044	14.743	8.423	20.6	76.315	72.90070732	69.649	1.724	83.785596	70.566023	21.91686503	66.03347604	12.04965893	51.43834006	18.24780347	33.19053659	NaN	NaN	1438789.756	67	22872	NaN	23.29999924	23.29	93	90	94	4.5	0.1	23.2	13.9	2.71203	102.77	2118444362	1411777622	0.642343268	4349.062	65.61795797	399841000	0	132518231.9	28480	1
NaN	NaN	NaN	NaN	373800000	NaN	NaN	NaN	NaN	520000000	NaN	NaN	62962	314.81	1.747979747	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	200	2
NaN	68.14732819	0.780367566	22896	83000000	78.90421642	18.6649491	0.724794167	45.78151048	506000000	17.58647955	34.57504486	83916	190.7181818	1.29294052	NaN	NaN	9.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.9	99	99	2.4	NaN	10.9	5.9	NaN	NaN	671723363	497982076.4	2.098751967	410.704	NaN	NaN	NaN	-42040239.26	440	2
