Intentional homicides (per 100,000 people)	Travel services (% of commercial service exports)	High-technology exports (% of manufactured exports)	High-technology exports (current US$)	Merchandise exports (current US$)	Manufactures exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	Manufactures imports (% of merchandise imports)	Merchandise imports (current US$)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	Population, total	Population density (people per sq. km of land area)	Population growth (annual %)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Unemployment, total (% of total labor force)	Unemployment, youth total (% of total labor force ages 15-24)	Labor force, total	Labor force participation rate, total (% of total population ages 15-64)	GDP per person employed (constant 1990 PPP $)	Employers, total (% of employment)	Employment to population ratio, ages 15-24, total (%)	Poverty headcount ratio at $2 a day (PPP) (% of population)	Pregnant women receiving prenatal care (%)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Public spending on education, total (% of GDP)	Ratio of female to male primary enrollment (%)	Imports of goods and services (current US$)	Exports of goods and services (current US$)	Inflation, consumer prices (annual %)	CO2 emissions (kt)	Energy imports, net (% of energy use)	Undisbursed external debt, total (UND, current US$)	Total amount of debt rescheduled (current US$)	Net income (BoP, current US$)	Land area (sq. km)	Income
NaN	45.62957343	11.48080469	1160642748	42723000000	27.56625672	24.3442151	22.17236068	85.3458564	45577000000	5.059875296	6.240472018	17667000	2.299701912	0.985609098	14.7	6.9	6.3	80.9	77.87804878	75	1.859	NaN	NaN	21.65280847	66.59443955	11.75275198	50.16268727	17.6482482	32.51443907	10.89999962	18.7	8664840.342	72.80000305	40542	4.5	55.79999924	NaN	NaN	90	86	8.899999619	0.1	7.8	4.1	5.45455	99.948	55928189994	54314924115	1.813110181	302116.796	-91.86411355	NaN	NaN	-8089537267	7682300	3
NaN	48.48087287	8.779092371	3133580514	40685000000	88.93048109	3.515482228	1.125614701	83.3860775	49126000000	5.41475803	5.073364261	7905633	95.88396604	0.824627941	11.9	10.3	6.5	79.41	76.10634146	72.96	1.48	NaN	NaN	17.62898323	67.25726897	15.1137478	48.68281381	22.4715455	26.21126831	4.300000191	4.7	3711811.662	69.5	37940	NaN	58.59999847	NaN	100	90	60	9.399999619	0.1	7.900001	4	5.31033	99.678	61754265941	61586769194	3.625805538	58213.625	65.76592431	NaN	NaN	-1072461841	82450	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7495000	90.0733085	1.519152599	23.7	7.2	73.3	68.668	64.15402439	59.855	2.7	NaN	NaN	34.38794204	61.16305597	4.449001981	63.49738973	7.274002108	56.22338763	NaN	NaN	3127608.626	67.30000305	5314	NaN	39.29999924	NaN	NaN	66	49	10.48750019	0.1	91.6	30.6	NaN	98.809	3019037459	2281805933	1128.000023	43285.268	6.065526489	250000000	35500000	NaN	83210	2
NaN	48.55739718	0.040585914	2177	68000000	8.655848028	77.17273658	0.022287002	67.45199711	196000000	15.03888077	12.25870035	5933293	231.0472352	1.669293724	44.245	19.29	109.2	46.234	44.7537561	43.344	6.432	NaN	NaN	45.44060869	51.51093187	3.048459439	94.13354867	5.918082488	88.21546618	NaN	NaN	2884317.125	90	NaN	NaN	67.59999847	NaN	NaN	63	69	NaN	5.5	181.8	49.4	NaN	81.76	254942339.4	88062144.32	9.679346581	337.364	NaN	416827000	0	-11001729.96	25680	0
NaN	NaN	NaN	NaN	1.2758E+11	77.13912984	NaN	NaN	NaN	1.18021E+11	NaN	NaN	10084475	NaN	0.390638518	12	10.7	7.2	79.8	76.31707317	73	1.61	NaN	NaN	17.78729125	66.66432418	15.54838456	50.00527078	23.32339636	26.68187441	8.100000381	18.4	4095615.836	60.59999847	45860	2.099999905	27.79999924	NaN	NaN	97	70	7.699999809	0.1	8.6	4.1	5.43852	99.031	1.28215E+11	1.35415E+11	2.753963029	108924.568	75.77777158	NaN	NaN	NaN	NaN	3
NaN	48.71209621	NaN	NaN	384000000	6.667780052	11.30047768	9.01080743	58.51480249	571330000	35.49176639	0.109401108	5290562	47.82645091	3.505095899	45.774	16.112	101	53.12	50.07346341	47.172	6.526	NaN	NaN	45.75353403	51.01338912	3.233076852	96.02696806	6.337702527	89.68926554	NaN	NaN	2080708.613	73.40000153	NaN	NaN	65.30000305	NaN	NaN	75	67	0.239099994	0.7	166.3	39.1	NaN	50.462	591208149.9	291254064	0.440599215	1133.103	-3.885710862	353069000	11458000	5009489.61	110620	0
NaN	6.714386733	0.018236716	345012	2545000000	83.96693902	11.81218123	0.855248611	65.70045807	3994000000	15.92992365	11.04841364	112645460	865.3718983	2.171659786	32.885	9.307	85.9	60.848	61.04673171	61.236	4.021	NaN	NaN	41.27324638	54.96977033	3.756983293	81.91816957	6.834635238	75.08353433	NaN	NaN	49151697.19	75.80000305	2291	NaN	62.29999924	NaN	NaN	74	74	NaN	0.1	121.9	48.5	1.69262	NaN	4677910147	2990714346	3.0148186	17407.249	14.53583485	4226646000	0	-75655575.75	130170	0
NaN	26.24434389	NaN	NaN	3580000000	NaN	NaN	NaN	NaN	4900000000	NaN	NaN	8472313	76.58241887	-0.797665852	10	12.9	19.1	75.26	71.34682927	67.62	1.45	NaN	NaN	18.94800464	66.70506991	14.34692545	49.91364246	21.50799853	28.40564393	21.39999962	NaN	3900443.872	68.40000153	12064	NaN	26.39999962	NaN	NaN	98	88	10.49419975	0.1	22.8	12.4	4.95049	97.958	4964817443	4138555854	72.87879139	69328.302	57.85441203	495586000	33724000	-192300000	110630	2
NaN	34.27172583	NaN	NaN	3726000000	34.8926724	5.495408243	0.00933351	78.24446809	3858000000	16.18722163	2.370422618	532362	749.8056338	2.407968383	26.068	3.25	15.7	73.99	72.88109756	71.825	3.303	NaN	NaN	31.17108283	66.54231519	2.286601974	50.28031368	3.436312619	46.84400106	NaN	NaN	238905.1768	66.69999695	10184	NaN	32.70000076	NaN	NaN	94	90	NaN	NaN	18.3	6.7	NaN	101.852	4198138357	4361702277	2.538860104	15141.043	-197.5737878	NaN	NaN	-193882984.3	710	3
NaN	NaN	NaN	NaN	95000000	NaN	NaN	NaN	NaN	365000000	NaN	NaN	3677379	72.10547059	-6.678820421	13.095	9.817	13.5	73.613	65.94185366	58.636	1.556	NaN	NaN	23.18372579	69.79801092	7.018263289	43.27055841	10.055105	33.2154534	NaN	NaN	1248572.909	48.20000076	7461	NaN	20.5	NaN	NaN	38	48	NaN	NaN	15.5	9.8	NaN	NaN	NaN	NaN	NaN	3270.964	16.29918828	NaN	NaN	NaN	51000	2
NaN	13.25040562	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10239000	50.47820943	0.224883972	11.3	12.4	13.9	74.4	68.97073171	63.8	1.61	NaN	NaN	22.46953647	65.75431881	11.77614472	52.08126525	17.90930989	34.17195536	NaN	NaN	5104355.538	74.90000153	12444	NaN	38.09999847	0.14	NaN	91	96	12.4762001	0.1	16.9	7.6	NaN	99.669	13572429694	11011540905	1190.232999	74451.101	89.77347401	516908000	385400000	-7400000	202840	2
NaN	60.08658009	0	0	136000000	20.55548027	76.74089492	0	69.33790333	280000000	17.76274566	11.12006443	205000	8.987286278	2.970515254	35.424	4.637	30.7	74.959	72.901	70.941	4.286	NaN	NaN	44.01209842	52.11217488	3.875726699	91.89373737	7.437276812	84.45646056	9.800000191	NaN	67143.49097	60.70000076	NaN	NaN	42.40000153	19.87	NaN	85	80	2.799999952	1.2	37.6	15.7	NaN	92.834	280961545	261402282.2	1.480420248	377.701	NaN	99736000	0	-17500000	22810	1
NaN	NaN	NaN	NaN	35000000	87.03541903	2.406936124	0.003310315	72.17941665	534000000	19.73730019	5.625648857	61000	1220	0	13.7	8.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	480.377	NaN	NaN	NaN	NaN	50	3
NaN	42.01934704	3.897591416	5369799	728000000	18.68541248	16.53613009	13.97550758	81.65249514	1206000000	9.431474021	4.946988256	7138204	6.589314133	2.324816666	35.392	9.813	75.6	62.069	60.25378049	58.525	4.742	NaN	NaN	40.77976444	55.35233147	3.867904083	80.66086348	6.987788915	73.67307457	6	NaN	2849174.129	68.5	6772	6.300000191	48.90000153	21.27	NaN	52	57	1.399999976	0.2	107.5	35.3	NaN	NaN	1627873606	1094225319	8.527876957	8038.064	-71.66885301	1040295000	114891000	-205900000	1083300	1
NaN	26.61723344	3.95392092	900231944	38555000000	58.86370942	25.27777755	1.652680038	61.93196811	27740000000	9.732087708	20.77675357	156985824	18.55751624	1.543014209	22.505	6.737	44.4	71.472	67.53680488	63.789	2.583	NaN	NaN	33.58937917	61.62551428	4.785106553	62.27045108	7.764813989	54.50563709	6	11.5	71936129.63	72.19999695	10849	3.799999952	59	29.21	NaN	75	85	3.5	NaN	52.3	25	NaN	NaN	39867924829	46035781453	1927.983498	230738.641	28.59536974	17593363000	12058000	-10322000000	8459420	2
NaN	79.31401367	19.37608359	16181483	187000000	61.69802037	37.05780197	0.12244203	66.45664904	577000000	19.89512595	9.740859356	261885	609.0348837	0.28641317	15.057	8.075	14.8	77.544	74.7822439	72.152	1.719	NaN	NaN	23.21503578	66.34171115	10.44325307	50.73473123	15.74160944	34.99312179	25.60000038	41.3	137745.4879	78.09999847	20152	0.899999976	35.20000076	NaN	NaN	86	92	1.26760006	0.1	16.8	8.7	NaN	NaN	846218826.8	947645760.2	1.113439336	1114.768	NaN	NaN	NaN	-32100000	430	3
NaN	NaN	NaN	NaN	2167000000	0.289877818	0.000288021	99.70904025	87.78585628	1822000000	9.50077567	1.080597837	274371	52.06280835	2.80043801	27.591	3.457	8.4	76.663	74.45082927	72.344	3.197	NaN	NaN	34.16469851	62.93263063	2.902670865	58.90007934	4.612346308	54.28773304	NaN	NaN	117592.064	67.40000153	NaN	NaN	38.90000153	NaN	NaN	99	99	NaN	NaN	11	5.9	4.29403	98.395	2125263028	2248421834	4.25170068	5588.508	-728.7599584	NaN	NaN	NaN	5270	3
NaN	NaN	NaN	NaN	65000000	39.88435324	23.12055133	28.07104682	65.79255694	90000000	19.39349763	9.798674387	533895	11.35946809	-2.307158752	34.576	12.22	85.9	56.669	54.99412195	53.399	5.155	NaN	NaN	43.402729	53.06567771	3.531593291	88.44572296	6.655136509	81.79058645	NaN	NaN	192180.1154	64.5	NaN	NaN	40.79999924	NaN	NaN	79	84	NaN	0.1	121.9	40.7	NaN	75.83	103725644.5	74261397.18	11.20636865	187.017	NaN	49263000	0	NaN	47000	1
NaN	69.03348373	NaN	NaN	1780000000	NaN	NaN	NaN	NaN	1771000000	NaN	NaN	1506037	2.657415348	2.767833348	31.798	7.526	42.5	63.774	61.97670732	60.265	4.252	NaN	NaN	42.98211599	54.32997043	2.687913585	84.06047199	4.947386432	79.11308556	NaN	NaN	635445.7181	75.59999847	NaN	NaN	37.09999847	NaN	NaN	94	88	NaN	10.1	57.4	18.9	NaN	103.53	1627176988	1959306566	14.33080334	3509.319	29.11267493	243620000	0	293635153.7	566730	2
NaN	33.88635421	0.893538539	312121	110000000	38.57516379	5.337880853	0.173432501	62.65572138	125000000	18.30392553	17.10017428	3165869	5.081814826	2.588954047	40.237	17.679	112.7	49.551	47.35060976	45.255	5.653	NaN	NaN	42.85143916	53.16633543	3.982225412	88.08894614	7.49012581	80.59882033	NaN	NaN	1418450.908	78.80000305	NaN	NaN	55.5	NaN	NaN	47	42	NaN	7.9	171.8	46.3	NaN	NaN	290060608.2	181650308	-2.915358493	223.687	NaN	187014000	0	-18745414.77	622980	0
NaN	30.91723339	13.93698098	12304804428	1.45178E+11	62.03052384	8.180710104	10.66621128	82.98323157	1.39035E+11	6.295322218	4.039968346	28833410.36	3.170767983	1.094331918	13.6	6.8	6.2	80.83	77.68512195	74.69	1.7	NaN	NaN	20.58157186	67.69893854	11.71948959	47.71280341	17.31118662	30.40161678	11.39999962	17.2	14884376.84	75.09999847	41197	NaN	53.29999924	NaN	NaN	90	96	5.400000095	0.2	7.4	4.2	7.87517	98.62	1.70276E+11	1.70269E+11	1.84136899	477920.11	-43.37445836	NaN	NaN	-20801190801	9093510	3
NaN	36.52459272	15.60990652	9230687861	63185000000	93.88587976	2.976295376	0.178876322	84.12042036	60828000000	6.834177858	3.946254494	6938265	173.456625	0.910715566	12.1	9	5.7	81.43	78.08536585	74.9	1.51	NaN	NaN	17.38273963	67.98839749	14.62886288	47.08391975	21.51670494	25.56721481	3.700000048	7	3926560.055	80.59999847	36515	6.800000191	66.19999695	NaN	NaN	89	83	NaN	0.3	7.1	3.6	5.51478	99.426	74782818240	89222094164	3.271796746	41022.729	55.09303056	NaN	NaN	8240161521	40000	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	141384	744.1263158	0.14510041	12.013	10.62	NaN	78.825	76.053	73.413	1.45	NaN	NaN	16.37384711	68.89322696	14.73292593	45.15214981	21.38515872	23.76699109	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	190	3
NaN	32.45477613	2.379427211	35694530	9198000000	16.5418967	28.04266818	0.183295775	79.15568694	11134000000	5.991499672	10.02421616	13929390	18.73413312	1.818502408	21.457	5.456	12.8	77.553	74.49519512	71.583	2.51	NaN	NaN	29.85659099	63.72420472	6.419204287	56.92624245	10.07341608	46.85282637	4.5	11	5520360.185	60.5	22644	3.400000095	35.79999924	NaN	95	90	94	3.099999905	0.1	15.3	7.9	2.46387	97.826	13649489076	12697647030	NaN	36288.632	49.57716929	1792396000	0	-1656400000	743530	2
NaN	42.60371179	7.094824898	5247285176	91744000000	80.61494772	10.81448285	4.453732716	84.00396961	1.03959E+11	2.863455323	5.627693494	1178440000	126.3414749	1.149619431	18.09	6.64	38.1	71.687	70.05463415	68.5	2.007	NaN	NaN	27.56020944	66.2564871	6.183303461	50.92861752	9.332374431	41.59624309	2.599999905	NaN	673537333.2	84.5	3172	NaN	71.40000153	78.6	72.2	88	81	2.630000114	NaN	48	22.5	1.67377	93.232	98349000000	86557000000	14.583266	2878694.009	-0.338839542	16157947000	0	-1284000000	9327420	2
NaN	13.02022559	NaN	NaN	1883000000	NaN	NaN	NaN	NaN	1102000000	NaN	NaN	13236573	28.00146602	2.711341318	40.571	14.03	88.4	54.142	52.66687805	51.262	5.62	NaN	NaN	44.84670695	51.62131443	3.531978627	93.71843029	6.842093555	86.87633673	NaN	NaN	4986177.45	69.09999847	2702	NaN	41.79999924	NaN	NaN	37	32	NaN	2.5	142.6	35.8	NaN	NaN	2106326244	2189456322	-3.206554569	3898.021	-98.66573763	1629562000	93352000	-652557976.9	472710	1
NaN	30.73510257	5.862064152	154926322	7115000000	37.10151459	29.89514419	26.50320009	76.11273755	9831000000	7.606362099	3.838269012	35146220	31.67753042	1.863546248	26.052	6.163	25.6	73.163	68.87490244	64.791	2.966	NaN	NaN	35.53903745	60.05038607	4.410576477	66.5268228	7.344792874	59.18202992	8.5	17.8	12279330.88	56.29999924	14133	3.799999952	33.79999924	NaN	NaN	83	94	1.299999952	0.5	31	17.8	NaN	102.145	10468180333	9167761343	22.43841317	64022.153	-82.80370107	3915157000	254016000	-1782400000	1109500	2
NaN	73.94331179	NaN	NaN	22000000	NaN	NaN	NaN	NaN	59000000	NaN	NaN	470765	253.0994624	2.418744563	36.637	10.933	81.6	58.132	56.26453659	54.486	5.293	NaN	NaN	44.84575172	52.15594976	2.998298521	91.73267952	5.748718095	85.98396142	NaN	NaN	139690.0286	54.29999924	NaN	NaN	34.90000153	NaN	NaN	70	56	NaN	0.1	115.1	39.3	NaN	87.19	99394697.07	52633809.38	NaN	77.007	NaN	33322000	4925000	2027121.186	1860	0
NaN	25.30748917	NaN	NaN	4000000	NaN	NaN	NaN	NaN	154000000	NaN	NaN	374820	93.00744417	2.729678221	36.156	7.764	42	69.988	66.36012195	62.905	4.863	NaN	NaN	45.1163225	49.9898618	4.893815698	100.040561	9.789616378	90.25094464	NaN	NaN	128571.875	65.5	NaN	NaN	54.29999924	NaN	NaN	89	88	NaN	NaN	53.6	19.7	NaN	NaN	230719808	65033421.61	5.788395904	102.676	NaN	161285000	0	963114.2251	4030	1
NaN	58.47347995	NaN	NaN	2625000000	26.88207049	65.99794032	0.393656896	78.74165054	3515000000	9.635078702	8.494399789	3303412	64.69667058	2.406974627	24.416	4.071	13.5	78.772	76.38158537	74.105	2.917	NaN	NaN	35.15194006	59.71941704	5.128642905	67.44972567	8.587898474	58.86182719	4.099999905	8.1	1255328.343	62.20000076	15145	4.900000095	49.29999924	12.39	NaN	88	89	NaN	0.1	15.8	9.2	NaN	99.48	4071189448	3447951437	9.781446442	3953.026	58.33860171	1333394000	28823000	-225400000	51060	2
NaN	NaN	NaN	NaN	1000000000	NaN	NaN	NaN	NaN	1500000000	NaN	NaN	10790686	100.4719367	0.591122346	15.355	7.16	8.9	76.671	74.77690244	72.973	1.65	NaN	NaN	22.73636727	68.33789807	8.925734657	46.3316883	13.06117822	33.27051009	NaN	NaN	4535478.271	60.40000153	NaN	NaN	39	NaN	NaN	99	96	6	0.1	11.5	5.9	7.07477	99.274	3516494915	2951182534	NaN	29347.001	44.97476514	NaN	NaN	NaN	107400	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30074	125.3083333	4.641551697	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.199999809	13.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	289.693	NaN	NaN	NaN	NaN	240	3
NaN	68.64923319	3.158245834	7568592	867000000	57.71582145	38.28864651	2.371548651	69.41473203	2533000000	17.59244011	10.28447627	818858	88.62099567	2.241559926	17.725	6.916	9	79.069	76.96797561	74.967	2.278	NaN	NaN	24.98907014	64.97182662	10.03910324	53.91286532	15.45147145	38.46139388	NaN	NaN	375296.3536	68.69999695	23119	NaN	40.90000153	NaN	NaN	95	81	NaN	NaN	10.1	4.9	4.09555	100	3158397058	3129819743	4.854166667	5665.515	99.67492404	NaN	NaN	-66545348.18	9240	3
NaN	33.30421942	4.163677452	417095112	14465000000	77.73203696	8.072290939	5.874787617	73.53778097	14615000000	7.870183371	10.88687337	10329855	133.6851948	0.103947042	11.8	11.4	10.3	76.43	72.76780488	69.28	1.67	NaN	NaN	20.04873097	67.08711546	12.86415357	49.05991906	19.17529689	29.88462216	4.300000191	8.4	5079192.849	72.19999695	15961	2.700000048	47.20000076	0.02	99	99	98	10.39999962	0.1	11.9	7.6	4.94323	100.947	18600789458	19107213293	NaN	131964.329	15.33224645	NaN	NaN	-116903972.3	77270	3
NaN	27.01844175	13.42861136	42605028136	3.80096E+11	83.62534815	5.471543784	1.261977267	69.80132762	3.42611E+11	9.991793735	7.926301617	81156363	232.4597932	0.657391218	9.8	11.1	5.9	79.2	75.87073171	72.7	1.28	NaN	NaN	16.19816031	68.59774414	15.20409555	45.77738852	22.16413344	23.61325508	7.900000095	7.6	39854166.74	71	36853	5	52.5	NaN	NaN	62	89	9.699999809	0.1	7.2	3.3	4.54817	99.409	4.37998E+11	4.41476E+11	4.434976276	911425.516	54.62622065	NaN	NaN	11567089728	349120	3
NaN	61.87763384	1.782966567	271375	48000000	32.46911066	67.1295485	0.000238925	64.16201635	94000000	27.24482149	6.376564577	71181	94.908	0.308140638	NaN	NaN	14.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99	99	2.593899965	NaN	17.4	11.9	NaN	107.256	122285177.1	97325924.21	1.569026042	62.339	NaN	22376000	0	-6374074.074	750	2
