Intentional homicides (per 100,000 people)	Travel services (% of commercial service exports)	High-technology exports (% of manufactured exports)	High-technology exports (current US$)	Merchandise exports (current US$)	Manufactures exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	Manufactures imports (% of merchandise imports)	Merchandise imports (current US$)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	Population, total	Population density (people per sq. km of land area)	Population growth (annual %)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Unemployment, total (% of total labor force)	Unemployment, youth total (% of total labor force ages 15-24)	Labor force, total	Labor force participation rate, total (% of total population ages 15-64)	GDP per person employed (constant 1990 PPP $)	Employers, total (% of employment)	Employment to population ratio, ages 15-24, total (%)	Poverty headcount ratio at $2 a day (PPP) (% of population)	Pregnant women receiving prenatal care (%)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Public spending on education, total (% of GDP)	Ratio of female to male primary enrollment (%)	Imports of goods and services (current US$)	Exports of goods and services (current US$)	Inflation, consumer prices (annual %)	CO2 emissions (kt)	Energy imports, net (% of energy use)	Undisbursed external debt, total (UND, current US$)	Total amount of debt rescheduled (current US$)	Net income (BoP, current US$)	Land area (sq. km)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60589	336.6055556	-0.107222695	22.414	6.063	NaN	73.902	71.08082927	68.394	2.472	NaN	NaN	30.4454751	63.424497	6.130027894	57.66778567	9.665079241	48.00270643	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	180	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32156	68.41702128	3.767693711	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	470	3
NaN	NaN	NaN	NaN	291000000	11.51367228	35.86717967	13.22422321	49.91782381	261000000	16.32412649	10.63285598	13847330	21.23074682	2.53070887	51.657	26.216	185.3	37.461	37.69097561	37.91	7.695	NaN	NaN	45.05621208	52.62725695	2.316530968	90.01560368	4.401770304	85.61383338	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	277.6	NaN	NaN	19.635	380000005.7	337777777.8	NaN	1987.514	NaN	NaN	NaN	NaN	652230	0
NaN	NaN	NaN	NaN	619000000	NaN	NaN	NaN	NaN	353000000	NaN	NaN	6808850	5.461498356	2.550005349	52.062	25.086	NaN	40.88	39.305	37.805	7.186	NaN	NaN	46.253288	51.0480037	2.698708299	95.89404629	5.286608884	90.60743741	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3285.632	-173.9743905	NaN	NaN	NaN	1246700	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2454255	89.57135036	2.20208212	29.138	7.047	NaN	70.711	68.57770732	66.546	4.33	NaN	NaN	39.1064002	56.26416673	4.62943307	77.73301518	8.228030981	69.50498419	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.875	NaN	NaN	NaN	4950.45	-41.76253629	NaN	NaN	NaN	27400	1
NaN	NaN	NaN	NaN	9535490000	NaN	NaN	NaN	NaN	3337150000	NaN	NaN	624390	7.468779904	15.72148891	29.561	5.063	45.1	68.731	66.76058537	64.884	5.873	NaN	NaN	27.7014366	70.34593764	1.952625763	42.15461953	2.775747724	39.37887181	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.2	NaN	NaN	90.361	NaN	NaN	NaN	39651.271	-3842.637423	NaN	NaN	NaN	83600	3
NaN	32.90676417	NaN	NaN	3916100000	24.84286291	68.24315512	0.503027415	65.4159412	3033000000	4.756879695	17.68952757	26492716	9.680568862	1.574974939	25.094	8.909	46.6	71.743	68.29182927	65.005	3.366	NaN	NaN	29.36722083	63.01904923	7.613729931	58.68217819	12.0816325	46.60054569	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.1	NaN	1.16564	99.511	3030000057	4695000304	443.9655172	99786.404	16.52877705	2093063000	NaN	-492000000	2736690	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2882831	101.2229986	2.003437082	22.245	5.356	68.1	73.675	70.52346341	67.522	2.646	NaN	NaN	33.37177934	60.75565997	5.872560688	64.59371858	9.665866012	54.92785257	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28480	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30305	151.525	1.355457449	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	200	2
NaN	NaN	NaN	NaN	9000000	NaN	NaN	NaN	NaN	35000000	NaN	NaN	69910	158.8863636	0.703369009	NaN	6.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.251	NaN	NaN	NaN	403.37	NaN	NaN	NaN	NaN	440	2
