Intentional homicides (per 100,000 people)	Travel services (% of commercial service exports)	High-technology exports (% of manufactured exports)	High-technology exports (current US$)	Merchandise exports (current US$)	Manufactures exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	Manufactures imports (% of merchandise imports)	Merchandise imports (current US$)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	Population, total	Population density (people per sq. km of land area)	Population growth (annual %)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Unemployment, total (% of total labor force)	Unemployment, youth total (% of total labor force ages 15-24)	Labor force, total	Labor force participation rate, total (% of total population ages 15-64)	GDP per person employed (constant 1990 PPP $)	Employers, total (% of employment)	Employment to population ratio, ages 15-24, total (%)	Poverty headcount ratio at $2 a day (PPP) (% of population)	Pregnant women receiving prenatal care (%)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Public spending on education, total (% of GDP)	Ratio of female to male primary enrollment (%)	Imports of goods and services (current US$)	Exports of goods and services (current US$)	Inflation, consumer prices (annual %)	CO2 emissions (kt)	Energy imports, net (% of energy use)	Undisbursed external debt, total (UND, current US$)	Total amount of debt rescheduled (current US$)	Net income (BoP, current US$)	Land area (sq. km)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	127299	669.9947368	0.155660409	11.685	11.709	NaN	76.038	72.89312195	69.898	1.505	NaN	NaN	19.05405299	66.04032961	14.90561739	51.422624	22.57047698	28.85214702	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	190	3
NaN	24.94279176	NaN	NaN	2477700000	10.10978644	15.41041637	1.698883674	58.88426162	3407640000	16.66519617	16.78965048	10867152	14.61562008	1.365701338	22.999	7.23	36.9	71.215	67.72746341	64.406	2.788	NaN	NaN	34.46694824	59.97100621	5.562045551	66.74724392	9.274557663	57.47268626	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.1	NaN	3.18819	97.403	3684459898	3169614692	NaN	22948.086	38.74791323	1258536000	NaN	-489000000	743530	2
NaN	NaN	NaN	NaN	9954860000	NaN	NaN	NaN	NaN	11130900000	NaN	NaN	956165000	102.5110883	1.338182338	18.25	6.25	52.8	68.1	66.49580488	64.968	2.907	NaN	NaN	37.2042417	57.87125737	4.924500939	72.79735149	8.509407197	64.28794429	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.140000105	NaN	69.9	NaN	1.97685	89.416	10473400000	9785000000	NaN	1462168.579	-2.312433438	NaN	NaN	NaN	9327430	2
NaN	18.75140861	NaN	NaN	802429000	4.001180828	74.24722598	3.263936026	81.33830172	1055600000	9.555830801	7.1749396	8578425	18.14733134	3.051175618	45.171	16.315	104.3	51.86	50.28090244	48.777	6.419	NaN	NaN	44.21063822	52.14181533	3.647546449	91.78465378	6.995434329	84.78921945	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	171.9	NaN	NaN	81.996	1240159126	1043175434	12.46305234	2002.182	-0.681136298	806634000	NaN	-74183759.21	472710	1
NaN	41.69884584	NaN	NaN	3009800000	16.7798638	74.37451509	4.309938456	70.28180796	2971000000	10.72773209	7.272646451	25675364	23.1413826	2.308206258	32.434	7.619	47.2	66.779	64.28973171	61.919	4.247	NaN	NaN	41.87042489	54.28401716	3.845557944	84.21628544	7.084143999	77.13214144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.1	NaN	NaN	104.314	3197339800	3862386665	17.39099403	41682.789	-1.636994487	1544085000	NaN	-340644000	1109500	2
NaN	NaN	NaN	NaN	9301850	NaN	NaN	NaN	NaN	19184200	NaN	NaN	304071	163.4790323	4.113776011	48.467	15.505	117.1	53.232	51.16682927	49.2	7.106	NaN	NaN	46.16009472	50.73897458	3.100930707	97.0871521	6.111536018	90.97561608	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	172.2	NaN	NaN	NaN	NaN	NaN	NaN	29.336	NaN	29334000	NaN	NaN	1860	0
NaN	4.392298436	NaN	NaN	2109880	14.65767927	65.09822202	0	26.53043048	53431800	41.30691302	4.602540712	304077	75.45334988	-1.419125857	41.526	11.432	75.9	59.343	58.59878049	57.89	6.564	NaN	NaN	45.96601541	48.96655146	5.067433134	104.2210387	10.34876458	93.87227412	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	106.2	NaN	NaN	97.935	NaN	NaN	NaN	209.019	NaN	NaN	NaN	636606.2689	4030	1
NaN	53.55029586	NaN	NaN	864900000	20.21339401	69.21273382	0.102597193	75.47081837	1165700000	7.387074713	9.710328585	2217457	43.42845672	2.714534993	29.921	5.556	25.6	73.668	71.38668293	69.214	3.719	NaN	NaN	38.8393902	56.34148156	4.819128235	77.48912032	8.553428311	68.93569201	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31	NaN	NaN	98.639	1269463241	992882204.8	6.014671439	2922.599	53.58889124	601885000	NaN	-107500000	51060	2
NaN	NaN	NaN	NaN	4487000000	0.039969371	91.95332242	NaN	NaN	4780000000	NaN	NaN	9689324	90.21716946	0.779794646	17.366	5.927	19.4	74.696	73.03085366	71.445	2.134	NaN	NaN	34.28186882	58.42929377	7.288837414	71.1470284	12.47462864	58.67239976	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.4	NaN	NaN	94.383	7878465516	5819724721	NaN	30689.123	58.20278024	NaN	NaN	NaN	107400	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15290	63.70833333	5.775105662	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105.857	NaN	NaN	NaN	95.342	NaN	NaN	NaN	NaN	240	3
NaN	53.62318841	NaN	NaN	343772000	47.07227416	42.86118813	2.425025743	68.36402543	757960000	17.18570334	11.10098018	673386	72.87727273	1.151565081	19.218	7.923	25.5	76.428	74.349	72.369	2.312	NaN	NaN	25.82500973	64.77518095	9.399809322	54.38011678	14.51143661	39.86868018	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.6	NaN	3.31234	NaN	606583779.4	408068912.1	7.436283299	2808.922	98.92029312	NaN	NaN	25701945.34	9240	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10242098	132.5494759	0.541813438	NaN	NaN	NaN	74.26	70.64390244	67.2	2.33	NaN	NaN	22.87433194	63.57236721	13.55330085	57.30104822	21.31948431	35.98156391	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.785	NaN	NaN	NaN	NaN	7.377603401	NaN	NaN	NaN	77270	3
NaN	20.57258172	NaN	NaN	1.42453E+11	86.34615511	4.864290966	3.173100311	56.95664714	1.21754E+11	15.22185056	16.01137714	78091820	223.675479	-0.087031415	10.4	12.2	14.5	75.577	72.25592683	69.093	1.38	NaN	NaN	19.74958771	64.76906621	15.48134609	54.39469156	23.90237654	30.49231502	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.1	NaN	NaN	NaN	1.51211E+11	1.37249E+11	NaN	NaN	50.06169821	NaN	NaN	1409953895	349130	3
NaN	100	NaN	NaN	15885200	17.77910115	81.66693687	0	57.60582605	28433300	34.72850575	5.824134723	74240	98.98666667	1.121567848	24	5.8	16.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.4	NaN	NaN	100.547	29296295.78	19296295.96	7.712579058	25.669	NaN	NaN	NaN	-200000	750	2
NaN	24.1466645	NaN	NaN	11883400000	54.69328938	35.99347842	2.555214315	64.59934986	14808400000	12.48789522	15.58264257	5104248	120.4684447	0.310596093	12.2	10.4	8.8	77.42	74.39292683	71.51	1.668	NaN	NaN	21.67515246	64.29149217	14.03335536	55.54157575	21.82770206	33.71387369	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.5	NaN	10.8	NaN	5.85697	102.107	18341130816	16637108766	10.0089427	60784.192	95.58819705	NaN	NaN	-886553394.7	42370	3
