Intentional homicides (per 100,000 people)	Travel services (% of commercial service exports)	High-technology exports (% of manufactured exports)	High-technology exports (current US$)	Merchandise exports (current US$)	Manufactures exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	Manufactures imports (% of merchandise imports)	Merchandise imports (current US$)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	Population, total	Population density (people per sq. km of land area)	Population growth (annual %)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Unemployment, total (% of total labor force)	Unemployment, youth total (% of total labor force ages 15-24)	Labor force, total	Labor force participation rate, total (% of total population ages 15-64)	GDP per person employed (constant 1990 PPP $)	Employers, total (% of employment)	Employment to population ratio, ages 15-24, total (%)	Poverty headcount ratio at $2 a day (PPP) (% of population)	Pregnant women receiving prenatal care (%)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Public spending on education, total (% of GDP)	Ratio of female to male primary enrollment (%)	Imports of goods and services (current US$)	Exports of goods and services (current US$)	Inflation, consumer prices (annual %)	CO2 emissions (kt)	Energy imports, net (% of energy use)	Undisbursed external debt, total (UND, current US$)	Total amount of debt rescheduled (current US$)	Net income (BoP, current US$)	Land area (sq. km)	Income
NaN	NaN	NaN	NaN	37538000000	73.84139859	NaN	NaN	NaN	40406000000	NaN	NaN	9830358	NaN	0.123479645	12.4	11.5	14.1	75.921	72.52565854	69.292	1.705	NaN	NaN	21.67130481	64.13711262	14.19158257	55.91596802	22.12694334	33.78902469	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.8	NaN	6.06263	98.911	43034412480	42266690248	7.110848368	126570.172	79.92207669	NaN	NaN	NaN	NaN	3
NaN	12.29032258	NaN	NaN	30996500	NaN	NaN	NaN	NaN	267784000	NaN	NaN	3341618	30.20808172	2.475307914	47.916	21.734	134.2	47.323	44.01729268	40.869	6.984	NaN	NaN	44.67572296	51.09126776	4.233009279	95.7281633	8.285191314	87.44297199	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	227.1	NaN	NaN	43.631	260883473.7	121354609	NaN	297.027	9.431849493	147433000	NaN	-195376.3482	110620	0
NaN	9.938961597	NaN	NaN	475687000	57.31186274	13.04660826	1.534776128	52.72092343	1163120000	17.60590379	23.68897777	73915723	567.8399247	2.551079655	45.007	17.591	142.8	49.765	49.53041463	49.307	6.695	NaN	NaN	45.64890083	50.81573102	3.535368151	96.78945473	6.957231707	89.83222303	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	213.3	NaN	NaN	61.161	1192639050	678198295.7	NaN	5812.195	17.77304222	1515236000	NaN	-32165410.76	130170	0
NaN	NaN	NaN	NaN	6329000000	NaN	NaN	NaN	NaN	6329000000	NaN	NaN	8804183	79.58223809	0.51909888	16.1	10.7	27.8	73.5	70.81609756	68.26	2.2	NaN	NaN	22.05496683	66.4979541	11.44707907	50.38056636	17.21418234	33.16638402	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32	NaN	NaN	99.633	NaN	NaN	NaN	75969.239	74.76454066	NaN	NaN	NaN	110630	2
NaN	26.17853561	NaN	NaN	1845320000	13.88567288	1.473883312	78.63228041	46.38982034	2028810000	6.680919382	45.56450612	301559	437.042029	6.619019717	33.009	4.957	33.6	70.319	68.50890244	66.785	5.283	NaN	NaN	36.9645741	60.75626992	2.279155986	64.5920662	3.751309929	60.84075627	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.7	NaN	NaN	78.938	NaN	NaN	17.73112089	7469.679	-382.9009018	NaN	NaN	-293188424.9	690	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3812557	74.75601961	0.842821035	19.645	6.517	NaN	71.85	69.45292683	67.17	2.267	NaN	NaN	29.34153395	64.84142667	5.817039374	54.2223932	8.971177335	45.25121586	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51000	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9463000	46.65253402	0.55102393	15.81	8.9	NaN	75.535	70.62202439	65.943	2.08	NaN	NaN	24.23485165	65.34807563	10.41707272	53.02669441	15.94090203	37.08579237	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	202840	2
NaN	NaN	NaN	NaN	62082000	32.61342865	61.87825573	2.552133378	61.0714056	90075500	24.56822749	12.96686659	134676.7264	5.904284367	2.45407365	43.406	6.97	61.1	70.278	69.06819512	67.916	6.195	NaN	NaN	47.09218305	48.32712941	4.580687541	106.9231118	9.478501201	97.44461057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83	NaN	NaN	96.735	NaN	NaN	NaN	198.018	NaN	13566000	NaN	NaN	22810	1
NaN	NaN	NaN	NaN	NaN	47.87696076	0.544185088	41.68154871	61.57720598	NaN	24.73762492	11.17292085	53400	1068	0.375234938	14.3	6.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.695	NaN	NaN	NaN	454.708	NaN	NaN	NaN	NaN	50	3
NaN	55.98455598	NaN	NaN	631700000	1.442182198	7.004527046	18.56661142	81.42810517	617900000	14.00936804	1.442902469	4995172	4.611069879	2.388518368	41.537	16.521	116.6	51.787	49.64807317	47.611	5.899	NaN	NaN	42.73079231	53.680343	3.58886469	86.28793038	6.685621755	79.60230862	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	179.4	NaN	NaN	84.141	956821589.2	864117941	8.107255521	4481.074	-140.3691301	745618000	NaN	-67100000	1083300	1
NaN	4.761904762	NaN	NaN	12120000000	25.11561582	61.59430113	1.786915043	52.09477847	13257000000	6.759221758	33.96632725	113442106	13.41015176	2.352238842	32.602	9.117	81	63.7	61.28858537	58.992	4.339	NaN	NaN	39.24005783	56.85620029	3.903741879	75.88231273	6.865991499	69.01632123	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	102.6	NaN	NaN	NaN	13948797704	12776590685	NaN	162961.48	43.50004253	9580673000	NaN	-3426000000	8459420	2
NaN	80.3024847	NaN	NaN	96502000	49.81546207	49.39837671	0.345762529	57.2500438	272555000	22.86505265	13.25725551	247128	574.7162791	0.24511256	18.23	8.635	27.8	73.704	71.04826829	68.519	2.198	NaN	NaN	30.34229364	59.33507872	10.32262764	68.53436812	17.39717526	51.13719286	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.1	NaN	6.51775	97.711	302521452.7	245515256	8.352369699	590.387	NaN	NaN	NaN	700000	430	3
NaN	NaN	NaN	NaN	1640000000	0.00389175	0.028332358	99.92727513	77.52146711	279000000	16.67038263	1.949433754	169865	32.23244782	3.997854299	34.861	5.333	NaN	71.628	69.72212195	67.907	4.884	NaN	NaN	39.2423395	57.27548347	3.482177023	74.59477238	6.079699047	68.51507334	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.457	278757071.4	1639747479	NaN	6395.248	-1688.652924	NaN	NaN	NaN	5270	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	390732	8.313446809	3.559636045	45.915	19.833	148.7	45.442	44.45704878	43.519	6.668	NaN	NaN	41.84008005	55.49851177	2.661408174	80.18501183	4.795458633	75.3895532	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	222.8	NaN	NaN	39.479	NaN	NaN	NaN	7.334	NaN	NaN	NaN	NaN	47000	1
NaN	22.96072508	NaN	NaN	186355000	NaN	NaN	NaN	NaN	285541000	NaN	NaN	887716	1.566382581	3.898535026	45.11	10.131	67.9	60.836	58.80309756	56.867	6.399	NaN	NaN	46.78795116	50.56143829	2.650610553	97.77918386	5.242355919	92.53682794	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93.3	NaN	5.40031	123.312	313004747.8	229869356.6	13.16872428	781.071	NaN	94841000	NaN	13896152.6	566730	2
NaN	11.62383178	NaN	NaN	81541100	23.89209682	43.01493156	NaN	81.22070522	63253100	16.07439541	0.968293202	2108232	3.384108639	2.243230137	42.278	18.45	118.8	49.365	47.21121951	45.16	5.952	NaN	NaN	41.98925925	53.86745861	4.143282144	85.64083508	7.691623571	77.94921151	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	184.2	NaN	NaN	54.174	174130099.4	127861799.6	NaN	128.345	NaN	30125000	NaN	-606480.7477	622980	0
NaN	38.79347742	NaN	NaN	43544800000	50.76215282	11.65185944	12.52250698	75.8509267	42082900000	8.365812713	9.928274035	23796000	2.61681133	1.175141392	15.5	7.1	12.5	77.97	74.21560976	70.64	1.782	NaN	NaN	24.63073424	66.54904367	8.82022209	50.2651195	13.25371726	37.01140223	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.900000095	NaN	15.1	NaN	6.85775	99.668	48531264692	48170192760	7.991046446	398173.861	-7.716643785	NaN	NaN	-6271711232	9093510	3
NaN	45.6489709	NaN	NaN	17614300000	90.3429782	4.078009552	0.136578706	71.72025779	17940100000	11.45489058	9.474791485	6281174	157.02935	-0.339010906	11.5	8.7	9.9	78.68	75.23804878	71.96	1.521	NaN	NaN	21.71112694	65.27637136	13.0125017	53.19478996	19.93447464	33.26031532	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.2	NaN	NaN	101.368	20926629738	23522339944	1.285269605	41085.068	70.24370768	NaN	NaN	2542099625	40000	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	127101	668.9526316	0.220540255	11.89	11.761	NaN	75.846	72.6852439	69.675	1.546	NaN	NaN	19.42516798	65.82873059	14.74610143	51.90935494	22.40070757	29.50864738	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	190	3
NaN	21.63588391	NaN	NaN	2190300000	10.69076236	14.01782031	2.740668995	60.37946858	2538750000	12.42302875	20.0497927	10719748	14.41737119	1.391677145	23.394	7.486	41.8	70.418	66.96631707	63.679	2.887	NaN	NaN	35.30962668	59.17398431	5.516389005	68.99318368	9.322321403	59.67086227	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.6	NaN	NaN	97.621	2995496836	2754781724	NaN	23109.434	37.05064403	1026108000	NaN	-365000000	743530	2
NaN	NaN	NaN	NaN	7519650000	NaN	NaN	NaN	NaN	7148240000	NaN	NaN	943455000	101.1484407	1.362779476	18.93	6.87	55.8	67.886	66.25107317	64.694	3.144	NaN	NaN	37.90848999	57.28086029	4.810649723	74.5783836	8.398354527	66.18002907	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.069999933	NaN	74.6	NaN	1.77582	89.795	7442600000	8090000000	NaN	1310310.775	-2.038492739	NaN	NaN	NaN	9327430	2
NaN	14.57286432	NaN	NaN	704102000	4.489440027	72.84916012	0.069755585	76.72363439	735182000	12.12276353	8.992689198	8320635	17.60198642	3.022840197	45.197	16.66	106.4	51.37	49.78834146	48.282	6.404	NaN	NaN	44.02025278	52.32961759	3.65012963	91.09637066	6.975265247	84.12110542	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	176	NaN	NaN	81.582	936044297.9	843610434.9	14.69830916	1565.809	12.89930978	558500000	NaN	-41151143.35	472710	1
NaN	40.45988875	NaN	NaN	2403400000	18.70139334	70.54249299	3.923199246	73.16890864	1880000000	12.4384536	6.78876614	25089511	22.61334926	2.307059403	32.773	7.856	49.9	66.079	63.72239024	61.478	4.372	NaN	NaN	42.40040728	53.79215273	3.807439994	85.90072144	7.078058418	78.82266302	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.2	NaN	NaN	104.284	2583335291	3290353324	33.71350177	39354.244	-1.25294678	1021357000	NaN	-317618880	1109500	2
NaN	NaN	NaN	NaN	8967040	NaN	NaN	NaN	NaN	16497200	NaN	NaN	291816	156.8903226	3.967809218	48.043	15.736	120.3	52.854	50.77756098	48.8	7.084	NaN	NaN	46.0622447	50.84299696	3.094758341	96.68392106	6.086892052	90.59702901	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	177.5	NaN	NaN	NaN	NaN	NaN	NaN	40.337	NaN	19636000	NaN	NaN	1860	0
NaN	46.3190184	NaN	NaN	2179280	NaN	NaN	NaN	NaN	37691500	NaN	NaN	308423	76.53176179	-0.961567589	41.488	11.718	79.7	58.63	57.94878049	57.3	6.645	NaN	NaN	45.80866475	49.28701584	4.904319407	102.8931926	9.950530221	92.94266242	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	112.2	NaN	NaN	97.228	NaN	NaN	NaN	80.674	NaN	NaN	NaN	989822.9847	4030	1
NaN	50.6916192	NaN	NaN	828200000	21.09563446	74.40507386	0.093575946	74.74917681	1021400000	7.583125889	9.648524541	2158073	42.26543282	2.643965334	29.827	5.763	28.8	73.045	70.77546341	68.614	3.784	NaN	NaN	39.64539678	55.54790985	4.806693376	80.0247755	8.653238958	71.37153654	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.6	NaN	NaN	99.164	1116359463	948424771.2	4.17448443	2614.571	52.23107054	554498000	NaN	-75000000	51060	2
NaN	NaN	NaN	NaN	4000000000	NaN	88.99237385	NaN	NaN	4700000000	NaN	NaN	9614061	89.51639665	0.928138685	18.485	5.94	20.7	74.381	72.70663415	71.112	2.332	NaN	NaN	35.55367197	57.36288908	7.083438951	74.32873694	12.34846966	61.98026728	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.8	NaN	NaN	95.644	6276949161	4635330882	NaN	29402.006	59.49352117	NaN	NaN	NaN	107400	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14432	60.13333333	6.099712744	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107.719	NaN	NaN	NaN	73.34	NaN	NaN	NaN	NaN	240	3
NaN	49.48024948	NaN	NaN	317664000	42.392602	47.04926661	1.846303649	64.74195346	622868000	17.62976898	13.94276306	665676	72.04285714	1.207697238	18.947	8.066	NaN	76.221	74.142	72.162	2.31	NaN	NaN	26.41548265	64.10269892	9.481818428	55.99967191	14.79160564	41.20806627	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.38549	NaN	497965027	351371904.3	7.326460481	2669.576	98.89122138	NaN	NaN	20827127.19	9240	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10186755	131.8332471	0.598799763	17.9	12.4	NaN	74.21	70.57341463	67.11	2.34	NaN	NaN	22.52724302	64.08275512	13.39000186	56.04822204	20.89485983	35.15336221	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.856	NaN	NaN	NaN	NaN	9.853164451	NaN	NaN	NaN	77270	3
NaN	21.46222075	NaN	NaN	1.18072E+11	85.93288743	5.336414193	3.141531782	52.62445656	1.01458E+11	16.6279169	17.867573	78159814	223.8702317	-0.226376663	10.3	11.9	15.5	75.246	71.96180488	68.834	1.4	NaN	NaN	20.37796116	64.33148404	15.2905548	55.44488284	23.768385	31.67649785	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.3	NaN	NaN	NaN	1.26268E+11	1.13471E+11	NaN	NaN	48.85995788	NaN	NaN	-1144262817	349130	3
NaN	100	NaN	NaN	11961100	15.01224101	84.90329288	0	54.26151673	21881900	35.07361203	6.650903876	73412	97.88266667	1.046154961	24	7.3	18.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.2	NaN	NaN	100.672	22185184.79	14999999.74	9.503655252	25.669	NaN	NaN	NaN	NaN	750	2
NaN	23.26175297	NaN	NaN	10065100000	55.88375358	34.1167895	3.200379576	63.42231721	13265100000	12.76017977	16.83627224	5088419	120.0948549	0.311445516	12.2	9.9	9.2	77.68	74.63243902	71.73	1.66	NaN	NaN	22.02727583	64.14721657	13.8255076	55.8914094	21.55277865	34.33863075	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.399999619	NaN	11.2	NaN	5.78004	102.278	16310634328	14194596215	11.13914373	61480.922	95.31775925	NaN	NaN	-548105876.5	42370	3
