Intentional homicides (per 100,000 people)	Travel services (% of commercial service exports)	High-technology exports (% of manufactured exports)	High-technology exports (current US$)	Merchandise exports (current US$)	Manufactures exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	Manufactures imports (% of merchandise imports)	Merchandise imports (current US$)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	Population, total	Population density (people per sq. km of land area)	Population growth (annual %)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Unemployment, total (% of total labor force)	Unemployment, youth total (% of total labor force ages 15-24)	Labor force, total	Labor force participation rate, total (% of total population ages 15-64)	GDP per person employed (constant 1990 PPP $)	Employers, total (% of employment)	Employment to population ratio, ages 15-24, total (%)	Poverty headcount ratio at $2 a day (PPP) (% of population)	Pregnant women receiving prenatal care (%)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Public spending on education, total (% of GDP)	Ratio of female to male primary enrollment (%)	Imports of goods and services (current US$)	Exports of goods and services (current US$)	Inflation, consumer prices (annual %)	CO2 emissions (kt)	Energy imports, net (% of energy use)	Undisbursed external debt, total (UND, current US$)	Total amount of debt rescheduled (current US$)	Net income (BoP, current US$)	Land area (sq. km)	Income
NaN	31.9512767	NaN	NaN	21360000000	18.13861232	30.63417236	18.21982862	76.20764128	26667000000	4.571457788	14.43454212	15178000	1.975710399	1.667535628	15.8	7.5	10.1	78.48	74.90487805	71.5	1.929	NaN	NaN	24.53121543	65.5520022	9.916782371	52.5506417	15.12811514	37.42252655	7.199999809	13.8	NaN	NaN	33281	NaN	NaN	NaN	NaN	48	NaN	12.10000038	NaN	12.3	NaN	5.42187	98.705	32726470264	26231932031	11.14551084	234119.615	-34.86463923	NaN	NaN	-2518281084	7682300	3
NaN	59.6210692	NaN	NaN	15642000000	84.78520966	4.660413726	1.533035994	68.45186631	19502000000	6.761130014	16.14149581	7574140	91.86343238	0.071717018	12.5	12	12.5	76.59	72.89707317	69.38	1.66	NaN	NaN	19.4594543	65.64349681	14.89704889	52.33801497	22.69386857	29.6441464	3.299999952	5.2	NaN	NaN	31833	NaN	NaN	NaN	NaN	90	25	NaN	NaN	14.8	NaN	5.40797	99.023	23537507461	23260582399	5.440414508	53868.23	65.05479254	NaN	NaN	-412114664.5	82450	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6362000	76.45715659	1.536420401	25.2	6.7	83.3	68.685	64.83073171	61.16	3.092	NaN	NaN	33.30877936	61.40476632	5.28645432	62.85380759	8.609192146	54.24461545	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	106	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83210	2
NaN	NaN	NaN	NaN	88000000	NaN	NaN	NaN	NaN	213000000	NaN	NaN	4395560	171.1666667	3.195907934	45.365	17.639	115.4	49.374	47.55980488	45.832	6.549	NaN	NaN	44.19738723	52.38189056	3.420722215	90.90567167	6.53035272	84.37531895	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33	40	NaN	NaN	193.2	NaN	NaN	62.331	272632222.2	103470000	5.868096357	157.681	NaN	332510000	NaN	NaN	25680	0
NaN	NaN	NaN	NaN	52356000000	68.68750175	NaN	NaN	NaN	58227000000	NaN	NaN	9856303	NaN	-0.027176883	12.2	11.4	10.9	77.077	73.7164878	70.516	1.614	NaN	NaN	19.95768253	65.90960657	14.1327109	51.72295089	21.44256602	30.28038487	NaN	NaN	NaN	NaN	39011	NaN	NaN	NaN	NaN	95	58	NaN	NaN	13.3	NaN	5.38225	99.653	59415369280	57469849100	8.725850666	117553.019	78.13749319	NaN	NaN	NaN	NaN	3
NaN	24.65847516	NaN	NaN	24000000	46.68170582	35.95558922	3.92913016	68.08353879	464000000	24.91914309	4.732624324	3811326	34.45422166	2.730249011	47.743	19.944	122.8	48.997	45.90590244	42.962	7.021	NaN	NaN	45.55183681	50.52892353	3.919239656	97.90645241	7.756428164	90.15002425	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	206.7	NaN	NaN	45.843	508184303.5	225287980.5	NaN	502.379	-7.653977208	295563000	NaN	-18961903.34	110620	0
NaN	14.94138724	NaN	NaN	769000000	61.53631885	19.97005494	2.236837098	53.99097645	2464000000	25.97142627	12.17828522	85156396	654.1937159	2.705211189	42.709	12.978	123.8	55.232	56.08019512	56.888	6.075	NaN	NaN	44.56472366	51.81965601	3.615620327	92.97696606	6.977314412	85.99965165	NaN	NaN	NaN	NaN	1939	NaN	NaN	NaN	NaN	1	1	NaN	NaN	183.1	NaN	1.0391	71.299	2883050000	942100000	NaN	8599.115	19.06620182	2963989000	NaN	-125244175.7	130170	0
NaN	33.47141674	NaN	NaN	11440000000	NaN	NaN	NaN	NaN	11540000000	NaN	NaN	8917457	80.60613758	0.295812783	13.9	11.2	22.5	74.08	71.18609756	68.43	2.02	NaN	NaN	21.8733062	66.50909491	11.61759889	50.35537642	17.46768454	32.88769188	NaN	NaN	NaN	NaN	11937	NaN	NaN	NaN	NaN	99	90	8.886699677	NaN	26.6	NaN	NaN	100.111	6578224778	6789419706	NaN	90131.193	68.29851507	1827505000	NaN	-212000000	110630	2
NaN	23.63013699	NaN	NaN	3789000000	36.95619136	1.90803706	0.129751979	81.22229119	3614000000	12.66650314	3.363756313	383785	556.2101449	3.098974073	32.879	4.106	23	72.129	70.6175122	69.178	4.692	NaN	NaN	33.79748089	63.83870178	2.363817336	56.64478947	3.702796689	52.94199278	NaN	NaN	NaN	NaN	10504	NaN	NaN	NaN	NaN	79	54	NaN	NaN	27.4	NaN	NaN	87.499	3892819197	4337766276	8.885713085	9838.561	-203.1627878	NaN	NaN	-11436170.24	690	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3984259	78.12272549	0.876008026	18.438	6.606	NaN	73.417	70.8754878	68.455	2.017	NaN	NaN	26.18599188	67.89928368	5.914724441	47.27695872	8.711026273	38.56593245	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.917900085	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51000	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9776000	48.19562217	0.67741197	16.3	9.6	17.9	75.285	70.3704878	65.69	2.05	NaN	NaN	22.64740224	66.87988981	10.47270795	49.52177745	15.65897907	33.86279838	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	202840	2
NaN	NaN	NaN	NaN	91000000	12.82007553	79.80624275	0	45.84092348	128000000	20.34848366	31.78622798	153848.424	6.744779658	2.604723889	41.076	5.984	49.8	72.128	70.76709756	69.471	5.51	NaN	NaN	46.18694401	49.4271837	4.385872291	102.3178189	8.873401159	93.44441774	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61	51	NaN	NaN	65.3	NaN	NaN	NaN	126500000	86000000	6.839032527	172.349	NaN	25167000	NaN	NaN	22810	1
NaN	NaN	NaN	NaN	17000000	83.30480322	2.159297353	0.090702357	61.23596102	351000000	20.40981208	14.49787367	54800	1096	0.732603963	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.917	NaN	NaN	NaN	396.036	NaN	NaN	NaN	NaN	50	3
NaN	40.37685061	NaN	NaN	828000000	2.635756269	4.418116113	44.49172389	76.67679499	554000000	18.85847464	1.873797132	5589245	5.15946183	2.137823081	38.487	13.655	104	55.5	53.50397561	51.603	5.337	NaN	NaN	42.18185383	54.17495416	3.643192008	84.58714281	6.724864034	77.86227878	11	NaN	NaN	NaN	8221	NaN	NaN	NaN	NaN	12	15	NaN	NaN	156.5	NaN	NaN	NaN	1644889782	1625893980	123.5357186	4349.062	-74.89756563	718858000	NaN	-410700000	1083300	1
NaN	3.795284646	NaN	NaN	20175000000	38.27321277	39.63116567	7.155709153	33.84486658	21069000000	8.456218596	53.54009748	127514673	15.0736898	2.321567938	30.93	8.28	64.9	66.442	63.28790244	60.284	3.848	NaN	NaN	37.46908307	58.46680183	4.064115101	71.03723287	6.951150009	64.08608286	3.900000095	NaN	NaN	NaN	11028	NaN	NaN	26.78	NaN	56	66	NaN	NaN	79.9	NaN	NaN	NaN	23307743171	21435129573	100.5434981	172176.651	36.00554402	18923722000	NaN	-13494000000	8459420	2
NaN	75.13458461	NaN	NaN	257000000	71.66435624	27.88091247	0.240775705	63.05382844	551000000	17.00773225	16.19393099	250809	583.2767442	0.436742116	17.479	8.705	22	75.099	72.53239024	70.088	1.922	NaN	NaN	28.39992504	60.8814746	10.71860036	64.25357739	17.60568453	46.64789286	13.69999981	NaN	NaN	NaN	18689	NaN	NaN	NaN	NaN	62	53	NaN	NaN	25.2	NaN	NaN	97.662	657634353.3	631531849.6	10.33246644	645.392	NaN	NaN	NaN	-10050000	430	3
NaN	NaN	NaN	NaN	3808000000	0.024928097	0.005215551	99.9560083	79.38872775	731000000	15.35714872	1.376457689	201301	38.19753321	2.978326745	30.529	4.425	11.6	73.352	71.34829268	69.44	3.992	NaN	NaN	38.83598357	58.21026016	2.953756278	71.79102058	5.074288055	66.71673252	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99	88	2.993999958	NaN	16.1	NaN	1.69715	97.869	734579439.3	3809813084	6.356589147	2093.857	-1114.486284	NaN	NaN	NaN	5270	3
NaN	NaN	NaN	NaN	17000000	NaN	NaN	NaN	NaN	68000000	NaN	NaN	453793	9.655170213	2.486627512	43.187	17.335	126.3	48.821	47.59070732	46.419	6.449	NaN	NaN	42.50689185	54.67026005	2.822848102	82.9148058	5.163407123	77.75139867	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15	20	NaN	NaN	187.1	NaN	NaN	47.441	71035940.8	20400634.25	9.90443093	33.003	NaN	4868000	NaN	NaN	47000	1
NaN	39.89834816	NaN	NaN	454000000	NaN	NaN	NaN	NaN	689000000	NaN	NaN	1069707	1.887507279	3.502504885	42.834	8.437	52.7	63.579	61.46926829	59.46	6.012	NaN	NaN	46.50521451	51.07618154	2.418603955	95.78597497	4.735287335	91.05068763	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82	75	NaN	NaN	69.4	NaN	NaN	115.006	702864097.2	553592248.4	11.13720643	1100.1	21.66846252	224988000	NaN	37293833.84	566730	2
NaN	25.70376786	NaN	NaN	107000000	NaN	NaN	NaN	NaN	123000000	NaN	NaN	2411176	3.870390703	3.006666268	42.354	16.882	113.1	51.858	49.45682927	47.17	5.956	NaN	NaN	42.25203158	53.65697374	4.090994677	86.3690645	7.624348509	78.744716	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14	16	NaN	NaN	172	NaN	NaN	56.887	256107191.4	165959494.5	13.2960987	143.013	NaN	82727000	NaN	-7262971.671	622980	0
NaN	36.65476864	NaN	NaN	71234000000	53.45678935	13.41826997	14.33535319	75.0975331	58128000000	7.6846722	10.05994221	25202000	2.771427095	1.205555298	15.1	7.1	9.3	79.23	75.6804878	72.3	1.69	NaN	NaN	21.96258266	68.2965738	9.740843547	46.42022937	14.26256546	32.1576639	11	18.2	NaN	NaN	36091	NaN	NaN	NaN	NaN	NaN	NaN	6.800000191	NaN	11.2	NaN	6.6394	98.495	67107886844	79100267488	10.80335467	400286.053	-12.32869888	NaN	NaN	-9562850843	9093510	3
NaN	43.61346564	NaN	NaN	26018000000	92.705272	3.536796797	0.137636324	73.72892387	28678000000	9.027221252	11.65589403	6391309	159.782725	0.584291675	11.4	9.3	7.8	79.44	76.03390244	72.79	1.56	NaN	NaN	18.97422181	67.065893	13.95988518	49.10708785	20.81517826	28.29190959	NaN	NaN	NaN	NaN	35198	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.8	NaN	4.75624	100.839	34271771620	36726831170	5.655212161	36629.663	59.50245196	NaN	NaN	4526480405	40000	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	129777	683.0368421	0.733941153	11.434	11.477	NaN	76.865	73.79592683	70.873	1.434	NaN	NaN	17.49140841	67.48447349	15.02411811	48.18223339	22.26307376	25.91915963	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	190	3
NaN	14.10835214	NaN	NaN	3705000000	7.280150493	19.7608413	1.993864796	62.30704136	3989000000	16.21402658	18.54366254	11527274	15.50344169	1.563541383	23.1	6.432	23.5	74.001	70.46378049	67.095	2.65	NaN	NaN	31.90704101	62.34833257	5.74462642	60.38921312	9.213761111	51.17545201	19.60000038	30.5	NaN	NaN	18846	NaN	NaN	NaN	NaN	99	96	NaN	NaN	28	NaN	NaN	95.843	5172972037	4714201693	NaN	20615.874	28.03520168	643719000	NaN	-2002000000	743530	2
NaN	28.39256866	NaN	NaN	22321000000	NaN	NaN	NaN	NaN	19285000000	NaN	NaN	1008630000	108.1360119	1.47267476	22.28	6.6	43.6	69.093	67.53490244	66.051	2.586	NaN	NaN	33.49994518	61.11238157	5.387673249	63.63296182	8.81600931	54.8169525	3.200000048	NaN	NaN	NaN	1772	NaN	NaN	NaN	NaN	NaN	NaN	2.25999999	NaN	56	NaN	2.05357	83.111	18900000000	23712000000	NaN	1580260.647	-4.122664845	3061698000	NaN	451000000	9327420	2
NaN	16.17601487	NaN	NaN	1064000000	7.504665469	32.86558925	46.96377112	84.58604751	1211000000	9.706836161	3.644068714	9651552	20.41749064	2.863396227	44.791	15.12	97.3	53.538	51.96812195	50.473	6.407	NaN	NaN	44.9010159	51.4731209	3.625863203	94.27615473	7.044187607	87.23196712	NaN	NaN	NaN	NaN	3800	NaN	NaN	NaN	NaN	15	21	NaN	NaN	158.9	NaN	2.98497	84.058	2117131627	2432257264	13.25701986	6343.91	-125.3958162	878939000	NaN	-194214198.5	472710	1
NaN	37.40057532	NaN	NaN	3024000000	24.22649589	63.33748537	7.447965478	71.322033	5480000000	10.72359895	12.13772703	28104254	25.33055791	2.225588377	30.584	6.743	36.6	69.738	66.51219512	63.44	3.744	NaN	NaN	39.61474873	56.41362847	3.971622802	77.262131	7.040183215	70.22194778	9.100000381	NaN	NaN	NaN	12578	NaN	NaN	NaN	NaN	26	28	NaN	NaN	48.1	NaN	NaN	102.576	5913943483	4259911925	24.56145897	45914.507	-1.612312039	3766181000	NaN	-968408520	1109500	2
NaN	82.35294118	NaN	NaN	20000000	NaN	NaN	NaN	NaN	33000000	NaN	NaN	352416	189.4709677	3.35810571	48.341	14.374	105.3	54.832	52.77758537	50.821	7.033	NaN	NaN	47.01160286	49.91104187	3.077355262	100.3564667	6.165680272	94.19078644	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	152.8	NaN	NaN	NaN	57655850.93	16798280.54	NaN	47.671	NaN	89694000	NaN	553859.0358	1860	0
NaN	1.337165709	NaN	NaN	4000000	NaN	NaN	NaN	NaN	72000000	NaN	NaN	308230	76.48387097	1.798181575	41.524	10.425	63.4	62.243	61.01731707	59.85	6.174	NaN	NaN	45.4102456	49.35243163	5.237322778	102.6242613	10.61208659	92.01217468	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.6	NaN	NaN	96.636	111363375.4	32243019.35	NaN	36.67	NaN	62034000	NaN	-4472209.515	4030	1
NaN	56.9897084	NaN	NaN	870000000	25.01551119	69.30942793	0.913849689	58.82902796	889000000	8.707673319	19.98419967	2477549	48.52230709	2.789823681	30.059	4.851	19.3	75.852	73.54404878	71.346	3.544	NaN	NaN	36.50319489	58.52932309	4.967482028	70.85453022	8.487168082	62.36736214	9.399999619	13.6	NaN	NaN	13706	3.400000095	NaN	NaN	NaN	81	87	NaN	NaN	23.3	NaN	4.88507	98.261	1099078492	1175166460	90.1227133	2086.523	44.10401577	840933000	NaN	-368600000	51060	2
NaN	NaN	NaN	NaN	5920000000	NaN	NaN	NaN	NaN	6637000000	NaN	NaN	9905577	92.23069832	0.438024847	16.322	6.158	16.2	75.589	73.93921951	72.368	1.826	NaN	NaN	29.43928635	62.53730097	8.023412679	59.90456647	12.82980326	47.07476321	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99	55	NaN	NaN	19.7	NaN	NaN	94.9	9251183482	6838236498	NaN	34554.141	57.30185314	NaN	NaN	NaN	107400	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18116	75.48333333	3.322415574	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	165.015	NaN	NaN	NaN	NaN	240	3
NaN	64.93445693	NaN	NaN	544000000	51.39365312	37.30496259	6.957071611	61.51105019	1223000000	15.25336141	20.44560866	691792	74.86926407	0.365951995	20.375	7.475	16.3	77.211	75.1314878	73.151	2.415	NaN	NaN	24.7068483	65.78509147	9.508060226	52.01012534	14.45321427	37.55691107	NaN	NaN	NaN	NaN	15987	NaN	NaN	NaN	NaN	26	21	NaN	NaN	17.6	NaN	3.73178	NaN	1387106275	1099530323	6.432797267	3102.282	99.3027645	NaN	NaN	25873716.72	9240	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10314826	133.490695	0.138100551	13.8	12.9	16.1	74.47	70.80780488	67.32	2.02	NaN	NaN	23.6720482	63.46889637	12.85905543	57.55748992	20.26040497	37.29708495	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.2	NaN	NaN	100.796	NaN	NaN	NaN	NaN	12.38240189	NaN	NaN	NaN	77270	3
NaN	18.42409076	NaN	NaN	1.76424E+11	84.66286162	5.567232151	3.672686833	52.64947023	1.55323E+11	12.61685703	23.15010679	78333366	224.3673302	-0.095113437	11	12	11	76.704	73.36141463	70.178	1.41	NaN	NaN	17.29370768	67.45778378	15.24850854	48.24086175	22.60452046	25.63634129	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97	50	NaN	NaN	13.3	NaN	NaN	NaN	1.90831E+11	1.7033E+11	NaN	NaN	42.1162319	NaN	NaN	1013448926	349130	3
NaN	100	NaN	NaN	24000000	NaN	NaN	NaN	NaN	48000000	NaN	NaN	75166	100.2213333	-0.276338691	23.3	5.4	13.3	73	71.46341463	70	3.52	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99	43	NaN	NaN	17.4	NaN	NaN	98.38	50111110.23	29703703.18	4.394594098	40.337	NaN	13325000	NaN	200000	750	2
NaN	24.56530712	NaN	NaN	15397000000	55.92892626	33.9981733	2.575659867	58.19694003	16692000000	11.56168383	22.5109914	5117810	120.7600283	-0.073481	10.3	10.8	8	77.65	74.55121951	71.6	1.427	NaN	NaN	19.8818747	65.40909318	14.70903212	52.88394188	22.48774812	30.39619376	NaN	NaN	NaN	NaN	31746	NaN	NaN	NaN	NaN	87	NaN	7.699999809	NaN	9.7	NaN	NaN	99.939	21764317604	21738754741	10.08994276	53464.86	85.28699067	NaN	NaN	-2151852912	42380	3
NaN	72.3687789	NaN	NaN	984000000	16.32491454	82.1577254	0.004349034	47.2676472	1693000000	15.61784543	34.1124852	6064722	125.5116308	2.272945078	33.436	7.626	60.1	65.786	63.77973171	61.869	4.19	NaN	NaN	41.39302561	55.38701083	3.21996357	80.54774668	5.813571669	74.73417501	NaN	NaN	NaN	NaN	8156	NaN	NaN	NaN	NaN	28	25	NaN	NaN	81.3	NaN	1.59754	NaN	1532999936	1142000000	7.646243066	6340.243	52.28415526	622223000	NaN	-254800000	48320	2
