Intentional homicides (per 100,000 people)	Travel services (% of commercial service exports)	High-technology exports (% of manufactured exports)	High-technology exports (current US$)	Merchandise exports (current US$)	Manufactures exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	Manufactures imports (% of merchandise imports)	Merchandise imports (current US$)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	Population, total	Population density (people per sq. km of land area)	Population growth (annual %)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Unemployment, total (% of total labor force)	Unemployment, youth total (% of total labor force ages 15-24)	Labor force, total	Labor force participation rate, total (% of total population ages 15-64)	GDP per person employed (constant 1990 PPP $)	Employers, total (% of employment)	Employment to population ratio, ages 15-24, total (%)	Poverty headcount ratio at $2 a day (PPP) (% of population)	Pregnant women receiving prenatal care (%)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Public spending on education, total (% of GDP)	Ratio of female to male primary enrollment (%)	Imports of goods and services (current US$)	Exports of goods and services (current US$)	Inflation, consumer prices (annual %)	CO2 emissions (kt)	Energy imports, net (% of energy use)	Undisbursed external debt, total (UND, current US$)	Total amount of debt rescheduled (current US$)	Net income (BoP, current US$)	Land area (sq. km)	Income
NaN	NaN	NaN	NaN	1741000000	7.132654535	68.91485909	NaN	53.1239077	1496000000	18.81719312	16.81984137	86735163	10.25308626	2.742251259	38.722	11.514	113.8	59.023	57.0592439	55.189	5.658	NaN	NaN	43.44323536	53.14562446	3.411140185	88.16224482	6.418477947	81.74376687	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	149.7	NaN	NaN	NaN	1621508406	1846958767	NaN	64304.512	NaN	NaN	NaN	NaN	8459420	2
NaN	NaN	NaN	NaN	40809900	NaN	NaN	NaN	NaN	76481200	NaN	NaN	235912	548.6325581	0.272081291	25.305	9.215	49.9	69.663	67.1742439	64.804	3.807	NaN	NaN	38.94733719	53.75303074	7.299632072	86.03602183	13.57994512	72.45607671	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59	NaN	NaN	NaN	91758102.72	77291472.41	NaN	267.691	NaN	NaN	NaN	NaN	430	3
NaN	NaN	NaN	NaN	74000000	0.143819807	0.014008095	99.20986543	71.30418343	51000000	21.17581633	2.106717887	104130	19.75901328	4.512073077	37.056	7.54	NaN	67.021	65.362	63.782	5.918	NaN	NaN	44.26742723	51.85387917	3.878693594	92.84960276	7.480045188	85.36955757	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	491.378	NaN	NaN	NaN	NaN	5270	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	266072	5.661106383	2.86430411	48.063	24.641	NaN	39.467	38.88565854	38.332	6.67	NaN	NaN	42.51674346	54.95313334	2.530123199	81.97324506	4.604147289	77.36909777	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47000	1
NaN	NaN	NaN	NaN	15080800	NaN	NaN	NaN	NaN	26355000	NaN	NaN	612903	1.081472659	2.847453671	46.23	14.52	98.3	54.43	52.63270732	50.921	6.698	NaN	NaN	48.48417113	48.11265804	3.403170832	107.8455111	7.07333781	100.7721733	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	141.1	NaN	NaN	NaN	26319474.46	15119698.1	NaN	NaN	NaN	NaN	NaN	NaN	566730	2
NaN	NaN	NaN	NaN	30751100	53.58601161	26.24612256	0.170004294	77.07885878	34931700	14.66669498	5.604563477	1682880	2.701338727	2.043581403	43.666	25.151	152.8	41.006	39.2737561	37.624	5.945	NaN	NaN	39.82419413	56.0109788	4.164827061	78.53642649	7.435733405	71.10069309	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	255.8	NaN	NaN	NaN	66828677.23	44552451.49	NaN	84.341	NaN	NaN	NaN	NaN	622980	0
NaN	51.47154457	NaN	NaN	10004700000	40.61631127	20.32515411	4.838013237	72.82517638	10061800000	9.012312959	6.449252338	20048000	2.20464925	1.862813771	19.3	7.5	22.2	75.39	72.00439024	68.78	2.749	NaN	NaN	32.91996323	59.37486817	7.705168603	68.42142657	12.97715488	55.44427169	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26	NaN	NaN	NaN	11653023568	11671587968	3.737446941	259319.239	8.374415231	NaN	NaN	-1518189954	9093510	3
NaN	NaN	NaN	NaN	3248150000	89.46121013	5.438192178	0.115823135	66.75874716	3888450000	16.52980766	6.083585503	5918002	147.95005	1.045151743	18.5	9.4	17.7	75.25	72.33560976	69.56	2.472	NaN	NaN	24.05513075	65.38583291	10.55903634	52.9383286	16.14881369	36.78951491	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.6	NaN	NaN	NaN	4411016178	4637253682	4.776130985	31525.199	76.5539457	NaN	NaN	NaN	40000	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	116200	611.5789474	1.060682857	16.596	12.231	NaN	74.456	71.29934146	68.293	2.475	NaN	NaN	21.33440044	64.99543898	13.67016058	53.85694992	21.03249212	32.8244578	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	190	3
NaN	NaN	NaN	NaN	817100000	4.601944288	6.056141806	0.005517419	66.42615572	891931000	18.50564707	6.024875533	8849016	11.90135704	2.208381277	33.449	10.944	87.4	62.949	59.84560976	56.89	4.799	NaN	NaN	40.43945918	54.49901588	5.061524941	83.48955185	9.287369431	74.20218242	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105.1	NaN	NaN	NaN	960764431	1038664250	NaN	18793.375	NaN	NaN	NaN	NaN	743530	2
NaN	NaN	NaN	NaN	2680950000	NaN	NaN	NaN	NaN	2481910000	NaN	NaN	735400000	78.84255611	2.787331838	35.05	8.83	NaN	55.099	54.20112195	53.346	5.914	NaN	NaN	40.18277315	56.1041524	3.713074447	78.2399265	6.618181166	71.62174533	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.519999981	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	522789.522	NaN	NaN	NaN	NaN	9327450	2
NaN	NaN	NaN	NaN	131305000	2.768615166	62.10895874	0.020136667	78.35713844	130726000	11.91119911	5.385365496	6193834	13.10281991	2.370991619	44.444	20.577	133.4	45.502	44.1585122	42.879	6.043	NaN	NaN	41.66367713	54.72356863	3.612754233	82.73662062	6.601824996	76.13479562	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	225.4	NaN	NaN	NaN	201177194.2	179141514.8	NaN	344.698	NaN	NaN	NaN	NaN	472710	1
NaN	NaN	NaN	NaN	506500000	8.285893362	73.92264635	16.03239653	76.91951949	674500000	10.72024758	1.156893245	19104020	17.21858495	2.912009399	41.949	10.509	74.6	61.23	59.44807317	57.751	6.422	NaN	NaN	46.59028624	50.04546425	3.364249509	99.81830823	6.722386454	93.09592177	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	116.5	NaN	NaN	NaN	822044444.4	660481481.5	16.72816827	23501.803	NaN	NaN	NaN	NaN	1109500	2
NaN	NaN	NaN	NaN	3860600	NaN	NaN	NaN	NaN	7222920	NaN	NaN	216728	116.5204301	2.159939389	47.127	19.456	166.7	47.36	45.84390244	44.4	7.027	NaN	NaN	45.6092024	51.38192926	3.008868341	94.62095224	5.855888216	88.76506403	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	250	NaN	NaN	NaN	NaN	NaN	NaN	18.335	NaN	NaN	NaN	NaN	1860	0
NaN	NaN	NaN	NaN	1147830	NaN	NaN	NaN	NaN	5634780	NaN	NaN	246724	61.22183623	2.637799876	42.32	17.124	NaN	51.565	50.19078049	48.882	6.99	NaN	NaN	48.95145993	46.93138892	4.117151149	113.0770094	8.772702542	104.3043069	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.002	NaN	NaN	NaN	NaN	4030	1
NaN	NaN	NaN	NaN	135500000	17.1814945	78.86082723	0.000433181	79.71739741	178500000	10.52491259	4.948411234	1631723	31.95697219	3.064201118	38.987	8.851	67.9	66.596	64.88014634	63.246	6.328	NaN	NaN	46.28043257	48.94271206	4.776855371	104.3205123	9.760095366	94.56041692	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89.3	NaN	NaN	NaN	199652835	162686782.8	0.182882838	993.757	NaN	NaN	NaN	NaN	51060	2
NaN	NaN	NaN	NaN	593000000	NaN	NaN	NaN	NaN	926000000	NaN	NaN	8099779	75.41693669	1.969179091	33.638	7.685	39.9	69.123	67.43736585	65.832	4.54	NaN	NaN	37.31173406	57.60902859	5.079237347	73.58390246	8.816738402	64.76716406	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.6	NaN	NaN	NaN	NaN	NaN	NaN	15185.047	NaN	NaN	NaN	NaN	107400	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8787	36.6125	0.983539493	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.335	NaN	NaN	NaN	NaN	240	3
NaN	NaN	NaN	NaN	81866400	NaN	NaN	NaN	NaN	155030000	NaN	NaN	585400	63.35497835	0.744823651	21.586	6.609	NaN	73.52	71.45278049	69.484	3.01	NaN	NaN	33.64873129	59.20706938	7.144199331	68.89874984	12.06646336	56.83228649	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.506072874	1243.113	NaN	NaN	NaN	NaN	9240	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9821040	127.1002977	0.425318535	NaN	NaN	NaN	73.75	70.38487805	67.18	2.02	NaN	NaN	22.8719127	66.3400473	10.78804	50.73851176	16.26173095	34.47678081	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77270	3
NaN	NaN	NaN	NaN	20157000000	86.90604313	2.198812011	4.154347122	41.98463355	18167200000	21.8186153	11.96722687	76600311	219.4034056	0.834560801	17.2	11.9	NaN	73.446	70.50856098	67.711	2.53	NaN	NaN	23.07165468	64.18002877	12.74831655	55.81170953	19.86336996	35.94833957	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.6383969	NaN	NaN	NaN	349130	3
NaN	NaN	NaN	NaN	5862490	NaN	NaN	NaN	NaN	9884560	NaN	NaN	66304	88.40533333	1.929388848	NaN	NaN	56.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.8	NaN	NaN	NaN	NaN	NaN	NaN	14.668	NaN	NaN	NaN	NaN	750	2
NaN	NaN	NaN	NaN	2453400000	42.70248828	48.23683742	1.312727431	65.00031394	3002690000	14.78156867	10.76101784	4797381	113.225891	0.803006033	18.4	10.3	16.8	74.79	72.44414634	70.21	2.615	NaN	NaN	23.62745157	64.81611518	11.55643324	54.28261894	17.82956786	36.45305108	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.9	NaN	NaN	NaN	3608176226	3346644773	7.064959697	50127.89	94.97353153	NaN	NaN	NaN	42370	3
NaN	NaN	NaN	NaN	136720000	NaN	NaN	NaN	NaN	181498000	NaN	NaN	4015213	83.09629553	3.078601044	45.88	12.814	94.9	57.579	55.95431707	54.407	6.904	NaN	NaN	48.64814112	48.68552395	2.666334928	105.399864	5.476648317	99.92321571	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	136.2	NaN	NaN	NaN	249300000	160800000	0.262927257	1672.152	NaN	NaN	NaN	NaN	48320	2
