Intentional homicides (per 100,000 people)	Travel services (% of commercial service exports)	High-technology exports (% of manufactured exports)	High-technology exports (current US$)	Merchandise exports (current US$)	Manufactures exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	Manufactures imports (% of merchandise imports)	Merchandise imports (current US$)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	Population, total	Population density (people per sq. km of land area)	Population growth (annual %)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Unemployment, total (% of total labor force)	Unemployment, youth total (% of total labor force ages 15-24)	Labor force, total	Labor force participation rate, total (% of total population ages 15-64)	GDP per person employed (constant 1990 PPP $)	Employers, total (% of employment)	Employment to population ratio, ages 15-24, total (%)	Poverty headcount ratio at $2 a day (PPP) (% of population)	Pregnant women receiving prenatal care (%)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Public spending on education, total (% of GDP)	Ratio of female to male primary enrollment (%)	Imports of goods and services (current US$)	Exports of goods and services (current US$)	Inflation, consumer prices (annual %)	CO2 emissions (kt)	Energy imports, net (% of energy use)	Undisbursed external debt, total (UND, current US$)	Total amount of debt rescheduled (current US$)	Net income (BoP, current US$)	Land area (sq. km)	Income
NaN	19.99312676	NaN	NaN	11015900000	20.84141886	34.54330571	8.836919486	77.9782445	11981600000	5.714640898	8.414454265	13723000	1.786313995	2.531220099	17.8	8.4	15.1	75.76	72.23609756	68.88	2.397	NaN	NaN	27.8018715	63.5592519	8.638876599	57.33350694	13.59184751	43.74165943	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	NaN	18.1	NaN	NaN	100.088	11784819455	11680176861	15.11014018	172356.334	-14.54794754	NaN	NaN	-929982393.4	7682300	3
NaN	74.96472503	NaN	NaN	7161100000	82.74208458	3.827966894	2.044556314	68.401592	9022080000	8.073236593	12.19391312	7599038	92.16540934	0.170205768	12.9	12.5	21.1	74.64	70.96243902	67.46	1.95	NaN	NaN	23.67075664	61.63866429	14.69057907	62.23583224	23.83338321	38.40244903	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.3	NaN	4.69004	99.786	10930733714	10533488645	9.521791768	57469.224	62.33116711	NaN	NaN	-107342824	82450	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5591016	67.19163562	1.812858311	25.34	6.61	NaN	68.999	65.24358537	61.667	4.084	NaN	NaN	41.08343795	53.36619438	5.55036767	87.38454402	10.40053115	76.98401287	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83210	2
NaN	NaN	NaN	NaN	30971400	1.688412965	88.37486638	NaN	60.03380528	43098400	21.56824641	7.538933089	3634284	141.5219626	0.886623737	44.103	19.812	130.1	46.124	44.48804878	42.93	6.823	NaN	NaN	45.396027	51.19218773	3.411785262	95.34230598	6.664660005	88.67764597	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	220.1	NaN	NaN	59.203	53633015.87	33674920.63	15.7223073	91.675	NaN	39020000	NaN	NaN	25680	0
NaN	NaN	NaN	NaN	28334000000	75.66466545	NaN	NaN	NaN	29880000000	NaN	NaN	9772419	NaN	0.314633665	12.7	11.9	16.6	75.258	71.89595122	68.694	1.83	NaN	NaN	22.6919856	63.50488354	13.80313086	57.46820468	21.73554235	35.73266233	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.6	NaN	NaN	99.52	31651059543	31830566759	12.67788795	135220.625	86.35342363	NaN	NaN	NaN	NaN	3
NaN	10.71347162	NaN	NaN	34398600	17.67737228	43.35927607	4.864261984	70.36642562	146902000	17.84938909	9.779066843	3108179	28.09780329	2.284091163	47.871	23.226	142.2	45.73	42.45758537	39.341	6.896	NaN	NaN	43.93263708	51.6612782	4.40608472	93.56857494	8.528795404	85.03977954	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	240.6	NaN	NaN	43.658	163732720.6	79476161.2	NaN	407.037	11.95098593	61159000	NaN	2284957.768	110620	0
NaN	NaN	NaN	NaN	347907000	NaN	NaN	NaN	NaN	1078420000	NaN	NaN	69567500	534.4357379	0.915730697	46.036	23.674	147.5	43.276	40.7877561	38.418	6.877	NaN	NaN	45.69507613	50.84608903	3.458834845	96.67196025	6.802558292	89.86940196	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	220.8	NaN	NaN	51.768	1289354533	461127451.4	NaN	4660.757	16.55461824	1008142000	NaN	NaN	130170	0
NaN	NaN	NaN	NaN	3836000000	NaN	NaN	NaN	NaN	4325770000	NaN	NaN	8678745	78.44838651	0.667967361	17.2	9.8	30.6	73.6	71.20804878	68.93	2.29	NaN	NaN	22.08775032	67.24430827	10.66794142	48.71147102	15.86445261	32.84701841	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.9	NaN	NaN	99.766	NaN	NaN	NaN	71260.811	75.89262764	NaN	NaN	NaN	110630	2
NaN	NaN	NaN	NaN	1271800000	6.478570392	2.050464945	84.47690923	29.14307549	1127320000	6.279558286	63.72303094	250683	363.3086957	4.995406331	34.143	5.88	43.1	68.836	66.80156098	64.864	5.716	NaN	NaN	40.52504767	56.81101954	2.663932791	76.02218867	4.689112804	71.33307587	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.2	NaN	NaN	73.865	NaN	NaN	24.39299831	5405.158	-404.9967349	NaN	NaN	NaN	690	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3711662	72.77768627	1.002513033	20.6	6.703	NaN	70.389	68.14046341	65.999	2.493	NaN	NaN	31.61555033	63.0414822	5.342967467	58.625712	8.475320186	50.15039181	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51000	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9317584	45.935634	0.649396239	15.749	8.231	NaN	75.578	70.88373171	66.413	2.21	NaN	NaN	26.26217782	63.96633777	9.771484405	56.33222643	15.27597912	41.0562473	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	202840	2
NaN	NaN	NaN	NaN	44924200	NaN	NaN	NaN	NaN	63814500	NaN	NaN	126420.56	5.542330557	1.394010632	43.157	7.444	NaN	68.967	67.84580488	66.778	6.287	NaN	NaN	47.23000843	48.25702848	4.51296309	107.2237002	9.351929101	97.87177106	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93.884	NaN	NaN	NaN	154.014	NaN	2268000	NaN	NaN	22810	1
NaN	NaN	NaN	NaN	NaN	59.49994345	5.144411957	27.88019825	55.97982827	NaN	27.95232356	13.15212664	53400	1068	-0.746272073	NaN	6.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.896	NaN	NaN	NaN	443.707	NaN	NaN	NaN	NaN	50	3
NaN	NaN	NaN	NaN	556500000	2.182365876	4.599823469	29.82621321	74.65271303	390000000	21.81799242	1.041068716	4647442	4.290078464	2.438162963	43.981	18.298	127.3	49.823	47.60007317	45.483	6.31	NaN	NaN	42.92860155	53.5272322	3.544166251	86.82079363	6.621239517	80.19955412	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	199.1	NaN	NaN	80.379	562818590.7	741229385.3	62.8360756	3516.653	-248.7639424	213832000	NaN	NaN	1083300	1
NaN	NaN	NaN	NaN	7951000000	24.15646022	57.8889466	1.391583021	59.94227457	14168000000	7.588174374	23.80910928	105703409	12.49534944	2.355757106	33.241	9.633	89.2	62.386	60.09443902	57.912	4.585	NaN	NaN	40.67400285	55.57756273	3.748434417	79.92872499	6.744510253	73.18421474	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	114.4	NaN	NaN	98.839	14596797397	8424673810	NaN	143456.707	38.59093787	3296560000	NaN	NaN	8459420	2
NaN	86.28099174	NaN	NaN	86034100	35.01454579	62.13630634	1.657730316	51.02828622	203954000	26.46952288	15.86357858	244433	568.4488372	0.608969796	19.526	8.626	32.9	72.613	69.97160976	67.456	2.513	NaN	NaN	32.39497122	58.01958001	9.585448773	72.3556082	16.52105853	55.83454967	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38	NaN	6.88994	84.168	236021818.9	212156632.9	38.92292809	491.378	NaN	NaN	NaN	-48703.7281	430	3
NaN	NaN	NaN	NaN	980000000	0.009825321	0.074498843	99.79785052	78.62950474	185000000	16.75379792	1.587959723	150039	28.47039848	4.422578626	36.789	5.988	NaN	70.503	68.65807317	66.901	5.555	NaN	NaN	40.0539856	56.01306318	3.932951213	78.52978273	7.021489255	71.50829347	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.39271	95.718	186302269.3	966802084.6	NaN	8184.744	-2190.06746	NaN	NaN	NaN	5270	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	350365	7.454574468	3.77952173	46.834	21.289	165.4	43.537	42.67087805	41.846	6.69	NaN	NaN	41.94482896	55.44646297	2.608708062	80.35415541	4.704913392	75.64924201	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	248	NaN	NaN	32.029	NaN	NaN	NaN	3.667	NaN	NaN	NaN	NaN	47000	1
NaN	NaN	NaN	NaN	120815000	NaN	NaN	NaN	NaN	184329000	NaN	NaN	792432	1.398253136	3.50988464	45.455	11.355	79.6	58.839	56.89573171	55.045	6.512	NaN	NaN	47.23951077	49.86850607	2.891983161	100.5273626	5.79921756	94.72814507	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	111.5	NaN	3.67424	120.505	198379964.7	125331366	NaN	88.008	NaN	51912000	NaN	NaN	566730	2
NaN	NaN	NaN	NaN	48225000	21.71443351	31.50544971	0.009479398	80.73293316	45997300	15.99345745	1.288858845	1975985	3.171827346	1.971497865	42.527	20.075	126.1	47.11	45.07965854	43.146	5.951	NaN	NaN	41.51101426	54.36850703	4.120478708	83.93000922	7.578796868	76.35121236	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	199.2	NaN	NaN	52.087	121947602.7	78051281.7	NaN	113.677	NaN	15264000	NaN	NaN	622980	0
NaN	41.77318848	NaN	NaN	34507600000	44.06526319	13.37165632	15.79841431	74.1225254	34248400000	8.614630489	10.49907176	22774087.28	2.504433082	1.792907747	15.4	7.4	14.9	76.91	73.23756098	69.74	1.837	NaN	NaN	26.96209503	64.72743373	8.310471237	54.49399773	12.83917924	41.65481848	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.9	NaN	6.81304	99.218	38388548057	38609406953	10.86474501	389970.782	-18.65218457	NaN	NaN	-4656669228	9093510	3
NaN	NaN	NaN	NaN	11933700000	89.44463443	3.904829212	0.220184834	69.81443304	14445100000	12.13608615	9.987599547	6341405	158.535125	0.538520833	13.1	8.7	11.9	77.56	74.28707317	71.17	1.731	NaN	NaN	22.99419412	64.88757444	12.11823143	54.11271088	18.67573497	35.43697591	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.7	NaN	NaN	101.012	16530528191	16299088665	9.766746411	41481.104	74.90667734	NaN	NaN	NaN	40000	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	125599	661.0473684	0.759250474	12.855	11.889	NaN	75.375	72.17736585	69.132	1.735	NaN	NaN	20.5022253	65.17702885	14.32074585	53.42828873	21.9720753	31.45621343	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	190	3
NaN	NaN	NaN	NaN	2480500000	4.405273273	4.49467548	0.804363271	45.89070778	2147620000	32.66107779	14.28611606	10260027	13.79907603	1.616717712	25.591	8.342	56.9	68.082	64.743	61.563	3.33	NaN	NaN	37.60143735	57.02946425	5.369098408	75.34795622	9.414604326	65.93335189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.8	NaN	3.91397	97.821	3061417204	3166506406	NaN	25955.026	39.6058299	655322000	NaN	NaN	743530	2
NaN	NaN	NaN	NaN	7107890000	NaN	NaN	NaN	NaN	7791150000	NaN	NaN	900350000	96.52691786	2.065955013	24.82	7.34	65.9	66.956	65.37126829	63.862	4.16	NaN	NaN	39.25303192	56.28091894	4.466049146	77.68011236	7.93528114	69.74483122	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.850000024	NaN	90.4	NaN	1.78501	73.706	7483200000	7078000000	NaN	988014.478	-1.757558677	NaN	NaN	NaN	9327450	2
NaN	NaN	NaN	NaN	477883000	8.875275399	69.63006181	0.215723273	74.71433196	436662000	14.05124313	9.701575925	7616558	16.11253834	2.779700218	45.213	17.758	113	49.785	48.21460976	46.719	6.343	NaN	NaN	43.36612812	52.98211593	3.651755945	88.74293381	6.892431306	81.8505025	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	188.4	NaN	NaN	78.771	514251479	573755229.6	17.23293349	975.422	9.472073038	310817000	NaN	NaN	472710	1
NaN	35.81081081	NaN	NaN	1508600000	28.07983755	57.97883066	8.275583804	76.04231541	1597200000	13.31716464	0.275880762	23421644	21.11008923	2.260504225	33.917	8.531	59.2	64.437	62.26939024	60.205	4.782	NaN	NaN	43.96809822	52.35131455	3.680587224	91.01717093	7.03055359	83.98661734	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87.9	NaN	NaN	105.384	1918526532	1803414918	24.58221203	36479.316	-14.67174092	684899000	NaN	-185603280	1109500	2
NaN	NaN	NaN	NaN	8882330	NaN	NaN	NaN	NaN	25770400	NaN	NaN	262030	140.8763441	2.720722064	47.061	16.499	130.7	51.64	49.57073171	47.6	7.052	NaN	NaN	45.89210478	51.05406973	3.053825487	95.87077098	5.981551526	89.88921945	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	194.1	NaN	NaN	46.265	NaN	NaN	NaN	29.336	NaN	465000	NaN	NaN	1860	0
NaN	NaN	NaN	NaN	2070850	NaN	NaN	NaN	NaN	34293500	NaN	NaN	307657	76.34168734	2.21344311	41.235	12.771	91.1	56.472	55.83534146	55.229	6.818	NaN	NaN	46.11076621	49.45995053	4.42928326	102.1837849	8.95529254	93.22849238	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	130.2	NaN	NaN	99.263	NaN	NaN	NaN	66.006	NaN	NaN	NaN	NaN	4030	1
NaN	NaN	NaN	NaN	440300000	24.71126641	72.18017939	0.134296129	75.59984744	719700000	11.48165154	9.045211121	1999429	39.15842146	2.340077831	29.962	6.427	41.8	71.175	68.97665854	66.883	4.105	NaN	NaN	42.07995591	53.14212522	4.777918874	88.1746347	8.990831387	79.18380331	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.7	NaN	NaN	98.568	805624205.1	558802041.9	30.07362928	1906.84	44.00261553	186885000	NaN	NaN	51060	2
NaN	NaN	NaN	NaN	2660000000	NaN	NaN	NaN	NaN	2648000000	NaN	NaN	9298895	86.58189013	1.499132029	23.373	6.17	26.7	73.213	71.53197561	69.931	3.127	NaN	NaN	37.88124956	55.61740878	6.501341665	79.79981844	11.68940051	68.11041793	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.9	NaN	NaN	97.779	5038233184	3719910291	NaN	22911.416	57.40615434	NaN	NaN	NaN	107400	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11990	49.95833333	6.343820927	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	111.015	NaN	NaN	NaN	55.005	NaN	NaN	NaN	NaN	240	3
NaN	NaN	NaN	NaN	152202000	19.61044663	53.75536728	0.033318915	63.80794229	406683000	19.68429297	12.86840681	642496	69.53419913	1.1324653	18.621	8.301	NaN	75.564	73.48756098	71.51	2.393	NaN	NaN	28.34710255	61.73112362	9.921773832	61.99283949	16.07256316	45.92027634	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.17666667	1925.175	99.30858702	NaN	NaN	NaN	9240	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9988459	129.266973	0.664900388	NaN	NaN	NaN	73.59	70.08658537	66.75	2.46	NaN	NaN	21.6452171	65.55792128	12.79686162	52.53686824	19.51993196	33.01693629	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.202	NaN	NaN	NaN	NaN	6.680322878	NaN	NaN	NaN	77270	3
NaN	29.84886689	NaN	NaN	89368400000	85.41737475	4.219357038	4.145493731	43.7484782	69661300000	13.95425092	28.05421483	78967433	226.1834646	0.038969223	10.2	12.1	18.5	74.265	71.14112195	68.166	1.51	NaN	NaN	22.00726166	63.3777006	14.61503774	57.78420336	23.06022087	34.72398249	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.6	NaN	NaN	NaN	87083241244	85347924125	NaN	NaN	47.27185444	NaN	NaN	-671798519.9	349130	3
NaN	NaN	NaN	NaN	10202900	NaN	NaN	NaN	NaN	18954500	NaN	NaN	71811	95.748	0.091950186	29.2	NaN	25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.1	NaN	NaN	96.002	NaN	NaN	34.37607425	29.336	NaN	NaN	NaN	NaN	750	2
NaN	NaN	NaN	NaN	7719010000	55.70376194	33.69680097	3.749442498	62.75639969	9926530000	10.36729706	19.16717754	5045297	119.0771064	0.46559401	14.1	10.2	10.9	76.82	73.80829268	70.94	1.897	NaN	NaN	22.80706072	64.03106643	13.16187285	56.17419102	20.55544845	35.61874257	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.5	NaN	13.1	NaN	6.74214	101.47	11822343271	10636597811	15.27519524	55023.335	97.4586764	NaN	NaN	NaN	42370	3
NaN	60.52036199	NaN	NaN	636830000	17.07489633	79.04148225	1.83433E-05	60.90251099	807600000	17.29597016	16.58192239	5019002	103.8700745	2.573210424	37.747	9.326	77.5	62.398	60.56639024	58.822	5.383	NaN	NaN	45.63896108	51.50050837	2.860530556	94.17284056	5.554373436	88.61846712	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	108.7	NaN	NaN	NaN	1060000000	729500032	13.14076737	6417.25	58.73216889	230981000	NaN	-89800000	48320	2
