Intentional homicides (per 100,000 people)	Travel services (% of commercial service exports)	High-technology exports (% of manufactured exports)	High-technology exports (current US$)	Merchandise exports (current US$)	Manufactures exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	Manufactures imports (% of merchandise imports)	Merchandise imports (current US$)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	Population, total	Population density (people per sq. km of land area)	Population growth (annual %)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Unemployment, total (% of total labor force)	Unemployment, youth total (% of total labor force ages 15-24)	Labor force, total	Labor force participation rate, total (% of total population ages 15-64)	GDP per person employed (constant 1990 PPP $)	Employers, total (% of employment)	Employment to population ratio, ages 15-24, total (%)	Poverty headcount ratio at $2 a day (PPP) (% of population)	Pregnant women receiving prenatal care (%)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Public spending on education, total (% of GDP)	Ratio of female to male primary enrollment (%)	Imports of goods and services (current US$)	Exports of goods and services (current US$)	Inflation, consumer prices (annual %)	CO2 emissions (kt)	Energy imports, net (% of energy use)	Undisbursed external debt, total (UND, current US$)	Total amount of debt rescheduled (current US$)	Net income (BoP, current US$)	Land area (sq. km)	Income
1.622113715	52.03956118	16.51967087	2957076670	65033000000	28.82706898	21.75572799	21.65209341	84.32095649	72689500000	4.891901092	7.516511882	19651400	2.558009971	1.220563785	12.8	6.8	5	82.6	79.93658537	77.4	1.756	92.2462574	86.103477	20.32587144	67.03560234	12.63852622	49.17446329	18.85345366	30.32100963	6.400000095	12.8	9942246.879	74.19999695	47239	3.400000095	61.09999847	NaN	NaN	92	93	4	0.1	6	3.4	4.81379	99.759	81230117204	81548241942	3.00317105	341397.7	-136.2288263	NaN	NaN	-11452273607	7682300	3
0.804151003	42.2564575	16.35080876	9507515015	78672975979	79.79843131	5.304065161	2.275723023	80.01279977	78299111942	6.155611057	6.365154467	8081957	98.02252274	0.491980464	9.7	9.4	4.4	81.7	78.67804878	75.8	1.39	91.7952562	82.2708546	16.59318582	67.72459535	15.68221882	47.65684383	23.15586936	24.50097448	4	6.2	3963650.828	71.80000305	44876	5.199999809	51.70000076	NaN	NaN	83	78	8.399999619	0.1	5.3	3	5.67754	98.788	91159689441	1.01039E+11	1.802095697	65118.586	67.86186588	NaN	NaN	-1461287550	82450	3
NaN	15.91476471	7.895818312	10144360	2167400000	5.927456604	3.029392083	88.92237479	65.05518776	1665500000	14.15343169	17.6023462	8171950	98.92204334	0.746167883	13.8	5.8	52.8	70.438	67.55485366	64.809	1.8	76.4012804	64.3782161	28.58880037	65.24667785	6.164521785	53.26450832	9.448024003	43.81648432	NaN	NaN	3734840.018	68.80000305	6415	NaN	34.59999847	NaN	NaN	75	66	NaN	0.1	63.3	24.3	3.15449	97.565	3121064000	2667055780	2.771164714	30007.061	-72.37764828	360465000	0	-384691000	82610	2
NaN	30.62571757	22.34362413	98465	30000000	1.896787653	93.1021165	NaN	71.00434448	129406000	11.15026494	12.9166741	6656071	259.192796	2.378057967	36.332	16.293	97.6	47.888	46.67307317	45.516	5.484	41.9419836	37.3858567	44.72314586	52.36785441	2.908999728	90.95684006	5.554933958	85.40190611	NaN	NaN	3097942.414	85.19999695	NaN	NaN	60.20000076	NaN	NaN	81	77	NaN	4.7	159.9	46.4	3.94884	78.293	140218158	38675873.55	-1.370974453	220.02	NaN	220149000	0	-11627407.67	25680	0
3.101221228	19.1131373	8.878816551	15375808040	2.16127E+11	80.37781476	8.545751409	4.331737499	78.59077621	1.98311E+11	8.549234036	7.868168355	10332785	341.2412483	0.448268895	10.8	10.2	4.3	81.7	78.57560976	75.6	1.6599	90.8885827	81.7639344	16.97637757	65.87694101	17.14668143	51.79818381	26.02835099	25.76983283	7.5	17.7	4426584.51	64.69999695	52468	4	29.29999924	NaN	NaN	95	82	6.900000095	0.2	5.4	2.9	6.09006	99.284	1.79364E+11	1.93878E+11	1.641900569	107531.108	76.05309681	NaN	NaN	4475122444	30280	3
NaN	66.08298129	1.710395107	297865	448000000	7.622871392	32.75612241	0.245831838	52.56401998	724785000	23.87632384	17.42726632	6937985	62.71908335	3.172429346	42.367	13.499	82.9	55.497	53.0615122	50.742	5.828	63.0416403	57.5937763	45.26044666	51.75703032	2.982523024	93.21046703	5.762546663	87.44792037	0.699999988	0.8	2726836.312	72.59999847	NaN	NaN	57.70000076	NaN	NaN	75	66	NaN	1.4	133	34.9	3.21122	69.17	771603609.8	380206315.7	2.489162355	2053.52	31.99047878	475440000	0	-25844052.89	110620	0
NaN	18.72826284	0.135246924	6571088	6149000000	89.68693931	6.808468112	0.305510456	56.47136505	8592000000	14.60093982	6.836816533	134266428	1031.469832	1.744407836	25.69	6.99	56.5	65.865	65.66831707	65.481	2.907	64.4596113	59.7010732	36.07678351	59.80102383	4.122192656	67.22121728	6.893180739	60.32803654	NaN	NaN	60508330.71	72.80000305	2987	NaN	56.5	NaN	NaN	83	65	0.34	0.1	75.7	36.7	2.3178	NaN	9060891520	6791241511	3.332564933	33699.73	19.35575208	2959031000	0	-265229649.8	130170	0
3.230847473	50.70954479	4.107214145	146745291	5733031045	62.14926417	12.12661423	5.990794266	66.5333431	7953643363	5.839820521	3.42301696	7868468	72.32047794	-1.911020315	8.5	14.3	16.2	75.4	71.86585366	68.5	1.21	84.7193047	67.8575215	14.7960271	68.30106582	16.90290708	46.41059959	24.7476476	21.66295199	18.10000038	35.6	3432574.691	63.09999847	14502	3.400000095	21.29999924	NaN	NaN	93	92	NaN	0.1	18.9	10.2	3.47586	98.081	8874073878	7581354319	5.810130513	44634.724	43.98620431	614333000	0	343495767	108800	2
NaN	69.33454248	0.007207361	51347	5794000000	12.49018575	0.630655359	69.36640397	51.08008826	5013000000	10.93425411	34.47735834	642070	904.3239437	-0.068504884	21.298	3.028	10.2	74.876	74.03753659	73.239	2.647	85.8097063	79.9503143	28.65677779	68.72870163	2.61452058	45.49962043	3.80411752	41.69550291	NaN	NaN	295915.4268	66.40000153	10744	2	32.09999847	NaN	NaN	98	99	NaN	NaN	11.9	4.6	NaN	96.795	5624351661	6956301967	-0.495540139	15698.427	-137.3569466	NaN	NaN	-524944421	710	3
NaN	55.10517965	NaN	NaN	1005286000	NaN	NaN	NaN	NaN	3872436000	NaN	NaN	3775883	74.03692157	0.731318381	10.18	8.229	7.8	77.12	74.61536585	72.23	1.315	85.3595249	74.4599098	18.50027702	69.38057419	12.11914879	44.13256328	17.46763979	26.66492348	NaN	NaN	1369413.712	51.40000153	22058	NaN	21.29999924	NaN	NaN	80	89	NaN	NaN	9	5.9	NaN	NaN	4717671806	1619401619	NaN	22944.419	25.00656783	727297000	3013000	508041635.9	51000	2
9.926347306	17.73642233	4.29201562	217841300	8020900000	63.27835413	7.676977381	20.07700496	49.93010436	9092300000	10.71916231	25.79469659	9925000	48.93260366	-0.454984055	9.4	14.3	9.3	74.1	68.05609756	62.3	1.22	81.220477	50.7819135	17.36854012	68.69764704	13.93381284	45.56539314	20.28280943	25.28258371	NaN	NaN	4723875.173	68.59999847	16310	NaN	33.09999847	2.5	NaN	99	99	NaN	0.1	11.9	5.5	NaN	98.853	9833264188	9286388481	42.53754813	52390.429	85.42943953	54725000	2573000	-51200000	202830	2
33.12178538	75.56488719	0.007780191	90	169000000	0.703277556	21.523334	NaN	47.50038562	525000000	11.42798713	10.97548274	265200	11.62647961	3.024153902	28.203	4.232	20.6	75.483	73.80863415	72.214	3.396	82.9501449	77.4054059	40.50588576	55.55530175	3.938812493	80.00082233	7.089894878	72.91092746	10	NaN	98138.16039	64.80000305	NaN	NaN	43	NaN	98	89	88	NaN	2.3	24.3	11.2	5.5395	86.57	616695969.6	490171683	2.205117537	359.366	NaN	172203000	0	-67481156.53	22810	1
4.732756989	NaN	NaN	NaN	56000000	NaN	NaN	NaN	NaN	747000000	NaN	NaN	62800	1256	0.48	13.4	6.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	104.033	NaN	NaN	NaN	524.381	NaN	NaN	NaN	NaN	50	3
NaN	41.59423169	6.878335079	14914562	1299000000	15.80826534	31.67220506	24.97431179	79.49184719	1770000000	13.23680656	5.052559658	8646659	7.981776978	1.98507187	30.476	8.16	54.9	65.808	63.67880488	61.651	3.983	68.7033474	60.6466088	39.21074274	56.52635162	4.262905646	76.9086402	7.541448412	69.36719179	5.400000095	9.2	3716161.367	72	7410	4.400000095	48.90000153	32.91	NaN	77	91	NaN	0.2	74.2	28.3	6.23031	98.844	2191068869	1710308635	0.928258852	8346.092	-97.59519718	1142264000	2521000	-204680000	1083300	1
32.3	22.73007506	16.52029903	5223572467	60362000000	52.6200611	27.91966927	4.883448149	74.05264796	49716300000	6.702757623	14.87236551	179289227	21.19403304	1.354495615	19.926	6.395	27.7	74.626	70.72409756	67.008	2.264	78.2569598	63.8727198	28.65093427	65.52351487	5.825550866	52.61696538	8.890778948	43.72618643	9.100000381	18	87753933.31	72.5	12028	4.199999809	51.79999924	20.23	NaN	99	95	2.6	NaN	31.5	17.3	3.7782	94.45	63446040465	71078167116	8.450220696	335185.802	14.50385472	20955551000	0	-18190550427	8459420	2
9.300145454	69.21176406	15.9346116	12765733	241500000	49.65362279	42.56162839	3.737827165	70.98357211	1039000000	18.86882299	6.280046046	268813	625.1465116	0.231282866	11.192	8.76	15.5	78.813	75.60819512	72.556	1.516	88.395041	78.5039974	21.08059044	67.29026546	11.6291441	48.60990563	17.28206007	31.32784556	10.30000019	23.4	146380.4864	79.80000305	18115	0.400000006	44.79999924	NaN	100	87	91	NaN	0.6	17.5	9.1	7.03251	106.724	1405650000	1259400000	0.125249458	1228.445	NaN	NaN	NaN	-87988000	430	3
NaN	26.53707906	0.000141509	321	3702000000	6.73734772	0.020297675	93.22572874	84.58797726	1556000000	13.41016493	0.57647201	341585	64.81688805	2.141418322	21.958	2.995	6.9	79.073	76.68104878	74.403	2.292	87.6392131	84.2900861	29.37921747	67.59576679	3.025015735	47.93825818	4.475155589	43.4631026	NaN	NaN	163071.4763	70.30000305	NaN	NaN	42.59999847	NaN	NaN	94	99	2.7	NaN	9.1	5	NaN	98.748	2432352284	3922149442	-2.314972425	5320.817	-810.9542137	NaN	NaN	65921764.78	5270	3
3.135189365	NaN	NaN	NaN	112704000	NaN	NaN	NaN	NaN	196541000	NaN	NaN	606024	15.12413277	3.010761095	25.413	8.083	60.1	64.778	63.02680488	61.359	3.352	66.9171843	60.5637105	37.41068806	58.20762283	4.381689114	71.79880426	7.527689503	64.27111475	NaN	NaN	260583.3834	69.30000305	NaN	NaN	47	NaN	NaN	86	78	1.6	0.1	81.3	32.3	NaN	91.226	229123918.6	133833371.7	2.483430488	513.38	NaN	165137000	0	NaN	40070	1
NaN	72.65900218	0.512387789	12780910	2425000000	90.91691742	3.539279416	0.017432925	71.59626598	1845000000	15.49031504	5.906269532	1808103	3.190413424	1.316854527	25.797	14.328	46.8	49.273	49.33753659	49.399	3.228	37.8889788	31.7617252	36.66081339	60.1111108	3.228075803	66.35859604	5.370181585	60.98841446	NaN	NaN	861218.7404	77.09999847	NaN	NaN	40.5	NaN	NaN	97	92	NaN	26.3	78.4	15.3	NaN	99.067	2157976344	2836675889	8.032796625	4484.741	41.59531701	31948000	0	-698065210.1	566730	2
NaN	NaN	0.047032434	15491	147000000	48.67868962	1.682343844	0.009590354	60.30467624	120000000	22.20164264	10.95942335	3829238	6.146646762	1.636884774	38.423	19.576	111.9	44.943	43.52882927	42.182	5.329	40.667661	33.7392106	41.89084765	54.15559505	3.953557303	84.65312755	7.30036721	77.35276034	NaN	NaN	1740057.647	78.59999847	NaN	NaN	54.90000153	NaN	NaN	44	42	NaN	8.4	171.1	46.3	1.44579	66.934	209854155.4	161583686.5	2.331817035	245.689	NaN	30620000	0	NaN	622980	0
1.86051109	27.01111887	14.19283221	22536924400	2.52394E+11	63.29602256	7.471007464	12.67978164	83.89720579	2.27499E+11	6.069150433	5.029000279	31362000	3.448833289	0.897131277	10.7	7.1	5.3	82.1	79.5902439	77.2	1.52	90.8830421	84.7125997	18.50537216	68.73978537	12.75484247	45.47615978	18.55525501	26.92090477	7.699999809	13.7	16970741.59	77.5	47684	NaN	57.40000153	NaN	NaN	93	95	3.700000048	0.2	6.2	3.8	5.1575	99.529	2.72925E+11	3.0535E+11	2.258394409	521832.435	-54.73001472	NaN	NaN	-19301294440	9093510	3
1.185393471	24.40643817	23.5846118	19767195816	91699000000	91.23579288	2.447471721	2.068521652	83.23305536	87189000000	5.72206893	5.152434808	7284753	182.118825	0.756469146	9.9	8.5	4.5	83.1	80.38536585	77.8	1.39	92.5523631	85.8676055	17.01745119	67.4553851	15.5271637	48.24613312	23.01841977	25.22771335	2.900000095	5.6	4092514.72	81.19999695	39762	6.5	65.30000305	NaN	NaN	93	82	6	0.3	5.5	3.4	5.74909	100.187	1.05336E+11	1.23599E+11	0.642699253	40769.706	53.02152271	NaN	NaN	9307320230	40000	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	146626	771.7157895	0.431275252	10.207	9.626	NaN	80.412	78.05385366	75.808	1.406	91.8379761	84.985899	16.54140466	68.60652272	14.85207262	45.75873552	21.64819325	24.11054227	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	190	3
5.3	20.80139779	3.777844265	110617464	18180000000	17.04092282	27.87977173	1.210233927	72.73074512	17091000000	7.966869816	16.47700057	15783991	21.22845211	1.145608973	15.875	5.027	8.4	80.675	77.55521951	74.584	2.014	88.628164	78.8956497	26.66532227	65.75298117	7.581696564	52.0843591	11.53057463	40.55378447	8.899999619	21.6	6192699.329	58.20000076	28499	2.900000095	24.20000076	NaN	NaN	97	95	2.599999905	0.3	10	5.3	4.23116	97.587	21269630156	22895291317	NaN	56072.097	65.71815225	1419254000	0	-2846704120	743530	2
2.04334004	51.76321567	23.66571478	69226431383	3.25596E+11	89.84089327	4.958419133	2.592142346	79.61871296	2.9517E+11	3.522518695	6.894638814	1280400000	137.2718033	0.669999568	12.86	6.41	25.2	73.283	71.57943902	69.957	1.705	80.6688125	73.6421919	24.09760743	68.65871425	7.243678319	45.64793572	10.55026794	35.09766777	4	NaN	741524810.6	82.30000305	5668	NaN	59.29999924	51.15	90.1	86	85	2.450000048	NaN	30.3	16.1	NaN	102.934	3.28013E+11	3.65395E+11	-0.765949287	3694242.143	0.887465076	10931220000	0	-14945534754	9327480	2
NaN	6.210941378	1.058652046	1001075	1802000000	5.226506354	20.59668131	49.18710884	64.51665912	1866000000	18.0566316	14.75178787	16408085	34.71067885	2.270499536	37.897	15.243	85.4	50.645	49.57809756	48.562	4.917	45.7710425	42.2740886	42.27748956	54.20885827	3.513652173	84.47169558	6.48169374	77.99000184	NaN	NaN	6563513.183	70.19999695	2825	NaN	41.20000076	NaN	NaN	66	53	NaN	5.5	138.3	34.5	2.95807	85.972	2253924185	2168719928	2.834422601	3417.644	-69.07536205	1001230000	54360000	-376885718.6	472710	1
70.20036157	53.75006131	7.17301452	322444561	11911000000	38.14484815	18.67285902	36.26640245	81.34613433	12711100000	12.14683653	1.579985396	41078136	37.02400721	1.608704887	22.163	5.573	20	75.334	71.53402439	67.915	2.57	81.7276283	68.8181788	31.99697036	63.14882204	4.854207601	58.35608135	7.686932937	50.66914841	14.60000038	24.5	18883638.43	70.59999847	14870	5.199999809	41.59999847	32.73	NaN	81	93	NaN	0.8	23.5	14.3	4.25026	99.019	17882600201	14940486690	6.350125349	55661.393	-166.1245569	1972943000	0	-2873961822	1109500	2
NaN	NaN	1.323836609	3156	19000000	2.552774286	97.20992494	NaN	57.52462531	53000000	40.19569851	0.958569743	593170	318.9086022	2.665312004	40.073	10.185	69.4	59.862	58.31721951	56.846	5.303	66.5371507	57.9809125	41.20282955	55.92395409	2.873216357	78.81425165	5.137720327	73.67653132	NaN	NaN	191473.1849	55.40000153	NaN	NaN	34.59999847	NaN	NaN	89	71	NaN	0.1	96	35.4	3.81222	81.799	77256379.84	39511037.99	3.533042143	91.675	NaN	21812000	0	NaN	1860	0
NaN	45.37374397	0.029811443	2969	10540420.59	93.82580516	6.131875898	NaN	61.33866703	276000000	29.8186393	6.233524954	452740	112.3424318	1.702802004	26.722	5.825	28.6	74.686	70.51365854	66.54	3.358	78.4311386	68.0097793	39.99390377	54.49011461	5.515981614	83.5195259	10.12290331	73.39662259	NaN	NaN	174413.1589	67.90000153	NaN	NaN	52.29999924	40.85	NaN	91	89	NaN	NaN	34.8	14.4	7.87682	95.812	425645601.7	202095981.8	1.884534101	245.689	NaN	141626000	0	-11846592.76	4030	1
6.31857831	63.05799445	36.58186828	1146424767	5264000000	63.40170516	31.32901147	1.018918725	83.22795023	7188000000	8.039128164	6.74875583	4083197	79.96860556	1.984966997	19.013	3.941	10	80.581	78.1347561	75.805	2.275	88.7343633	81.0689479	30.02975365	64.34254825	5.6276981	55.41815286	8.746464436	46.67168843	6.400000095	13.8	1765640.192	65.59999847	15587	7.900000095	44	10.86	NaN	94	94	NaN	0.2	11.7	7	5.06924	98.013	8023529813	7139718403	9.164815792	6325.575	55.41810247	674524000	0	-439793406.3	51060	2
7	NaN	34.64332591	65999912	1421000000	13.40065738	53.11656667	0.401735621	56.58857946	4176000000	20.33685966	20.83610385	11175434	105.0421468	0.316066126	12.514	7.19	6	78.754	76.81534146	74.969	1.621	86.8928004	80.5428879	20.89312481	68.96807704	10.13879815	44.99461822	14.70071167	30.29390655	3.299999952	NaN	4720846.694	60.29999924	NaN	NaN	31.79999924	NaN	NaN	99	98	NaN	0.1	7.7	3.8	9.5712	96.193	4434700000	3872000000	NaN	26090.705	33.28629766	NaN	NaN	NaN	106390	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45117	187.9875	5.973151055	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.400000095	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	102.757	NaN	NaN	NaN	469.376	NaN	NaN	NaN	NaN	240	3
NaN	46.2452916	1.794311775	3723267	843000000	54.74331114	35.42081374	3.892595645	68.79981613	4086000000	12.77477996	10.94209743	979874	106.0469697	1.894814787	12.505	6.805	4.6	80.34	78.20926829	76.18	1.613	92.2622503	86.1069287	21.43814262	68.19175915	10.37009823	46.64528565	15.20726017	31.43802548	3.299999952	7.9	479589.8887	70.19999695	25976	5.599999905	39.5	NaN	NaN	98	86	4.400000095	NaN	5.8	2.8	6.03786	100.157	5522791297	5358157691	2.801155052	7022.305	97.91320536	NaN	NaN	-401025698.9	9240	3
1.27	42.19472519	14.54944751	5717358878	38491919841	88.89071819	3.360037624	3.958984063	77.21771866	40656355926	4.225617389	13.56255277	10204853	132.0674647	-0.309549365	9.1	10.6	5	78.5	75.22195122	72.1	1.17	88.9079637	75.0503788	15.91164579	70.22370446	13.86464975	42.4020575	19.7435465	22.65851099	7.300000191	16	5140074.8	70.90000153	19677	4.099999905	34.20000076	NaN	NaN	98	99	8.800000191	0.1	6	3.5	4.3227	98.702	46118275328	45205682388	1.7850993	120193.259	26.02851934	NaN	NaN	-3580205003	77270	3
1.158530302	19.96642187	17.45204025	93577559000	6.15831E+11	87.14849926	4.580665802	1.481360227	74.71595261	4.90283E+11	7.911355115	8.401272009	82488495	236.4515708	0.168128319	8.7	10.2	4.2	81.2	78.22926829	75.4	1.34	91.001326	82.5796318	15.11263438	67.54093203	17.3464336	48.0583655	25.68284606	22.37551944	8.600000381	9.8	40542918.76	72	41404	5	44.79999924	NaN	NaN	93	94	8.899999619	0.1	5.1	2.7	NaN	99.257	6.25513E+11	7.15763E+11	1.40174557	830909.197	60.35037761	NaN	NaN	-17852034142	348860	3
