Intentional homicides (per 100,000 people)	Travel services (% of commercial service exports)	High-technology exports (% of manufactured exports)	High-technology exports (current US$)	Merchandise exports (current US$)	Manufactures exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	Manufactures imports (% of merchandise imports)	Merchandise imports (current US$)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	Population, total	Population density (people per sq. km of land area)	Population growth (annual %)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Unemployment, total (% of total labor force)	Unemployment, youth total (% of total labor force ages 15-24)	Labor force, total	Labor force participation rate, total (% of total population ages 15-64)	GDP per person employed (constant 1990 PPP $)	Employers, total (% of employment)	Employment to population ratio, ages 15-24, total (%)	Poverty headcount ratio at $2 a day (PPP) (% of population)	Pregnant women receiving prenatal care (%)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Public spending on education, total (% of GDP)	Ratio of female to male primary enrollment (%)	Imports of goods and services (current US$)	Exports of goods and services (current US$)	Inflation, consumer prices (annual %)	CO2 emissions (kt)	Energy imports, net (% of energy use)	Undisbursed external debt, total (UND, current US$)	Total amount of debt rescheduled (current US$)	Net income (BoP, current US$)	Land area (sq. km)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60238	334.6555556	0.647865898	22.76	5.815	NaN	72.779	70.13965854	67.626	2.613	NaN	NaN	33.92044889	60.93827816	5.141272951	64.10046856	8.436853002	55.66361556	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	180	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28357	60.33404255	4.914816456	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	470	3
NaN	NaN	NaN	NaN	143000000	12.302644	48.62098697	11.61954249	65.8142763	172000000	23.8652945	6.565214591	12915499	19.80206216	2.555335657	52.02	27.636	196	36.117	36.36131707	36.594	7.695	NaN	NaN	44.68704962	52.98175881	2.331191565	88.744206	4.39998901	84.34421699	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	293.2	NaN	1.42788	18.352	255555561.2	224444438.8	NaN	1639.149	NaN	NaN	NaN	NaN	652230	0
NaN	NaN	NaN	NaN	792000000	13.11212594	40.59791162	31.39472746	78.57600373	579000000	13.0863059	5.225641953	6322194	5.071143018	2.279900052	51.895	26.131	NaN	39.817	38.22765854	36.714	7.208	NaN	NaN	46.13764559	51.17580245	2.686551961	95.40484998	5.249652829	90.15519716	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4880.777	-182.7572792	NaN	NaN	NaN	1246700	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2294578	83.74372263	2.334879153	30.985	7.854	NaN	69.64	67.8135122	66.074	4.598	NaN	NaN	41.18093123	54.4280672	4.391001574	83.7287362	8.067531698	75.6612045	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5291.481	-72.98994482	NaN	NaN	NaN	27400	1
NaN	NaN	NaN	NaN	1806790000	NaN	NaN	NaN	NaN	820515000	NaN	NaN	383152	4.583157895	17.11882063	32.11	6.092	54.7	67.017	64.88831707	62.861	6.279	NaN	NaN	29.79530264	68.03688363	2.167813734	46.97910113	3.186233141	43.79286799	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.9	NaN	NaN	72.412	NaN	NaN	NaN	30630.451	-5734.550406	NaN	NaN	NaN	83600	3
NaN	NaN	NaN	NaN	3266000000	22.35457084	69.90732425	0.171398382	67.71957842	2229500000	9.243882301	7.589826084	25222223	9.216324465	1.72051362	23.816	8.97	48.5	70.846	67.42043902	64.158	3.203	NaN	NaN	29.04812272	63.69607721	7.255800064	56.9955394	11.39128245	45.60425696	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.6	NaN	1.78052	100.376	3000000102	4000000136	61.24907655	94065.884	14.25829619	749460000	NaN	NaN	2736690	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2705584	94.9994382	2.322760719	22.026	5.18	NaN	73.574	70.47931707	67.532	2.942	NaN	NaN	36.33278435	57.9546597	5.712555958	72.54867947	9.85693987	62.6917396	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28480	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28983	144.915	1.785854991	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	200	2
NaN	NaN	NaN	NaN	30000000	2.037356437	1.493142344	95.52496354	39.35917978	48000000	20.1063022	37.92844936	68182	154.9590909	1.125372309	NaN	5.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	330.03	NaN	NaN	NaN	NaN	440	2
