Intentional homicides (per 100,000 people)	Travel services (% of commercial service exports)	High-technology exports (% of manufactured exports)	High-technology exports (current US$)	Merchandise exports (current US$)	Manufactures exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	Manufactures imports (% of merchandise imports)	Merchandise imports (current US$)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	Population, total	Population density (people per sq. km of land area)	Population growth (annual %)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Unemployment, total (% of total labor force)	Unemployment, youth total (% of total labor force ages 15-24)	Labor force, total	Labor force participation rate, total (% of total population ages 15-64)	GDP per person employed (constant 1990 PPP $)	Employers, total (% of employment)	Employment to population ratio, ages 15-24, total (%)	Poverty headcount ratio at $2 a day (PPP) (% of population)	Pregnant women receiving prenatal care (%)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Public spending on education, total (% of GDP)	Ratio of female to male primary enrollment (%)	Imports of goods and services (current US$)	Exports of goods and services (current US$)	Inflation, consumer prices (annual %)	CO2 emissions (kt)	Energy imports, net (% of energy use)	Undisbursed external debt, total (UND, current US$)	Total amount of debt rescheduled (current US$)	Net income (BoP, current US$)	Land area (sq. km)	Income
1.2	NaN	11.92575811	3246664637	1.54331E+11	19.17727287	14.07032541	31.98203885	75.5935577	1.65471E+11	5.750269592	13.34682791	21951700	2.857438528	2.086142001	13.4	6.4	4.3	83.9	81.54390244	79.3	1.926	93.0803615	88.3271606	19.07377307	67.66447359	13.26175333	47.78804103	19.59928546	28.18875558	5.599999905	11.5	11635867.07	76.40000153	49677	2.599999905	61.29999924	NaN	NaN	92	94	3.8	0.1	4.9	2.8	5.10569	99.487	2.03814E+11	2.09426E+11	1.82011224	NaN	-137.045872	NaN	NaN	-38075091220	7682300	3
0.5	35.53996847	11.63616928	12254877472	1.36988E+11	80.55960311	7.363439172	3.456456577	75.12542455	1.43063E+11	7.861956192	10.72101943	8365275	101.4833798	0.339464568	9.1	9.3	3.6	82.9	80.08292683	77.4	1.39	92.7496791	85.1834311	14.95215027	67.73176239	17.31608735	47.64121954	25.56568254	22.075537	4.800000191	10	4332722.394	75	46863	4.699999809	54.59999847	NaN	NaN	83	76	7.7	0.3	4.4	2.6	NaN	99.154	1.74356E+11	1.92492E+11	0.506309394	NaN	63.99131406	NaN	NaN	-1589329474	82430	3
NaN	22.29576285	0.983053092	4422662	21097000000	3.062827914	3.572643819	92.85686298	79.18538209	6514000000	15.7422287	1.084624858	8947243	108.2939119	2.076148264	17.2	5.9	41.9	73.357	70.31763415	67.423	2.3	78.9250149	69.4247054	21.11557107	72.21704755	6.667381378	38.47145984	9.232420327	29.23903951	6	14.5	4510050.315	68.80000305	18509	NaN	31	NaN	NaN	73	67	7.5	0.1	49.1	20.5	3.22431	98.923	9871580000	22846820000	1.401056148	NaN	-439.4268041	4220542000	0	-3519156000	82620	2
NaN	61.75403891	11.53697767	1996065	67391699.05	20.60865363	67.49852556	1.878585239	80.84662101	402225000	12.54269133	2.411667446	8170853	318.179634	2.823380296	34.123	14.461	89	50.796	49.42126829	48.112	4.465	47.1482968	42.018609	38.40034063	58.74570975	2.853949625	70.22519674	4.858141364	65.36705538	NaN	NaN	4167504.34	83.69999695	NaN	NaN	56.70000076	NaN	NaN	94	91	NaN	3.3	144	44	8.26204	96.777	608970789.1	98009404.42	10.98146877	NaN	NaN	108635000	71428000	-16979396.63	25680	0
1.7	12.16702477	10.36369533	29461605905	3.70125E+11	77.00922221	9.681832817	6.972464114	73.43687604	3.53364E+11	9.382296633	11.76112922	10796493	356.555251	0.804599573	11.8	9.7	3.7	82.4	79.73658537	77.2	1.84	92.4146766	84.8336603	16.85406886	65.81816105	17.3277701	51.93374961	26.32673083	25.60701878	7.900000095	21.9	4802611.88	67.09999847	54022	4.5	25.5	NaN	NaN	99	94	6.5963	0.2	4.5	2.4	NaN	99.595	3.29298E+11	3.42207E+11	-0.053151669	NaN	73.22835458	NaN	NaN	-340482669.1	30280	3
NaN	64.46740114	NaN	NaN	1224729238	18.56530606	NaN	NaN	NaN	2064237000	NaN	NaN	8601771	77.75963659	2.899066209	40.038	12.038	71.1	57.088	55.17341463	53.35	5.366	67.4015167	61.9964447	43.87057547	53.09945511	3.029969413	88.32584965	5.706215642	82.61963401	NaN	NaN	3500390.307	73.30000305	NaN	NaN	56.70000076	NaN	NaN	83	72	NaN	1.2	111.7	31.8	4.51407	85.359	1875108538	921670697.6	2.156829962	NaN	42.57148218	755584000	0	-32995451.81	110620	0
NaN	7.344881593	NaN	NaN	15082820000	NaN	NaN	NaN	NaN	21833000000	NaN	NaN	147030145	1129.524045	1.061069919	20.787	6.141	40.5	68.904	68.32521951	67.774	2.296	70.997126	65.8535447	31.91567413	63.54562998	4.538695882	57.36723363	7.142420152	50.22481348	5	NaN	70773866.46	73.30000305	3787	NaN	53.59999847	NaN	NaN	96	98	NaN	0.1	51.4	28.5	2.23384	NaN	23727165698	17360479651	5.423472362	NaN	16.08623115	5505667000	0	-1399340585	130170	0
1.9	54.78531332	8.150133519	709153582	16318462600	52.76442236	16.62762095	12.60084253	58.56182157	23538784280	9.998013685	20.17735601	7585131	69.87040346	-0.503192495	10.7	14.2	11.5	77.1	73.41219512	69.9	1.57	86.7718608	71.9891496	13.59982065	69.01402195	17.3861574	44.89809052	25.19221009	19.70588043	6.800000191	16.1	3597908.267	67.80000305	17207	3.5	27.5	NaN	NaN	94	96	6.6	0.1	13.3	7.2	NaN	99.908	27363986635	23073830952	2.753186662	NaN	43.78759315	668462000	0	-1658490078	108560	2
NaN	30.60793593	0.027504417	273639	11873650000	12.58034114	3.42475822	68.60204297	43.72516572	7500000000	7.974869977	44.73649344	1169578	1538.918421	10.56086891	20.023	2.734	8.9	75.571	74.88978049	74.241	2.572	87.3527704	82.1443101	20.68027955	77.21836423	2.101356216	29.50287279	2.721316667	26.78155612	NaN	NaN	649394.2	71.59999847	14631	1.799999952	32.29999924	NaN	NaN	98	99	1.8	NaN	10.4	4	NaN	NaN	11354110150	15704954308	2.795512836	NaN	-85.31660542	NaN	NaN	-2399864877	760	3
NaN	47.2549163	3.276536945	78689990	3953920000	60.74371577	7.687319738	13.1058867	62.18511655	8773333000	18.99028269	15.38337622	3767683	73.87613725	-0.171867756	8.652	9.738	7.1	77.92	75.25043902	72.708	1.157	89.1589045	78.7850315	15.33744904	70.74241974	13.92013122	41.35790148	19.67720538	21.6806961	24.10000038	NaN	1454556.294	53.79999924	26799	NaN	17.20000076	NaN	NaN	90	93	3.4	NaN	8.1	5.3	NaN	101.97	9292578513	5410023403	-0.390194249	NaN	24.84240405	1245641000	0	578526566.1	51000	2
4.9	10.64846809	3.134666468	318921700	21304200000	47.80525561	10.68062057	37.27457188	45.18876831	28569000000	7.808028068	39.62444079	9507000	46.87407553	-0.994304073	11.5	14.2	4.8	76.4	70.40731707	64.7	1.42	82.8477592	53.573808	14.96522007	71.30770642	13.72707351	40.23729695	19.25047684	20.9868201	NaN	NaN	4454425.224	65.09999847	26598	NaN	29.60000038	NaN	NaN	96	99	11.1	0.3	6.7	3.2	4.51672	99.57	30440078867	24896648145	12.94565634	NaN	84.88304208	772211000	0	-883400000	202820	2
31.7618321	80.70681452	0.376772381	13109	260000000	1.393611497	69.88181422	27.97245389	55.95921467	668643000	14.85566338	15.7843815	333200	14.60762823	3.388085396	24.773	3.828	15.8	77.088	75.6185122	74.219	2.845	85.6540159	80.6873428	35.74265628	60.30936781	3.947975913	65.81171987	6.546206762	59.2655131	NaN	NaN	137883.9255	67	NaN	NaN	44.29999924	NaN	NaN	97	97	1.1	2.3	18.4	8.9	6.1447	89.477	NaN	NaN	-1.080019637	NaN	NaN	101902000	0	-108267955.9	22810	1
9.258973488	NaN	NaN	NaN	29000000	NaN	NaN	NaN	NaN	1067000000	NaN	NaN	64400	1288	0.31152648	12.276	7.572	NaN	81.932	79.14617073	76.493	1.7616	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.61519	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50	3
6.886008725	56.06977071	4.933155218	14815916	4917540000	5.797364427	19.61984169	40.00696879	78.20973829	4544938329	9.154396719	10.80318565	9773441	9.021915444	1.598381216	26.815	7.35	42.4	68.217	65.96385366	63.818	3.407	71.7981974	63.8214722	36.51631734	58.86530831	4.618374351	69.87934467	7.845664082	62.03368059	NaN	NaN	4467268.994	73.59999847	7842	NaN	49.29999924	NaN	NaN	85	86	1.1	0.2	55.2	23.4	NaN	98.861	5705628908	6194300357	3.349369826	NaN	-127.7863961	2518366000	0	-673790000	1083300	1
22.7	20.21157699	13.19727786	7896042718	1.52995E+11	39.46777384	34.20071243	8.999659134	75.877185	1.33678E+11	5.259112682	14.8023914	193246610	22.84395502	0.885358145	15.831	6.384	16.2	76.401	72.75980488	69.292	1.857	80.6971936	67.4840137	25.89406382	67.27198078	6.833955399	48.65029814	10.15869507	38.49160306	8.300000191	17.8	99958636.59	74.59999847	12891	4.300000191	52.40000153	10.82	98.2	98	99	2.4	NaN	18.1	11	5.71727	NaN	1.80642E+11	1.78042E+11	4.886408444	NaN	4.103435981	22122769000	4042000	-33684212000	8459420	2
6.966086159	75.94671986	9.799475916	11355774	378522000	52.72695523	38.71774864	5.18462777	62.60873129	1449426000	20.63469419	13.37339196	272750	634.3023256	0.209201258	10.842	8.744	16.9	79.73	76.41302439	73.254	1.541	89.56308	82.3436017	17.80451767	70.85986852	11.3356138	41.12360364	15.99722669	25.12637695	NaN	NaN	158052.6655	80.5	19463	NaN	45.09999847	NaN	NaN	93	94	6.8	1.4	19.3	9.9	6.67016	104.083	2321950000	2179300000	3.643861893	NaN	NaN	NaN	NaN	-86802765.23	430	3
NaN	27.80308333	NaN	NaN	7200223000	NaN	NaN	NaN	NaN	2448922000	NaN	NaN	391837	74.35237192	1.839512446	19.535	3.209	5.9	80.195	77.79792683	75.515	2.066	88.9609641	85.8746948	26.53756537	69.98649949	3.475935147	42.88470024	4.966579515	37.91812072	NaN	NaN	191134.3964	69.30000305	NaN	NaN	40.70000076	NaN	99	99	99	2.6	NaN	7.6	4.1	NaN	100.618	3841055960	7811357074	1.035717743	NaN	-506.3564785	NaN	NaN	52026606.86	5270	3
NaN	NaN	0.215992735	439945	495846000	41.07828115	6.094731917	42.46872382	57.71642664	529408000	14.5820805	17.52934094	713665	18.58986715	1.738807989	20.865	6.999	45.7	68.462	66.53204878	64.694	2.476	72.4280372	65.6126167	30.09777711	65.18501704	4.717205856	53.40948663	7.236641287	46.17284534	4	12.9	352699.448	73	NaN	0.200000003	41.79999924	NaN	NaN	93	94	NaN	0.2	59	26.3	4.62935	101.627	910204296.6	818819665.4	4.361122191	NaN	NaN	644990000	0	NaN	38390	1
14.5	46.91427506	0.924868482	24375930	3455712000	77.97420425	5.145728768	0.315765228	69.53998501	4728029000	13.06450661	13.24919235	1981576	3.496508037	1.3593347	23.814	12.962	22.4	52.17	53.01153659	53.813	2.804	42.9875026	41.6351429	32.94640226	63.15468092	3.898916822	58.3413906	6.173599114	52.16779149	NaN	NaN	1015140.572	78.59999847	NaN	NaN	41.09999847	NaN	NaN	96	94	NaN	24.8	30.1	12.1	7.82535	96.487	4934300568	3745336727	8.027297031	NaN	54.2008893	822602000	0	-102611582.2	566730	2
NaN	NaN	NaN	NaN	120000000	2.679151759	3.563287265	NaN	55.94447171	270000000	39.32812295	0.628349936	4318128	6.931407108	1.873971766	35.221	16.93	109.3	48.429	46.88370732	45.412	4.719	40.8328212	35.9117579	40.65768778	55.36290263	3.979409596	80.62636757	7.187863004	73.43850457	NaN	NaN	2014106.883	79	NaN	NaN	54.40000153	NaN	NaN	54	62	NaN	4.7	165.7	46.2	1.30459	70.888	449302001.9	290056797	3.5199021	NaN	NaN	37661000	0	NaN	622980	0
1.8	23.49376102	16.23550821	23178573898	3.16567E+11	50.03580468	11.4616408	25.03149479	77.17811297	3.29907E+11	8.056233435	9.687591837	33729690	3.709204697	1.22477123	11.2	7.4	5	83.023	80.66178049	78.413	1.665	91.7789228	86.6364138	16.58808865	69.5738649	13.83804646	43.73213296	19.88971933	23.84241363	8.300000191	15.2	18793899.71	78	48302	NaN	55.40000153	NaN	NaN	80	93	3.2	0.2	5.7	3.6	NaN	NaN	4.07075E+11	3.84504E+11	0.299466803	NaN	-53.39598104	NaN	NaN	-14059038536	9093510	3
NaN	19.04541664	25.53589791	39446965267	1.72474E+11	89.7600721	3.93743758	2.807166844	80.95946157	1.55378E+11	6.294205854	7.220874275	7743831	193.595775	1.249484631	10.1	8.1	4.1	84.4	82.04390244	79.8	1.5	93.3693852	88.1732457	15.41093464	68.14460745	16.44445792	46.7467548	24.13170834	22.61504647	4.099999905	8.4	4473946.804	82.40000153	40663	5.800000191	61.5	NaN	NaN	95	90	5.2	0.4	4.6	3.2	NaN	99.585	2.00256E+11	2.54459E+11	-0.48057991	NaN	52.6357524	NaN	NaN	8766063458	40000	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	152618	803.2526316	0.600022173	9.194	9.135	NaN	81.879	79.67553659	77.577	1.444	92.5082069	86.3133824	15.0840661	68.94665112	15.96928278	45.03967688	23.16179615	21.87788073	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	190	3
3.7	18.80466066	3.391287022	248634799	54004360000	13.43382622	20.92595709	0.772564893	67.43596425	42570800000	7.648491653	22.41546211	16955737	22.80437508	0.948971207	14.473	5.449	7.7	81.904	78.76270732	75.771	1.876	89.9716232	80.6561493	22.58286327	68.40653247	9.01060426	46.18486918	13.17214005	33.01272913	9.699999809	22.6	7560947.951	63.09999847	29259	2.700000048	25.89999962	2.72	NaN	94	93	2.1	0.4	8.9	4.8	4.5339	95.15	50895017209	63917955843	NaN	NaN	67.69387103	938886000	0	-11665889656	743530	2
NaN	30.85150327	27.53404158	3.09601E+11	1.20161E+12	93.5740605	2.935867921	1.698107797	64.37670592	1.00592E+12	4.917167838	13.43655434	1331380000	142.7373739	0.506395011	12.13	7.08	14.9	74.799	73.0565122	71.397	1.614	82.9508177	75.9135726	19.85432144	72.11319489	8.032483672	38.67087729	11.13871558	27.53216172	4.3	NaN	793880406.5	80.5	11540	NaN	56.5	NaN	92.2	99	99	4.2	0.1	17.3	10.1	NaN	103.325	1.1132E+12	1.3333E+12	-0.702949137	NaN	7.627535256	10726260000	0	-8532580532	9327480	2
NaN	23.64227153	2.540102343	7839541	3552181000	8.688518475	23.32489419	51.68154025	56.51714689	4441712000	22.88247513	17.72810149	19175028	40.56404138	2.194700462	36.623	14.564	81.1	51.573	50.58292683	49.64	4.561	45.0571368	42.7686918	40.74620386	55.747298	3.506498139	79.38089126	6.289987614	73.09090365	NaN	NaN	7987438.543	71.19999695	2871	NaN	43.40000153	NaN	NaN	80	74	NaN	5.3	130.8	33.7	3.64715	86.425	6966598491	5894987540	3.043618479	NaN	-27.91003086	1344193000	0	-477070182.7	472710	1
34.6453427	48.58184659	5.220021659	462355742	32852986000	28.46898155	15.5125333	50.72191384	81.7431534	32897672000	10.26568698	3.698713216	45654044	41.14830464	1.430121979	20.076	5.478	16.2	76.991	73.20997561	69.609	2.403	83.9565996	71.6149891	29.12744908	65.39474508	5.477805844	52.91748577	8.376522973	44.5409628	12	NaN	21581574.8	69.69999695	17501	5.099999905	34.40000153	18.46	NaN	92	95	NaN	0.5	18.9	11.9	4.71116	99.505	42936703113	38097306774	4.202933108	NaN	-211.4806301	2528447000	0	-9297826058	1109500	2
NaN	NaN	NaN	NaN	15863782.68	NaN	NaN	NaN	NaN	169551589.8	NaN	NaN	715774	384.8247312	2.653028462	38.149	9.081	61.4	61.612	60.22907317	58.912	4.986	71.6991388	62.6881359	42.50735217	54.74653348	2.746114352	82.65996703	5.016051569	77.64391546	NaN	NaN	235799.4814	57.90000153	NaN	NaN	34.5	NaN	NaN	83	79	NaN	0.1	83.4	32.6	NaN	NaN	257844355.3	78514146.95	4.362348293	NaN	NaN	0	0	NaN	1860	0
NaN	62.20161343	NaN	NaN	35226000	26.65807342	72.6337298	NaN	56.45623757	709217000	29.44350517	11.58775165	491621	121.9903226	0.86824544	21.126	5.263	20.1	77.543	73.58680488	69.819	2.477	82.057599	71.6642431	32.75415972	61.29673325	5.949107034	63.140831	9.705422652	53.43540835	NaN	NaN	218192.4838	70.19999695	NaN	NaN	51.79999924	NaN	NaN	99	96	NaN	NaN	23.7	10.7	5.72677	92.329	1086959249	570037504.2	0.983222786	NaN	NaN	761795000	0	-43407344.82	4030	1
11.43594022	50.88338663	44.18050683	1791400685	8783700000	45.99374982	24.73047258	0.574196565	59.87542569	11394500000	7.169774786	8.452294136	4590790	89.90971406	1.507032758	15.945	4.153	8.8	81.561	79.06917073	76.696	1.875	89.8407843	82.4858963	25.4353608	68.1776557	6.386983504	46.67562118	9.368147729	37.30747345	7.800000191	NaN	2136018.196	66.90000153	17464	NaN	42.20000076	5.97	NaN	86	81	NaN	0.3	10.3	6.2	6.31235	98.814	12257759564	12428924552	7.843825841	NaN	44.72131409	1974656000	0	-1083738128	51060	2
NaN	NaN	NaN	NaN	3092126580	NaN	NaN	NaN	NaN	9618749325	NaN	NaN	11262628	105.811988	-0.037967942	10.129	7.152	4.8	80.801	78.77321951	76.842	1.481	88.889988	82.843349	17.72269471	70.20227164	12.07503365	42.44553298	17.20034604	25.24518694	NaN	NaN	5235621.555	65.09999847	NaN	NaN	39.70000076	NaN	100	96	99	5.9	0.1	6.1	2.9	13.08301	97.852	NaN	NaN	NaN	NaN	51.63111537	NaN	NaN	NaN	106440	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55763	232.3458333	0.842807849	15.5	2.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	240	3
1.7	27.9619935	30.85646915	103906924	1257551680	50.41388784	37.10473808	0.000397481	65.04434584	7835149520	15.47889915	17.57104883	1090473	118.0165584	1.243122039	11.713	6.792	3	81.404	79.19695122	77.095	1.485	92.841588	87.2515701	18.14403645	70.50007611	11.35588744	41.84381849	16.10762437	25.73619412	5.300000191	13.6	571274.9961	72.40000153	26743	5.300000191	36.40000153	NaN	NaN	99	87	NaN	NaN	3.6	1.7	7.94084	98.884	10725757155	9480411225	0.374079976	NaN	96.62280357	NaN	NaN	-928436092.4	9240	3
0.9	36.13147354	14.56374762	14251924959	1.12956E+11	86.72095204	4.51821176	3.551472464	78.25481728	1.05048E+11	6.302628092	9.12742509	10487178	135.7563495	0.601029549	11.3	10.2	3.6	80.1	77.07804878	74.2	1.49	90.1020881	78.9880257	14.0521356	71.40374322	14.54412118	40.04868022	20.36884976	19.67983046	6.699999809	16.6	5299941.181	69.80000305	24049	3.700000048	25.89999962	NaN	NaN	99	98	7.1	0.1	4.3	2.5	4.52164	99.445	1.09209E+11	1.17156E+11	1.044811886	NaN	25.70043601	NaN	NaN	-13181580803	77250	3
0.856740335	14.82532938	15.25874061	1.39961E+11	1.12004E+12	81.54393944	5.617103206	2.097741538	67.30052258	9.26347E+11	7.872876425	11.26217468	81902307	234.9396374	-0.25338341	8.1	10.4	3.5	82.5	79.83658537	77.3	1.36	92.1044213	85.3422961	13.59005829	66.2294787	20.18046301	50.99016625	30.47051465	20.5196516	7.699999809	11	42179953.42	76.5	41760	4.800000191	47.09999847	NaN	NaN	93	96	8.2	0.1	4.2	2.3	NaN	99.583	1.21889E+12	1.38352E+12	0.312597687	NaN	60.10117241	NaN	NaN	81344230760	348610	3
