Intentional homicides (per 100,000 people)	Travel services (% of commercial service exports)	High-technology exports (% of manufactured exports)	High-technology exports (current US$)	Merchandise exports (current US$)	Manufactures exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	Manufactures imports (% of merchandise imports)	Merchandise imports (current US$)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	Population, total	Population density (people per sq. km of land area)	Population growth (annual %)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Unemployment, total (% of total labor force)	Unemployment, youth total (% of total labor force ages 15-24)	Labor force, total	Labor force participation rate, total (% of total population ages 15-64)	GDP per person employed (constant 1990 PPP $)	Employers, total (% of employment)	Employment to population ratio, ages 15-24, total (%)	Poverty headcount ratio at $2 a day (PPP) (% of population)	Pregnant women receiving prenatal care (%)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Public spending on education, total (% of GDP)	Ratio of female to male primary enrollment (%)	Imports of goods and services (current US$)	Exports of goods and services (current US$)	Inflation, consumer prices (annual %)	CO2 emissions (kt)	Energy imports, net (% of energy use)	Undisbursed external debt, total (UND, current US$)	Total amount of debt rescheduled (current US$)	Net income (BoP, current US$)	Land area (sq. km)	Income
NaN	35.23783031	NaN	NaN	22569000000	17.15237671	27.34658033	22.82888029	82.5270362	26104000000	5.339103832	4.622227341	16018400	2.085104721	1.638988764	15	7.3	9	79.2	75.87073171	72.7	1.868	NaN	NaN	23.2124756	66.28029115	10.50723325	50.8744127	15.85272646	35.02168624	8.100000381	15	NaN	NaN	35691	NaN	NaN	NaN	NaN	75	68	NaN	NaN	10.9	NaN	5.22585	99.226	33004336877	27317431449	9.084531744	239964.813	-84.38818604	NaN	NaN	-4896623907	7682300	3
NaN	56.89637164	NaN	NaN	22508000000	87.08359395	3.883300173	1.21354689	77.15561003	26863000000	6.47300113	8.65867496	7569794	91.81072165	0.063548997	11.4	11.4	10	77.67	74.22292683	70.94	1.47	NaN	NaN	18.01967717	67.78988304	14.1904398	47.51463717	20.93297578	26.58166139	3.099999905	3.9	NaN	NaN	33352	NaN	NaN	NaN	NaN	90	60	10.80000019	NaN	11.8	NaN	5.54658	98.025	32342700315	32581193330	1.700921333	54080.916	66.93517755	NaN	NaN	-676268211.8	82450	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6779000	81.46857349	1.635967377	27.6	6.7	79.4	69.412	65.54134146	61.855	2.9	NaN	NaN	32.95561493	62.28633152	4.758053555	60.54886772	7.639001107	52.90986662	NaN	NaN	NaN	NaN	10768	NaN	NaN	NaN	NaN	NaN	NaN	9.841099739	NaN	100.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83210	2
NaN	NaN	NaN	NaN	154000000	NaN	NaN	NaN	NaN	202000000	NaN	NaN	5008201	195.0234034	3.197497862	46.203	17.372	111.5	49.916	48.08695122	46.345	6.485	NaN	NaN	43.75955433	52.92514277	3.315302903	88.94611289	6.264135966	82.68197693	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55	59	0.679199994	NaN	185.9	NaN	NaN	71.74	268172621.3	140881025.1	1.675675676	242.022	NaN	334013000	NaN	-20626939.25	25680	0
NaN	NaN	NaN	NaN	68818000000	72.95284982	NaN	NaN	NaN	68603000000	NaN	NaN	9861823	NaN	0.035648851	11.9	11.2	9.5	78.383	74.98560976	71.75	1.54	NaN	NaN	19.01654882	67.11818041	13.86527077	48.99092821	20.65799562	28.3329326	11.30000019	21.1	NaN	NaN	41078	1.799999952	NaN	NaN	NaN	95	90	NaN	NaN	11.4	NaN	4.91209	100.549	71245297019	73837012246	1.295501357	102866.684	67.85258839	NaN	NaN	NaN	NaN	3
NaN	23.73737374	NaN	NaN	188000000	NaN	NaN	NaN	NaN	387000000	NaN	NaN	4254522	38.46069427	2.724411828	47.394	18.807	114.6	50.034	47.06378049	44.235	6.942	NaN	NaN	46.03140988	50.30371222	3.664877903	98.79248587	7.285501887	91.50698399	0.200000003	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17	20	NaN	NaN	191.7	NaN	NaN	48.729	435783757.5	222811124	NaN	693.063	-14.34123112	388407000	NaN	-25988583.81	110620	0
NaN	7.564895882	NaN	NaN	880000000	64.29125475	20.19584932	1.734343609	53.29963055	2546000000	20.868975	18.34493796	94825499	728.4742952	2.717192731	39.6	11.886	109.1	56.952	57.42321951	57.872	5.328	NaN	NaN	43.66502622	52.72141832	3.613555464	89.67623253	6.854055864	82.82217666	1	2.2	NaN	NaN	2016	NaN	NaN	87.42	NaN	4	3	NaN	NaN	159	NaN	1.38484	69.115	2585752541	1132307707	NaN	11463.042	15.98577113	3860418000	NaN	-135521526.9	130170	0
NaN	39.03966597	NaN	NaN	14140000000	NaN	NaN	NaN	NaN	15200000000	NaN	NaN	8958171	80.9741571	-0.026519755	13.2	11.4	19.1	75.06	71.73073171	68.56	1.99	NaN	NaN	21.10711013	67.39750229	11.49538758	48.37345095	17.05610325	31.31734769	NaN	NaN	NaN	NaN	11916	NaN	NaN	NaN	NaN	99	99	9.4520998	NaN	23	NaN	NaN	99.404	8807533688	8111300478	2.7	91553.989	68.05547082	3089231000	NaN	-162000000	110630	2
NaN	11.30909091	NaN	NaN	2200000000	14.44364402	1.153498981	0.034291311	77.16764512	2405000000	17.66985843	1.878074657	430845	624.4130435	3.283245314	32.056	3.714	18.4	73.075	71.73970732	70.468	4.249	NaN	NaN	33.3534488	64.02101911	2.625532093	56.19870066	4.101047014	52.09765364	NaN	NaN	NaN	NaN	9913	NaN	NaN	NaN	NaN	92	78	NaN	NaN	21.6	NaN	NaN	101.368	2588829876	3013031933	-2.296093214	11012.001	-254.8292829	NaN	NaN	-397074468.1	690	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4194370	82.24254902	1.750292549	17.495	6.886	21.9	74.258	71.65092683	69.168	1.925	NaN	NaN	24.83255543	69.55544965	5.611994927	43.77018696	8.0683756	35.70181136	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.742000103	NaN	24.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51000	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10043000	49.51193059	0.679391121	17.1	9.7	15.4	75.98	71.5495122	67.33	2.09	NaN	NaN	22.96912309	67.08012839	9.950748521	49.07544515	14.83412265	34.2413225	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.26049995	NaN	18.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	202840	2
NaN	60.11131725	NaN	NaN	111000000	15.13185749	88.70084593	NaN	57.4339357	122000000	27.22114516	13.89372422	170400	7.470407716	2.49567304	38.729	5.339	41.9	73.271	71.76360976	70.328	4.886	NaN	NaN	45.06958822	50.83664217	4.093769611	96.70850735	8.052793096	88.65571425	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82	85	3.316800117	NaN	53.5	NaN	NaN	88.846	132450000	126500000	0.799771494	205.352	NaN	28896000	NaN	-2400000	22810	1
NaN	NaN	NaN	NaN	65000000	NaN	NaN	NaN	NaN	440000000	NaN	NaN	56900	1138	1.594364939	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	425.372	NaN	NaN	NaN	NaN	50	3
NaN	32.41758242	NaN	NaN	638000000	2.702808574	9.167321758	52.26803665	83.55010292	674000000	13.37474043	0.477680566	6088253	5.620098772	2.174532931	37.171	11.899	94.4	58.208	56.36307317	54.606	5.074	NaN	NaN	41.64509918	54.69767764	3.65722318	82.82311848	6.686249468	76.13686901	20	NaN	NaN	NaN	6434	NaN	NaN	NaN	NaN	42	55	NaN	NaN	139.6	NaN	NaN	91.215	1018891959	844298549	276.3359676	3777.01	-95.33111465	885089000	NaN	-308500000	1083300	1
NaN	4.851598174	NaN	NaN	22349000000	47.94205052	34.41425197	3.124674882	50.67276628	15557000000	15.25044666	26.77852731	139049440	16.43723092	2.036187054	27.728	7.606	55.4	68.429	64.8164878	61.376	3.308	NaN	NaN	36.5967949	59.22594912	4.177255976	68.84490916	7.053084058	61.7918251	2.400000095	4.5	NaN	NaN	11400	NaN	NaN	20.77	74	58	67	NaN	NaN	66.9	NaN	NaN	NaN	17038985217	23640556197	147.1421659	198883.412	24.67617564	17491597000	NaN	-11122000000	8459420	2
NaN	74.8757343	NaN	NaN	275000000	80.29731589	18.91750978	0.014014617	68.64389637	587000000	15.59458984	10.24029254	255532	594.2604651	0.436513221	16.858	8.454	18.4	76.146	73.60346341	71.182	1.806	NaN	NaN	26.04360298	63.51782353	10.43857349	57.43612492	16.4340856	41.00203932	17.89999962	35.4	NaN	NaN	20895	NaN	NaN	NaN	NaN	79	84	NaN	NaN	21	NaN	NaN	NaN	713319728.5	743747808.5	1.330068452	916.75	NaN	NaN	NaN	-27600000	430	3
NaN	NaN	NaN	NaN	1797000000	0.012333412	0.006047356	99.94623239	76.14567262	656000000	20.82901285	0.998793264	225288	42.74914611	2.807956944	29.634	4.008	10.3	74.62	72.53843902	70.556	3.755	NaN	NaN	38.1788563	58.81431241	3.006831286	70.02664131	5.112414246	64.91422706	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86	99	NaN	NaN	14.1	NaN	NaN	97.764	NaN	NaN	1.781242886	2299.209	-859.0894539	NaN	NaN	NaN	5270	3
NaN	NaN	NaN	NaN	34000000	NaN	NaN	NaN	NaN	93000000	NaN	NaN	506423	10.77495745	3.207341905	41.166	15.62	111.2	51.366	49.92570732	48.554	6.225	NaN	NaN	42.93367402	54.04948038	3.016845601	85.01565474	5.581636642	79.4340181	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53	51	1.705899954	NaN	162.4	NaN	NaN	55.116	105563838.2	35504361.62	9.950859951	55.005	NaN	58515000	NaN	NaN	47000	1
NaN	54.93372607	NaN	NaN	862000000	NaN	NaN	NaN	NaN	713000000	NaN	NaN	1221790	2.155859051	3.242995121	38.982	7.274	45.8	65.437	63.32419512	61.312	5.393	NaN	NaN	46.17295429	51.36484063	2.462205074	94.6857009	4.793561207	89.89213969	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.74	NaN	86	91	NaN	NaN	58.7	NaN	5.18593	108.111	684220348.7	951649839.8	10.00171556	1323.787	23.8306863	344843000	NaN	-129154539.8	566730	2
NaN	31.39573618	NaN	NaN	66000000	NaN	NaN	NaN	NaN	167000000	NaN	NaN	2690250	4.31835693	2.392942466	42.121	16.639	111.1	52.204	49.73931707	47.392	5.927	NaN	NaN	42.54103333	53.44488174	4.014084926	87.10865613	7.510700361	79.59795577	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19	24	NaN	NaN	167.7	NaN	2.2119	63.294	342600207.2	185500003.9	2.245152512	161.348	NaN	154865000	NaN	-12326026.7	622980	0
NaN	37.68697099	NaN	NaN	90329000000	62.99234515	9.256616011	9.654047053	82.59868392	85494000000	6.185172414	4.725961766	26204000	2.88161557	1.004879395	14.5	7.2	7.8	79.8	76.44	73.24	1.675	NaN	NaN	21.1277043	68.41858519	10.45371051	46.15911703	15.27905098	30.88006605	9.699999809	14.8	NaN	NaN	38799	NaN	NaN	NaN	NaN	NaN	NaN	6.699999809	NaN	9.5	NaN	6.19801	97.807	99159409860	1.02741E+11	4.173897952	387220.532	-22.09406579	NaN	NaN	-14009914825	9093510	3
NaN	37.56469501	NaN	NaN	37455000000	93.14687329	3.161634607	0.170748204	80.57632351	41051000000	7.711076736	5.836402808	6504124	162.6031	0.520391611	11.7	9.2	7.1	80.3	76.89902439	73.66	1.52	NaN	NaN	17.50925559	68.42258624	14.06815817	46.15057029	20.56069339	25.5898769	NaN	NaN	NaN	NaN	36362	NaN	NaN	NaN	NaN	90	70	NaN	NaN	8.9	NaN	4.69701	101.155	48647400027	52388459239	0.740740741	42295.178	58.58963978	NaN	NaN	5756798073	40000	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	134898	709.9894737	1.055230002	11.814	11.255	NaN	77.56	74.58773171	71.757	1.441	NaN	NaN	16.30725665	68.96298657	14.72975678	45.00532092	21.35893109	23.64638984	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	190	3
NaN	18.32539333	NaN	NaN	4191000000	8.644630398	27.12164562	0.061812823	74.72153564	3436000000	5.079663585	13.41647027	12310666	16.55705351	1.666365925	23.657	5.966	18.7	75.641	72.27895122	69.077	2.656	NaN	NaN	30.59314515	63.47697927	5.929875588	57.5374272	9.341773438	48.19565376	8.699999809	17.3	NaN	NaN	16640	NaN	NaN	NaN	NaN	90	91	NaN	NaN	22.3	NaN	NaN	96.282	4613263878	5155413881	NaN	22247.689	29.95274539	1646117000	NaN	-1903900000	743530	2
NaN	33.97009967	NaN	NaN	30942000000	28.84984601	12.41722901	11.64274043	50.84261427	42904000000	4.393763892	1.19040482	1066790000	114.371391	1.487398929	22.43	6.86	40.3	70.135	68.5594878	67.059	2.629	NaN	NaN	29.87834883	64.37760944	5.744041731	55.33350938	8.922421602	46.41108778	2	NaN	NaN	NaN	2260	NaN	NaN	NaN	NaN	78	63	2.400000095	NaN	51.1	NaN	2.08181	85.724	37172000000	29782000000	NaN	2068969.071	-6.471672461	5509518000	NaN	176000000	9327420	2
NaN	9.661453178	NaN	NaN	782000000	16.54587845	52.48140746	9.904664334	80.26568851	1704000000	15.4185893	1.64553515	10832919	22.91662753	2.94201927	43.602	14.272	92.8	54.608	53.054	51.574	6.22	NaN	NaN	45.29402881	51.11215648	3.593814704	95.64817233	7.031232786	88.61693954	NaN	NaN	NaN	NaN	4655	NaN	NaN	NaN	NaN	39	44	NaN	NaN	150.5	NaN	2.84834	84.429	2413598280	2472751138	7.770024987	2005.849	-174.6376267	1189369000	NaN	-317493865.6	472710	1
NaN	38.7037037	NaN	NaN	5102000000	14.57599707	67.22401993	13.01940283	77.38273034	3862000000	8.702623754	3.977954455	30630754	27.60770978	2.102254513	28.719	6.33	31	71.449	67.77963415	64.285	3.347	NaN	NaN	37.71170025	58.1789294	4.109370351	71.88353417	7.063330992	64.82020318	12.89999962	NaN	NaN	NaN	14348	NaN	NaN	NaN	NaN	48	45	NaN	NaN	39.3	NaN	NaN	103.387	4190788159	6582201765	18.8723248	49101.13	-51.20853612	4681947000	NaN	-1748000000	1109500	2
NaN	74.62686567	NaN	NaN	20000000	NaN	NaN	NaN	NaN	37000000	NaN	NaN	396391	213.1134409	2.723753048	42.594	12.714	93.7	56.454	54.396	52.436	6.362	NaN	NaN	47.41039173	49.55977921	3.029829058	101.7765244	6.113483769	95.66304066	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71	71	NaN	NaN	134.4	NaN	NaN	75.702	67420534.47	26713524.3	NaN	51.338	NaN	50171000	NaN	-1631519.365	1860	0
NaN	3.192285677	NaN	NaN	4000000	NaN	NaN	NaN	NaN	107000000	NaN	NaN	332775	82.57444169	1.298758834	41.264	9.498	51.5	65.302	63.17331707	61.146	5.784	NaN	NaN	44.60224114	50.46803114	4.929727716	98.14523716	9.768020673	88.37721649	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54	58	NaN	NaN	67.9	NaN	NaN	100.134	143832346.2	33573415.15	10.87420043	58.672	NaN	76579000	NaN	-2691374.687	4030	1
NaN	48.21927374	NaN	NaN	1121000000	20.49996457	73.68768739	1.35372564	75.99853486	1148000000	7.660768727	10.51285195	2765657	54.16484528	2.707627795	29.453	4.445	17.1	77.226	74.88578049	72.657	3.427	NaN	NaN	35.74630857	59.18527917	5.068412266	68.9609332	8.563636664	60.39729654	6.300000191	9.6	NaN	NaN	13928	3.099999905	NaN	20.95	NaN	89	90	NaN	NaN	20.2	NaN	3.5658	97.944	1476531124	1480444811	11.83675076	2607.237	41.94551037	728011000	NaN	-270900000	51060	2
NaN	NaN	NaN	NaN	6298000000	NaN	NaN	NaN	NaN	9173000000	NaN	NaN	10155111	94.55410615	0.849715693	17.423	6.585	13.9	76.122	74.35134146	72.665	1.836	NaN	NaN	25.64861687	65.84463052	8.506752611	51.87267239	12.91943252	38.95323987	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99	80	NaN	NaN	17	NaN	NaN	93.815	10606235736	7687419029	NaN	33567.718	54.87187926	NaN	NaN	NaN	107400	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21141	88.0875	4.69187788	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	205.352	NaN	NaN	NaN	NaN	240	3
NaN	64.13070591	NaN	NaN	451000000	53.58450183	36.69408643	5.875668752	68.26131565	1272000000	15.9212033	12.74784923	712396	77.0991342	1.220791521	20.128	7.186	11	77.928	75.84592683	73.863	2.456	NaN	NaN	25.07601131	65.0321311	9.891857596	53.77014149	15.21072342	38.55941807	NaN	NaN	NaN	NaN	18701	NaN	NaN	NaN	NaN	91	60	NaN	NaN	12.5	NaN	3.48897	NaN	1496619025	1391979253	1.21836926	3545.989	99.35269357	NaN	NaN	-59829033.71	9240	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10342227	133.8453087	0.049411624	NaN	NaN	14.5	74.68	70.99731707	67.49	1.94	NaN	NaN	23.24463678	65.01903068	11.73633255	53.80112401	18.05061138	35.75051263	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.3	NaN	NaN	96.529	NaN	NaN	NaN	NaN	12.84403529	NaN	NaN	NaN	77270	3
NaN	25.47599362	NaN	NaN	2.43326E+11	87.50444334	5.125026424	1.5903701	64.66353452	1.90872E+11	12.60394172	11.31067633	77720436	222.6117377	0.045768064	10.9	11.9	8.7	77.758	74.45331707	71.306	1.43	NaN	NaN	15.83520132	69.65750987	14.50728881	43.55953894	20.82659693	22.732942	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90	70	NaN	NaN	10.6	NaN	NaN	NaN	2.36763E+11	2.34067E+11	NaN	NaN	43.90855833	NaN	NaN	5262761315	349130	3
NaN	72.55936675	NaN	NaN	43000000	24.3834354	75.19304738	0	62.80616523	56000000	27.78778125	7.511322357	73022	97.36266667	-0.83868512	NaN	NaN	13.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	97	NaN	NaN	16.5	NaN	NaN	97.167	66366665.49	59766665.61	2.774233677	47.671	NaN	10526000	NaN	-2411111.111	750	2
NaN	28.31735956	NaN	NaN	21286000000	59.42131267	31.01583472	3.129539816	72.62355532	22878000000	11.68326477	8.84086951	5120534	120.8243039	0.133727781	10.8	11.4	7.900001	77.53	74.5797561	71.77	1.48	NaN	NaN	18.0400002	66.74133496	15.21866483	49.83218429	22.80245794	27.02972635	6	8.1	NaN	NaN	34443	4.5	NaN	NaN	NaN	89	NaN	6.900000095	NaN	9.6	NaN	5.95407	99.764	29638487208	28542825362	3.721278721	58569.324	66.75991466	NaN	NaN	-3468738508	42380	3
NaN	73.70796331	NaN	NaN	1312000000	41.55511793	57.65113596	0.012008488	NaN	2009000000	NaN	NaN	6623094	137.0673427	2.151007837	31.727	6.966	52.2	67.902	65.63553659	63.477	3.783	NaN	NaN	39.77219401	56.72320421	3.504601778	76.29469526	6.178427025	70.11626824	NaN	NaN	NaN	NaN	7525	NaN	NaN	30.43	NaN	80	71	NaN	NaN	69	NaN	NaN	103.67	2048740411	1491329244	7.638972666	8181.077	63.62947531	670369000	NaN	-249700000	48320	2
