Intentional homicides (per 100,000 people)	Travel services (% of commercial service exports)	High-technology exports (% of manufactured exports)	High-technology exports (current US$)	Merchandise exports (current US$)	Manufactures exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	Manufactures imports (% of merchandise imports)	Merchandise imports (current US$)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	Population, total	Population density (people per sq. km of land area)	Population growth (annual %)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Unemployment, total (% of total labor force)	Unemployment, youth total (% of total labor force ages 15-24)	Labor force, total	Labor force participation rate, total (% of total population ages 15-64)	GDP per person employed (constant 1990 PPP $)	Employers, total (% of employment)	Employment to population ratio, ages 15-24, total (%)	Poverty headcount ratio at $2 a day (PPP) (% of population)	Pregnant women receiving prenatal care (%)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Public spending on education, total (% of GDP)	Ratio of female to male primary enrollment (%)	Imports of goods and services (current US$)	Exports of goods and services (current US$)	Inflation, consumer prices (annual %)	CO2 emissions (kt)	Energy imports, net (% of energy use)	Undisbursed external debt, total (UND, current US$)	Total amount of debt rescheduled (current US$)	Net income (BoP, current US$)	Land area (sq. km)	Income
NaN	83.00056737	NaN	338168	83427000	NaN	NaN	NaN	NaN	847843000	NaN	NaN	96875	538.1944444	2.380629581	13.103	7.017	NaN	76.465	73.966	71.586	1.805	85.9479085	76.5125928	22.36387097	69.504	8.132129032	43.87661142	11.70023169	32.17637973	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.69606	93.151	NaN	NaN	3.657376581	2255.205	NaN	NaN	NaN	-53368715.08	180	3
NaN	NaN	20.47674801	16410433	NaN	88.89237137	6.32259855	0.006610765	75.50271074	NaN	18.88024797	4.434425735	72203	153.6234043	4.475209738	10.3	NaN	3.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99	96	3.299999952	NaN	4.4	1.3	1.97042	96.787	NaN	NaN	NaN	535.382	NaN	NaN	NaN	NaN	470	3
NaN	NaN	NaN	NaN	144000000	NaN	NaN	NaN	NaN	2101000000	NaN	NaN	28255719	43.32171013	2.877039489	48.176	18.216	88.4	46.179	46.09243902	46.01	7.294	33.235315	31.3358509	47.98009536	49.81726056	2.202644081	100.7336391	4.42144762	96.31219145	NaN	NaN	7114121.694	49.5	NaN	NaN	30.20000076	NaN	16.1	41	39	0.4	NaN	125.9	40.9	NaN	57.003	4329565286	1998881466	NaN	583.053	NaN	NaN	NaN	NaN	652230	0
NaN	24.37805038	NaN	NaN	9508000000	NaN	NaN	NaN	NaN	5480000000	NaN	NaN	15419943	12.36860752	3.4939992	48.391	17.388	112.1	48.785	47.39336585	46.068	6.533	40.4674013	34.143091	47.72006895	49.8247918	2.455139255	100.7032973	4.927545437	95.77575185	NaN	NaN	5715628.841	72.09999847	1449	NaN	46.59999847	NaN	NaN	46	62	NaN	1.9	187.1	47.1	NaN	NaN	8801255623	9716298086	98.2237177	9064.824	-485.743796	1665554000	196240000	-1726480970	1246700	2
4.635141908	75.16636615	0.95997465	3614505	447950000	84.19131978	5.621865369	0.939453931	69.05774248	1864130000	19.62150419	8.570469048	3106701	113.3832482	0.54621478	14.675	5.835	19.8	78.775	75.54202439	72.463	1.941	89.4909051	80.3054301	27.7510685	64.22318587	8.02574563	55.70700618	12.49664824	43.21035794	NaN	NaN	1369180.549	66.5	12045	NaN	40.5	NaN	NaN	97	93	3.099999905	NaN	22.2	10.4	NaN	97.606	2592961199	1165475463	0.484002612	4290.39	49.28159895	646162000	15464000	170404093.6	27400	1
NaN	NaN	NaN	8237510	67135000000	NaN	NaN	NaN	NaN	52073792000	NaN	NaN	3400959	40.68132775	4.39601104	15.824	1.681	8.9	76.253	75.26087805	74.316	2.301	88.1231296	84.6270665	22.06261701	76.93710689	1.000276098	29.97629367	1.300121799	28.67617187	NaN	NaN	2033024.264	77.40000153	21690	NaN	45.59999847	NaN	NaN	94	94	NaN	NaN	10.4	6.2	1.26965	99.963	57668075167	69538463525	NaN	106365.002	-307.5105811	NaN	NaN	NaN	83600	3
7.5681719	45.38188599	8.897494763	710281801	29566000000	26.76340411	49.20506148	17.12277692	86.07278965	13834000000	4.19577337	3.608117849	38001251	13.88584421	0.909119147	17.958	7.757	16.4	78.196	74.34429268	70.676	2.341	85.8598929	72.6248424	26.97144152	62.97546918	10.0530893	58.79198886	15.96350044	42.82848842	16.10000038	35.3	16234783	65.5	23751	3.799999952	27.29999924	17.92	NaN	93	97	NaN	0.4	18.4	10	3.53505	99.227	18404870595	32361944910	13.44284929	142349.273	-42.7128334	5115140000	171000	-7975690000	2736690	2
2.156472325	36.47039656	1.40902708	4703718	685600000	62.07292928	14.44719451	2.042303246	62.6133722	1279500000	17.9446157	7.838513568	3060554	107.4632725	-0.016760267	14.14	8.348	22.8	75.706	72.27839024	69.014	1.704	83.1830928	69.5098358	23.33199262	65.21520784	11.45279954	53.33846707	17.56154726	35.77691982	NaN	NaN	1459501.725	69.5	18022	NaN	26.10000038	43.45	NaN	94	94	4.400000095	0.1	25.7	15.1	2.14504	100.972	1404513019	902544361.3	4.721553366	3428.645	64.87067828	197776000	0	94491669.2	28480	1
NaN	NaN	NaN	NaN	459500000	NaN	NaN	NaN	NaN	623800000	NaN	NaN	60774	303.87	1.804782469	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	200	2
NaN	72.64734924	NaN	NaN	45004000	NaN	NaN	NaN	NaN	422415000	NaN	NaN	81716	185.7181818	1.490568396	NaN	NaN	10.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95	99	99	2.5	NaN	12.4	6.6	NaN	NaN	534751940.2	462638761.1	1.993530552	388.702	NaN	NaN	NaN	-38696280	440	2
1.522168213	53.55188358	13.69082382	2744007506	70377000000	24.27329196	15.50844415	16.87109656	68.06295903	89084400000	4.198340383	6.508806905	19895400	2.589771292	1.233996663	12.6	6.6	4.9	82.8	80.23902439	77.8	1.748	92.431985	86.5387298	20.13192866	67.13164883	12.73642251	48.96103663	18.972307	29.98872963	5.900000095	12	10121976.15	74.5	48438	3.200000048	61.79999924	NaN	NaN	93	94	NaN	0.1	5.9	3.3	4.80994	99.808	97807804310	88302853815	2.770735241	346476.495	-132.9974292	NaN	NaN	-14968561263	7682300	3
0.614685954	41.46859063	15.53155285	11393207594	97146128559	82.32435114	5.992742667	2.562378645	79.85814997	99531532284	6.141247596	8.054246176	8121423	98.5011886	0.487133895	9.5	9.5	4.3	81.5	78.63170732	75.9	1.38	92.002704	82.8070048	16.40525507	67.76692584	15.82781909	47.56461026	23.35625955	24.20835071	4.300000191	7	4012347.856	72.30000305	45266	5.099999905	51.09999847	NaN	NaN	84	79	8.300000191	0.2	5.2	3	5.52547	99.183	1.13637E+11	1.22507E+11	1.35555285	72316.907	70.24425166	NaN	NaN	-1097331364	82450	3
NaN	14.73621847	5.148316951	8654984	2591718144	6.486538732	4.840489427	86.01067066	73.98057268	2626200000	11.74867213	11.31449846	8234100	99.6261343	0.757613291	14	6	51	70.837	67.99431707	65.287	1.9	76.6820205	65.2696028	27.14917618	66.42785439	6.422969432	50.53925935	9.669090611	40.87016873	NaN	NaN	3833111.68	68.90000153	7094	4.400000095	32.20000076	NaN	NaN	75	67	8.300000191	0.1	61	23.7	3.28615	94.349	4769301855	3056613000	2.233864933	31162.166	-65.33937621	334925000	0	-442008000	82650	2
NaN	32.25143796	12.08864189	251014	37677900	6.364644803	91.02667061	0.649256943	63.06045292	156604000	15.61728199	18.48464487	6838764	266.3070093	2.707764302	35.766	15.98	96.7	48.237	47.02156098	45.864	5.333	42.5431075	37.998822	43.75355602	53.35207551	2.89436847	87.43413267	5.425034438	82.00909823	NaN	NaN	3227265.21	84.80000305	NaN	NaN	59.59999847	NaN	NaN	82	77	NaN	4.5	158.3	46.2	4.72084	80.342	164737714.8	50072237.57	10.76166973	165.015	NaN	173353000	0	-17246125.14	25680	0
2.212924488	18.89726708	8.944710573	18196676257	2.55617E+11	79.72924483	8.682453182	5.295529683	77.59264827	2.34945E+11	8.732770063	8.672894747	10376133	342.6728203	0.418641508	11	10.3	4.2	81.7	78.72926829	75.9	1.66	91.09611	82.1587166	16.94207224	65.85538073	17.20254704	51.84788076	26.12170311	25.72617765	8.199999809	21.8	4455610.01	64.90000153	52867	4.099999905	27.60000038	NaN	NaN	95	82	NaN	0.2	5.2	2.8	6.02287	99.071	2.13598E+11	2.30444E+11	1.592816533	114835.772	76.87794937	NaN	NaN	6481126124	30280	3
