Intentional homicides (per 100,000 people)	Travel services (% of commercial service exports)	High-technology exports (% of manufactured exports)	High-technology exports (current US$)	Merchandise exports (current US$)	Manufactures exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	Manufactures imports (% of merchandise imports)	Merchandise imports (current US$)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	Population, total	Population density (people per sq. km of land area)	Population growth (annual %)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Unemployment, total (% of total labor force)	Unemployment, youth total (% of total labor force ages 15-24)	Labor force, total	Labor force participation rate, total (% of total population ages 15-64)	GDP per person employed (constant 1990 PPP $)	Employers, total (% of employment)	Employment to population ratio, ages 15-24, total (%)	Poverty headcount ratio at $2 a day (PPP) (% of population)	Pregnant women receiving prenatal care (%)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Public spending on education, total (% of GDP)	Ratio of female to male primary enrollment (%)	Imports of goods and services (current US$)	Exports of goods and services (current US$)	Inflation, consumer prices (annual %)	CO2 emissions (kt)	Energy imports, net (% of energy use)	Undisbursed external debt, total (UND, current US$)	Total amount of debt rescheduled (current US$)	Net income (BoP, current US$)	Land area (sq. km)	Income
NaN	86.30194487	NaN	NaN	24000000	64.46661543	34.69950253	NaN	71.90068992	614000000	23.68956382	NaN	85161	473.1166667	2.487199482	15.623	6.875	NaN	76.164	73.61480488	71.187	1.979	NaN	NaN	23.37807212	69.62459342	6.997334461	43.62740964	10.05009023	33.57731941	7.5	20.4	NaN	NaN	NaN	2.599999905	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2115642539	1724581078	2.999948098	1851.835	NaN	NaN	NaN	-17206703.91	180	3
NaN	NaN	19.8012256	8330815	NaN	87.68390766	9.485408267	0.006131506	64.81502382	NaN	30.44526817	3.510202502	64905	138.0957447	-0.49488313	NaN	NaN	4.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90	90	3	NaN	5.8	1.7	3.71328	NaN	NaN	NaN	NaN	458.375	NaN	NaN	NaN	NaN	470	3
NaN	NaN	NaN	NaN	144370000	NaN	NaN	NaN	NaN	604000000	NaN	NaN	23806081	36.49951857	2.917137115	52.421	20.249	101.6	44.501	44.42980488	44.362	8.004	NaN	NaN	47.7971369	49.98514274	2.217720363	100.0594467	4.436759088	95.62268762	NaN	NaN	6114308.385	50.20000076	NaN	NaN	31.70000076	NaN	NaN	28	38	NaN	NaN	146.9	44.3	NaN	NaN	NaN	NaN	NaN	1114.768	NaN	NaN	NaN	NaN	652230	0
NaN	NaN	NaN	NaN	5007000000	NaN	NaN	NaN	NaN	2597000000	NaN	NaN	12792237	10.26087832	2.68990281	51.222	21.296	125.7	44.631	43.06163415	41.567	6.963	NaN	NaN	47.64146448	49.86109156	2.497443958	100.5571817	5.008803217	95.5483785	NaN	NaN	4788946.986	72.69999695	1342	NaN	46.90000153	NaN	NaN	41	78	NaN	1.8	212.1	49.9	NaN	NaN	5202795000	5234977734	219.1767212	7381.671	-510.979779	855031000	94924000	-921000000	1246700	2
49.87221458	52.03533026	0.339874041	302707	139000000	64.68899908	11.08539894	0.81208223	67.25677392	646180000	27.17921337	2.915155901	3091902	112.8431387	-0.667099044	19.651	6.265	27.4	75.696	72.69607317	69.839	2.478	NaN	NaN	31.71544136	61.55970561	6.724853036	62.44392174	10.924115	51.51980674	NaN	NaN	1334336.329	68	6415	NaN	39.29999924	6.5	NaN	99	95	3.049999952	NaN	31.1	13.7	NaN	NaN	806871179.6	229986365.4	33.18027438	1543.807	8.721285673	343571000	0	49600000	27400	1
NaN	NaN	NaN	NaN	40422704000	NaN	NaN	NaN	NaN	34106665000	NaN	NaN	2611610	31.23935407	5.413748691	18.587	2.13	12.7	75.083	73.92082927	72.814	3.055	NaN	NaN	26.61295016	72.37438027	1.01266957	38.17044047	1.399210005	36.77123046	NaN	NaN	1448937.121	76.40000153	23370	NaN	44.59999847	NaN	NaN	92	95	NaN	NaN	14.8	8.5	1.10944	98.574	NaN	NaN	NaN	41646.119	-378.0706403	NaN	NaN	NaN	83600	3
9.141835337	62.46245125	5.074831596	460222625	26370000000	34.31274329	48.60054399	11.73512914	87.89727127	30450000000	5.316684795	2.978658406	35714929	13.0504109	1.205095418	19.824	7.86	19.6	76.81	73.06739024	69.503	2.657	NaN	NaN	28.61286383	61.74856178	9.63857439	61.94709174	15.60939091	46.33770083	14.89999962	24.2	14762106.22	64.5	25098	4.599999905	33	7.49	NaN	88	93	NaN	0.3	22	12.2	NaN	100.053	37405900800	30834100224	0.527258257	134677.909	-32.35920195	6436499000	0	-6145110930	2736690	2
3.189959539	20.23809524	5.501607591	6386519	233000000	54.45294343	10.87045841	0.740452368	38.6448222	892000000	31.16352544	27.38916283	3134836	110.0714888	-1.184376478	14.199	8.635	30	72.93	69.49163415	66.217	1.838	NaN	NaN	28.29425316	62.58361676	9.122130075	59.78622709	14.57590748	45.21031961	36.40000153	NaN	1467851.059	71.80000305	8622	NaN	27.20000076	NaN	82	88	92	6.75	0.1	34.3	18.7	NaN	NaN	955405596.9	332378724	13.96076412	3278.298	70.84251829	196095000	73700000	98510000	28480	1
NaN	NaN	NaN	NaN	424000000	NaN	NaN	NaN	NaN	528600000	NaN	NaN	54834	274.17	1.71614089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	200	2
NaN	69.12227296	NaN	NaN	38000000	NaN	NaN	NaN	NaN	370000000	NaN	NaN	72322	164.3681818	2.622513222	21.9	4.9	15.2	77.6	74.73170732	72	1.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99	93	NaN	NaN	17.8	9.1	NaN	NaN	478288880.4	443288881.1	NaN	337.364	NaN	NaN	NaN	-22155555.56	440	2
