Intentional homicides (per 100,000 people)	Travel services (% of commercial service exports)	High-technology exports (% of manufactured exports)	High-technology exports (current US$)	Merchandise exports (current US$)	Manufactures exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	Manufactures imports (% of merchandise imports)	Merchandise imports (current US$)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	Population, total	Population density (people per sq. km of land area)	Population growth (annual %)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Unemployment, total (% of total labor force)	Unemployment, youth total (% of total labor force ages 15-24)	Labor force, total	Labor force participation rate, total (% of total population ages 15-64)	GDP per person employed (constant 1990 PPP $)	Employers, total (% of employment)	Employment to population ratio, ages 15-24, total (%)	Poverty headcount ratio at $2 a day (PPP) (% of population)	Pregnant women receiving prenatal care (%)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Public spending on education, total (% of GDP)	Ratio of female to male primary enrollment (%)	Imports of goods and services (current US$)	Exports of goods and services (current US$)	Inflation, consumer prices (annual %)	CO2 emissions (kt)	Energy imports, net (% of energy use)	Undisbursed external debt, total (UND, current US$)	Total amount of debt rescheduled (current US$)	Net income (BoP, current US$)	Land area (sq. km)	Income
NaN	32.99921149	NaN	NaN	20113000000	19.39999507	25.01876606	23.15693871	77.47734532	21458000000	5.708760571	10.82845008	15369000	2.000572745	1.250548185	15.8	7.3	9.8	78.66	75.14634146	71.8	1.924	NaN	NaN	24.20575299	65.73892963	10.05531738	52.11686678	15.29583375	36.82103303	10	18.3	NaN	NaN	33884	NaN	NaN	NaN	NaN	55	68	11.89999962	NaN	11.9	NaN	5.31859	98.491	27765091249	24060832943	10.11356332	225003.453	-53.26817485	NaN	NaN	-3166478356	7682300	3
NaN	56.34679282	NaN	NaN	15427000000	84.69813104	4.563617996	1.40389829	71.33798886	19423000000	6.617112281	13.8051814	7561910	91.71510006	-0.161600981	11.9	12.3	11.9	76.6	72.96853659	69.51	1.56	NaN	NaN	19.02228502	66.40269375	14.57502123	50.59630017	21.94944272	28.64685745	4.099999905	6.1	NaN	NaN	33005	NaN	NaN	NaN	NaN	90	25	NaN	NaN	14	NaN	5.35009	99.194	23536052551	22599839130	3.335380835	51983.392	66.03919796	NaN	NaN	-367795446.6	82450	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6461000	77.64691744	1.544131027	26.1	6.6	82.2	68.847	65.00809756	61.352	3.026	NaN	NaN	32.96022574	61.85400128	5.185772973	61.67102843	8.383892497	53.28713593	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	104.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83210	2
NaN	NaN	NaN	NaN	80000000	NaN	NaN	NaN	NaN	182000000	NaN	NaN	4542467	176.8873442	3.2875316	45.589	17.465	113.9	49.682	47.84629268	46.098	6.514	NaN	NaN	43.95585042	52.64405883	3.400090744	89.95495829	6.458640954	83.49631734	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44	54	NaN	NaN	190.5	NaN	NaN	64.304	268000000	97956966.11	8.151231356	205.352	NaN	272456000	NaN	NaN	25680	0
NaN	NaN	NaN	NaN	51939000000	68.76644279	NaN	NaN	NaN	55313000000	NaN	NaN	9855520	NaN	-0.007944471	11.9	11.6	10.5	77.381	74.021	70.821	1.56	NaN	NaN	19.72787857	66.33575909	13.93636234	50.7482561	21.00882319	29.73943291	11.69999981	23.9	NaN	NaN	39526	1.799999952	NaN	NaN	NaN	95	66	NaN	NaN	12.8	NaN	NaN	100.396	56413877421	56551251490	7.663370002	101623.571	73.26253136	NaN	NaN	NaN	NaN	3
NaN	21.54786397	NaN	NaN	67000000	NaN	NaN	NaN	NaN	318000000	NaN	NaN	3917941	35.41801663	2.758910062	47.676	19.658	120.5	49.243	46.19646341	43.295	7.01	NaN	NaN	45.68184231	50.46294689	3.855210794	98.16520072	7.639686209	90.52551451	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	202.6	NaN	NaN	46.444	345882412.3	150765322.6	NaN	462.042	7.606532399	246751000	NaN	-46897383.42	110620	0
NaN	21.97795956	NaN	NaN	724000000	61.00203598	19.28183866	3.715179287	58.37135977	2165000000	19.96493169	10.65979625	87459802	671.8890835	2.66897633	42.051	12.786	121.3	55.589	56.30812195	56.993	5.903	NaN	NaN	44.34889655	52.04166362	3.609439829	92.15373423	6.935673416	85.21806081	NaN	NaN	NaN	NaN	1970	NaN	NaN	NaN	NaN	1	1	NaN	NaN	179.1	NaN	1.05982	60.92	2586470671	985126082	NaN	8236.082	16.11459611	3277399000	NaN	-81864753.16	130170	0
NaN	39.18791313	NaN	NaN	12140000000	NaN	NaN	NaN	NaN	12290000000	NaN	NaN	8939738	80.80753864	0.249546601	13.6	11.4	21.5	74.48	71.38634146	68.44	2	NaN	NaN	21.66666219	66.91197695	11.42136086	49.45007539	17.06923241	32.38084298	NaN	NaN	NaN	NaN	11632	NaN	NaN	NaN	NaN	99	98	8.876799583	NaN	25.6	NaN	NaN	100.192	6264732338	6300113926	NaN	90365.881	67.97995891	2555966000	NaN	-128000000	110630	2
NaN	28.27380952	NaN	NaN	3199000000	23.78695332	0.997902517	0.057021754	82.11005741	3342000000	12.81096344	1.586552952	394164	571.2521739	2.668456639	32.834	4.001	21.5	72.405	70.94114634	69.547	4.583	NaN	NaN	33.65020651	63.82723942	2.522554064	56.67292038	3.95215912	52.72076126	NaN	NaN	NaN	NaN	10672	NaN	NaN	NaN	NaN	83	59	NaN	NaN	25.5	NaN	NaN	94.42	3471808800	3611170166	2.972399151	8228.748	-194.0703422	NaN	NaN	11170212.8	690	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4021590	78.85470588	0.932599917	18.252	6.612	27.3	73.681	71.23936585	68.914	1.992	NaN	NaN	25.74584965	68.47389638	5.780253969	46.04105401	8.441543822	37.59951019	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.904699802	NaN	30.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51000	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9843000	48.52593177	0.683013979	17.6	9.9	17.2	75.312	70.46202439	65.843	2.11	NaN	NaN	22.69153288	67.05577286	10.25269426	49.1295913	15.28980105	33.83979024	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	202840	2
NaN	NaN	NaN	NaN	78000000	4.353736871	99.45134841	NaN	51.79251917	112000000	23.43812707	23.52686896	156986	6.88233231	2.018877015	40.422	5.798	47.7	72.436	71.04641463	69.723	5.336	NaN	NaN	45.91894886	49.76596467	4.315086475	100.9405437	8.670758225	92.26978551	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59	43	NaN	NaN	62	NaN	NaN	NaN	122850000	92750000	4.9960968	172.349	NaN	27119000	NaN	NaN	22810	1
NaN	NaN	NaN	NaN	23000000	82.4894737	2.426865079	0.8553627	61.02086148	378000000	20.36145014	14.28048046	55200	1104	0.727275887	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.197	NaN	NaN	NaN	451.041	NaN	NaN	NaN	NaN	50	3
NaN	44.21052632	NaN	NaN	755000000	0.840027789	4.231450406	51.37929334	75.98641936	577000000	20.37869849	0.944016007	5708585	5.269625219	2.112696667	38.097	13.169	101.8	56.216	54.25582927	52.389	5.259	NaN	NaN	42.08013756	54.27482542	3.645037018	84.24748348	6.715888977	77.5315945	14.19999981	NaN	NaN	NaN	7675	NaN	NaN	NaN	NaN	10	13	NaN	NaN	152.6	NaN	NaN	88.899	1303554589	1535521646	275.5862836	4290.39	-87.89888702	1015657000	NaN	-361800000	1083300	1
NaN	2.366504854	NaN	NaN	21899000000	39.35996653	40.31114347	5.29088506	33.41038727	16801000000	8.257165212	54.47534237	130459023	15.42174558	2.282773712	30.275	8.108	62.1	66.982	63.67629268	60.528	3.721	NaN	NaN	37.27676314	58.64284297	4.080393887	70.52379273	6.958042415	63.56575032	4.900000095	NaN	NaN	NaN	10620	NaN	NaN	31.64	NaN	60	68	NaN	NaN	76	NaN	NaN	NaN	18314364419	23221079049	135.0275951	166632.147	29.63316648	18332800000	NaN	-11007000000	8459420	2
NaN	75.05445041	NaN	NaN	321000000	87.17145286	12.30426391	0.346710742	71.47929424	616000000	14.88830298	10.02623441	252017	586.0860465	0.480485227	17.374	8.672	21.1	75.357	72.80729268	70.379	1.889	NaN	NaN	27.82135984	61.48641946	10.6922207	62.63753993	17.38956471	45.24797522	15	30.6	NaN	NaN	19088	NaN	NaN	NaN	NaN	69	55	NaN	NaN	24	NaN	NaN	94.739	728682909.9	740714896.6	5.230298783	685.729	NaN	NaN	NaN	-16200000	430	3
NaN	NaN	NaN	NaN	3369000000	0.032571399	0.00518791	99.94386263	75.59446054	724000000	17.03121482	1.396379648	207122	39.30208729	2.850669129	30.067	4.299	11.2	73.677	71.65382927	69.727	3.906	NaN	NaN	38.94958937	58.05213428	2.998276353	72.25895523	5.164799521	67.09415571	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85	94	NaN	NaN	15.6	NaN	NaN	97.036	729768102.2	3393752958	1.166180758	2706.246	-1065.205634	NaN	NaN	NaN	5270	3
NaN	NaN	NaN	NaN	16000000	NaN	NaN	NaN	NaN	72000000	NaN	NaN	464831	9.890021277	2.403275174	42.664	16.884	122.2	49.467	48.18241463	46.959	6.399	NaN	NaN	42.70360044	54.42740603	2.868993529	83.73096808	5.271229585	78.45973849	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16	21	NaN	NaN	180.6	NaN	NaN	49.192	75792079.21	19968316.83	18.02371542	29.336	NaN	18130000	NaN	NaN	47000	1
NaN	44.09534128	NaN	NaN	635000000	NaN	NaN	NaN	NaN	735000000	NaN	NaN	1106802	1.952961728	3.408999674	42.01	8.126	50.7	64.081	61.96665854	59.953	5.88	NaN	NaN	46.50181965	51.08944312	2.408737229	95.73515368	4.714745517	91.02040816	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82	79	NaN	NaN	66.2	NaN	5.55227	114.838	733363717.3	727711939.8	10.47714381	1030.427	22.336646	324301000	NaN	-47222882.77	566730	2
NaN	15.02590674	NaN	NaN	80000000	NaN	NaN	NaN	NaN	77000000	NaN	NaN	2485120	3.989084722	3.020635283	42.362	16.751	112.4	52.087	49.65253659	47.334	5.955	NaN	NaN	42.24949208	53.68623902	4.064268903	86.26747156	7.570410923	78.69706064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16	16	NaN	NaN	170.5	NaN	NaN	53.369	241184398.5	159064899	14.61261129	146.68	NaN	132666000	NaN	-10688436.16	622980	0
NaN	36.37321439	NaN	NaN	76749000000	54.74515152	12.67745061	13.75951479	78.86736539	64789000000	7.005504501	6.977811847	25456000	2.799359103	1.002811515	15	7	8.8	79.55	76.03634146	72.69	1.68	NaN	NaN	21.69809659	68.40131747	9.900585939	46.19601449	14.47426205	31.72175244	12	19.2	NaN	NaN	36876	NaN	NaN	NaN	NaN	NaN	NaN	6.800000191	NaN	10.7	NaN	7.00567	97.585	74114735475	84984582928	5.81615377	397165.436	-15.42018557	NaN	NaN	-12586401357	9093510	3
NaN	40.59967585	NaN	NaN	25592000000	92.17690849	3.547211369	0.287131592	73.89095929	29192000000	8.435105028	11.29043075	6418773	160.469325	0.42878792	11.4	9.3	7.5	79.55	76.03121951	72.68	1.51	NaN	NaN	18.52588351	67.5247012	13.94941528	48.09395409	20.65824067	27.43571342	NaN	NaN	NaN	NaN	35374	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.5	NaN	4.87227	101.265	34781765183	36536496866	2.967687074	40069.309	61.72562163	NaN	NaN	4341774616	40000	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	130905	688.9736842	0.86542764	11.495	11.423	NaN	77.053	74.00646341	71.105	1.433	NaN	NaN	17.12220983	67.94875712	14.92903305	47.16972647	21.9710171	25.19870937	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	190	3
NaN	12.96296296	NaN	NaN	3830000000	6.73022169	19.33769552	1.58310565	54.10386345	3085000000	17.97630013	21.01784639	11714442	15.75517061	1.610655997	23.312	6.29	21.9	74.519	71.00636585	67.661	2.651	NaN	NaN	31.50729672	62.70146713	5.791236151	59.48590133	9.236205174	50.24969616	14.69999981	24.7	NaN	NaN	17580	NaN	NaN	NaN	NaN	89	95	NaN	NaN	26	NaN	NaN	96.556	4214608598	4746795188	NaN	20839.561	28.94807551	1034014000	NaN	-1761000000	743530	2
NaN	31.10300081	NaN	NaN	22226000000	NaN	NaN	NaN	NaN	21390000000	NaN	NaN	1023310000	109.7098662	1.444949695	20.19	6.9	42.1	69.36	67.79985366	66.314	2.602	NaN	NaN	32.46179859	62.03964432	5.498557096	61.1872555	8.862973276	52.32428223	2.299999952	NaN	NaN	NaN	1867	NaN	NaN	NaN	NaN	58	78	2.289999962	NaN	53.8	NaN	2.0972	81.817	20711000000	23282000000	NaN	1667029.201	-5.074752173	3239200000	NaN	1254000000	9327420	2
NaN	17.01388889	NaN	NaN	976000000	NaN	NaN	NaN	NaN	1224000000	NaN	NaN	9929831	21.00617926	2.842472734	44.569	14.869	95.9	53.874	52.30719512	50.815	6.377	NaN	NaN	45.04352945	51.3383112	3.618159348	94.78630611	7.047678943	87.73862717	NaN	NaN	NaN	NaN	3981	NaN	NaN	NaN	NaN	25	25	NaN	NaN	156.3	NaN	3.49689	84.029	2163148014	2243906652	16.63122641	6589.599	-125.4832326	785966000	NaN	-279269181.6	472710	1
NaN	28.69352869	NaN	NaN	3001000000	17.76184516	61.13376565	14.6539503	69.84837154	4963000000	10.90931701	13.05360879	28729367	25.89397657	2.199888725	30.081	6.587	34.8	70.32	66.94309756	63.727	3.63	NaN	NaN	39.05139083	56.94922749	3.999381678	75.595007	7.022714537	68.57229246	11.10000038	NaN	NaN	NaN	12864	NaN	NaN	NaN	NaN	42	43	NaN	NaN	45.3	NaN	NaN	102.517	5123165385	4045271359	19.73080813	49449.495	-3.401403336	3724290000	NaN	-1215000000	1109500	2
NaN	76.33209418	NaN	NaN	19000000	NaN	NaN	NaN	NaN	34000000	NaN	NaN	363759	195.5693548	3.167926447	47.366	13.993	102.4	55.254	53.196	51.236	6.921	NaN	NaN	47.26368022	49.67381892	3.062500859	101.3132918	6.165221289	95.14807046	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	148.2	NaN	NaN	NaN	59866583.25	22111770.92	NaN	47.671	NaN	101469000	NaN	-459241.8804	1860	0
NaN	1.774778153	NaN	NaN	3000000	NaN	NaN	NaN	NaN	87000000	NaN	NaN	315410	78.26550868	2.302712226	41.529	10.193	60.2	62.999	61.57970732	60.228	6.075	NaN	NaN	44.99963539	49.84638895	5.153975657	100.6163377	10.33971721	90.27662051	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23	NaN	NaN	NaN	81.5	NaN	NaN	95.762	107746729.5	34103853.2	NaN	36.67	NaN	68796000	NaN	-6874440.557	4030	1
NaN	50.32184778	NaN	NaN	873000000	26.92155971	69.28232851	1.74299901	66.18492614	988000000	10.29715702	19.25226858	2547555	49.89336075	2.786431065	30.02	4.721	18.8	76.273	73.95839024	71.754	3.517	NaN	NaN	36.16199212	58.81888367	5.019124212	70.01342726	8.533185091	61.48024217	9	13.1	NaN	NaN	14183	3	NaN	NaN	NaN	86	84	NaN	NaN	22.5	NaN	3.92334	97.815	1227008382	1189859710	32.62056218	2104.858	40.12197686	802848000	NaN	-328900000	51060	2
NaN	NaN	NaN	NaN	6432000000	NaN	NaN	NaN	NaN	7211000000	NaN	NaN	9949046	92.63543762	0.437873532	16.61	6.26	15.7	75.749	74.08026829	72.491	1.825	NaN	NaN	28.41220587	63.41198675	8.175807374	57.6988912	12.89315757	44.80573362	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99	94	NaN	NaN	19.1	NaN	NaN	94.588	9765502127	7224390494	NaN	30843.137	58.48193129	NaN	NaN	NaN	107400	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18702	77.925	3.183494432	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	172.349	NaN	NaN	NaN	NaN	240	3
NaN	67.10172745	NaN	NaN	503000000	54.9412403	32.93307598	8.378887132	60.97540156	1219000000	17.27024512	18.85369247	694146	75.12402597	0.339698062	20.478	7.391	14.6	77.395	75.3154878	73.335	2.438	NaN	NaN	24.7266069	65.6366735	9.6367196	52.35385139	14.68191346	37.67193793	NaN	NaN	NaN	NaN	16634	NaN	NaN	NaN	NaN	34	19	NaN	NaN	15.9	NaN	NaN	NaN	1382085615	1089019606	5.049714241	3098.615	99.35481782	NaN	NaN	-379765.508	9240	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10323856	133.6075579	0.087505593	NaN	NaN	15.7	74.31	70.59146341	67.05	1.97	NaN	NaN	23.67414799	63.9199113	12.40594071	56.44577404	19.40856997	37.03720407	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.7	NaN	NaN	100.751	NaN	NaN	NaN	NaN	11.41470075	NaN	NaN	NaN	77270	3
NaN	20.92248525	NaN	NaN	1.69417E+11	84.21565563	5.455513728	3.318265813	55.1261018	1.52877E+11	12.39366983	20.90594707	78128282	223.7799158	-0.262152572	10.6	12	10.4	76.968	73.63770732	70.466	1.33	NaN	NaN	16.76428662	68.26459569	14.9711177	46.48881897	21.9310135	24.55780547	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	47	NaN	NaN	12.5	NaN	NaN	NaN	1.87501E+11	1.64351E+11	NaN	NaN	43.10645402	NaN	NaN	3026164685	349130	3
NaN	100	NaN	NaN	27000000	40.79387187	58.91365866	0	60.40457194	45000000	29.12338922	8.304528293	74747	99.66266667	-0.558992337	24.3	5.1	13.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	63	NaN	NaN	16.8	NaN	NaN	NaN	48407406.55	32888888.31	4.147952444	40.337	NaN	17459000	NaN	-444444.4444	750	2
NaN	25.81835011	NaN	NaN	16053000000	56.65991699	31.31324	4.996550124	60.41262354	16266000000	12.07254066	19.55284473	5114297	120.6771354	-0.068666212	9.9	11.2	7.900001	77.55	74.4204878	71.44	1.377	NaN	NaN	19.37420175	65.78820699	14.83759126	52.00292663	22.55357296	29.44935367	9.699999809	18.9	NaN	NaN	32519	NaN	NaN	NaN	NaN	86	NaN	7.400000095	NaN	9.6	NaN	NaN	100.173	21021651176	21839693822	6.907308378	49962.875	81.25831817	NaN	NaN	-2075350516	42380	3
NaN	71.04854799	NaN	NaN	1083000000	23.87266583	75.3102311	0.003143579	46.06566229	1699000000	14.68233459	36.23356351	6202698	128.3670944	2.249565411	33.046	7.465	57.9	66.263	64.20243902	62.24	4.082	NaN	NaN	40.96282633	55.7614212	3.275752467	79.33545782	5.874585684	73.46087214	NaN	NaN	NaN	NaN	8232	NaN	NaN	NaN	NaN	29	24	NaN	NaN	77.9	NaN	1.56546	109.105	1578000000	1242000000	5.628623294	7913.386	56.31146718	717571000	NaN	-297100000	48320	2
