Intentional homicides (per 100,000 people)	Travel services (% of commercial service exports)	High-technology exports (% of manufactured exports)	High-technology exports (current US$)	Merchandise exports (current US$)	Manufactures exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	Manufactures imports (% of merchandise imports)	Merchandise imports (current US$)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	Population, total	Population density (people per sq. km of land area)	Population growth (annual %)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Unemployment, total (% of total labor force)	Unemployment, youth total (% of total labor force ages 15-24)	Labor force, total	Labor force participation rate, total (% of total population ages 15-64)	GDP per person employed (constant 1990 PPP $)	Employers, total (% of employment)	Employment to population ratio, ages 15-24, total (%)	Poverty headcount ratio at $2 a day (PPP) (% of population)	Pregnant women receiving prenatal care (%)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Public spending on education, total (% of GDP)	Ratio of female to male primary enrollment (%)	Imports of goods and services (current US$)	Exports of goods and services (current US$)	Inflation, consumer prices (annual %)	CO2 emissions (kt)	Energy imports, net (% of energy use)	Undisbursed external debt, total (UND, current US$)	Total amount of debt rescheduled (current US$)	Net income (BoP, current US$)	Land area (sq. km)	Income
1.575842563	47.85022953	15.35994466	2758525183	63870000000	29.48855503	20.65163484	21.8804272	84.14052648	71529000000	4.5575489	8.294483143	19153000	2.493133567	1.202191394	13	6.7	5.1	82	79.23414634	76.6	1.756	91.733659	85.008469	20.69833724	66.84001978	12.46164297	49.61096709	18.64398457	30.96698252	6.300000191	12.1	9629602.727	74	45874	3.700000048	62.09999847	NaN	NaN	90	91	7.800000191	0.1	6.2	3.4	4.68652	99.864	89005212586	80474156880	4.475183076	329604.628	-116.030355	NaN	NaN	-10814101453	7682300	3
1.02439663	43.29440296	14.5978167	7359867511	67710474985	79.7923055	4.759743784	1.273292029	81.43125357	72394154148	5.436605667	5.450631498	8011566	97.16878108	0.240466652	9.6	9.5	4.6	81.1	78.02682927	75.1	1.36	91.243169	80.994801	16.95866135	67.58830299	15.45303566	47.95459507	22.86347634	25.09111873	3.5	5.1	3865341.569	70.69999695	44195	5	52.90000153	NaN	NaN	81	75	8.699999809	0.1	5.6	3.1	5.72641	98.712	85398920214	88754999079	2.395180244	61788.95	65.76718484	NaN	NaN	-2259286410	82450	3
NaN	26.89768132	4.589822663	6170398	1745000000	7.702986613	3.163514841	85.08093842	71.19376117	1172000000	18.57579703	4.918038295	8048600	97.44067797	0.817577951	14.8	5.9	56.7	69.877	66.75721951	63.786	2	76.067486	62.3321005	31.12501808	63.23234069	5.642641229	58.14692119	8.923663378	49.22325781	NaN	NaN	3547821.949	68.40000153	5309	NaN	39.5	NaN	66	75	67	8.680000305	0.1	68.6	25.6	3.85399	98.161	2023530000	2058501413	1.805003038	30546.11	-65.8276261	565596000	0	-335453000	82600	2
NaN	36.80272109	0.029389169	57	50000000	0.479921913	91.00106511	NaN	60.03339449	148000000	22.98278117	11.9094368	6374347	248.2222352	1.432872288	37.755	16.991	100.1	47.242	46.00504878	44.827	5.772	41.096594	36.3293235	46.17301192	50.89115795	2.935830133	96.49778867	5.76884129	90.72894738	NaN	NaN	2916451.15	86	NaN	NaN	61.09999847	NaN	78	80	76	NaN	5.2	164.6	47.1	3.24774	79.884	141320653.7	55005380.46	24.31768096	300.694	NaN	156879000	0	-12068852.28	25680	0
2.112880078	NaN	10.23721689	14757533410	1.88371E+11	78.16743254	8.975798862	4.332746774	76.13157893	1.77511E+11	8.602334962	8.711229172	10251250	338.5485469	0.242517956	11.2	10.2	4.7	81.4	78.17317073	75.1	1.67	90.5178735	81.17544	17.09278708	65.96208176	16.94513116	51.60224985	25.68920008	25.91304977	6.599999905	15.2	4436491.462	65.19999695	51981	4.5	30.39999962	NaN	NaN	95	82	7.099999905	0.2	5.8	3	NaN	99.526	1.75002E+11	1.81813E+11	2.54463963	115712.185	76.52649068	NaN	NaN	NaN	30280	3
NaN	60.83426932	0.104314164	14093	392000000	7.342635801	20.68488194	NaN	52.61149707	613000000	21.8673893	19.15883564	6517810	58.92071958	2.932097763	43.042	13.918	86.6	55.197	52.56534146	50.059	5.966	62.2524415	56.6665375	45.58242723	51.4059477	3.01162507	94.53001932	5.858514831	88.67150449	NaN	NaN	2560814.04	73	NaN	NaN	59.59999847	NaN	NaN	78	70	NaN	1.4	139.7	35.8	3.29139	66.001	634006601.4	342284914.7	4.165404423	1617.147	27.10844467	433290000	53332000	-12267262.71	110620	0
NaN	17.80461652	0.213022147	10591240	6389000000	90.50958036	7.608775685	0.229218459	67.64980198	8883000000	16.4758814	7.304418639	129592275	995.5617654	1.851585703	27.238	7.382	62	64.842	64.73034146	64.624	3.121	62.2002765	57.533626	37.29669843	58.68281269	4.020488876	70.40764649	6.85122047	63.55642602	3.299999952	10.7	57287337.68	72.69999695	2961	0.200000003	56.5	84.4	33.3	83	72	NaN	0.1	84.4	39.3	2.38442	NaN	9060862652	6588073942	2.208256209	27865.533	18.52957782	3295840000	0	-266455647.2	130170	0
4.146807995	50.46101986	2.871819068	78618107	4851733817	56.77459714	9.811228148	11.65488132	58.92265613	6543612763	5.21418572	25.87305652	8170172	73.85132423	-0.493896417	9	14.1	17.7	75.3	71.66341463	68.2	1.26	84.1746235	66.9623915	15.70523589	67.71811148	16.57665262	47.67098168	24.47890566	23.19207602	16.20000076	33.3	3608802.365	64.59999847	13235	2.299999952	25.20000076	NaN	NaN	93	89	7.409999847	0.1	20.7	11.2	NaN	97.318	7200139509	6511440894	10.3162598	43530.957	46.83450771	892564000	0	-323415093.2	110630	2
NaN	61.373811	0.036057196	217021	6195000000	9.845924304	0.635631638	0.03992076	41.32513157	4633000000	9.698927338	1.23683573	638193	898.8633803	1.80690757	21.865	3.106	10.7	74.696	73.79607317	72.939	2.72	85.4477875	79.1728915	28.09682964	69.39781539	2.505354963	44.09675497	3.610135202	40.48661976	NaN	NaN	301484.803	67.40000153	10366	NaN	33	NaN	NaN	97	98	NaN	NaN	12.4	4.7	NaN	100.436	5132317303	7128646975	-0.704852953	18643.028	-153.3855885	NaN	NaN	-223623648.1	710	3
NaN	51.98785843	NaN	NaN	1069000000	NaN	NaN	NaN	NaN	3107000000	NaN	NaN	3693698	72.42545098	2.529491409	11.101	7.879	8.2	76.697	74.30812195	72.033	1.412	84.7988365	73.604725	19.7497738	69.19309592	11.05713028	44.52308959	15.9801063	28.54298329	NaN	NaN	1330926.294	51.29999924	20079	NaN	21.20000076	NaN	99.2	85	80	3.24000001	NaN	9.6	6.3	NaN	NaN	4157033207	1579685640	NaN	23252.447	29.39320555	578531000	3540000	590357874.2	51000	2
10.07177507	9.426519672	3.829054522	182809700	7326000000	65.12424223	6.751524591	19.7874948	47.64109054	8646000000	11.87140989	29.9713921	10005000	49.32459081	-0.299401402	9.4	13.5	10.9	74.7	68.91219512	63.4	1.31	80.957041	51.0663075	18.74601926	67.80854878	13.44543196	47.47403063	19.82852044	27.64551019	NaN	NaN	4739475.569	69.40000153	14630	NaN	34.70000076	1.89	NaN	99	98	12.60999966	0.1	13.7	6.3	6.19662	99.009	9221273251	8815282987	168.6202359	53468.527	85.7490065	108982000	50376000	-46700000	202840	2
18.76157629	82.04550315	1.90437E-05	4	218000000	11.3214154	87.25915931	0	67.40187577	524000000	13.99616829	16.96885886	249800	10.95133713	2.718771637	29.676	4.31	22.2	75.353	73.53112195	71.796	3.594	82.8627525	76.7987935	41.57046369	54.52433416	3.905202146	83.40434878	7.162310564	76.24203822	NaN	NaN	90347.3739	64.40000153	NaN	NaN	42.79999924	NaN	100	91	96	1.9	2.2	26.3	11.9	5.02928	88.598	613013051.7	440767282.7	0.614016515	689.396	NaN	246119000	0	-52899076.99	22810	1
1.59149505	NaN	NaN	NaN	51000000	NaN	NaN	NaN	NaN	720000000	NaN	NaN	62100	1242	0.139319526	13.5	7.2	NaN	80.6	77.86487805	75.26	1.74	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.700000048	10.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	495.045	NaN	NaN	NaN	NaN	50	3
NaN	33.01955105	39.99114911	157943329	1230000000	28.85224556	30.24831952	12.9766865	79.09420106	1830000000	13.52993056	4.926149349	8307248	7.668464876	2.048539201	31.477	8.465	59.1	65.056	62.96368293	60.971	4.14	67.685217	59.69614	39.69226632	56.13812179	4.169611886	78.13207283	7.427416081	70.70465675	4.800000191	8.5	3526978.828	71.69999695	7193	1.899999976	49.29999924	37.88	82.6	75	84	NaN	0.2	80.8	29.9	5.47342	98.573	2294549316	1534687170	4.608229989	9519.532	-46.51518544	1081175000	42000	-225294000	1083300	1
29.7	20.19712577	18.72725987	5990406897	55086000000	58.43177819	23.39186076	1.643350194	73.28884083	59052800000	6.570903864	14.92848657	174425387	20.61907164	1.437317783	20.836	6.407	31.2	74.075	70.13826829	66.389	2.364	77.533199	62.935647	29.52402221	64.92526171	5.550716078	54.02325284	8.549393459	45.47385938	NaN	25.7	83713964.08	71.80000305	12100	2.900000095	51.5	NaN	NaN	98	99	NaN	NaN	35.7	19	4.01458	94.22	75698824816	64329598251	7.044702451	330125.342	21.6104723	39161860000	0	-17885817000	8459420	2
7.476328076	72.43111523	22.7147219	22340068	272000000	51.72155641	37.1631932	8.624427778	69.39699338	1156000000	15.42219996	11.53300355	267511	622.1186047	0.281880663	11.815	8.641	15.1	78.526	75.40826829	72.439	1.558	88.061293	77.874851	21.8746145	66.51576944	11.60961605	50.34028898	17.45393032	32.88635866	9.300000191	19.4	145459.8208	80.69999695	18806	0.200000003	48.59999847	NaN	98	93	94	NaN	0.4	17.2	8.9	5.63942	104.796	1459600000	1291449984	2.435813035	1188.108	NaN	NaN	NaN	-71050000	430	3
NaN	NaN	NaN	NaN	3903000000	NaN	NaN	NaN	NaN	1107000000	NaN	NaN	327036	62.05616698	2.283109576	22.703	3.03	7.3	78.591	76.23234146	73.986	2.401	87.2388575	83.7262745	30.32754804	66.73607799	2.936373977	49.84398697	4.39997984	45.44400713	NaN	NaN	153801.45	70.09999847	NaN	NaN	43.09999847	NaN	NaN	99	99	2.599999905	NaN	9.6	5.2	3.70591	96.82	2149450696	4042036729	1.558152476	6527.26	-702.2491491	NaN	NaN	NaN	5270	3
3.150918493	NaN	NaN	NaN	103000000	NaN	NaN	NaN	NaN	175200000	NaN	NaN	571262	14.25660095	2.820078613	27.009	8.79	65	63.129	61.37421951	59.703	3.676	64.1727615	57.7623685	39.90515735	55.8106438	4.284198844	79.17729162	7.676311456	71.50098016	NaN	NaN	228293.835	66.69999695	NaN	NaN	45	NaN	51	92	78	NaN	0.1	89.1	34.1	5.82431	87.181	219594119.4	130475827.1	4.01099373	399.703	NaN	173942000	0	NaN	40070	1
NaN	72.68097383	0.510234321	12621851	2675000000	89.56397289	2.787453468	0.081774871	74.60458831	2081000000	14.24648343	4.748723889	1757925	3.101873908	1.706588326	26.887	13.357	50.5	51.102	50.7654878	50.445	3.414	44.674922	36.98637	37.94877483	59.00297225	3.048252912	69.48298735	5.166270097	64.31671725	15.80000019	13.6	817019.7026	76.69999695	NaN	NaN	36.40000153	NaN	96.8	97	91	NaN	26	81.1	16.2	NaN	99.958	2320611182	3000086042	8.601485149	4275.722	38.64837475	33974000	0	-351337456.8	566730	2
NaN	NaN	0.082664695	44715	161000000	68.24543034	10.65027712	0.45483146	54.28419779	117000000	29.34321121	7.545233692	3701607	5.941775017	1.890457224	39.199	19.631	112.3	45.202	43.66336585	42.198	5.446	42.257213	34.640881	42.02447748	54.02772363	3.947798888	85.09015978	7.30698727	77.78317251	NaN	NaN	1678192.267	78.59999847	NaN	NaN	55	NaN	62	37	36	NaN	9.4	172	46.3	1.53715	NaN	231251799.2	189521236	3.203400916	267.691	NaN	19859000	2882000	NaN	622980	0
1.78039424	27.44559532	18.72534481	32917189684	2.76635E+11	63.829045	6.384528595	13.17349737	84.10583052	2.44786E+11	5.012831029	5.241620555	30769700	3.383698924	0.882998577	10.9	7.1	5.3	81.9	79.23658537	76.7	1.49	90.5420665	83.8308185	19.09482605	68.33812752	12.56704644	46.33119699	18.38950948	27.94168752	6.800000191	12.7	16255965.15	76.19999695	47186	NaN	56.29999924	NaN	NaN	92	96	3.4	0.2	6.2	3.8	5.56396	100.368	2.88704E+11	3.30407E+11	2.719439957	537402.517	-48.2230538	NaN	NaN	-22290658430	9093510	3
0.962623962	22.59167741	21.8628207	15936962836	80500000000	90.689091	2.51197842	0.409076278	82.63562419	82521000000	5.504909364	4.604406364	7184250	179.60625	0.561954617	10.9	8.7	4.7	82.6	79.6804878	76.9	1.5	92.2200995	84.8398195	17.42419127	67.26106139	15.31474734	48.67443055	22.7691134	25.90531715	2.700000048	5	3998473.102	80.59999847	39948	7.199999809	65	NaN	NaN	88	81	NaN	0.3	5.7	3.5	5.20491	99.834	1.01623E+11	1.16158E+11	1.543392089	39093.887	51.9276464	NaN	NaN	19186985336	40000	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	145330	764.8947368	0.498730068	10.597	9.898	NaN	79.976	77.52412195	75.189	1.402	91.6009445	84.536831	16.7453382	68.6774926	14.5771692	45.60811149	21.22554078	24.38257071	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	190	3
5.1	20.51312142	3.406050313	99129968	19210000000	16.24018568	24.67689957	1.137422974	71.3516007	18507000000	7.382281127	18.17955253	15419820	20.73866555	1.22843008	16.668	5.093	9.1	79.941	76.82173171	73.851	2.087	87.671592	77.7419125	27.76171187	64.95075818	7.287529945	53.96279089	11.22008449	42.7427064	9.199999809	21.3	6081901.474	59.20000076	28758	3	26	5.6	NaN	91	97	NaN	0.2	10.8	5.8	3.90889	97.57	22361978906	23763573004	NaN	60094.796	67.14557824	433768000	0	-2855581120	743530	2
NaN	53.84139316	18.9843797	41735539452	2.49203E+11	88.21798548	5.436696221	3.143509612	75.11590842	2.25094E+11	4.127804579	9.471300906	1262645000	135.3682881	0.787956593	14.03	6.45	28.8	72.934	71.24170732	69.63	1.737	79.6906985	72.7821555	25.48313284	67.511056	7.00581116	48.12388656	10.37727978	37.74660678	3.099999905	NaN	724480292.9	83	4660	NaN	61.20000076	NaN	89.4	85	84	2.519999981	NaN	35	17.9	NaN	NaN	2.50688E+11	2.79561E+11	0.255304778	3405179.867	2.820821591	14562330000	0	-14666461000	9327480	2
NaN	8.610159204	1.388853815	825496	1833000000	3.261079756	14.94085377	54.1507367	55.92084725	1489000000	18.15882394	23.19600405	15678269	33.1667809	2.285205847	37.865	14.996	86.3	51.236	50.07126829	48.962	4.983	47.6693325	43.511111	42.81816443	53.66594361	3.515891965	86.33791429	6.551439756	79.78647453	NaN	NaN	6194899.165	70	2754	NaN	41	NaN	75.3	62	49	NaN	5.5	139.5	34.8	1.93258	85.359	1980911633	2342746032	1.22719013	3432.312	-76.62865404	822361000	206024000	-493085110.6	472710	1
66.74350972	51.9302292	7.740420729	330564457	13040000000	32.47733917	19.01695935	43.1100126	80.36800539	11539000000	11.92615771	2.085475169	39764166	35.83971699	1.677583862	22.889	5.65	21.1	74.845	71.00097561	67.34	2.64	81.0806735	67.860574	32.81914677	62.44829076	4.732562478	60.13248528	7.578369914	52.55411536	16.20000076	NaN	17257182.87	67.5	14781	4.300000191	39.90000153	31.68	90.8	79	80	NaN	0.9	25	15	3.49494	99.606	16805933903	16438449482	9.221133432	57923.932	-173.6521544	2910489000	0	-2289342104	1109500	2
NaN	NaN	0.498572589	3051	14000000	8.522981452	88.33203063	NaN	44.88221876	43000000	43.37425875	8.043394153	562469	302.4026882	2.630894048	39.596	10.366	71.7	59.496	57.87643902	56.334	5.315	64.9822255	56.5568585	41.30414298	55.788319	2.907538015	79.24899296	5.211732613	74.03726035	NaN	NaN	179599.429	54.79999924	NaN	NaN	34.29999924	NaN	74.3	70	70	NaN	0.1	99.6	36.2	NaN	85.136	65691598.94	33791527.77	NaN	84.341	NaN	26987000	0	NaN	1860	0
NaN	40.45666155	0.815615961	81365	11000000	89.80727245	10.16082295	0	60.55554145	230000000	31.00073829	6.011641309	437238	108.4957816	1.837294157	28.866	6.2	31.6	73.595	69.44826829	65.499	3.701	77.358637	67.0117205	41.745228	52.94256217	5.312209826	88.88394496	10.03391148	78.85003348	NaN	NaN	162506.2541	67.19999695	NaN	2.5	52.5	NaN	NaN	90	86	NaN	NaN	38.9	15.7	NaN	95.835	326304568.1	145630228.6	-2.477456685	187.017	NaN	146030000	0	-12642846.31	4030	1
6.353369838	68.15667682	51.71385492	1859069412	5865000000	65.5658722	30.03852819	0.617905398	81.76222091	6372000000	7.468443513	8.109639504	3919180	76.75636506	2.262503284	20.065	3.925	11	80.237	77.80407317	75.487	2.414	88.3556245	80.6279715	31.44193428	63.08194571	5.476120005	58.52396255	8.680962426	49.84300013	5.199999809	11	1598713.83	63.20000076	15612	5.699999809	45.90000153	10.87	NaN	88	82	NaN	0.1	12.9	7.7	4.39395	98.006	7298081136	7753626607	10.99252429	5474.831	57.56742083	657007000	0	-1252435087	51060	2
5.8	NaN	21.4300928	33713990	1676000000	9.386345714	49.90229774	3.125672211	57.72443401	4843000000	15.7924823	23.94192053	11104313	103.3921136	0.324101616	13.062	7.181	6.6	78.327	76.36580488	74.498	1.626	86.434062	79.9182155	21.67489335	68.56551144	9.759595213	45.8459186	14.23397129	31.61194731	5.400000095	NaN	4696631.1	60.70000076	NaN	NaN	32.20000076	NaN	100	96	94	NaN	0.1	8.5	4.2	7.70486	96.21	5179600000	4318900000	NaN	26039.367	41.36501022	NaN	NaN	NaN	107400	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40195	167.4791667	4.871055545	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105.585	NaN	NaN	NaN	454.708	NaN	NaN	NaN	NaN	240	3
NaN	51.0998308	1.673148136	3381252	951000000	48.70397895	33.28998898	5.919088123	65.05134074	3846000000	18.69068672	12.81252597	943294	102.0880952	1.903955099	13.245	6.844	5.4	80.081	77.95692683	75.934	1.714	92.0162395	85.4216275	22.39789504	67.37602487	10.2260801	48.42074788	15.17762456	33.24312332	5	10.2	445065.7224	68.5	25508	6.199999809	39.29999924	NaN	NaN	97	86	NaN	NaN	6.5	3.2	5.34891	100.177	5077911952	5156530163	4.141657647	6849.956	97.92932082	NaN	NaN	-542360892.5	9240	3
1.56	44.04164268	8.486691671	2175395886	29093889517	88.30441367	4.124318798	2.984023415	79.70189692	31974285316	4.910951834	9.601553133	10272322	132.9406238	-0.112258212	8.8	10.6	5.6	78.4	74.96829268	71.7	1.14	88.4278945	74.043086	16.66932868	69.6058339	13.72483742	43.66611877	19.71794123	23.94817753	8.800000191	17	5170237.04	71.5	19039	4.099999905	38.29999924	NaN	NaN	98	98	8.800000191	0.1	6.7	3.9	3.96813	99.252	37092510785	35833581635	3.902835019	124648.664	25.19975141	NaN	NaN	-1370709343	77270	3
1.232558583	23.42796417	18.62581366	85541568000	5.5181E+11	83.66496408	4.163176645	1.453921456	67.53807851	4.97197E+11	6.584804879	8.59089476	82211508	235.5968133	0.1354316	9.3	10.2	4.4	81	77.92682927	75	1.38	90.548862	81.156587	15.68156476	68.01194627	16.30648896	47.0329927	23.97591873	23.05707397	7.699999809	8.4	40343924.58	71.59999847	40847	5	48.09999847	NaN	NaN	90	92	9.100000382	0.1	5.4	2.8	NaN	99.383	6.23964E+11	6.29768E+11	1.471334348	832100.972	59.87587708	NaN	NaN	-7969655111	348950	3
