Intentional homicides (per 100,000 people)	Travel services (% of commercial service exports)	High-technology exports (% of manufactured exports)	High-technology exports (current US$)	Merchandise exports (current US$)	Manufactures exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	Manufactures imports (% of merchandise imports)	Merchandise imports (current US$)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	Population, total	Population density (people per sq. km of land area)	Population growth (annual %)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Unemployment, total (% of total labor force)	Unemployment, youth total (% of total labor force ages 15-24)	Labor force, total	Labor force participation rate, total (% of total population ages 15-64)	GDP per person employed (constant 1990 PPP $)	Employers, total (% of employment)	Employment to population ratio, ages 15-24, total (%)	Poverty headcount ratio at $2 a day (PPP) (% of population)	Pregnant women receiving prenatal care (%)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Public spending on education, total (% of GDP)	Ratio of female to male primary enrollment (%)	Imports of goods and services (current US$)	Exports of goods and services (current US$)	Inflation, consumer prices (annual %)	CO2 emissions (kt)	Energy imports, net (% of energy use)	Undisbursed external debt, total (UND, current US$)	Total amount of debt rescheduled (current US$)	Net income (BoP, current US$)	Land area (sq. km)	Income
NaN	43.18443625	8.069528624	675284627	39752000000	24.11618332	22.74267569	21.45436229	84.64375862	41985000000	5.0463077	5.695177998	17065100	2.22135298	1.479977923	15.4	7	7.5	80.16	76.99463415	73.98	1.902	NaN	NaN	22.02586746	66.78069037	11.19344217	49.74388472	16.76149514	32.98238957	6.900000095	13	8489459.934	73.59999847	37514	4.800000191	NaN	NaN	NaN	95	86	NaN	0.1	9.1	4.6	4.6285	99.703	53258945748	46978068488	7.272260054	287331.452	-82.68555822	NaN	NaN	-13175998207	7682300	3
NaN	58.96311562	7.872959217	2891238329	41265000000	87.69592583	3.317610056	0.992832526	81.45019507	49146000000	5.204347464	6.330448704	7677850	93.12128563	0.762001611	11.6	10.7	7.900001	78.89	75.53	72.33	1.45	NaN	NaN	17.46937917	67.58430629	14.94631454	47.96334458	22.11506689	25.84827769	3.200000048	3.8	3529473.589	67.69999695	36674	NaN	NaN	NaN	NaN	90	60	10.19999981	0.1	9.4	4.4	5.00587	99.843	60770866513	61095566985	3.262322144	60960.208	67.28828913	NaN	NaN	-942350302.8	82450	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7159000	86.03533229	1.039043262	25.9	6.1	75.4	69.099	64.74636585	60.601	2.74	NaN	NaN	34.26274999	61.504138	4.233112008	62.59068617	6.882645859	55.70804031	NaN	NaN	2913094.374	65.5	9018	NaN	NaN	NaN	NaN	NaN	NaN	10.09920025	0.1	94.5	31.1	NaN	NaN	3475528698	3885196372	NaN	NaN	21.32751447	NaN	NaN	NaN	83210	2
NaN	51.38269402	NaN	NaN	75000000	NaN	NaN	NaN	NaN	231000000	NaN	NaN	5601720	218.135514	2.426813221	45.945	18.619	109.7	47.88	46.22714634	44.653	6.505	NaN	NaN	44.56418743	52.26596474	3.169847832	91.32910011	6.064841333	85.26425878	0.5	0.7	2807244.583	91.30000305	NaN	NaN	NaN	NaN	NaN	86	74	NaN	3.9	182.6	49.5	3.35933	80.36	314442790	89130244.37	7.002169567	304.361	NaN	457152000	0	-14814129.97	25680	0
NaN	NaN	NaN	NaN	1.17703E+11	77.34546234	NaN	NaN	NaN	1.19702E+11	NaN	NaN	9967379	NaN	0.298235706	12.4	10.6	8.5	79.4	75.96829268	72.7	1.62	NaN	NaN	18.10016646	66.97111544	14.9287181	49.31810429	22.29127886	27.02682543	7.300000191	14.5	3934694.664	58.59999847	44588	1.700000048	NaN	NaN	NaN	93	85	8	0.1	10	4.5	NaN	100.954	1.3254E+11	1.35873E+11	3.452823015	108469.86	72.85842202	NaN	NaN	NaN	NaN	3
NaN	50.19727042	NaN	NaN	288000000	NaN	NaN	NaN	NaN	265000000	NaN	NaN	4773137	43.14895137	3.105310387	46.677	17.359	106.8	51.671	48.64853659	45.77	6.744	NaN	NaN	46.21545537	50.36804936	3.416495273	98.53856021	6.783060526	91.75549969	NaN	NaN	1850958.371	73	NaN	NaN	NaN	NaN	NaN	74	79	0.833899975	0.2	177.3	40.3	NaN	49.908	485775412.5	263655957	NaN	715.065	-6.75705691	372353000	12357000	-25497604.93	110620	0
NaN	6.405571233	0.483968406	5837385	1671000000	77.49413192	14.31399154	1.278832738	55.85840871	3618000000	18.95418669	16.49010692	105256026	808.6043328	2.476252386	35.721	10.348	96.5	59.15	59.47114634	59.777	4.538	NaN	NaN	42.5309103	53.78675231	3.682337389	85.91938665	6.846179089	79.07320756	NaN	NaN	45669708.4	76.69999695	2118	NaN	NaN	NaN	NaN	69	65	0.304199994	0.1	138.8	51.9	1.57591	84.424	4076606700	1844504547	6.12671847	15533.412	15.53187007	4220736000	0	-115562972.9	130170	0
NaN	38.23178017	NaN	NaN	5030000000	NaN	NaN	NaN	NaN	5100000000	NaN	NaN	8718289	78.80583024	-1.803750479	12.1	12.4	18.5	75.15	71.64146341	68.3	1.81	NaN	NaN	20.3216949	66.53852543	13.13977967	50.28887303	19.74762678	30.54124625	NaN	NaN	4084591.873	69.5	11334	NaN	NaN	NaN	NaN	99	99	9.790800095	0.1	22.2	12.1	4.45406	97.98	7612328563	6864383532	23.8	77729.399	66.35623071	270805000	0	-758000000	110630	2
NaN	37.83382789	NaN	NaN	3761000000	44.09298285	2.824135449	0.004427745	74.2371585	3712000000	16.45801511	2.080143118	492891	714.3347826	3.068778208	28.959	3.394	17.5	73.664	72.46495122	71.323	3.709	NaN	NaN	32.61897661	65.1827686	2.198254787	53.41477839	3.372447709	50.04233068	NaN	NaN	213882.0651	65.80000305	9184	NaN	NaN	NaN	NaN	94	87	NaN	NaN	20.5	7.4	NaN	103.26	4001596052	4887765955	0.929335437	11884.747	-208.8858064	NaN	NaN	221542553.2	690	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4308197	84.47445098	-1.357258757	14.953	8.92	16.5	73.71	67.46685366	61.521	1.708	NaN	NaN	24.18861069	69.70268537	6.108703943	43.46649554	8.76394347	34.70255207	NaN	NaN	1499141.786	49.5	13760	NaN	NaN	NaN	NaN	NaN	NaN	4.45909977	NaN	18.8	11.6	NaN	NaN	NaN	NaN	NaN	NaN	34.38924099	NaN	NaN	NaN	51000	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10189000	50.23170972	0.186649681	13.9	10.7	13.9	75.6	70.83658537	66.3	1.91	NaN	NaN	23.0721756	66.27921869	10.64860571	50.87685398	16.06628129	34.81057269	NaN	NaN	5267254.052	76.90000153	14248	NaN	NaN	NaN	NaN	NaN	NaN	13.22640038	0.1	17.2	7.7	NaN	NaN	7581649430	7982794902	NaN	NaN	92.666953	NaN	NaN	NaN	202840	2
NaN	46.1305925	NaN	NaN	133000000	8.985218761	93.30045054	NaN	62.20444736	211000000	23.54234829	12.87955029	189000	8.285839544	3.116856085	37.047	4.893	35.2	74.322	72.48680488	70.739	4.508	NaN	NaN	44.11246787	52.01192172	3.87561041	92.26361321	7.451388608	84.8122246	NaN	NaN	62214.56125	61	NaN	NaN	NaN	NaN	NaN	91	86	2.700000048	0.5	43.9	17.6	NaN	NaN	248100000	257000000	3.05907173	311.695	NaN	60899000	0	-10200000	22810	1
NaN	NaN	NaN	NaN	60000000	91.38151543	1.035715336	0.002026214	67.57026894	595000000	22.32659687	6.682605859	60500	1210	1.498779002	14.6	7.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.1362	NaN	NaN	NaN	NaN	597.721	NaN	NaN	NaN	NaN	50	3
NaN	43.58974359	NaN	NaN	926000000	4.699833161	18.9460815	24.56523474	84.97029043	687000000	11.53651112	0.572242614	6658462	6.146461737	2.279226466	36.399	10.587	82.7	60.539	58.77807317	57.101	4.913	NaN	NaN	40.95852766	55.31394487	3.727527468	80.78623796	6.738856678	74.04738128	19	NaN	2598558.834	67.09999847	6312	3.5	NaN	NaN	NaN	41	53	1.317800045	0.1	119.5	37.4	NaN	92.925	1164631782	1108688419	17.1187746	5504.167	-88.58595621	1123354000	152785000	-248600000	1083300	1
NaN	37.31786292	6.460878493	1053130596	31414000000	51.91621195	27.69719518	2.15987393	56.45969826	22524000000	9.399305554	26.96321523	149650206	17.69036246	1.726496105	24.163	7.041	48.8	70.174	66.34073171	62.69	2.809	NaN	NaN	35.17586671	60.36878225	4.455351034	65.64852937	7.380223466	58.26830591	3.700000048	6.7	62668102.57	67.90000153	10474	4.800000191	NaN	30.03	NaN	66	78	3.345299959	NaN	58	26.8	NaN	NaN	32160000000	37880000000	2947.73293	208886.988	25.71401908	15199033000	1316365000	-11608000000	8459420	2
NaN	81.05716336	NaN	NaN	216000000	43.29882832	27.26402109	27.52465732	61.76011119	704000000	17.38104052	14.30643923	259501	603.4906977	0.352449461	15.993	8.11	15.7	77.052	74.41726829	71.908	1.748	NaN	NaN	23.96368415	65.95350307	10.08281278	51.62196903	15.28775928	36.33420976	15	30.7	136344.662	78.40000153	20323	0.899999976	NaN	NaN	100	91	87	8.399999619	0.1	17.9	9.2	NaN	98.421	884751133.6	839904487.1	3.074572711	1074.431	NaN	NaN	NaN	-45650000	430	3
NaN	NaN	NaN	NaN	2213000000	0.471112605	0.000882643	99.47779099	77.9090572	1001000000	19.20149353	0.937621411	252125	47.84155598	2.820974733	29.23	3.699	9.2	75.81	73.65365854	71.6	3.532	NaN	NaN	35.38363907	61.8006941	2.815666832	61.81048038	4.556044027	57.25443635	NaN	NaN	105079.53	66.5	NaN	NaN	NaN	NaN	NaN	93	99	NaN	NaN	12.3	6.6	3.95996	NaN	1312000000	2176000000	2.138662932	6420.917	-787.5309093	NaN	NaN	NaN	5270	3
NaN	NaN	NaN	NaN	70000000	NaN	NaN	NaN	NaN	81000000	NaN	NaN	558500	11.88297872	0.961275131	38.048	13.789	96.3	54.18	52.58963415	51.075	5.753	NaN	NaN	42.76669651	53.98818263	3.245120859	85.22572001	6.010798477	79.21492153	NaN	NaN	205853.3169	65.69999695	NaN	NaN	NaN	NaN	NaN	96	93	0.846700013	0.1	138.4	43.6	NaN	NaN	91892632.78	80434037.69	10	128.345	NaN	48406000	0	NaN	47000	1
NaN	64.08223201	NaN	NaN	1784000000	NaN	NaN	NaN	NaN	1946000000	NaN	NaN	1382371	2.439205618	2.998193303	34.576	6.707	41.3	66.068	64.01717073	62.064	4.698	NaN	NaN	44.78689151	52.58002374	2.633084751	90.18629678	5.007766379	85.1785304	NaN	NaN	560988.75	75.09999847	NaN	NaN	NaN	NaN	NaN	92	87	1.575199962	3.5	52.8	20.8	5.73963	107.386	1887903211	2087473102	11.39634612	2178.198	27.80737978	410362000	0	-105887459.2	566730	2
NaN	16.0076126	NaN	NaN	120000000	NaN	NaN	NaN	NaN	154000000	NaN	NaN	2934777	4.710868728	2.283699658	41.018	16.976	111.5	51.207	48.82887805	46.564	5.78	NaN	NaN	43.18754031	52.80789648	4.004563209	89.36561891	7.583265905	81.78235301	NaN	NaN	1302176.114	78.40000153	NaN	NaN	NaN	NaN	NaN	82	82	0.873199999	3.1	169.1	46.3	2.1736	62.605	410926842.9	219621201.2	-0.012330456	198.018	NaN	235831000	4398000	-21598462.05	622980	0
NaN	34.65627851	13.75593582	10122181560	1.27629E+11	58.83989781	8.686283117	10.04398695	80.5070366	1.23244E+11	6.143538131	6.332058352	27791000	3.05613564	1.493593109	15	7.3	6.8	80.65	77.37707317	74.26	1.83	NaN	NaN	20.69470494	68.03864603	11.26664904	46.97529395	16.55919054	30.41610341	8.100000381	12.3	14722543.35	76.69999695	39837	NaN	NaN	NaN	NaN	88	89	6	0.1	8.3	4.4	6.09492	99.239	1.49661E+11	1.50423E+11	4.764688688	450076.579	-31.23821619	NaN	NaN	-19387681330	9093510	3
NaN	40.44381941	15.57671706	9277551820	63784000000	93.50774126	2.753657481	0.126326018	83.64708683	69681000000	6.277607366	4.564238767	6715519	167.887975	1.026873072	12.5	9.5	6.6	80.71	77.24243902	73.94	1.59	NaN	NaN	17.03135484	68.40246051	14.56618465	46.19357148	21.29482557	24.89874591	2.099999905	3.2	3777663.708	79.5	36708	NaN	NaN	NaN	NaN	90	90	NaN	0.2	8.1	3.7	4.8999	101.039	82578657969	86671279462	5.378739656	42966.239	57.84545661	NaN	NaN	7877503764	40000	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	140137	737.5631579	0.716864349	12.18	10.913	NaN	78.285	75.4182439	72.688	1.46	NaN	NaN	16.01432884	69.25294533	14.73272583	44.3981906	21.27378953	23.12440108	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	190	3
NaN	29.75863807	4.682247302	43686338	8372000000	11.25192872	23.68950954	0.524346655	75.33333944	7742000000	4.383201845	15.68450417	13187821	17.73677054	1.772795867	23.039	5.643	15.7	76.73	73.60356098	70.626	2.624	NaN	NaN	29.91651919	63.92867328	6.15480753	56.42433179	9.627616552	46.79671523	5.699999809	13.1	5000183.703	57.79999924	18988	2.5	NaN	13.97	NaN	95	97	3.158600092	0.1	18.7	9.4	2.36103	97.997	9641147917	10725628075	NaN	34902.506	44.87877099	1549788000	4171765000	-1737400000	743530	2
NaN	30.23660404	NaN	NaN	62091000000	71.57782682	12.65325995	8.308208321	79.78968788	53345000000	8.655335164	2.379219381	1135185000	121.7040725	1.467303211	21.06	6.67	38.7	71.067	69.45973171	67.929	2.336	NaN	NaN	28.01808381	66.03973077	5.942185426	51.4239971	8.997894687	42.42610241	2.5	NaN	643079644.4	84.09999847	2562	NaN	NaN	84.64	NaN	97	98	2.579999924	NaN	48.9	22.8	NaN	90.316	46706000000	57374000000	3.058310672	2460744.017	-2.704177123	9298291000	0	1055000000	9327420	2
NaN	14.42642523	3.187747137	5652459	2002000000	8.521929515	20.42246014	49.86368781	78.0029268	1400000000	18.53692046	1.501153265	12180819	25.76805864	2.877219253	42.069	13.929	89.9	54.782	53.25309756	51.797	5.923	NaN	NaN	45.18821764	51.25117613	3.560606229	95.11747349	6.947364914	88.17010857	NaN	NaN	4493300.856	68.09999847	3306	NaN	NaN	NaN	NaN	48	56	2.553299904	0.6	145.2	36.3	3.2871	85.853	1930732040	2250713584	1.099381284	1738.158	-120.4016041	1964194000	75277000	-557802575.7	472710	1
NaN	26.22739018	NaN	NaN	6766000000	25.11312948	32.82971875	36.89343174	76.56237285	5590000000	7.065249009	6.036338857	33203321	29.92638215	1.964149917	27.227	6.27	27.8	72.399	68.30553659	64.407	3.104	NaN	NaN	36.53642959	59.1652594	4.298311003	69.01810456	7.264923786	61.75318077	10.19999981	NaN	11357815.33	55.90000153	14356	NaN	NaN	NaN	82.7	88	82	1.366700053	0.2	34.3	19.2	NaN	114.947	5969019819	8282563012	29.14547055	57337.212	-98.90170359	4034237000	0	-2305000000	1109500	2
NaN	28.70699881	NaN	NaN	18000000	NaN	NaN	NaN	NaN	52000000	NaN	NaN	437876	235.4172043	2.423414039	37.255	11.397	85.7	57.577	55.59941463	53.716	5.573	NaN	NaN	46.22290329	50.76368652	3.013410189	96.99120936	5.936153175	91.05505619	NaN	NaN	125980.195	54	NaN	NaN	NaN	NaN	NaN	94	87	2.761600018	0.1	121.7	40.5	NaN	70.062	92878131.2	35635054.73	NaN	77.007	NaN	56536000	0	-855791.8055	1860	0
NaN	19.8205605	NaN	NaN	6000000	NaN	NaN	NaN	NaN	136000000	NaN	NaN	348165	86.39330025	1.597866109	39.039	8.516	45	68.179	65.08021951	62.129	5.307	NaN	NaN	45.4221418	49.75916591	4.818692287	100.9679989	9.684029461	91.28396943	23	41.2	117052.9331	64.5	NaN	NaN	NaN	NaN	NaN	88	79	NaN	NaN	58	20.7	NaN	97.168	211201277.1	52576490.8	10.65350579	88.008	NaN	99853000	0	2285262.787	4030	1
NaN	48.87669353	NaN	NaN	1448000000	26.80642199	58.21664018	1.015770957	65.75292246	1990000000	7.58052508	9.649801335	3070240	60.13004309	2.543406724	26.956	4.213	14.5	78.12	75.747	73.487	3.175	NaN	NaN	35.80840586	59.18781594	5.003778206	68.9536916	8.454067999	60.4996236	4.699999809	8.4	1158851.553	62	14018	5.300000191	NaN	15.27	NaN	95	90	2.5	0.1	17.2	9.9	NaN	98.949	2686102521	2237240102	19.04418009	2955.602	49.04348633	1054793000	640950000	-232700000	51060	2
NaN	NaN	NaN	NaN	5100000000	NaN	NaN	NaN	NaN	4600000000	NaN	NaN	10570328	98.42018622	0.918338205	16.824	7.005	10.6	76.316	74.45980488	72.692	1.752	NaN	NaN	23.20056672	68.0761562	8.723277083	46.89431011	12.81399769	34.08031242	NaN	NaN	4359340.286	59.5	NaN	NaN	NaN	NaN	NaN	92	94	5.421199799	0.1	13.3	6.9	NaN	96.022	11708950509	8662106577	NaN	33340.364	51.06743449	NaN	NaN	NaN	107400	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26048	108.5333333	5.103469599	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	253.023	NaN	NaN	NaN	NaN	240	3
NaN	71.25139526	4.444328745	13945571	951000000	54.81368308	42.03863914	1.910747456	71.68285551	2568000000	14.50928186	10.69151114	766663	82.97218615	2.050853194	19.046	6.988	9.5	78.596	76.50470732	74.513	2.411	NaN	NaN	25.48433927	64.60661334	9.909047391	54.78291592	15.33751249	39.44540343	NaN	NaN	343912.9724	67.80000305	24178	NaN	NaN	NaN	NaN	93	77	NaN	NaN	11	5.3	3.33924	NaN	3192962687	2879463646	4.502054629	4653.423	99.5490239	NaN	NaN	-57850167.7	9240	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10333355	133.7304905	-0.267830773	12.7	12.5	12.6	75.42	71.38390244	67.54	1.893	NaN	NaN	21.72345201	65.78102982	12.49551817	52.0195112	18.99562565	33.02388556	NaN	NaN	4909776.368	71.19999695	17698	NaN	NaN	NaN	NaN	NaN	NaN	11.30000019	0.1	14.3	9.5	NaN	100.026	14603277861	15697787442	NaN	NaN	17.46332457	NaN	NaN	NaN	77270	3
NaN	28.46273994	11.99635284	42467566168	4.211E+11	88.98027812	4.787888559	1.334100051	71.99006472	3.55686E+11	10.17183497	8.249893793	79433029	227.5170538	0.861969449	11.4	11.6	7	78.65	75.31612195	72.141	1.45	NaN	NaN	15.97832307	69.12931682	14.89236011	44.6564274	21.54275609	23.11367131	NaN	NaN	37308199.34	67.30000305	NaN	NaN	NaN	NaN	NaN	80	75	10.39999962	0.1	8.5	3.6	NaN	NaN	4.26287E+11	4.25191E+11	NaN	NaN	47.0220687	NaN	NaN	22574184662	349130	3
NaN	61.97752809	NaN	NaN	55000000	31.80695944	67.1651378	0	68.33153421	118000000	23.60603296	6.057293299	70926	94.568	-0.441737843	23	8.6	14.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90	92	88	3	NaN	17.4	11.9	NaN	93.745	133948145.8	90718516.92	3.190923232	58.672	NaN	22967000	0	-4892592.593	750	2
NaN	26.22055437	15.53672912	3255151603	36870000000	60.20337201	27.17252279	3.326203286	73.15328449	33333000000	11.94666302	6.953008136	5140939	121.2771644	0.16245632	12.3	11.9	7.2	77.73	74.80536585	72.02	1.67	NaN	NaN	17.06036179	67.35298775	15.58665047	48.47151307	23.14173579	25.32977728	8.300000191	11.5	2912227.58	82.40000153	35865	4.400000095	NaN	NaN	NaN	90	84	5.599999905	0.1	8.7	4.3	NaN	100.175	44220663801	50468926736	2.652716128	50421.25	41.93935055	NaN	NaN	-5707554979	42390	3
