Intentional homicides (per 100,000 people)	Travel services (% of commercial service exports)	High-technology exports (% of manufactured exports)	High-technology exports (current US$)	Merchandise exports (current US$)	Manufactures exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	Manufactures imports (% of merchandise imports)	Merchandise imports (current US$)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	Population, total	Population density (people per sq. km of land area)	Population growth (annual %)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Unemployment, total (% of total labor force)	Unemployment, youth total (% of total labor force ages 15-24)	Labor force, total	Labor force participation rate, total (% of total population ages 15-64)	GDP per person employed (constant 1990 PPP $)	Employers, total (% of employment)	Employment to population ratio, ages 15-24, total (%)	Poverty headcount ratio at $2 a day (PPP) (% of population)	Pregnant women receiving prenatal care (%)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Public spending on education, total (% of GDP)	Ratio of female to male primary enrollment (%)	Imports of goods and services (current US$)	Exports of goods and services (current US$)	Inflation, consumer prices (annual %)	CO2 emissions (kt)	Energy imports, net (% of energy use)	Undisbursed external debt, total (UND, current US$)	Total amount of debt rescheduled (current US$)	Net income (BoP, current US$)	Land area (sq. km)	Income
NaN	18.4073107	NaN	NaN	4769520000	17.57017979	34.01353623	5.584824481	79.30904041	5056460000	5.590456377	5.465277797	12507000	1.628028065	1.970188754	20.6	9	17.5	74.44	71.01853659	67.76	2.859	NaN	NaN	28.84002671	62.81189206	8.348081238	59.205521	13.29060623	45.91491477	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.69999981	NaN	21.1	NaN	NaN	NaN	5455258148	5354462986	3.906068356	147618.752	6.149933514	NaN	NaN	-684320109.6	7682300	3
NaN	76.60246012	NaN	NaN	2856620000	80.04170788	4.671643438	2.542447599	69.68408926	3548690000	9.53034458	8.31372182	7467086	90.56502122	0.349218946	15.1	13.3	25.1	73.43	69.89073171	66.52	2.29	NaN	NaN	24.43137526	61.52300564	14.0456191	62.54082348	22.82986495	39.71095853	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.80000019	NaN	28.8	NaN	4.17753	NaN	4307242341	4329451631	4.372824936	50692.608	55.95558239	NaN	NaN	-46153846.11	82450	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5171999	62.15597885	2.190898854	28.914	6.591	NaN	68.426	64.73460976	61.219	4.612	NaN	NaN	44.12210204	50.39476009	5.483137864	98.43332881	10.88037299	87.55295582	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83210	2
NaN	NaN	NaN	NaN	24361100	NaN	NaN	NaN	NaN	22342900	NaN	NaN	3513499	136.8184969	1.384494184	44.087	20.42	135.2	45.347	43.70592683	42.143	6.802	NaN	NaN	44.57949184	52.15029234	3.270215816	91.75347923	6.270752606	85.48272663	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.280599952	NaN	228.8	NaN	NaN	NaN	28208000	25945142.86	-0.199650611	62.339	NaN	2425000	NaN	NaN	25680	0
NaN	NaN	NaN	NaN	11600000000	74.29372877	NaN	NaN	NaN	11412000000	NaN	NaN	9655549	NaN	0.098613692	14.8	12.3	20.2	74.349	71.08631707	67.979	2.2	NaN	NaN	23.43161098	63.17558568	13.39280334	58.28899555	21.19933388	37.08966166	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.300000191	NaN	23.7	NaN	NaN	NaN	12318530040	12894399438	3.914127724	125620.419	82.16570813	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	32631200	10.55347984	70.90918253	0.152456259	75.69274742	63591600	17.8162044	3.802335689	2849508	25.75942867	1.971790047	47.732	25.884	154.7	42.6	39.79009756	37.114	6.748	NaN	NaN	42.65336332	52.71987304	4.626763638	89.68179213	8.776128186	80.90566394	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.154899955	NaN	261.4	NaN	NaN	NaN	81225713.46	50395005.03	NaN	282.359	NaN	15288000	NaN	NaN	110620	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66881158	513.7985557	2.125692646	47.015	22.967	150.6	43.61	41.88595122	40.244	6.945	NaN	NaN	44.7204084	51.84882265	3.430768947	92.86841028	6.616869528	86.25154075	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.155100003	NaN	225.7	NaN	NaN	49.348	1124763245	747575115.3	NaN	NaN	NaN	NaN	NaN	NaN	130170	0
NaN	NaN	NaN	NaN	2004270000	NaN	NaN	NaN	NaN	1830770000	NaN	NaN	8489574	76.73844346	0.654727362	16.3	9.1	34.6	73.51	71.25634146	69.11	2.17	NaN	NaN	22.82658066	67.58328924	9.590130103	47.96557126	14.19009079	33.77548047	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.3	NaN	NaN	NaN	NaN	NaN	NaN	61238.9	NaN	NaN	NaN	NaN	110630	2
NaN	NaN	NaN	NaN	217686000	16.52942306	5.229195305	77.87215097	76.03401302	247170000	20.35661225	1.074480987	211878	307.0695652	3.158215255	38.239	7.451	59.9	66.204	63.86839024	61.644	6.498	NaN	NaN	44.47229066	52.70391452	2.823794825	89.73922699	5.357846473	84.38138052	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.342899799	NaN	81	NaN	NaN	NaN	NaN	NaN	1.628981278	2592.569	NaN	NaN	NaN	NaN	690	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3564389	69.88998039	0.947384097	22.868	7.118	NaN	68.145	65.98660976	63.931	2.881	NaN	NaN	34.57683771	60.69786435	4.72529794	64.75044234	7.784949258	56.96549308	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51000	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9040000	44.56714652	0.885501886	16.049	7.433	NaN	75.022	70.52287805	66.238	2.31	NaN	NaN	29.02141854	61.99938205	8.97919941	61.29193018	14.48272404	46.80920614	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	202840	2
NaN	NaN	NaN	NaN	18800400	NaN	NaN	NaN	NaN	33366500	NaN	NaN	119972	5.259622972	1.661331003	42.297	8.039	NaN	67.033	66.04395122	65.102	6.299	NaN	NaN	47.16845409	48.54090374	4.290642166	106.0118216	8.839230083	97.17259148	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.401400089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	121.011	NaN	0	NaN	NaN	22810	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55000	1100	1.834913751	20.3	7.6	NaN	73.86	70.29	66.89	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	227.354	NaN	NaN	NaN	NaN	50	3
NaN	NaN	NaN	NaN	190200000	3.020308027	2.690731986	4.53113212	76.13237658	159180000	20.16897797	1.237619296	4216572	3.892340072	2.383482497	45.573	19.855	141.5	47.997	45.75102439	43.612	6.578	NaN	NaN	42.84724653	53.63838208	3.51437139	86.4336621	6.551971282	79.88169082	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.321700096	NaN	225.7	NaN	NaN	68.909	247727272.7	250168350.2	3.955509211	2486.226	NaN	71859000	NaN	NaN	1083300	1
NaN	NaN	NaN	NaN	2739000000	13.23510255	63.25015853	0.581632321	68.41014953	2849000000	10.91292528	12.35402977	96078304	11.35755217	2.476666171	35.048	10.448	99.2	60.724	58.561	56.501	5.024	NaN	NaN	42.28632824	54.17003926	3.543632494	84.60389056	6.541683451	78.06220711	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.691800117	NaN	128.8	NaN	NaN	99.894	3153304282	2975391689	NaN	93761.523	NaN	1661356000	NaN	NaN	8459420	2
NaN	78.65497076	NaN	NaN	39573000	25.38402293	72.97992569	1.269053198	63.55249709	117502000	24.52962524	5.538960152	238593	554.8674419	0.393071372	21.78	8.826	40.6	71.049	68.4875122	66.048	3.113	NaN	NaN	37.09077802	54.68936641	8.21985557	82.8509024	15.03008009	67.82082232	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.22159958	NaN	47.2	NaN	NaN	NaN	142700000	108000000	7.284216374	429.039	NaN	NaN	NaN	699999.9997	430	3
NaN	NaN	NaN	NaN	95000000	0.071304299	0.341912166	99.194803	74.94785353	84000000	17.15904389	2.247343196	125088	23.73586338	4.620333638	35.964	6.694	NaN	68.863	67.10514634	65.431	5.751	NaN	NaN	41.14863136	55.01407009	3.837298542	81.771681	6.975122065	74.79655894	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.507699966	NaN	NaN	NaN	6.23915	97.988	NaN	NaN	NaN	8210.413	NaN	NaN	NaN	NaN	5270	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	301879	6.422957447	3.41392865	47.498	23.072	191	41.306	40.58636585	39.901	6.671	NaN	NaN	42.60415597	54.83057781	2.565266216	82.37998574	4.678532159	77.70145358	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	285.9	NaN	NaN	5.495	NaN	NaN	NaN	3.667	NaN	NaN	NaN	NaN	47000	1
NaN	NaN	NaN	NaN	25625600	NaN	NaN	NaN	NaN	57296400	NaN	NaN	692959	1.222732165	3.183365784	45.771	13.054	91.9	56.273	54.44446341	52.703	6.641	NaN	NaN	47.90052514	48.89510058	3.204374285	104.5194689	6.553569268	97.9658996	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	130.9	NaN	NaN	113.067	58659216.2	23743016.08	NaN	NaN	NaN	31074000	NaN	NaN	566730	2
NaN	NaN	NaN	NaN	30369900	44.28411398	26.2812496	0.18919196	79.90944315	34179600	16.93634757	1.38200706	1828709	2.935421683	2.019591098	43.132	22.688	139	43.814	41.94192683	40.159	5.954	NaN	NaN	40.61050719	55.28938721	4.100105594	80.86653704	7.415719002	73.45081803	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.87559998	NaN	226.2	NaN	NaN	NaN	78230064.26	60115723.68	NaN	209.019	NaN	12562000	NaN	NaN	622980	0
NaN	49.3190572	NaN	NaN	16786500000	50.6084432	12.20459731	6.044943865	78.23163306	14286000000	8.635235186	5.611189333	21324000	2.344969104	1.3978316	17.4	7.3	18.4	76.25	72.7004878	69.32	2.258	NaN	NaN	30.1014028	61.998305	7.900292192	61.29473216	12.74275513	48.55197703	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7	NaN	21.9	NaN	NaN	NaN	17064790889	19259259259	3.366108601	341485.708	-4.822646167	NaN	NaN	-1618405046	9093510	3
NaN	NaN	NaN	NaN	5062940000	89.03616683	6.4397861	0.166934982	72.22270866	6374190000	13.16992205	5.432045457	6180877	154.521925	0.722403831	15.8	9.1	14.9	76.16	73.0202439	70.03	2.087	NaN	NaN	23.73072741	65.03257189	11.2367007	53.76909924	17.27857346	36.49052578	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.3	NaN	3.70942	NaN	7234169277	7186885761	3.616026967	40296.663	78.73792279	NaN	NaN	NaN	40000	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	121126	637.5052632	1.008986472	14.789	12.035	NaN	74.95	71.73904878	68.681	2.121	NaN	NaN	21.58496111	64.44776514	13.96727375	55.16441848	21.67223909	33.49217939	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.22500038	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	190	3
NaN	NaN	NaN	NaN	1248600000	4.321266053	4.543584675	0.033853484	72.08559039	1063310000	14.63864301	6.204760426	9577572	12.88121797	1.869049002	29.11	9.546	69.5	65.362	62.13670732	59.065	4.023	NaN	NaN	39.60775236	55.22374564	5.168501996	81.0815236	9.359202162	71.72232144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.776400089	NaN	81.6	NaN	NaN	99.367	1259200095	1312405733	NaN	24664.242	NaN	468741000	NaN	NaN	743530	2
NaN	NaN	NaN	NaN	2307250000	NaN	NaN	NaN	NaN	2278810000	NaN	NaN	818315000	87.73190958	2.761675566	33.43	7.6	82.5	63.606	62.9022439	62.232	5.512	NaN	NaN	39.56754534	56.40763245	4.024822206	77.28097362	7.135243993	70.14572962	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.539999962	NaN	116.6	NaN	NaN	NaN	2474800000	2388000000	NaN	771617.474	NaN	NaN	NaN	NaN	9327450	2
NaN	NaN	NaN	NaN	226064000	14.09763671	74.95444618	0.040597289	126.3197584	242124000	19.69769098	11.82514902	6841763	14.47348903	2.560041491	44.942	19.245	122.5	47.53	46.07639024	44.692	6.208	NaN	NaN	42.40127873	53.9590892	3.639632066	85.32558923	6.745169571	78.58041965	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.75150001	NaN	206.1	NaN	NaN	NaN	286172817.9	304035817.8	5.858085809	638.058	NaN	107246000	NaN	NaN	472710	1
NaN	28.87700535	NaN	NaN	726700000	8.007102187	74.99955903	10.05841731	82.80133695	843000000	7.691590979	1.039272259	21329811	19.22470572	2.594978142	37.556	9.466	67.9	62.819	60.83168293	58.939	5.599	NaN	NaN	45.76697843	50.73387195	3.499149617	97.10697441	6.897067941	90.20990646	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.097300053	NaN	105.2	NaN	NaN	104.115	1138571336	1030136024	6.908622758	28404.582	NaN	576373000	NaN	-173000000	1109500	2
NaN	NaN	NaN	NaN	4601930	NaN	NaN	NaN	NaN	8544900	NaN	NaN	238032	127.9741935	2.339016998	46.613	17.854	146.1	49.5	47.70731707	46	7.061	NaN	NaN	45.85980036	51.15110573	2.989093903	95.49919511	5.843654522	89.65554059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	218.6	NaN	NaN	NaN	NaN	NaN	NaN	29.336	NaN	0	NaN	NaN	1860	0
NaN	NaN	NaN	NaN	1660210	NaN	NaN	NaN	NaN	16327000	NaN	NaN	274282	68.06004963	2.831734801	40.951	14.862	109.6	53.627	52.59902439	51.62	6.935	NaN	NaN	48.20221524	47.82960603	3.968178736	109.0755252	8.296490533	100.7790347	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.408200026	NaN	159.8	NaN	NaN	NaN	NaN	NaN	NaN	36.67	NaN	NaN	NaN	NaN	4030	1
NaN	NaN	NaN	NaN	231200000	18.6545565	79.03075009	0.416617552	82.03474057	316700000	10.87855441	3.873061171	1820379	35.65176263	2.546178668	32.747	7.461	57	68.845	66.84897561	64.948	5.012	NaN	NaN	44.70294373	50.54469426	4.752362008	97.84470251	9.402296477	88.44240603	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.939599991	NaN	71.4	NaN	NaN	98.864	344588674.4	277916981.1	4.652297493	1250.447	NaN	96963000	NaN	NaN	51060	2
NaN	NaN	NaN	NaN	1046000000	NaN	NaN	NaN	NaN	1311000000	NaN	NaN	8701886	81.02314711	1.753002437	29.414	6.778	35.4	71.35	69.67563415	68.081	4.033	NaN	NaN	37.58877099	56.59936248	5.811866531	76.68043528	10.26843108	66.41200419	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.632400036	NaN	40.5	NaN	NaN	NaN	2515236814	1857363402	NaN	18672.364	NaN	NaN	NaN	NaN	107400	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9545	39.77083333	3.507635322	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.67	NaN	NaN	NaN	NaN	240	3
NaN	NaN	NaN	NaN	108454000	12.5534788	49.78520146	NaN	64.80416879	235749000	16.09546234	7.125063917	613735	66.4215368	1.231368416	19.113	7.439	NaN	74.599	72.52665854	70.553	2.61	NaN	NaN	30.94788467	58.96388506	10.08823026	69.59533771	17.10916818	52.48616952	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.382100105	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.40018825	1705.155	NaN	NaN	NaN	NaN	9240	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9858071	127.5795393	-0.389873238	NaN	NaN	NaN	73	69.4402439	66.05	1.929	NaN	NaN	21.4410499	66.59182992	11.96712019	50.16857191	17.97085348	32.19771843	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77270	3
NaN	NaN	NaN	NaN	34228400000	86.7795704	3.191417453	4.447658082	50.95585011	29947300000	16.94116508	12.46761241	78169289	223.8973706	0.332661393	13.4	12.5	22.1	73.627	70.64090244	67.797	2.03	NaN	NaN	23.21867667	63.08806936	13.69325398	58.50857542	21.70498181	36.80359361	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.30000019	NaN	25.8	NaN	NaN	NaN	37397102587	34316951411	NaN	NaN	42.11674209	NaN	NaN	NaN	349130	3
NaN	NaN	NaN	NaN	5904500	NaN	NaN	NaN	NaN	15757000	NaN	NaN	71076	94.768	1.223049049	25.8	10.9	37.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.444399834	NaN	54.4	NaN	NaN	NaN	NaN	NaN	12.39349896	25.669	NaN	NaN	NaN	NaN	750	2
NaN	NaN	NaN	NaN	3356130000	53.82106207	36.68498972	2.50219176	69.53326033	4407200000	11.25699808	10.47089624	4928757	116.3265754	0.751422718	14.4	9.8	13.7	75.93	73.34341463	70.88	1.95	NaN	NaN	23.29257346	64.43495085	12.27247569	55.19527629	19.04630255	36.14897374	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.100000381	NaN	16.4	NaN	6.1296	NaN	5267200000	4651466667	6.514836976	62100.645	98.07033405	NaN	NaN	NaN	42370	3
NaN	43.15789474	NaN	NaN	249090000	NaN	NaN	NaN	NaN	304152000	NaN	NaN	4511577	93.3687293	2.817097196	41.509	10.845	86.1	60.176	58.43658537	56.78	6.182	NaN	NaN	47.53889826	49.71208515	2.749016586	101.1583294	5.529875838	95.62845355	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.639400005	NaN	122.3	NaN	2.64097	NaN	365300000	255900000	3.816666666	3109.616	NaN	64287000	NaN	-25900000	48320	2
