Intentional homicides (per 100,000 people)	Travel services (% of commercial service exports)	High-technology exports (% of manufactured exports)	High-technology exports (current US$)	Merchandise exports (current US$)	Manufactures exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	Manufactures imports (% of merchandise imports)	Merchandise imports (current US$)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	Population, total	Population density (people per sq. km of land area)	Population growth (annual %)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Unemployment, total (% of total labor force)	Unemployment, youth total (% of total labor force ages 15-24)	Labor force, total	Labor force participation rate, total (% of total population ages 15-64)	GDP per person employed (constant 1990 PPP $)	Employers, total (% of employment)	Employment to population ratio, ages 15-24, total (%)	Poverty headcount ratio at $2 a day (PPP) (% of population)	Pregnant women receiving prenatal care (%)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Public spending on education, total (% of GDP)	Ratio of female to male primary enrollment (%)	Imports of goods and services (current US$)	Exports of goods and services (current US$)	Inflation, consumer prices (annual %)	CO2 emissions (kt)	Energy imports, net (% of energy use)	Undisbursed external debt, total (UND, current US$)	Total amount of debt rescheduled (current US$)	Net income (BoP, current US$)	Land area (sq. km)	Income
NaN	18.91165819	NaN	NaN	6461220000	18.32073115	36.91115716	6.330870394	79.47638278	5028010000	6.133805912	4.692055501	13177000	1.715241529	1.838146147	20.1	8.3	16.5	74.92	71.45756098	68.16	2.744	NaN	NaN	28.38241358	63.18011612	8.437470301	58.27764515	13.3546293	44.92301585	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.80000019	NaN	19.8	NaN	NaN	99.858	6251168224	6663551402	5.864978903	157486.649	-17.4075133	NaN	NaN	-675008137.2	7682300	3
NaN	77.9612892	NaN	NaN	3883380000	81.93381477	5.502427375	1.994948724	74.54642898	5216260000	9.092880731	7.131744905	7544201	91.50031534	0.581190352	13.9	12.7	23.6	74.04	70.41365854	66.96	2.102	NaN	NaN	24.2487047	61.37597343	14.37532186	62.93020609	23.42174154	39.50846455	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27	NaN	4.48274	99.261	6157470939	6108002261	6.362062998	56193.108	63.0034818	NaN	NaN	-83713730.88	82450	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5387374	64.74430958	1.98979052	26.663	6.569	NaN	68.86	65.14812195	61.613	4.348	NaN	NaN	42.86981269	51.61329003	5.51689728	93.74854798	10.68890837	83.0596396	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83210	2
NaN	NaN	NaN	NaN	26011400	NaN	NaN	NaN	NaN	31600000	NaN	NaN	3577187	139.2985592	0.766744446	43.999	20.188	132.9	45.637	43.99797561	42.437	6.811	NaN	NaN	44.92902108	51.72910909	3.341869831	93.31475405	6.460327445	86.8544266	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	224.9	NaN	NaN	50.249	37205714.29	28961142.86	3.828557669	73.34	NaN	23656000	NaN	NaN	25680	0
NaN	NaN	NaN	NaN	16152000000	77.30966637	NaN	NaN	NaN	15490000000	NaN	NaN	9711115	NaN	0.391585907	14	12.1	18.5	74.796	71.48107317	68.324	2.09	NaN	NaN	23.13299545	63.25419338	13.61281117	58.09228552	21.52080431	36.57148121	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.7	NaN	NaN	98.702	16483539509	17638318657	5.4475	130834.893	84.88312293	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	36445500	8.508458291	62.07164602	0.019950042	70.2211503	91658500	20.94113797	4.314163101	2971515	26.86236666	2.136120845	47.819	24.492	148.5	44.262	41.17090244	38.227	6.823	NaN	NaN	43.32681701	52.16033044	4.512852543	91.71657685	8.651886414	83.06469043	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	251.1	NaN	NaN	44.504	109890028.7	58981103.26	NaN	388.702	11.69740505	82997000	NaN	NaN	110620	0
NaN	NaN	NaN	NaN	260330000	NaN	NaN	NaN	NaN	682708000	NaN	NaN	68461849	525.9418376	0.898739499	46.598	24.959	149.1	41.788	38.96990244	36.286	6.931	NaN	NaN	45.17914123	51.37603355	3.444825211	94.64328615	6.705120993	87.93816515	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	223.5	NaN	NaN	55.484	863537086	356841007.2	NaN	3509.319	14.26764802	301466000	NaN	NaN	130170	0
NaN	NaN	NaN	NaN	2626850000	NaN	NaN	NaN	NaN	2566670000	NaN	NaN	8576200	77.52146796	0.465213742	15.3	9.8	32.3	73.23	70.8995122	68.68	2.03	NaN	NaN	22.39956102	67.47104299	10.12939599	48.21172991	15.01295303	33.19877688	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.7	NaN	NaN	99.266	NaN	NaN	NaN	66171.015	71.15855779	NaN	NaN	NaN	110630	2
NaN	NaN	NaN	NaN	347471000	16.73257671	3.934601092	78.28150084	46.170885	376427000	10.93504637	40.3354458	228255	330.8043478	3.896541727	35.877	6.618	50.9	67.63	65.4454878	63.365	6.089	NaN	NaN	42.63858647	54.50841398	2.852999549	83.45791538	5.234053498	78.22386188	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67	NaN	NaN	72.805	NaN	NaN	5.088195386	3681.668	-636.505156	NaN	NaN	NaN	690	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3636930	71.31235294	1.023801868	21.542	6.895	NaN	69.277	67.07865854	64.985	2.675	NaN	NaN	33.07941038	61.87919482	5.041394803	61.60520559	8.147156436	53.45804916	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51000	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9188968	45.30155788	0.801903491	15.828	7.808	NaN	75.383	70.81831707	66.471	2.28	NaN	NaN	27.71456754	62.91294384	9.372488624	58.94980254	14.89755216	44.05225038	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	202840	2
NaN	NaN	NaN	NaN	25529500	NaN	NaN	NaN	NaN	43243400	NaN	NaN	123214.1568	5.401760491	1.219172872	42.656	7.727	NaN	68.021	66.96843902	65.966	6.284	NaN	NaN	47.19051731	48.41196326	4.397519429	106.5605137	9.083538721	97.47697496	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	157.681	NaN	0	NaN	NaN	22810	1
NaN	NaN	NaN	NaN	NaN	70.08353904	10.95052096	10.38532336	66.01525148	NaN	27.65348568	3.533710058	54200	1084	-0.735297384	NaN	7.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	108.451	NaN	NaN	NaN	253.023	NaN	NaN	NaN	NaN	50	3
NaN	NaN	NaN	NaN	201200000	0.571835442	3.769691833	17.29745297	72.29867453	185400000	21.13627968	0.890080481	4426012	4.085675252	2.434448164	45.098	19.212	134.8	48.8	46.54890244	44.405	6.496	NaN	NaN	42.90653914	53.56466418	3.528796685	86.69023979	6.587918992	80.1023208	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	213	NaN	NaN	NaN	302068446.8	265513350.9	6.511544012	3571.658	-235.7210791	131155000	NaN	NaN	1083300	1
NaN	NaN	NaN	NaN	3991000000	18.76544037	62.71077683	1.002191414	71.03101078	4783000000	7.64620521	13.46057139	100828667	11.9190993	2.392336276	33.953	10.015	93.9	61.572	59.32039024	57.176	4.782	NaN	NaN	41.52328606	54.83622043	3.640493505	82.36121893	6.63884833	75.7223706	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	121.2	NaN	NaN	98.328	5177234175	4249449482	NaN	114362.729	32.6551721	2530614000	NaN	NaN	8459420	2
NaN	88.31741367	NaN	NaN	44489200	35.10637642	63.92192133	0.59874987	61.29635172	140730000	27.00263784	5.850888546	241345	561.2674419	0.62512413	20.6	8.696	36.6	71.824	69.22	66.74	2.794	NaN	NaN	34.85205703	56.25437655	8.893566418	77.76394679	15.80955467	61.95439212	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.5	NaN	6.21866	99.678	182324462.7	151355848.6	11.87665623	502.379	NaN	NaN	NaN	-1977847.37	430	3
NaN	NaN	NaN	NaN	176000000	0.037066585	0.342812031	99.45831113	76.87174967	106000000	17.6759592	1.746154989	137181	26.03055028	4.602756557	36.71	6.362	NaN	69.705	67.90309756	66.187	5.758	NaN	NaN	40.43037089	55.64934686	3.920282249	79.69662833	7.044615022	72.65201331	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.03929	95.743	NaN	NaN	NaN	9460.86	-5199.09246	NaN	NaN	NaN	5270	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	324815	6.910957447	3.727946174	47.191	22.203	177.2	42.375	41.58212195	40.827	6.679	NaN	NaN	42.29115035	55.12430153	2.584548127	81.40819427	4.688582088	76.71961218	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	265.6	NaN	NaN	22.357	NaN	NaN	NaN	3.667	NaN	NaN	NaN	NaN	47000	1
NaN	NaN	NaN	NaN	58291300	NaN	NaN	NaN	NaN	109518000	NaN	NaN	739683	1.305177068	3.289775777	45.588	12.216	86.4	57.494	55.61373171	53.823	6.579	NaN	NaN	47.55590586	49.38642469	3.057669455	102.4847934	6.191315679	96.29347773	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	122.4	NaN	3.90639	116.296	100065020.3	61768531.06	NaN	22.002	NaN	68253000	NaN	NaN	566730	2
NaN	NaN	NaN	NaN	39400400	NaN	NaN	NaN	NaN	33912900	NaN	NaN	1900723	3.051017689	1.909983657	42.818	21.357	132.5	45.456	43.503	41.643	5.953	NaN	NaN	41.06595227	54.83050397	4.103543757	82.38023136	7.484052598	74.89617876	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	212.6	NaN	NaN	48.681	77736821.99	57325501.47	NaN	168.682	NaN	35221000	NaN	NaN	622980	0
NaN	47.0698148	NaN	NaN	21185300000	51.49755212	12.8934179	8.593247427	79.45313354	20037600000	7.851451987	5.732576869	21993630.79	2.418607424	1.595369674	15.9	7.4	16.6	76.55	72.93390244	69.49	1.98	NaN	NaN	28.54358166	63.38360342	8.07281492	57.76950915	12.73644047	45.03306867	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.9	NaN	7.7559	99.077	23056874432	24063036670	4.775	381136.979	-15.95882086	NaN	NaN	-3288076928	9093510	3
NaN	NaN	NaN	NaN	6841690000	89.4903574	5.311011786	0.095297373	74.58498315	8468390000	12.65418425	5.452051072	6260956	156.5239	0.76247999	14.3	8.8	13.4	76.82	73.64439024	70.62	1.923	NaN	NaN	23.44779452	64.90266384	11.64954164	54.07688081	17.94925039	36.12763042	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.5	NaN	NaN	NaN	9757962719	9907241156	6.66019148	42973.573	80.52788566	NaN	NaN	NaN	40000	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	123534	650.1789474	0.972871602	13.774	11.961	NaN	75.149	71.93804878	68.88	1.918	NaN	NaN	21.17682295	64.69369253	14.12948452	54.57457457	21.84059059	32.73398398	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	190	3
NaN	NaN	NaN	NaN	855400000	5.339032542	6.161929423	0.328018082	57.11606051	1086370000	23.4169369	9.095076042	9925950	13.34976396	1.758283906	27.375	8.939	64.3	66.66	63.38297561	60.262	3.679	NaN	NaN	38.74766257	55.99108841	5.261249023	78.59985015	9.396582871	69.20326728	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.9	NaN	NaN	98.246	1526277959	1132709429	NaN	28191.896	38.82734473	635095000	NaN	NaN	743530	2
NaN	NaN	NaN	NaN	3692540000	NaN	NaN	NaN	NaN	2850690000	NaN	NaN	862030000	92.41861388	2.45735693	29.77	7.61	73.7	65.735	64.51443902	63.352	4.91	NaN	NaN	39.47295135	56.28991167	4.237136987	77.65172664	7.527347018	70.12437963	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.710000038	NaN	102.7	NaN	1.62662	NaN	3844600064	3572000000	NaN	931575.681	-0.656564319	NaN	NaN	NaN	9327450	2
NaN	NaN	NaN	NaN	220887000	9.924195985	63.19662798	0.184740542	80.56475203	303295000	12.05401091	5.963098879	7210272	15.25305578	2.644093959	45.127	18.511	117.6	48.659	47.13368293	45.681	6.283	NaN	NaN	42.87191939	53.48036801	3.647712597	86.9845024	6.820657248	80.16384515	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	197.1	NaN	3.36389	76.73	373274412	291797749.8	8.092918696	861.745	9.219129606	89594000	NaN	NaN	472710	1
NaN	32.67326733	NaN	NaN	807500000	19.95364618	64.12048041	7.564536804	81.78378511	858900000	8.651280369	0.640842193	22381887	20.17294908	2.351627151	35.398	8.982	64.9	63.607	61.50956098	59.512	5.153	NaN	NaN	44.95764722	51.45521938	3.587133397	94.34374432	6.971369358	87.37237496	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.7	NaN	NaN	104.722	1280487805	1234756121	13.63991889	31481.195	-31.52494946	699030000	NaN	-197628040	1109500	2
NaN	NaN	NaN	NaN	5995430	NaN	NaN	NaN	NaN	11633700	NaN	NaN	249000	133.8709677	2.241398573	46.731	17.127	138.7	50.641	48.67365854	46.8	7.058	NaN	NaN	45.86626506	51.11767068	3.016064257	95.62706724	5.900238052	89.72682919	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	206.8	NaN	NaN	53.556	NaN	NaN	NaN	29.336	NaN	59000	NaN	NaN	1860	0
NaN	NaN	NaN	NaN	1774270	NaN	NaN	NaN	NaN	24281600	NaN	NaN	292150	72.49379653	3.221630941	41.01	13.73	98.7	55.015	54.23339024	53.489	6.887	NaN	NaN	47.11963033	48.72907753	4.151292144	105.2162796	8.519127295	96.69715233	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	142.3	NaN	NaN	NaN	NaN	NaN	NaN	51.338	NaN	NaN	NaN	NaN	4030	1
NaN	NaN	NaN	NaN	280900000	19.47517158	78.12826087	0.230851086	81.50596104	372800000	10.14092321	5.386302131	1908913	37.38568351	2.32520057	30.895	6.913	50.8	69.984	67.87221951	65.861	4.488	NaN	NaN	43.49744776	51.74277285	4.759779393	93.26370525	9.198926016	84.06477923	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.3	NaN	NaN	99.169	459457402.1	379758836.6	4.601125693	1763.827	42.53634254	91950000	NaN	NaN	51060	2
NaN	NaN	NaN	NaN	835000000	NaN	NaN	NaN	NaN	1292000000	NaN	NaN	9010586	83.89744879	1.730615504	26.749	6.443	31.3	72.312	70.63609756	69.04	3.646	NaN	NaN	37.92307182	55.91781711	6.159111072	78.83387652	11.01457709	67.81929943	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.9	NaN	NaN	98.675	3594369348	2654199147	NaN	20799.224	56.13890422	NaN	NaN	NaN	107400	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10581	44.0875	5.607492691	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	120.996	NaN	NaN	NaN	55.005	NaN	NaN	NaN	NaN	240	3
NaN	NaN	NaN	NaN	133742000	14.96935319	63.22048364	0.285822302	71.97884519	316694000	17.19392579	6.970573601	628140	67.98051948	1.145292382	18.732	8.026	NaN	75.095	73.02112195	71.046	2.491	NaN	NaN	29.62497154	60.07491972	10.30010873	66.45881586	17.14543903	49.31337683	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.832303619	2405.552	98.7779948	NaN	NaN	NaN	9240	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9867632	127.7032742	0.41450322	17	12.5	NaN	73.68	70.17658537	66.84	2.09	NaN	NaN	21.35094121	66.22631757	12.42274122	50.99737335	18.75801294	32.23936041	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.305	NaN	NaN	NaN	NaN	12.8751866	NaN	NaN	NaN	77270	3
NaN	37.4361348	NaN	NaN	46736500000	88.61377728	3.689287865	2.396719922	52.96919614	40378400000	17.56307268	14.51405368	78688452	225.3843898	0.478481046	11.5	12.3	20.3	73.828	70.79426829	67.905	1.71	NaN	NaN	22.77719076	63.06107174	14.1617375	58.57643588	22.45717859	36.11925729	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.6	NaN	NaN	NaN	50683837854	45853512393	NaN	NaN	45.62641881	NaN	NaN	-374480556.5	349130	3
NaN	NaN	NaN	NaN	7027610	NaN	NaN	NaN	NaN	17113600	NaN	NaN	71737	95.64933333	0.237257969	37	NaN	30.6	NaN	NaN	NaN	5.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.6	NaN	NaN	95.773	NaN	NaN	3.687995575	25.669	NaN	NaN	NaN	NaN	750	2
NaN	NaN	NaN	NaN	4432210000	55.2598358	35.72491459	2.07440969	69.58672006	5087440000	11.5383019	10.91578899	4991596	117.8096767	0.571991415	15.1	10.1	12.3	76.21	73.43902439	70.8	2.029	NaN	NaN	23.099785	64.19648807	12.70372693	55.77176104	19.78881916	35.98294188	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.399999619	NaN	14.7	NaN	6.66531	101.845	6423092973	6182493201	6.562347718	59599.751	97.74592427	NaN	NaN	NaN	42370	3
NaN	56.23931624	NaN	NaN	347600000	16.99972902	76.03331686	NaN	72.82704549	388355000	14.39649659	10.36539271	4764319	98.59931705	2.695179679	39.536	10.025	82.3	61.347	59.55226829	57.843	5.782	NaN	NaN	46.65963803	50.54019263	2.800169342	97.86232462	5.540480154	92.32184447	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	116.2	NaN	NaN	100.47	506400000	410800000	8.640731556	4675.425	54.35042358	58335000	NaN	-46900000	48320	2
