Intentional homicides (per 100,000 people)	Travel services (% of commercial service exports)	High-technology exports (% of manufactured exports)	High-technology exports (current US$)	Merchandise exports (current US$)	Manufactures exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	Manufactures imports (% of merchandise imports)	Merchandise imports (current US$)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	Population, total	Population density (people per sq. km of land area)	Population growth (annual %)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Unemployment, total (% of total labor force)	Unemployment, youth total (% of total labor force ages 15-24)	Labor force, total	Labor force participation rate, total (% of total population ages 15-64)	GDP per person employed (constant 1990 PPP $)	Employers, total (% of employment)	Employment to population ratio, ages 15-24, total (%)	Poverty headcount ratio at $2 a day (PPP) (% of population)	Pregnant women receiving prenatal care (%)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Public spending on education, total (% of GDP)	Ratio of female to male primary enrollment (%)	Imports of goods and services (current US$)	Exports of goods and services (current US$)	Inflation, consumer prices (annual %)	CO2 emissions (kt)	Energy imports, net (% of energy use)	Undisbursed external debt, total (UND, current US$)	Total amount of debt rescheduled (current US$)	Net income (BoP, current US$)	Land area (sq. km)	Income
NaN	85.40795404	NaN	266637	79648000	NaN	NaN	NaN	NaN	875210000	NaN	NaN	99046	550.2555556	2.216290101	12.802	7.053	NaN	76.576	74.0877561	71.718	1.787	86.1349495	76.8362764	21.96734883	69.67702202	8.355629146	43.51933694	11.99194355	31.52739339	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.321	NaN	NaN	2.529938059	2258.872	NaN	NaN	NaN	-74245810.06	180	3
1.3	NaN	26.69742315	27459185	NaN	83.6800909	11.63986952	0.001981084	76.28942046	NaN	18.18226136	4.33897946	75292	160.1957447	4.189229118	10.9	3.8	3.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99	98	NaN	NaN	4.3	1.2	1.92506	96.218	NaN	NaN	NaN	564.718	NaN	NaN	NaN	NaN	470	3
NaN	NaN	NaN	NaN	305000000	NaN	NaN	NaN	NaN	2177000000	NaN	NaN	29068646	44.56809101	2.877035265	47.399	17.889	86.4	46.448	46.35119512	46.259	7.14	33.706283	31.7809307	47.85837459	49.93702771	2.204597698	100.2522068	4.414755542	95.83745126	NaN	NaN	7351079.287	49.5	NaN	NaN	30.70000076	NaN	NaN	50	48	NaN	NaN	122.7	40.3	NaN	43.95	4424550834	1726174934	NaN	704.064	NaN	NaN	NaN	NaN	652230	0
NaN	20.38296769	NaN	NaN	13475000000	NaN	NaN	NaN	NaN	5832000000	NaN	NaN	15957460	12.79975936	3.426475986	47.448	16.82	110.1	49.402	48.00370732	46.672	6.391	41.0973819	34.692951	47.69679838	49.84883873	2.454362884	100.6064786	4.923610953	95.68286763	NaN	NaN	5900807.317	71.80000305	1559	NaN	46.5	NaN	NaN	47	64	NaN	1.9	183.3	46.6	NaN	NaN	10621457920	13779777615	43.54194725	18793.375	-504.4818166	4353991000	984973000	-2488563725	1246700	2
3.808169387	73.73826804	0.991776725	4872125	605400000	81.51488698	5.669594911	2.627711908	70.27257657	2309000000	19.26387716	7.714454085	3124861	114.0460219	0.582841073	14.099	5.817	18.7	79.109	75.85912195	72.764	1.847	89.6234013	80.6102143	27.00910537	64.77244908	8.218445556	54.38662799	12.68818097	41.69844702	NaN	NaN	1386765.295	66.40000153	12665	NaN	40.40000153	5.57	NaN	97	96	NaN	NaN	21	10	NaN	98.861	3232590833	1608000000	2.280019169	4004.364	42.40238605	826172000	0	175411605.4	27400	1
NaN	NaN	NaN	10354212	90997000000	NaN	NaN	NaN	NaN	72082000000	NaN	NaN	3658042	43.75648325	7.287058091	15.447	1.6	8.4	76.431	75.46397561	74.543	2.191	88.1769788	84.8811195	20.67519672	78.38733531	0.937467964	27.57162825	1.195943147	26.3756851	NaN	NaN	2234335.658	77.69999695	22278	NaN	45.79999924	NaN	NaN	94	94	NaN	NaN	9.8	5.8	1.10189	100.319	78428048530	93968688865	NaN	112877.594	-304.2696166	NaN	NaN	NaN	83600	3
5.89189922	42.95916249	7.719023678	761458020	34575700000	28.64626824	47.95874538	15.99355312	86.88088189	22445200000	3.30014291	4.221953273	38340778	14.00990905	0.88949493	17.789	7.749	15.9	78.406	74.54558537	70.869	2.31	86.1036927	72.9623472	26.63766047	63.24621173	10.1161278	58.11223671	15.99483593	42.11740078	12.60000038	27.6	17467296.14	69.30000305	24304	4.099999905	33.70000076	12.35	NaN	91	98	NaN	0.4	17.8	9.6	3.77837	98.736	27819412984	38676627804	4.415717923	155000.423	-29.45722689	5228102000	0	-9282810000	2736690	2
2.448890032	52.85773783	1.246117046	4226900	722900000	56.84566522	12.94680382	3.191339313	56.68294979	1350700000	21.62698746	16.21271058	3062612	107.5355337	0.06722013	14.464	8.372	22	76.043	72.61641463	69.353	1.715	83.4843444	70.0379294	22.57950656	65.57908633	11.84140711	52.48763836	18.05668206	34.4309563	NaN	NaN	1448735.54	68.30000305	20385	NaN	24.60000038	31.84	NaN	91	92	NaN	0.1	24.7	14.6	2.48673	101.714	1620291874	1063500422	6.961261359	3644.998	64.16884243	231954000	0	107414636.1	28480	1
NaN	NaN	NaN	NaN	445600000	NaN	NaN	NaN	NaN	603700000	NaN	NaN	61871	309.355	1.78895064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	200	2
NaN	71.7025057	NaN	NaN	57000000	NaN	NaN	NaN	NaN	453937000	NaN	NaN	82838	188.2681818	1.363707218	NaN	NaN	9.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	97	97	2.4	NaN	11.7	6.3	NaN	NaN	583542376	498260494.9	2.030077579	407.037	NaN	NaN	NaN	-45085318.89	440	2
1.313183135	54.6450672	13.53592125	3101865568	86564508000	27.8473231	21.72782753	21.37175864	82.99160645	1.09384E+11	4.813439965	9.410500161	20127400	2.619970582	1.159352162	12.3	6.5	4.8	83	80.4902439	78.1	1.768	92.547141	86.8617314	19.93619222	67.2336286	12.83017918	48.73509297	19.08297893	29.65211404	5.400000095	11.4	10248988.92	74.40000153	48493	3.200000048	62.20000076	NaN	NaN	92	93	3.9	0.1	5.7	3.2	4.75329	99.789	1.20051E+11	1.04374E+11	2.343612335	349223.078	-136.8017796	NaN	NaN	-21015340553	7682300	3
0.72078209	40.32337957	16.16497769	14708635263	1.18376E+11	82.2258681	5.831725778	3.173692617	78.77372371	1.19905E+11	5.924914215	9.235114271	8171966	99.11420255	0.620413127	9.7	9.1	4.2	82.1	79.1804878	76.4	1.42	92.141556	83.2412784	16.20243419	67.795057	16.00250881	47.50337919	23.60424125	23.89913794	4.900000095	9.7	3999178.719	71.59999847	45781	4.5	51.90000153	NaN	NaN	83	74	NaN	0.2	5	2.9	5.47503	99.986	1.3903E+11	1.5004E+11	2.061208192	72118.889	69.56730259	NaN	NaN	-1209805029	82450	3
NaN	14.39909147	2.177362335	8262913	3615400000	10.49639426	4.259263781	82.21596106	73.59363804	3516000000	11.6948883	11.460387	8306500	100.4778033	0.874957316	16.1	6.1	49.6	71.305	68.45719512	65.745	2.0535	77.0766035	66.0293184	25.74954889	67.61822133	6.63222978	47.88913112	9.808346995	38.08078412	9	NaN	3934937.507	68.80000305	7690	4.300000191	32.5	NaN	NaN	75	67	NaN	0.1	59.1	23.2	3.44766	96.352	6312111000	4235003000	6.708930421	32262.266	-58.57827193	395799000	0	-700602000	82670	2
NaN	30.20714774	5.874200279	119141	46907000	5.128644337	92.15970124	0.012504214	72.21135092	176224000	9.004194305	16.49027258	7039534	274.1251558	2.893496125	35.295	15.691	95.4	48.604	47.38036585	46.215	5.18	43.3226605	38.696486	42.7417476	54.37762056	2.880631837	83.89918311	5.297458417	78.60172469	NaN	NaN	3365646.311	84.5	NaN	0.100000001	59.09999847	NaN	NaN	83	78	NaN	4.2	155.8	45.8	5.15822	83.118	225367196.2	63635901.21	7.851688218	161.348	NaN	210690000	54418000	-19193023.89	25680	0
2.558657711	18.18952211	8.435718399	20555198906	3.06866E+11	79.61659184	8.374774852	5.580850749	76.83638717	2.85621E+11	8.164327969	9.334104566	10421137	344.1590819	0.432788248	11.3	9.7	4.1	81.9	78.87804878	76	1.72	91.32581	82.6540338	16.91644327	65.84573623	17.23782049	51.87012208	26.17909903	25.69102305	8.399999619	21.2	4545581.917	65.90000153	54070	4.5	28.10000038	NaN	NaN	95	82	NaN	0.2	5.1	2.7	5.95485	99.57	2.56879E+11	2.74651E+11	2.091938708	111282.449	76.65471479	NaN	NaN	5624114580	30280	3
NaN	58.09784627	0.058654477	14905	568568000	8.874883041	18.33291172	0	47.68525201	893775000	24.56537392	23.00541621	7397985	66.87746339	3.200295417	41.779	13.123	79.3	55.777	53.54895122	51.427	5.702	64.191866	58.7983972	44.80928858	52.22147007	2.96924135	91.49211976	5.685863202	85.80625656	NaN	NaN	2939760.397	72.90000153	NaN	NaN	57.40000153	NaN	NaN	72	63	NaN	1.3	126.4	34	3.91886	73.953	1054734113	539103150.4	0.873890831	2398.218	34.84568448	480473000	37248000	-37000874.63	110620	0
