Intentional homicides (per 100,000 people)	Travel services (% of commercial service exports)	High-technology exports (% of manufactured exports)	High-technology exports (current US$)	Merchandise exports (current US$)	Manufactures exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	Manufactures imports (% of merchandise imports)	Merchandise imports (current US$)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	Population, total	Population density (people per sq. km of land area)	Population growth (annual %)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Unemployment, total (% of total labor force)	Unemployment, youth total (% of total labor force ages 15-24)	Labor force, total	Labor force participation rate, total (% of total population ages 15-64)	GDP per person employed (constant 1990 PPP $)	Employers, total (% of employment)	Employment to population ratio, ages 15-24, total (%)	Poverty headcount ratio at $2 a day (PPP) (% of population)	Pregnant women receiving prenatal care (%)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Public spending on education, total (% of GDP)	Ratio of female to male primary enrollment (%)	Imports of goods and services (current US$)	Exports of goods and services (current US$)	Inflation, consumer prices (annual %)	CO2 emissions (kt)	Energy imports, net (% of energy use)	Undisbursed external debt, total (UND, current US$)	Total amount of debt rescheduled (current US$)	Net income (BoP, current US$)	Land area (sq. km)	Income
NaN	19.04761905	NaN	NaN	107000000	NaN	NaN	NaN	NaN	145000000	NaN	NaN	3084958	4.951937462	2.547974825	40.446	17.395	112.3	50.19	47.91739024	45.753	5.691	NaN	NaN	43.02306321	52.98621666	3.99072013	88.72832653	7.531619318	81.19670721	NaN	NaN	1376290.562	78.69999695	NaN	NaN	55.5	90.97	NaN	45	32	NaN	6.3	171.1	46.3	NaN	65.957	345809964.5	164976290.8	-1.033608117	216.353	NaN	231279000	0	-15739059.5	622980	0
NaN	32.6888383	14.89629768	11782688909	1.34435E+11	59.89445986	9.51094519	10.47553032	82.07156544	1.29262E+11	6.359714615	4.392062159	28519597.36	3.136258426	1.227418982	14.7	6.9	6.4	80.02	77.32073171	74.75	1.71	NaN	NaN	20.61916368	67.79859383	11.58224249	47.49568443	17.08330783	30.4123766	11.19999981	17.2	14783329.66	75.40000153	40447	NaN	54.70000076	NaN	NaN	89	94	5.5	0.2	7.7	4.3	6.90812	98.511	1.59173E+11	1.57015E+11	1.505845056	467648.843	-37.92877462	NaN	NaN	-17512501354	9093510	3
NaN	39.87945076	15.92934241	9774985529	65678000000	93.52609352	2.943821515	0.157578765	84.15327447	65723000000	6.736728356	4.31394036	6875364	171.8841	1.102521072	12.2	9.9	6	81.33	77.80609756	74.45	1.58	NaN	NaN	17.2253951	68.14704976	14.62755514	46.74149556	21.46469317	25.27680239	2.799999952	4.7	3898372.94	80.40000153	36275	6.5	66.19999695	NaN	NaN	89	83	NaN	0.3	7.4	3.6	NaN	101.444	79772413054	90592370804	4.041076353	43325.605	57.38725344	NaN	NaN	7335916305	40000	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	141179	743.0473684	0.265973637	12.119	10.713	NaN	78.656	75.84968293	73.177	1.457	NaN	NaN	16.21830288	69.04519054	14.73650659	44.83268019	21.34327746	23.48940274	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	190	3
NaN	30.81232493	2.366165451	31055536	10007000000	13.60595116	28.46463163	0.346493195	77.27212166	10183000000	6.314544312	11.60411519	13678373	18.39653141	1.837596835	22.089	5.51	13.7	77.282	74.21395122	71.292	2.559	NaN	NaN	29.86760194	63.81025726	6.322140798	56.71461658	9.907718712	46.80689787	4.400000095	10.9	5295320.065	59	21570	3.5	32.09999847	9.25	NaN	90	89	NaN	0.1	16.3	8.4	NaN	97.54	12526187324	13256751613	NaN	34117.768	45.6213778	1846817000	132453000	-1880700000	743530	2
NaN	38.75713658	6.435049262	4303337959	84940000000	78.73018146	11.32161769	5.477113399	80.43322988	80585000000	4.887476978	4.471902491	1164970000	124.8973457	1.225536228	18.27	6.64	38.4	71.486	69.86182927	68.315	2.106	NaN	NaN	27.66044673	66.24699259	6.092560679	50.9502486	9.196735491	41.75351311	2.299999952	NaN	666602655.2	84.59999847	2921	NaN	72.19999695	82.19	69.7	91	87	2.619999886	NaN	48.5	22.7	1.86803	92.578	73819000000	78817000448	6.340344882	2695982.067	-2.966215982	10948240000	0	248000000	9327420	2
NaN	15.35679374	NaN	NaN	1840000000	NaN	NaN	NaN	NaN	1163000000	NaN	NaN	12882506	27.25245076	2.77521597	41.126	13.967	88.8	54.428	52.92931707	51.502	5.731	NaN	NaN	44.98920125	51.46959361	3.54120514	94.28946875	6.880188653	87.4092801	NaN	NaN	4819003.226	68.80000305	2885	NaN	41.79999924	NaN	NaN	37	37	NaN	1.6	143.4	35.9	2.751	92.11	2087299398	2341602655	-0.016055046	3795.345	-113.2205028	1887386000	1207561000	-782117162	472710	1
NaN	36.50054339	6.861886741	151278799	6917000000	31.87816977	33.10133166	28.47104087	74.34295697	6516000000	9.307580682	5.474034139	34497319	31.09267147	1.894346824	26.467	6.213	26.3	72.912	68.649	64.589	3.012	NaN	NaN	35.8872884	59.73779179	4.374919813	67.39821979	7.323537884	60.07468191	9.5	18.1	11965386.82	56.20000076	14144	3.900000095	34.59999847	14.02	NaN	78	74	NaN	0.4	32	18.2	NaN	105.524	7765034454	8726657740	27.02259553	62049.307	-89.1292604	3894673000	0	-2021800000	1109500	2
NaN	72.45404868	NaN	NaN	22000000	NaN	NaN	NaN	NaN	69000000	NaN	NaN	459515	247.0510753	2.409346456	36.596	11.055	83.1	57.954	56.04812195	54.233	5.355	NaN	NaN	45.33758419	51.65837894	3.004036865	93.5794387	5.815197702	87.764241	NaN	NaN	134884.7359	54.20000076	NaN	NaN	35	NaN	NaN	38	51	NaN	0.1	117.5	39.7	NaN	84.365	111401596.6	48022033.24	NaN	77.007	NaN	59557000	0	3951799.266	1860	0
NaN	23.44327324	NaN	NaN	5000000	NaN	NaN	NaN	NaN	180000000	NaN	NaN	364727	90.50297767	2.518796868	37.16	8.011	43.1	69.418	65.94531707	62.638	5.016	NaN	NaN	45.31767944	49.82712908	4.855191474	100.6938827	9.744072283	90.94981043	NaN	NaN	124052.42	65.09999847	NaN	NaN	54.40000153	NaN	NaN	88	82	1.583099961	NaN	55.2	20.1	NaN	NaN	238072377.9	61728160.19	3.116664327	102.676	NaN	124199000	0	1281433.355	4030	1
NaN	54.44870684	NaN	NaN	1841000000	25.2476005	60.79483125	0.543526431	69.47675301	2440000000	7.618069691	8.714323086	3224849	63.15802977	2.429320854	25.247	4.114	13.7	78.554	76.16921951	73.898	3.002	NaN	NaN	35.44836842	59.47796609	5.073665487	68.12948823	8.530327818	59.59916041	4.099999905	7.6	1203218.333	61.5	14701	4.800000191	48.70000076	15.13	95	90	92	NaN	0.1	16.2	9.4	NaN	99.368	3416028461	3019304014	21.78825425	3791.678	51.32785186	854264000	42167000	-202600000	51060	2
NaN	NaN	NaN	NaN	1600000000	NaN	NaN	NaN	NaN	1500000000	NaN	NaN	10727088	99.87977654	0.682536551	15.855	7.13	9.4	76.502	74.62531707	72.838	1.68	NaN	NaN	22.7952845	68.35463346	8.85008204	46.29586165	12.94730378	33.34855787	NaN	NaN	4488745.296	60.09999847	NaN	NaN	38.09999847	NaN	NaN	94	99	NaN	0.1	12.1	6.2	NaN	98.816	4025942873	3736544426	NaN	31338.182	41.852884	NaN	NaN	NaN	107400	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28710	119.625	4.805375827	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	278.692	NaN	NaN	NaN	NaN	240	3
NaN	69.84445559	4.129772398	12360399	987000000	58.49284839	37.84630979	2.203773063	72.02445994	3313000000	16.37580281	8.664837902	800707	86.65660173	2.212104122	18.254	6.931	9.2	78.914	76.81604878	74.818	2.337	NaN	NaN	25.22845435	64.78374736	9.987798283	54.35970297	15.41713576	38.9425672	2.099999905	NaN	361016.6984	67.90000153	23740	NaN	43.70000076	NaN	NaN	94	80	NaN	NaN	10.5	5.1	3.7803	NaN	4191531254	3418539468	6.510219531	5276.813	99.64954017	NaN	NaN	-78078324.13	9240	3
NaN	NaN	NaN	NaN	12170000000	NaN	NaN	NaN	NaN	12880000000	NaN	NaN	10319123	133.5463052	0.102241165	11.8	11.7	11.1	76.19	72.27170732	68.54	1.72	NaN	NaN	20.63539404	66.5985596	12.76604636	50.15339761	19.16865235	30.98474526	NaN	NaN	5036684.754	72.09999847	15920	NaN	48	NaN	NaN	NaN	NaN	10.69999981	0.1	12.7	8.2	4.35935	116.559	15776861094	16240739341	NaN	139503.681	16.72952176	NaN	NaN	NaN	77270	3
NaN	27.51640473	12.66390554	48068793864	4.30042E+11	88.34618923	5.4216196	1.302448283	74.07515836	4.08619E+11	10.26312014	7.418804157	80624598	230.9300203	0.760346947	10	11	6.2	79.2	75.8195122	72.6	1.29	NaN	NaN	16.13599963	68.7633783	15.10062207	45.42624645	21.96026787	23.46597859	6.599999905	6.2	39892857.77	71.40000153	36659	4.800000191	55.20000076	NaN	NaN	85	75	9.899999619	0.1	7.6	3.4	NaN	101.081	5.04108E+11	4.95755E+11	5.077330077	928326.719	51.7346033	NaN	NaN	18255925345	349130	3
NaN	62.60315752	NaN	NaN	53000000	NaN	NaN	NaN	NaN	105000000	NaN	NaN	70962	94.616	0.169247734	24	5.7	14.4	76	73.95121951	72	2.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99	99	NaN	NaN	17.5	11.9	NaN	100.757	125225929.6	99681479.72	5.471825593	58.672	NaN	20241000	0	-7277777.778	750	2
NaN	28.01095497	14.83451181	3587812275	41577000000	61.15766333	26.10942926	3.450663653	72.77365943	35714000000	13.17373288	4.779539087	5171370	121.8800377	0.330671402	13.1	11.8	6.4	77.96	75.19414634	72.56	1.76	NaN	NaN	17.01356409	67.4650689	15.52136701	48.22485419	23.00652362	25.21833057	9	12.3	2918244.242	82	37690	4.099999905	63.29999924	NaN	NaN	91	85	5.099999905	0.1	7.8	4.1	NaN	100.055	47477675983	56849787114	2.101981293	54528.29	29.86902624	NaN	NaN	-5325920395	42430	3
