Intentional homicides (per 100,000 people)	Travel services (% of commercial service exports)	High-technology exports (% of manufactured exports)	High-technology exports (current US$)	Merchandise exports (current US$)	Manufactures exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	Manufactures imports (% of merchandise imports)	Merchandise imports (current US$)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	Population, total	Population density (people per sq. km of land area)	Population growth (annual %)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Unemployment, total (% of total labor force)	Unemployment, youth total (% of total labor force ages 15-24)	Labor force, total	Labor force participation rate, total (% of total population ages 15-64)	GDP per person employed (constant 1990 PPP $)	Employers, total (% of employment)	Employment to population ratio, ages 15-24, total (%)	Poverty headcount ratio at $2 a day (PPP) (% of population)	Pregnant women receiving prenatal care (%)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Public spending on education, total (% of GDP)	Ratio of female to male primary enrollment (%)	Imports of goods and services (current US$)	Exports of goods and services (current US$)	Inflation, consumer prices (annual %)	CO2 emissions (kt)	Energy imports, net (% of energy use)	Undisbursed external debt, total (UND, current US$)	Total amount of debt rescheduled (current US$)	Net income (BoP, current US$)	Land area (sq. km)	Income
NaN	86.90341552	NaN	NaN	26000000	NaN	NaN	NaN	NaN	236000000	NaN	NaN	61830	343.5	-1.309518613	21.007	6.96	NaN	75.754	73.24270732	70.851	2.307	NaN	NaN	24.51118335	67.93783255	7.550984102	47.19339173	11.11454961	36.07884213	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.643045458	447.374	NaN	NaN	NaN	-12234636.87	180	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49504	105.3276596	1.734000271	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	470	3
NaN	NaN	NaN	NaN	512000000	NaN	NaN	NaN	NaN	996000000	NaN	NaN	17882944	27.41815617	2.082627992	52.156	22.834	142.6	41.252	41.399	41.539	7.893	NaN	NaN	46.29815174	51.42890068	2.27294758	94.44319959	4.419592	90.02360759	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25	31	0.309100002	NaN	213.1	NaN	NaN	NaN	NaN	NaN	NaN	3124.284	NaN	NaN	NaN	7900000	652230	0
NaN	NaN	NaN	NaN	2168000000	NaN	NaN	NaN	NaN	1303000000	NaN	NaN	9562796	7.670486885	2.54439565	52.839	23.67	151.6	42.911	40.97797561	39.137	7.202	NaN	NaN	47.20811227	50.15647622	2.635411509	99.3760478	5.25437931	94.12166849	NaN	NaN	NaN	NaN	1406	NaN	NaN	NaN	NaN	10	55	NaN	NaN	256.3	NaN	5.53863	81.923	2162433053	2406417112	NaN	5815.862	-331.78355	NaN	NaN	-294000000	1246700	2
NaN	8.968609865	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3116009	113.7229562	2.687122133	25.615	5.703	39.2	74.697	71.77492683	68.992	3.65	NaN	NaN	33.74143014	61.03050408	5.228065773	63.85248902	8.566315896	55.28617312	NaN	NaN	NaN	NaN	6660	NaN	NaN	NaN	NaN	96	96	3.970000029	NaN	45.6	NaN	NaN	97.726	335624992	333550016	NaN	7444.01	-2.530091754	NaN	NaN	400000	27400	1
NaN	NaN	NaN	NaN	12380000000	NaN	NaN	NaN	NaN	7226000000	NaN	NaN	1516782	18.14332536	5.976445291	28.794	3.137	22.2	72.747	71.25753659	69.839	4.86	NaN	NaN	32.30108216	66.42701456	1.271903279	50.5411626	1.914737984	48.62642461	NaN	NaN	NaN	NaN	26521	NaN	NaN	NaN	NaN	80	71	NaN	NaN	26.3	NaN	NaN	97.789	NaN	NaN	NaN	47693.002	-364.4920334	NaN	NaN	NaN	83600	3
NaN	35.52859619	NaN	NaN	6360000000	31.57457377	61.05934458	1.34305051	74.52633125	5818000000	4.562007874	11.4179062	31269799	11.42613851	1.478149378	22.173	8.361	27.1	74.518	70.92239024	67.498	3.056	NaN	NaN	30.97015011	60.3895164	8.640333485	65.59165557	14.30767126	51.2839843	5.300000191	NaN	NaN	NaN	19682	NaN	NaN	0.16	NaN	75	80	NaN	NaN	30.8	NaN	1.2823	100.158	8417142924	8747619117	131.327021	114942.115	6.382853468	2786848000	NaN	-4472000000	2736690	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3457054	121.385323	1.766805303	22.898	6.645	45.3	71.184	68.57692683	66.094	2.549	NaN	NaN	30.28685696	64.43709008	5.276052963	55.19012401	8.187913136	47.00221087	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.996600151	NaN	53.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28480	1
NaN	NaN	NaN	NaN	288000000	NaN	NaN	NaN	NaN	346000000	NaN	NaN	42446	212.23	3.87176121	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	200	2
NaN	75.56327766	NaN	NaN	19000000	NaN	NaN	NaN	NaN	247000000	NaN	NaN	63510	144.3409091	-1.607231842	14.8	5.1	NaN	75.18	73.00829268	70.94	1.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97	89	NaN	NaN	NaN	NaN	NaN	NaN	296262963.7	228022230	NaN	275.025	NaN	NaN	NaN	-39959259.26	440	2
