Intentional homicides (per 100,000 people)	Travel services (% of commercial service exports)	High-technology exports (% of manufactured exports)	High-technology exports (current US$)	Merchandise exports (current US$)	Manufactures exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	Manufactures imports (% of merchandise imports)	Merchandise imports (current US$)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	Population, total	Population density (people per sq. km of land area)	Population growth (annual %)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Unemployment, total (% of total labor force)	Unemployment, youth total (% of total labor force ages 15-24)	Labor force, total	Labor force participation rate, total (% of total population ages 15-64)	GDP per person employed (constant 1990 PPP $)	Employers, total (% of employment)	Employment to population ratio, ages 15-24, total (%)	Poverty headcount ratio at $2 a day (PPP) (% of population)	Pregnant women receiving prenatal care (%)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Public spending on education, total (% of GDP)	Ratio of female to male primary enrollment (%)	Imports of goods and services (current US$)	Exports of goods and services (current US$)	Inflation, consumer prices (annual %)	CO2 emissions (kt)	Energy imports, net (% of energy use)	Undisbursed external debt, total (UND, current US$)	Total amount of debt rescheduled (current US$)	Net income (BoP, current US$)	Land area (sq. km)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56698	314.9888889	0.834186817	32.049	6.013	NaN	68.458	66.71397561	65.053	4.271	NaN	NaN	42.53011411	54.63748435	2.832401545	83.02453196	5.183989671	77.84054229	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	180	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16373	34.83617021	6.536542699	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	470	3
NaN	NaN	NaN	NaN	70000000	9.467291732	26.51911952	NaN	41.0557216	125000000	13.11986389	8.363834615	10261254	15.7325698	2.03623932	52.823	32.415	238	31.92	32.20426829	32.475	7.7	NaN	NaN	43.43847932	54.13762661	2.423894071	84.71441447	4.47728174	80.23713273	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	353	NaN	NaN	NaN	126666717.9	68888923.02	NaN	707.731	NaN	NaN	NaN	NaN	652230	0
NaN	NaN	NaN	NaN	163000000	NaN	NaN	NaN	NaN	147000000	NaN	NaN	5242084	4.204767787	1.828898275	54.253	30.884	NaN	35.723	34.18795122	32.726	7.41	NaN	NaN	44.75778045	52.59199444	2.650225111	90.14300762	5.039217735	85.10378989	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1151.438	NaN	NaN	NaN	NaN	1246700	2
NaN	NaN	NaN	NaN	48000000	NaN	NaN	NaN	NaN	71000000	NaN	NaN	1764593	64.40120438	2.992899009	38.792	9.384	NaN	66.017	64.88709756	63.811	5.704	NaN	NaN	42.41306636	52.70053774	4.8863959	89.75138448	9.272003871	80.47938061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2082.856	NaN	NaN	NaN	NaN	27400	1
NaN	NaN	NaN	NaN	35000000	NaN	NaN	NaN	NaN	180000000	NaN	NaN	121678	1.455478469	11.07002782	46.08	12.656	106.7	57.707	54.90119512	52.229	6.877	NaN	NaN	39.67226048	57.98474713	2.34299239	72.45914651	4.040704678	68.41844183	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	155.2	NaN	NaN	NaN	NaN	NaN	NaN	22.002	NaN	NaN	NaN	NaN	83600	3
NaN	NaN	NaN	NaN	1365100000	5.725743897	72.12415416	0.822615007	78.2700227	980700000	4.136595077	5.869688853	21633126	7.90485075	1.564464868	23.074	8.829	58.7	68.635	65.46553659	62.447	3.078	NaN	NaN	30.45589114	63.6465929	5.897515962	57.11760119	9.266035609	47.85156558	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.4	NaN	NaN	NaN	1441753150	1441753553	23.89937107	50083.886	NaN	NaN	NaN	NaN	2736690	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2070427	72.69757725	3.352327382	32.495	6.126	NaN	70.279	67.13002439	64.131	4.317	NaN	NaN	41.10116362	53.22005885	5.678777528	87.89907821	10.67037063	77.22870759	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28480	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21870	109.35	3.470599984	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	200	2
NaN	NaN	NaN	NaN	4000000	NaN	NaN	NaN	NaN	13000000	NaN	NaN	57472	130.6181818	1.950270012	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.341	NaN	NaN	NaN	NaN	440	2
