Intentional homicides (per 100,000 people)	Travel services (% of commercial service exports)	High-technology exports (% of manufactured exports)	High-technology exports (current US$)	Merchandise exports (current US$)	Manufactures exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	Manufactures imports (% of merchandise imports)	Merchandise imports (current US$)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	Population, total	Population density (people per sq. km of land area)	Population growth (annual %)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Unemployment, total (% of total labor force)	Unemployment, youth total (% of total labor force ages 15-24)	Labor force, total	Labor force participation rate, total (% of total population ages 15-64)	GDP per person employed (constant 1990 PPP $)	Employers, total (% of employment)	Employment to population ratio, ages 15-24, total (%)	Poverty headcount ratio at $2 a day (PPP) (% of population)	Pregnant women receiving prenatal care (%)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Public spending on education, total (% of GDP)	Ratio of female to male primary enrollment (%)	Imports of goods and services (current US$)	Exports of goods and services (current US$)	Inflation, consumer prices (annual %)	CO2 emissions (kt)	Energy imports, net (% of energy use)	Undisbursed external debt, total (UND, current US$)	Total amount of debt rescheduled (current US$)	Net income (BoP, current US$)	Land area (sq. km)	Income
NaN	82.51524617	NaN	NaN	12000000	80.86246547	15.19459546	NaN	71.15134157	578000000	24.12860939	NaN	83069	461.4944444	3.361558189	16.156	6.894	NaN	76.133	73.58943902	71.167	2.021	NaN	NaN	23.3700886	69.70579738	6.924114022	43.46009049	9.933340241	33.52675025	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2034636843	1732961002	3.225287972	1811.498	NaN	NaN	NaN	-11843575.42	180	3
NaN	NaN	13.56072455	5577625	NaN	89.85561052	6.540601169	0.008100625	65.75566029	NaN	29.13137398	3.708925364	65227	138.7808511	0.812774821	NaN	NaN	4.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.180000067	NaN	6.1	1.8	NaN	NaN	NaN	NaN	NaN	425.372	NaN	NaN	NaN	NaN	470	3
NaN	NaN	NaN	NaN	128260000	NaN	NaN	NaN	NaN	661000000	NaN	NaN	23131309	35.46495715	2.917137528	52.709	20.542	104.8	44.208	44.13680488	44.069	8.043	NaN	NaN	47.64681909	50.12956744	2.223613463	99.48306977	4.435732395	95.04733737	NaN	NaN	5970218.099	50.29999924	NaN	NaN	31.79999924	NaN	NaN	31	42	NaN	NaN	152	45.1	NaN	NaN	NaN	NaN	NaN	1199.109	NaN	NaN	NaN	NaN	652230	0
NaN	0.674715437	NaN	NaN	5095000000	NaN	NaN	NaN	NaN	2040000000	NaN	NaN	12452725	9.988549771	2.831221001	51.434	21.834	128.6	44.156	42.50160976	40.926	6.997	NaN	NaN	47.64659027	49.84371686	2.509692863	100.6270926	5.035123825	95.59196881	NaN	NaN	4667909.018	72.80000305	1306	NaN	47.09999847	NaN	NaN	28	62	NaN	1.7	217.2	50.4	NaN	NaN	5140560844	6202312967	4145.107647	10491.287	-501.0393803	788843000	1579763000	-1473354000	1246700	2
7.967623178	62.54071661	0.179503228	247748	211250000	65.36820428	11.07672667	2.859217847	61.26162949	936790000	34.27417545	2.442331266	3112597	113.5984307	-0.91162678	20.566	6.314	28.7	75.22	72.24107317	69.404	2.54	NaN	NaN	32.15728355	61.36301061	6.47970584	62.9646248	10.55962831	52.40499649	NaN	NaN	1332463.963	67.80000305	7137	NaN	39	NaN	NaN	98	92	3.140000105	NaN	32.7	14.2	NaN	98.939	1061580380	371123475.8	12.72547781	2016.85	6.309765634	407698000	0	71800000	27400	1
NaN	NaN	NaN	NaN	37333697000	NaN	NaN	NaN	NaN	30563062000	NaN	NaN	2473983	29.59309809	5.203596979	19.367	2.208	13.5	74.873	73.68009756	72.544	3.217	NaN	NaN	26.68769076	72.30656426	1.005744978	38.30002991	1.390945605	36.9090843	NaN	NaN	1367555.515	76.19999695	22970	NaN	43.20000076	NaN	NaN	90	90	2.640000105	NaN	15.7	9	NaN	99.583	NaN	NaN	NaN	41059.399	-355.4503587	NaN	NaN	NaN	83600	3
8.504521183	61.59227077	5.59195718	400463473	23811000000	30.07786079	51.92294054	12.99693109	87.27421396	23762000000	4.923210387	3.611480069	35287113	12.89408483	1.231663709	20.174	7.902	20.2	76.572	72.84629268	69.298	2.717	NaN	NaN	28.84311297	61.60349487	9.553392159	62.32845264	15.50787367	46.82057897	17.20000076	33.2	14563342.46	64.5	23030	4.699999809	31.79999924	7.9	NaN	83	99	3.289999962	0.3	22.7	12.7	3.73198	98.971	30123399168	28301199360	0.155695901	129217.746	-29.57545351	6034203000	0	-5464728737	2736690	2
3.59373744	15.71029157	NaN	NaN	290000000	NaN	NaN	NaN	NaN	856000000	NaN	NaN	3172185	111.3829003	-1.594565319	14.991	8.691	31.5	72.518	69.02943902	65.707	1.938	NaN	NaN	28.95734992	62.24127463	8.801375455	60.66509016	14.14073781	46.52435235	NaN	NaN	1478364.38	72	7977	NaN	26.10000038	38.87	NaN	86	89	7.130000114	0.1	36.1	19.4	1.84843	NaN	894135848.5	371135620.1	18.68118564	2607.237	58.05791152	117722000	0	44730000	28480	1
NaN	NaN	NaN	NaN	313000000	NaN	NaN	NaN	NaN	470600000	NaN	NaN	53901	269.505	1.8386588	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	200	2
NaN	71.00980852	NaN	NaN	38000000	NaN	NaN	NaN	NaN	365000000	NaN	NaN	70450	160.1136364	2.599864606	NaN	NaN	16.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99	99	3.880000114	NaN	18.7	9.5	NaN	NaN	533296298.7	409407423.9	NaN	322.696	NaN	NaN	NaN	-26218518.52	440	2
