Oil rents (% of GDP)	Total natural resources rents (% of GDP)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic savings (% of GDP)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI growth (annual %)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita growth (annual %)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross savings (% of GNI)	Gross savings (% of GDP)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Literacy rate, youth female (% of females ages 15-24)	Ratio of young literate females to males (% ages 15-24)	Literacy rate, youth male (% of males ages 15-24)	Literacy rate, youth total (% of people ages 15-24)	Literacy rate, adult female (% of females ages 15 and above)	Literacy rate, adult male (% of males ages 15 and above)	Literacy rate, adult total (% of people ages 15 and above)	Ratio of female to male primary enrollment (%)	Ratio of girls to boys in primary and secondary education (%)	Ratio of female to male secondary enrollment (%)	Ratio of female to male tertiary enrollment (%)	School enrollment, preprimary (% gross)	School enrollment, preprimary, female (% gross)	School enrollment, preprimary, male (% gross)	Primary school starting age (years)	Primary completion rate, female (% of relevant age group)	Primary completion rate, male (% of relevant age group)	Primary completion rate, total (% of relevant age group)	Primary education, duration (years)	Primary education, pupils	Primary education, pupils (% female)	Pupil-teacher ratio, primary	School enrollment, primary (% gross)	School enrollment, primary, female (% gross)	School enrollment, primary, male (% gross)	Gross intake rate in grade 1, female (% of relevant age group)	Gross intake rate in grade 1, male (% of relevant age group)	Gross intake rate in grade 1, total (% of relevant age group)	School enrollment, primary (% net)	School enrollment, primary, female (% net)	School enrollment, primary, male (% net)	Net intake rate in grade 1, female (% of official school-age population)	Net intake rate in grade 1, male (% of official school-age population)	Net intake rate in grade 1 (% of official school-age population)	School enrollment, primary, private (% of total primary)	Persistence to grade 5, female (% of cohort)	Persistence to grade 5, male (% of cohort)	Persistence to grade 5, total (% of cohort)	Persistence to last grade of primary, female (% of cohort)	Persistence to last grade of primary, male (% of cohort)	Persistence to last grade of primary, total (% of cohort)	Income
1.17241883	7.429791566	2.32517E+11	2.96157E+11	NaN	27.12972217	5.4038E+11	1.16046E+12	7.8195E+11	8.21018E+11	1.04573E+12	4.99913E+11	3.037185596	1.14284E+12	7.32524E+11	37110	23723.49091	1.205522066	54233.73123	34760	1.9619E+11	2.49887E+11	23.89593966	22.89111907	NaN	-36039098689	-45903000000	NaN	66423019549	84603000000	83173000000	-232393813.3	-296000000	NaN	-31191124951	1.2737	1.1950725	1.42757156	1.120806752	1.504689768	105.1842099	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.577	98.861	98.245	128.373	80.72408	79.8853	81.52059	5	NaN	NaN	NaN	7	1973456	48.59936	NaN	104.09451	103.868	104.30959	NaN	NaN	NaN	96.68504	97.00673	96.37959	NaN	NaN	NaN	29.84566	NaN	NaN	NaN	NaN	NaN	NaN	3
0.101394606	0.419065888	1.08244E+11	79087145000	75233075067	28.86183811	2.2336E+11	2.61409E+11	3.52825E+11	3.70521E+11	2.70717E+11	2.21731E+11	3.576586229	2.60513E+11	3.12232E+11	42500	26712.00955	3.175458466	31384.11057	37610	1.02124E+11	74615375240	27.56214463	27.22992315	2.58231E+11	-4520582012	-3302909000	-3178102786	35450852543	25901740000	24948913733	-2063350113	-1507562000	-3178102786	-2256783877	0.730638	NaN	0.867037617	1.186685632	0.880677701	100.0116668	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.864	96.908	96.049	120.369	91.31671	90.98391	91.63281	6	103.69019	103.22096	103.44956	4	347249	48.43556	11.86203	102.36147	101.76186	102.93117	102.30953	105.81556	104.10729	NaN	NaN	NaN	NaN	NaN	NaN	5.20894	NaN	NaN	NaN	98.60631	96.23228	97.3689	3
55.76653097	62.65313255	20207135010	17340247731	NaN	61.14224972	26748000000	23513938500	23238622924	27969985918	24001744166	12880459503	18.53161601	11533330260	57046629593	2710	1500.991633	17.19522946	1344.007349	6650	16132767010	13843930691	57.67885282	48.81412772	21217765623	-5079395000	-4358755834	-2296172876	2179402768	1870200000	714805955.7	1005031000	862442226.9	674094622.6	8573755262	0.858125	0.858123808	0.42073904	0.490300411	0.420465162	NaN	100	100	100	100	99.22216396	99.79983737	99.50075415	99.609	NaN	NaN	82.756	25.99817	25.93877	26.05097	6	98.13817	97.17258	97.6303	4	512976	47.20903	11.63053	94.89311	94.69718	95.069	90.3504	90.04777	90.19026	83.37554	83.05179	83.6662	65.52921	67.47976	66.56135	0.26064	NaN	NaN	NaN	97.81086	100	98.96304	2
NaN	15.57557842	-236717865.6	-2.56098E+11	-4.48182E+11	-17.94203527	NaN	1.3639E+12	1330412517	1325234836	1.43373E+12	NaN	4.540627956	1.34114E+12	4151219354	170	NaN	1.374779796	173997.7231	540	10369932.94	11218919349	0.782497762	0.785989271	1.37063E+12	5886936.508	6368900000	6722096355	105290490.9	1.13911E+11	1.06493E+11	145779164	1.57714E+11	1.6646E+11	29489146517	1081.87	1081.869683	345.3760667	0.319239896	468.9927134	97.39331161	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.99	89.999	71.93	NaN	2.65304	2.76848	2.53807	7	38.41644	45.39401	41.90269	6	1490844	48.17929	51.99833	126.43947	121.84633	131.03178	157.39473	165.62094	161.51196	89.73995	88.71424	90.76547	58.56912	60.48937	59.53021	1.13701	67.85312	61.87164	64.68186	63.89438	55.94841	59.58935	0
0	0.037960811	1.23261E+11	90059000000	87404718481	26.81811955	2.6451E+11	3.19525E+11	4.40465E+11	4.64224E+11	3.3918E+11	2.68884E+11	3.071393798	3.23986E+11	3.82654E+11	41450	25305.0536	2.317281006	30490.79125	36010	1.2151E+11	88779677665	26.17479735	26.43715797	3.2274E+11	4606932571	3366000000	3215339624	49963182862	36505000000	35295433526	-4188120519	-3060000000	3215339624	-1258623664	0.730638	NaN	0.886388571	1.213170641	0.922544111	100.4591628	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.67	97.915	96.385	125.725	118.96883	118.54485	119.37471	6	91.54804	87.76347	89.6161	6	732411	48.89891	11.20271	105.24084	105.06335	105.41124	101.59573	100.09436	100.82974	98.86649	99.065	98.67591	NaN	NaN	NaN	54.26393	92.02132	90.47619	91.23937	88.43859	86.05369	87.23154	3
0	1.801307725	337042608.8	1.61533E+11	NaN	6.077024943	NaN	NaN	5090603317	5427557082	2.60125E+12	NaN	NaN	NaN	11657036807	630	NaN	NaN	NaN	1440	486861099.1	2.33336E+11	8.970170036	8.778317534	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	479.267	479.2667826	223.1483904	0.465603495	272.4897674	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
0	6.062764818	11999000869	8.28651E+11	8.49326E+11	17.53844474	67646000000	2.91414E+12	74925959431	73522980017	5.0775E+12	74673535497	7.312368232	3.24567E+12	2.12092E+11	520	518.7218173	6.117187849	22546.1187	1470	24394221356	1.68466E+12	33.17904327	35.65602735	3.14034E+12	5107949609	3.52755E+11	2.262E+11	2267969881	1.56626E+11	1.01791E+11	577541268.5	39885000000	25576000000	-1.15567E+11	69.06	68.874875	23.94002679	0.34665547	27.97137877	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	106.604	55.944	NaN	NaN	NaN	6	NaN	NaN	NaN	5	16312907	50.74236	44.75494	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.45102	NaN	NaN	NaN	NaN	NaN	NaN	0
0.027523007	2.442797517	6054419829	8652371377	NaN	14.37638151	18117000000	46882306336	34715734021	38877819936	55560292471	17577433492	0.583459405	41481391639	87443901096	4530	2294.774812	1.09894582	5415.492127	11420	3802768858	5434536974	9.781332553	9.02977617	43418871090	-3235835884	-4624333062	-3463435246	6724434168	9609888870	6250736051	931801581.5	1331637640	1035059809	1806497451	1.4291	1.42905	0.635382134	0.444602991	0.764470017	110.3932467	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.896	96.66	95.749	122.207	81.24278	80.82154	81.64012	7	97.84627	98.70502	98.28735	4	267584	48.33921	15.93711	101.72324	101.14321	102.27204	110.88527	109.66516	110.25804	95.21842	94.9627	95.46036	NaN	NaN	NaN	0.54637	NaN	NaN	NaN	94.14522	93.25985	93.69108	2
23.01609225	33.72368856	9674725392	3637600000	NaN	52.37197115	NaN	NaN	17282744295	18174419532	6833400000	NaN	NaN	NaN	24576264001	18670	NaN	NaN	NaN	26550	7893275959	2967792828	43.43069084	42.72849141	NaN	-298678156.3	-112300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.37599	0.376	0.278048771	0.73951108	0.316891719	95.62326039	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	1.651009651	-850691705.1	-1215638447	NaN	-5.567129724	10524000000	9912619145	14437992363	15740377887	22493000000	8255788548	6.611828476	11154150111	30804663711	3820	2184.629339	6.683880384	2951.587657	8150	2326645648	3324776631	14.78138368	15.22612489	NaN	459762071.4	657000000	NaN	3173350595	4534718000	1879862700	2699592192	3857717242	NaN	-970929738	1.429	1.429002742	0.730181644	0.510973859	0.890196112	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.512	102.092	102.512	NaN	11.28166	10.95821	11.58569	6	NaN	NaN	NaN	4	198800	48.77314	NaN	112.61351	113.48564	111.79551	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
1.732977223	2.406035415	12597573250	2.70354E+13	NaN	27.82413063	21814000000	1.8013E+13	41188393717	44864611996	9.6283E+13	21633683840	7.919719602	1.55137E+13	1.05023E+11	4250	2229.816928	8.258984851	1599020.002	10820	12356873250	2.65188E+13	27.54258356	27.29249901	NaN	-411100000	-8.82253E+11	NaN	6419192202	1.37761E+13	2.18968E+12	190500000	4.08828E+11	76314431451	2.33463E+12	2146.08	2146.078333	916.7784722	0.427187464	830.2849234	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.704	101.132	102.217	140.793	101.797	100.75019	102.78717	6	92.11484	93.55611	92.85641	4	361493	48.24077	15.96701	97.78856	97.13259	98.40796	102.07661	103.21809	102.66348	89.6872	NaN	NaN	NaN	NaN	NaN	0.04869	NaN	NaN	NaN	100	96.18068	98.01136	2
NaN	0.280734974	223201242.7	446402485.4	NaN	17.48196226	1038200000	2105360721	1110974284	1117801656	2235603312	1016065646	-1.160125516	2032131291	1799949066	3570	3261.847979	-4.369327733	6523.695959	5780	157636963.7	315273927.4	14.10240921	12.34672091	NaN	-158950000	-317900000	NaN	172704948.4	345409896.8	341907489.5	93400000	186800000	NaN	-188739278.6	2	2	1.242036986	0.621018493	1.47117437	95.22091298	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.282	NaN	NaN	164.434	34.38449	34.66612	34.09441	5	95.98029	102.45714	99.06199	6	51898	49.02116	22.88272	117.52797	110.50734	125.17506	116.75963	122.50423	119.54589	93.49023	89.18368	98.18107	62.2038	66.42916	64.2532	94.54507	92.51476	92.89633	92.69371	90.00957	89.74517	89.86529	1
NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	233942000	233942000	240983000	NaN	NaN	NaN	NaN	1	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	251.276	NaN	NaN	NaN	5	NaN	NaN	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
8.278270679	36.06287044	2980464208	23399624497	5974502843	22.7160569	11725000000	29510826965	11706778338	12631064540	99166487703	10284993090	4.313323143	27415032780	38659901153	1240	1086.806821	2.584555367	2896.924126	4090	3757164700	29497500059	29.74543189	28.63579669	28401832622	-489452903.3	-3842694744	-1108994343	2920352871	22927690390	2810137381	1266192933	9940880717	2868919135	986799841.9	7.851	7.851245161	2.56509936	0.326722629	2.744995859	101.435	99.14457902	99.38946524	99.75360949	99.44135796	85.98593929	96.03625678	90.74346987	99.689	98.486	96.854	83.947	48.8853	48.96571	48.80795	6	98.22902	98.73953	98.48895	6	1512002	48.97738	24.21916	108.86241	108.68941	109.02899	119.98289	120.57218	120.28321	94.184	94.50153	93.87825	66.29503	65.65266	65.96765	8.06619	84.61241	85.55003	85.08912	82.44934	84.85293	83.66662	1
2.859539206	5.810733781	2.71082E+11	5.28149E+11	NaN	19.84519852	8.2234E+11	1.51647E+12	1.1595E+12	1.33785E+12	2.60653E+12	7.98681E+11	6.540748587	1.46119E+12	1.81582E+12	6110	4208.056294	5.507966983	7698.638989	9570	2.46979E+11	4.81189E+11	18.46086337	18.08066452	NaN	-28132217831	-54810000000	NaN	1.91698E+11	3.73486E+11	2.01515E+11	4018374994	7829000000	NaN	24137994283	1.9483	1.947058333	1.435456129	0.736773664	1.597991262	NaN	98.5594285	101.5481161	97.05687541	97.80063012	90.22800731	89.77214055	90.00936956	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7	NaN	NaN	NaN	4	17996083	47.20861	23.85828	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.66916	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	0	598362352.1	1196724704	NaN	17.55140068	NaN	NaN	3004240737	3058017667	6116035334	NaN	NaN	NaN	4811210863	11060	NaN	NaN	NaN	17710	303252832.2	606505664.5	9.916647491	8.895131768	NaN	-351182333	-702364666	NaN	622550000	1245100000	NaN	NaN	NaN	NaN	NaN	2	2	1.271205006	0.635602503	1.504232612	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107.393	108.52	109.769	234.529	101.4881	101.35593	101.61394	5	95.43974	88.11736	91.58734	6	22584	49.26054	14.54218	103.87269	107.76906	100.35029	124.74619	121.12346	122.86149	93.4147	97.45281	89.76416	NaN	NaN	NaN	10.44545	NaN	NaN	NaN	NaN	NaN	NaN	3
34.44357813	58.87719058	6483909495	9771900000	NaN	52.94012482	NaN	17159838136	11595930653	12310027895	18552443040	7001760469	0.862449281	12071016205	19609357097	30720	18547.07114	-1.060149901	31975.10074	51940	6116024148	9217459994	49.68326799	49.93639749	NaN	62400000	94043040	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5173538136	1.5071	1.507101667	0.946101545	0.627762952	1.028197285	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.152	101.164	103.244	187.4	82.50176	83.74764	81.33587	6	119.28105	115.3892	117.24622	6	45972	47.67467	12.67144	116.81362	116.29524	117.28997	108.22708	108.40384	108.31871	NaN	NaN	NaN	NaN	NaN	NaN	36.50265	97.35886	97.86087	97.61852	96.18232	96.30912	96.24817	3
NaN	13.99411631	413693591.3	17106230000	NaN	34.5884363	839435000	36388807813	1031019099	1093338089	45209530000	NaN	6.247252679	33261886130	2807161341	1500	NaN	4.10249874	48304.9723	4080	NaN	NaN	NaN	NaN	35912967464	-102707859.7	-4246970000	-475840349.4	34885126.96	1442500000	1059250000	163104957.7	6744390000	5354517133	7813.375317	41.35	41.34853333	16.10507003	0.389481742	19.20232188	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.164	NaN	NaN	NaN	6	NaN	NaN	NaN	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
