Oil rents (% of GDP)	Total natural resources rents (% of GDP)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic savings (% of GDP)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI growth (annual %)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita growth (annual %)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross savings (% of GNI)	Gross savings (% of GDP)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Literacy rate, youth female (% of females ages 15-24)	Ratio of young literate females to males (% ages 15-24)	Literacy rate, youth male (% of males ages 15-24)	Literacy rate, youth total (% of people ages 15-24)	Literacy rate, adult female (% of females ages 15 and above)	Literacy rate, adult male (% of males ages 15 and above)	Literacy rate, adult total (% of people ages 15 and above)	Ratio of female to male primary enrollment (%)	Ratio of girls to boys in primary and secondary education (%)	Ratio of female to male secondary enrollment (%)	Ratio of female to male tertiary enrollment (%)	School enrollment, preprimary (% gross)	School enrollment, preprimary, female (% gross)	School enrollment, preprimary, male (% gross)	Primary school starting age (years)	Primary completion rate, female (% of relevant age group)	Primary completion rate, male (% of relevant age group)	Primary completion rate, total (% of relevant age group)	Primary education, duration (years)	Primary education, pupils	Primary education, pupils (% female)	Pupil-teacher ratio, primary	School enrollment, primary (% gross)	School enrollment, primary, female (% gross)	School enrollment, primary, male (% gross)	Gross intake rate in grade 1, female (% of relevant age group)	Gross intake rate in grade 1, male (% of relevant age group)	Gross intake rate in grade 1, total (% of relevant age group)	School enrollment, primary (% net)	School enrollment, primary, female (% net)	School enrollment, primary, male (% net)	Net intake rate in grade 1, female (% of official school-age population)	Net intake rate in grade 1, male (% of official school-age population)	Net intake rate in grade 1 (% of official school-age population)	School enrollment, primary, private (% of total primary)	Persistence to grade 5, female (% of cohort)	Persistence to grade 5, male (% of cohort)	Persistence to grade 5, total (% of cohort)	Persistence to last grade of primary, female (% of cohort)	Persistence to last grade of primary, male (% of cohort)	Persistence to last grade of primary, total (% of cohort)	Income
1.91573498	4.073488375	40699110903	43487000000	NaN	22.77104333	2.2555E+11	4.81116E+11	1.78629E+11	1.7653E+11	1.88622E+11	2.1904E+11	-2.057235687	5.00743E+11	1.68696E+11	11620	14252.0846	-3.274430559	32581.36539	10980	38110656601	40721236578	21.58880543	21.32281009	NaN	-2202152550	-2353000000	NaN	15730275908	16807799808	37833000000	-436125409.5	-466000000	NaN	-25506976978	1.0685	1.110014999	1.118115745	1.046434951	1.131421054	113.2842774	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.491	NaN	NaN	89.09	67.87801	67.55964	68.18144	6	NaN	NaN	NaN	6	1650567	48.49309	NaN	106.4439	105.61644	107.23488	NaN	NaN	NaN	97.40869	97.1386	97.66687	NaN	NaN	NaN	21.70806	NaN	NaN	NaN	NaN	NaN	NaN	3
0.320642417	0.839015617	14610491803	19072536000	27983481279	20.43517799	1.2711E+11	1.46849E+11	71142873155	70832254481	92464425000	1.22818E+11	3.181263137	1.44299E+11	99743134347	9410	16241.61873	3.348139872	19082.38154	13190	13863450379	18097348124	19.57222805	19.39031757	1.45495E+11	-664513559.1	-867456000	-1353820029	7983297840	10421397000	17190746820	-108670905.5	-141859000	-1353820029	1187596852	1.3054	17.96333333	0.92702546	0.710146668	1.019168962	93.11577596	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.194	92.608	90.03	79.71	63.88736	63.79681	63.9738	6	NaN	NaN	NaN	4	367691	48.71155	13.2592	98.35492	97.94816	98.74438	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.6819	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7	NaN	NaN	NaN	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	2.963882026	77154384.08	7171500000	NaN	7.12462	NaN	NaN	1019182029	1073595481	99790700000	NaN	NaN	NaN	1640260825	220	NaN	NaN	NaN	360	NaN	NaN	NaN	NaN	NaN	-9330823.023	-867300000	NaN	71202797.2	6618300000	1.14705E+11	NaN	NaN	NaN	NaN	92.95	92.94833333	60.83831211	0.654527295	93.03070568	263.0863591	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.304	62.933	48.197	31.893	0.32973	0.30637	0.35307	7	13.48962	22.36745	17.91998	6	258927	39.20719	47.07764	37.55265	29.40343	45.72586	48.86093	69.69736	59.26951	28.69947	22.92887	34.48707	NaN	NaN	NaN	2.85795	28.54251	33.44599	31.42294	24.30809	28.19951	26.59401	0
0	0.001956259	15472118654	19610910394	28468960784	17.96513692	1.486E+11	1.79655E+11	91226680999	85279137677	1.08091E+11	1.52552E+11	0.257388179	1.83815E+11	1.21486E+11	9260	15478.86977	0.265353414	18650.93805	12330	NaN	NaN	NaN	NaN	1.77836E+11	-843883390.8	-1069622198	-1818380972	8196704035	10389322364	14869715759	-595039562.7	-754212645.7	-1818380972	-5921237988	1.2675	51.13166667	0.889744572	0.701968104	1.015494131	94.41587987	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.396	102.02	103.604	86.202	105.36113	105.94455	104.80607	6	72.71746	67.42427	70.00933	6	780408	48.8975	NaN	97.0291	97.22541	96.84201	93.07895	93.27417	93.17897	91.45496	92.07572	90.86333	NaN	NaN	NaN	52.99126	85.94025	80.89309	83.35182	85.74929	79.10716	82.34282	3
0.405229609	4.052486842	-5388184.87	-2053275648	-3936290560	-0.49192038	1157200000	4.04905E+11	1156965246	1082036968	4.12332E+11	1151313460	-5.071697549	3.99779E+11	2504881369	300	293.856763	-7.654886261	102038.1324	640	89736776.07	34195993915	8.293318871	8.1926196	3.9989E+11	-13299816.11	-5068161024	-5015069696	82924140.22	31599902720	30645999616	NaN	NaN	NaN	105117922.6	381.0700073	381.066036	164.6113227	0.431971343	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.444	NaN	NaN	19.177	1.45789	1.29324	1.62578	6	20.3135	54.95356	37.26023	6	428185	32.55742	37.76215	67.42774	43.07334	92.74167	45.17421	93.65587	69.03627	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.75941	51.23329	49.74667	36.68336	47.30264	43.77396	0
0	3.040944858	1310294160	31185000000	34482000000	7.637616701	22621000000	9.74509E+11	19193049911	17668866113	4.20519E+11	23293361148	5.229105732	1.01244E+12	35777185724	220	266.3321962	2.457714213	11576.06469	410	3255364569	77477674268	18.42429813	18.97530155	1.00392E+12	513067243.3	12211000000	29414000000	404285727.2	9622000000	23180000000	757226915	18022000000	43411000000	-9011703564	23.79999924	24.615425	11.75383115	0.493858467	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.92	NaN	NaN	24.026	NaN	NaN	NaN	6	NaN	NaN	NaN	5	8808028	36.94878	51.40402	72.70981	54.79393	89.9437	NaN	NaN	NaN	65.29807	49.16097	80.82088	NaN	NaN	NaN	11.62786	NaN	NaN	NaN	NaN	NaN	NaN	0
0.163915052	0.844868118	5613424057	9868399.584	NaN	33.09921881	13784000000	48496660136	19043810711	16878327307	29672099.68	12630763474	3.986126147	29807630710	32757585518	2130	1412.878484	3.726955813	3334.284596	3660	5641366038	9917521.586	33.42372698	33.26397702	48353092492	-81058019.73	-142500	-143567644.3	17804322.93	31300	3488080429	109300000	192149.4018	310606022	18458682300	0.001758	NaN	0.000905809	0.515249431	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.192	99.752	99.454	118.69	74.91061	74.34026	75.45285	7	NaN	NaN	93.99147	4	556037	48.62069	NaN	104.91185	105.0156	104.81386	NaN	NaN	105.09864	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	2
33.71709975	42.89818518	1777393423	668299904	686170176	47.58615095	NaN	1426970087	3461353602	3573404378	1343600000	NaN	4.796514709	1311111661	3882051683	8780	NaN	2.037046502	3326.310015	9850	1656116821	622699903.5	46.3456314	44.33921273	1367569775	-161702133.2	-60800000	-59400312	166755324.9	62700000	61900000	NaN	NaN	NaN	53970150.8	0.375999987	0.375999999	0.346105645	0.920493767	0.582945872	210.6651778	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.42	90.807	85.985	NaN	17.70808	17.41605	17.98458	6	84.9154	96.02778	90.56018	6	50217	47.4202	18.35417	106.32212	103.20274	109.30165	96.69912	96.39964	96.54535	84.07825	81.44665	86.59188	NaN	NaN	NaN	7.88179	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.08767	NaN	NaN	7	NaN	NaN	98.84781	5	772300	NaN	NaN	105.46383	NaN	NaN	NaN	NaN	131.16861	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	73.49449	NaN	NaN	73.49449	2
NaN	1.069479634	8100000	16200000	24506962	4.285714286	282338000	571829125.9	176323234.6	183500000	367000000	277594295	-2.283594347	555188589.9	269773765.6	1120	1768.274209	-4.236587921	3536.548418	1720	NaN	NaN	NaN	NaN	555188595.9	-5500000	-11000000	-16640530	22350000	44700000	35154648	NaN	NaN	NaN	5.92592597	2	2	1.360399145	0.680199572	1.733601981	125.6054066	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	6	29120	NaN	NaN	108.00386	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	829157959.6	939699968	939699968	NaN	NaN	NaN	NaN	15020	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50299968	50299968	23000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	0.999999999	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.197	NaN	NaN	NaN	133.42175	138.6059	128.34646	5	NaN	NaN	NaN	7	5750	49.14783	17.85714	97.24336	96.35186	98.12081	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.22609	NaN	NaN	NaN	NaN	NaN	NaN	3
4.091730105	10.65762373	949830695.7	220009.284	1631453872	17.51596726	5464800000	13754338910	5164434346	5246999959	1215362.6	5121785071	-0.533739768	13652309183	10419413631	900	897.207464	-2.613117319	2391.539967	1830	877640392.4	203287.8441	16.726518	16.18469529	13300327265	-175656303.3	-40687.26953	-454011644.6	322237821.4	74639.94657	789971787	NaN	NaN	NaN	-351981917.6	0.00023163	0.00023163	0.000116644	0.503579198	0.000164558	247.1275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.899	NaN	NaN	NaN	34.59309	NaN	NaN	6	NaN	NaN	NaN	6	950896	46.96381	NaN	102.34383	96.31832	108.34572	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
1.48814093	3.793613912	38822060176	8.142189503	NaN	19.09552283	4.0442E+11	7.39879E+11	2.2341E+11	1.91446E+11	40.15225983	3.75898E+11	-4.21762812	6.87706E+11	4.66335E+11	1710	2881.349989	-6.379355383	5271.429805	3570	27075015768	5.678470132	14.14234256	13.31746897	NaN	-11858046681	-2.486999989	NaN	20663420213	4.333759785	NaN	NaN	NaN	NaN	8542950835	2.09731E-10	2.49718E-10	8.61017E-11	0.410534186	1.32482E-10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.61	20.61473	NaN	NaN	7	NaN	NaN	NaN	4	16378400	NaN	NaN	132.7613	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
0.980351637	1.076591609	221498539.6	445500032	NaN	21.08576448	NaN	NaN	950595904.2	1035449633	2082599936	NaN	NaN	NaN	NaN	3770	NaN	NaN	NaN	NaN	226633344.1	455827664.8	21.88743296	21.57457709	NaN	-15015195.49	-30200064	-11900000	106249684.7	213700000	84600000	NaN	NaN	NaN	NaN	2.011300087	2	NaN	NaN	1.452127497	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.739	99.078	104.054	NaN	36.72242	36.04962	37.38095	5	NaN	NaN	NaN	6	30337	48.27438	NaN	102.09322	99.31507	104.82998	NaN	NaN	NaN	97.33981	NaN	NaN	NaN	NaN	NaN	9.7241	NaN	NaN	NaN	NaN	NaN	NaN	3
41.26777181	66.55159407	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.113	2.113049999	1.103872348	0.522419474	1.519103169	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.036	101.54	109.702	91.795	41.37562	41.5655	41.19521	6	88.26552	82.21057	85.14749	6	32771	47.74038	16.00146	101.93157	100.35279	103.41787	93.45661	96.77852	95.16575	75.45568	75.77293	75.157	NaN	NaN	NaN	31.46379	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	33.92187881	-10282243.74	-103850661.8	NaN	-6.601725896	NaN	NaN	127912752.2	128826209	1301144711	NaN	NaN	NaN	229897317.6	280	NaN	NaN	NaN	490	NaN	NaN	NaN	NaN	NaN	-45158415.84	-456100000	NaN	2891089.109	29200000	148351520.5	NaN	NaN	NaN	NaN	10.1	10.09889824	5.659677652	0.560364124	7.197611882	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.192	45.451	21.183	21.395	NaN	NaN	NaN	6	NaN	NaN	NaN	6	41372	32.39147	35.45159	56.17685	36.87976	74.97119	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
0	0.953299902	338833180.5	371700000	1083222397	28.90694871	1255900000	3946940315	1163616014	1132497718	1242350000	1555469492	7.473418252	4782398213	2633800764	1050	1405.37286	3.871395081	4320.915767	2380	338835861.8	371702941.3	29.91934168	28.90717746	3788439925	-39653600.63	-43500000	-158500389.9	135323609.5	148450000	464520570.9	38599999.9	42344200	129621081.6	-968944454.9	1.097000003	1.096925833	0.471694753	0.4299861	0.878900812	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	114.838	115.199	118.911	52.986	NaN	NaN	NaN	7	84.70314	62.8046	73.73132	7	198328	53.3132	31.18365	94.14021	100.66165	87.65537	97.50694	91.82752	94.65736	80.99804	86.74124	75.28708	NaN	NaN	NaN	5.79999	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	4.756867716	-4180034.78	-1592864964	NaN	-0.63460674	NaN	NaN	658223099.9	647992619.3	2.46927E+11	NaN	NaN	NaN	1199231539	260	NaN	NaN	NaN	480	48629645.95	18531056153	7.504660471	7.382881418	NaN	-10688499.93	-4073013253	NaN	35953740.74	13700712304	27297616516	NaN	NaN	NaN	NaN	381.0650024	381.066036	205.9046156	0.540339874	355.8647322	192.360897	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.369	NaN	NaN	6.15	NaN	NaN	NaN	6	15.57346	38.00864	26.70546	6	271117	35.08375	62.1258	71.97962	50.19049	94.04469	49.93918	84.38889	67.08233	58.66781	41.30829	76.24717	NaN	NaN	NaN	0	36.30669	41.58553	39.61131	26.12226	37.51083	33.25163	0
