Oil rents (% of GDP)	Total natural resources rents (% of GDP)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic savings (% of GDP)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI growth (annual %)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita growth (annual %)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross savings (% of GNI)	Gross savings (% of GDP)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Literacy rate, youth female (% of females ages 15-24)	Ratio of young literate females to males (% ages 15-24)	Literacy rate, youth male (% of males ages 15-24)	Literacy rate, youth total (% of people ages 15-24)	Literacy rate, adult female (% of females ages 15 and above)	Literacy rate, adult male (% of males ages 15 and above)	Literacy rate, adult total (% of people ages 15 and above)	Ratio of female to male primary enrollment (%)	Ratio of girls to boys in primary and secondary education (%)	Ratio of female to male secondary enrollment (%)	Ratio of female to male tertiary enrollment (%)	School enrollment, preprimary (% gross)	School enrollment, preprimary, female (% gross)	School enrollment, preprimary, male (% gross)	Primary school starting age (years)	Primary completion rate, female (% of relevant age group)	Primary completion rate, male (% of relevant age group)	Primary completion rate, total (% of relevant age group)	Primary education, duration (years)	Primary education, pupils	Primary education, pupils (% female)	Pupil-teacher ratio, primary	School enrollment, primary (% gross)	School enrollment, primary, female (% gross)	School enrollment, primary, male (% gross)	Gross intake rate in grade 1, female (% of relevant age group)	Gross intake rate in grade 1, male (% of relevant age group)	Gross intake rate in grade 1, total (% of relevant age group)	School enrollment, primary (% net)	School enrollment, primary, female (% net)	School enrollment, primary, male (% net)	Net intake rate in grade 1, female (% of official school-age population)	Net intake rate in grade 1, male (% of official school-age population)	Net intake rate in grade 1 (% of official school-age population)	School enrollment, primary, private (% of total primary)	Persistence to grade 5, female (% of cohort)	Persistence to grade 5, male (% of cohort)	Persistence to grade 5, total (% of cohort)	Persistence to last grade of primary, female (% of cohort)	Persistence to last grade of primary, male (% of cohort)	Persistence to last grade of primary, total (% of cohort)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.79	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93.151	97.681	104.753	142.599	99.72546	98.8178	100.60976	6	88.37838	92.42219	90.39892	6	9897	47.98424	18.43017	109.43167	105.53333	113.29225	100.40486	100.5284	100.46729	94.11765	92.93333	95.29049	79.89204	82.29855	81.10814	80.23644	95.0455	94.71686	94.92009	95.0455	93.46216	94.2741	3
NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	1640566642	1917948475	1699367879	NaN	NaN	NaN	NaN	22720	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.886034167	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.787	101.456	107.982	97.232	121.54696	123.06959	120.12467	6	103.68098	105.91549	104.84581	6	4142	47.17528	12.0758	96.82094	95.17779	98.33708	85.71429	94.69496	90.37139	85.32024	84.85144	85.75281	NaN	NaN	NaN	1.27958	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	2.032782859	-1557628857	-76266000000	NaN	-32.68122667	NaN	2.73045E+11	NaN	4759038901	2.33016E+11	NaN	22.96272649	2.24365E+11	16780503844	NaN	NaN	19.52397455	7940.505962	590	NaN	NaN	NaN	NaN	2.73034E+11	-7088370.65	-347067065.2	-11360000	96317857.1	4716000000	4065517241	50566874.98	2475900000	NaN	48322732419	48.96288333	48.76275358	13.88613051	0.283605245	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.003	54.728	34.909	27.801	0.66573	0.58895	0.73792	7	NaN	NaN	NaN	6	3781015	34.76495	NaN	85.73293	61.68585	108.21426	135.16331	208.36433	172.95094	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
48.31365328	49.41779531	2682435758	2.00127E+11	929970993.6	19.22029371	NaN	NaN	10677511015	12229787232	9.12419E+11	NaN	NaN	NaN	34704666868	690	NaN	NaN	NaN	2250	1054871355	78700048788	8.625426879	7.558405532	NaN	-1726481067	-1.28806E+11	-372982662.2	NaN	NaN	NaN	98916669.55	7379806723	40223730.57	NaN	74.6063	74.60630083	26.29096481	0.352396042	42.40595579	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
1.099474053	1.198008298	-102824848.7	-12418842474	NaN	-1.819160208	4282100000	4.43435E+11	5125408419	5819787878	7.02895E+11	4424513491	5.865246984	4.52521E+11	16631426534	1650	1424.183882	5.288571734	145659.8024	5350	906580361.4	1.09494E+11	15.57754991	16.03906973	NaN	167462796.3	20225598326	NaN	676446879.6	81698999296	30449000448	782438272	94500286365	67237763691	5304196627	120.7766667	121.86325	42.26303614	0.349927161	56.4299682	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.606	96.639	96.256	155.906	47.56791	48.66559	46.54758	6	100.27718	101.90853	101.11135	4	252829	48.10129	21.49541	105.22528	103.91783	106.46679	101.51006	102.34439	101.93959	96.48526	95.37294	97.54148	NaN	NaN	NaN	2.37315	NaN	NaN	NaN	91.23175	88.72503	89.92898	1
15.3968824	20.38746282	38527162435	1.41491E+11	NaN	30.98374728	92235000000	6.31096E+11	1.21688E+11	1.24292E+11	4.56462E+11	NaN	7.95296639	7.2718E+11	2.22832E+11	35780	NaN	3.310139326	213816.1895	65520	NaN	NaN	NaN	NaN	NaN	-54458817.08	-200000000	NaN	924710714	3396000000	4128000000	NaN	NaN	NaN	-96363676201	3.672499895	3.6725	2.048461665	0.557783996	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.963	103.441	106.528	316.315	74.49737	74.62208	74.38031	6	91.2157	90.70436	90.95213	5	248370	48.27999	15.21595	99.8035	99.78448	99.82127	109.55084	106.85448	108.15787	85.61033	86.07662	85.17488	49.5023	47.80433	48.62511	53.82856	94.79619	93.35305	94.05126	94.79619	93.35305	94.05126	3
4.820231812	9.437129547	33574852912	97387216896	52111457881	25.90710141	2.6297E+11	2.56743E+11	1.39523E+11	1.21626E+11	3.52789E+11	2.46388E+11	10.54619217	2.39391E+11	3.11021E+11	3670	6483.675363	9.545750071	6299.565985	8180	26107970595	75728778373	21.46576306	20.14548935	2.33622E+11	-7971005755	-23120698946	-23120698946	7769352819	22535784448	13193857819	518750837.1	1504688656	1504688656	719735749.4	2.900599957	2.900629167	1.134290853	0.391053875	1.254297417	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.227	102.496	107.065	151.434	61.91004	62.20818	61.62175	6	103.55583	98.45804	100.96652	6	4674869	48.99859	17.34079	112.52001	112.07652	112.94941	110.58828	110.32303	110.45347	99.44073	99.01976	99.84831	86.6777	86.4698	86.57204	20.58975	97.47263	95.83676	96.64494	96.72304	94.1355	95.41609	2
0	0.56532295	178966256	1.0358E+11	NaN	6.375574149	2701900000	1.1338E+12	2894719584	2901554574	1.67933E+12	2796190647	13.67695036	1.17314E+12	9716270128	950	913.6223857	13.69600452	383309.771	3170	491940613.5	2.8472E+11	16.95438087	17.52511299	1.18609E+12	94493564.97	54690040599	52284933651	255203794.3	1.47704E+11	1.06197E+11	218479534.2	1.26449E+11	90475640268	-208112201.6	578.77	578.7629545	172.8371812	0.298628438	193.477661	85.07	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.972	102.519	103.228	112.213	28.27597	30.21937	26.55863	7	89.40265	87.73945	88.54689	3	143822	48.50162	18.8372	93.80695	94.27633	93.36913	NaN	NaN	NaN	82.33203	83.16011	81.55964	NaN	NaN	NaN	0.54442	NaN	NaN	NaN	96.41295	96.18275	96.29422	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	0	225809037.9	609684413	NaN	26.05647787	NaN	NaN	838738808	827917539.5	2235377396	NaN	NaN	NaN	1255827894	10260	NaN	NaN	NaN	15370	200362974.1	540980039.6	24.20083699	23.12021454	NaN	-38696279.32	-104479956	NaN	112944442.4	304950000	324039363.9	13250215.32	35775582	NaN	NaN	2.700000048	2.7	1.780002982	0.659260352	2.1075225	100.0824993	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	NaN	NaN	NaN	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
