Oil rents (% of GDP)	Total natural resources rents (% of GDP)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic savings (% of GDP)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI growth (annual %)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita growth (annual %)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross savings (% of GNI)	Gross savings (% of GDP)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Literacy rate, youth female (% of females ages 15-24)	Ratio of young literate females to males (% ages 15-24)	Literacy rate, youth male (% of males ages 15-24)	Literacy rate, youth total (% of people ages 15-24)	Literacy rate, adult female (% of females ages 15 and above)	Literacy rate, adult male (% of males ages 15 and above)	Literacy rate, adult total (% of people ages 15 and above)	Ratio of female to male primary enrollment (%)	Ratio of girls to boys in primary and secondary education (%)	Ratio of female to male secondary enrollment (%)	Ratio of female to male tertiary enrollment (%)	School enrollment, preprimary (% gross)	School enrollment, preprimary, female (% gross)	School enrollment, preprimary, male (% gross)	Primary school starting age (years)	Primary completion rate, female (% of relevant age group)	Primary completion rate, male (% of relevant age group)	Primary completion rate, total (% of relevant age group)	Primary education, duration (years)	Primary education, pupils	Primary education, pupils (% female)	Pupil-teacher ratio, primary	School enrollment, primary (% gross)	School enrollment, primary, female (% gross)	School enrollment, primary, male (% gross)	Gross intake rate in grade 1, female (% of relevant age group)	Gross intake rate in grade 1, male (% of relevant age group)	Gross intake rate in grade 1, total (% of relevant age group)	School enrollment, primary (% net)	School enrollment, primary, female (% net)	School enrollment, primary, male (% net)	Net intake rate in grade 1, female (% of official school-age population)	Net intake rate in grade 1, male (% of official school-age population)	Net intake rate in grade 1 (% of official school-age population)	School enrollment, primary, private (% of total primary)	Persistence to grade 5, female (% of cohort)	Persistence to grade 5, male (% of cohort)	Persistence to grade 5, total (% of cohort)	Persistence to last grade of primary, female (% of cohort)	Persistence to last grade of primary, male (% of cohort)	Persistence to last grade of primary, total (% of cohort)	Income
2.340273147	4.722602129	45804249444	59715000000	NaN	25.15004106	2.4794E+11	5.25821E+11	1.88684E+11	1.77664E+11	2.31621E+11	2.38108E+11	4.643003149	5.44333E+11	1.98188E+11	11970	15110.28299	3.221908932	34543.27315	12580	41099804054	53581814545	23.13340092	22.56694023	NaN	-4459614942	-5814000000	NaN	18534401571	24163299328	43482000000	-320625910.9	-418000000	NaN	-31286822411	1.3037	1.431895	1.168690617	0.896441372	1.197989865	98.34998625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.068	NaN	NaN	94.533	71.22773	70.76874	71.66411	6	NaN	NaN	NaN	6	1542101	48.56699	NaN	103.98481	103.48657	104.45971	NaN	NaN	NaN	95.51539	95.53086	95.50065	NaN	NaN	NaN	23.40307	NaN	NaN	NaN	NaN	NaN	NaN	3
0.265582183	0.738955607	15875359803	23870191000	33159124504	23.08099656	1.3021E+11	1.5044E+11	69370124365	68091650705	1.02383E+11	1.25815E+11	2.479977595	1.47821E+11	1.09255E+11	9170	16631.29291	2.431873547	19540.21223	14440	15110778209	22720566116	22.19182242	21.96938049	1.48943E+11	-689434025	-1036633000	-1496818677	8053483639	12109218000	16816493011	-99805134.34	-150067000	-1496818677	1110267267	1.5036	20.6895	0.937096583	0.623235291	1.035291574	93.62411353	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.265	94.37	92.467	83.525	67.34859	67.13227	67.55484	6	NaN	NaN	NaN	4	342779	48.67889	12.16607	96.96472	96.59886	97.31431	NaN	NaN	NaN	85.89484	86.30917	85.49894	NaN	NaN	NaN	3.81354	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7	NaN	NaN	NaN	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	3.344983491	47158880.89	5691605335	NaN	4.100846118	NaN	NaN	1131169776	1131604110	1.36573E+11	NaN	NaN	NaN	1948963554	230	NaN	NaN	NaN	400	118028323.8	14244838402	10.43017808	10.26351738	NaN	-18375176.07	-2217700000	NaN	104374844.6	12597000000	1.298E+11	NaN	NaN	NaN	NaN	120.69	120.69075	70.07483527	0.580618405	102.1877874	248.8587405	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.203	67.878	52.113	34.861	0.33604	0.3212	0.35087	7	18.71222	32.2318	25.4606	6	343027	40.965	54.25925	47.48548	38.85219	56.14219	50.44218	64.78662	57.60793	37.9242	31.81146	44.05354	NaN	NaN	NaN	1.66109	35.48827	46.37931	41.60685	31.77593	42.54842	37.8279	0
0	0.00368451	16069809409	23653152469	31933243630	18.85725129	1.5548E+11	1.87838E+11	85421771327	84814464270	1.24838E+11	1.59679E+11	1.94003799	1.92402E+11	1.35992E+11	8660	16197.38034	1.909678221	19516.69222	13790	NaN	NaN	NaN	NaN	1.86922E+11	-403731957.8	-594253068.7	-915754228.3	7773457775	11441752499	14897712663	-555477098.8	-817606741.7	-915754228.3	-5455711162	1.4719	59.378	0.917985233	0.623673642	1.049949323	95.00087499	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.669	101.477	102.204	86.217	109.38419	109.34558	109.42098	6	73.47185	68.88204	71.12351	6	739522	48.98813	16.82338	95.32846	95.65374	95.01817	96.03073	96.01877	96.02461	90.08781	90.78336	89.42429	NaN	NaN	NaN	50.6895	81.7697	76.78577	79.21809	81.7697	76.48216	79.06258	3
5.333848416	9.017897874	-42414450.15	-19055116288	-19055116288	-4.056005796	1342600000	4.698E+11	1114746528	1024419661	4.60231E+11	1325405676	8.452571459	4.60231E+11	3082509901	270	320.132689	5.505773165	111162.1233	740	27546131.23	12375375184	2.688949877	2.634179331	4.60231E+11	-21300001.85	-9569239040	-9569238016	85322588.36	38332026880	38300000256	NaN	NaN	NaN	0	449.2600098	449.2629627	149.303912	0.332332967	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.129	46.137	39.622	20.725	2.40655	2.09797	2.72017	6	20.25343	49.33133	34.47725	6	444232	33.2727	33.47894	65.58043	42.88168	89.09729	46.82413	93.59309	69.90227	51.84688	33.97536	70.36252	NaN	NaN	NaN	NaN	40.93469	46.8448	44.83942	35.57002	42.60728	40.21944	0
0.017579603	2.404551667	1866423077	48527000000	38489000000	8.635557992	24606000000	1.06001E+12	20376889042	21990153846	5.71744E+11	24991409651	2.31035721	1.08625E+12	41030540934	220	270.8109587	-0.411564251	11770.73302	440	3427228219	89107933694	15.58528532	15.85708428	1.07863E+12	376923076.9	9800000000	18622000000	502192307.7	13057000000	24810000000	659769230.8	17154000000	32596000000	-7810217049	26	27.99459167	13.93459572	0.535945989	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.297	61.045	40.795	25.113	NaN	NaN	NaN	6	NaN	NaN	NaN	5	8920292	39.99999	46.97363	68.83578	56.1551	81.03508	NaN	NaN	NaN	61.9522	50.70806	72.76949	NaN	NaN	NaN	11.00001	NaN	NaN	NaN	NaN	NaN	NaN	0
0.185573224	0.962959065	5583028385	10362100.38	NaN	31.7901669	14550000000	52284657073	17684171976	17497791641	32475900.35	13431751263	2.435896779	31697900310	37229005651	1970	1498.98787	2.437405787	3537.496127	4150	5591696486	10378188.38	31.95658401	31.8395237	52167834694	-64331898.4	-119400	-116822378.8	81250002.34	150800	3890525513	73600000	136601.5961	221638804.8	20393027887	0.001856	0.00103	0.000872328	0.47000427	0.000542214	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.824	99.82	99.797	122.214	72.74358	72.07304	73.38395	7	NaN	NaN	110.73443	4	579356	48.61519	NaN	108.07167	107.97419	108.16405	NaN	NaN	106.99085	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	2
32.78377451	43.03230595	1737500145	653300032	653299968	47.57847329	NaN	1373200128	3393893318	3360107009	1263400192	NaN	-8.841326025	1263391152	3992355295	8140	NaN	-11.48690826	3030.230931	9580	1331117581	500500193.5	39.61533302	36.45038102	1263500128	-291754797.2	-109699800	-109700000	NaN	NaN	NaN	NaN	NaN	NaN	100096	0.375999987	0.376	0.316454849	0.841635265	0.527074194	209.4109902	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.732	96.672	92.345	138.583	22.53432	21.64666	23.38019	6	90.20979	98.7309	94.55073	6	55496	48.86118	19.18949	112.23557	112.08201	112.38269	111.77138	106.14852	108.89455	91.98115	92.27049	91.70396	NaN	NaN	NaN	10.5413	72.58523	78.60494	75.58743	68.06006	77.74832	72.89187	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.92721	NaN	NaN	7	NaN	NaN	98.03988	5	787300	NaN	NaN	107.05797	NaN	NaN	NaN	NaN	144.13159	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	66.21568	NaN	NaN	66.21568	2
NaN	1.071436805	18400000	36800000	51838932	8.797513746	290937000	589245231.1	194954579	199300000	398600000	280747258.2	0.749809322	561494516.3	291730155.9	1170	1689.213346	-1.806879914	3378.426693	1760	40950000	81900000	20.5469142	19.57924934	561494499.1	-9850000	-19700000	-27750732	26110000	52220000	37450812	NaN	NaN	NaN	-16.87363493	2	2	1.366331152	0.683165576	1.727896459	138.7360211	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	6	30994	NaN	NaN	113.30701	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	1016836212	1110400000	1110400000	NaN	NaN	NaN	NaN	18160	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70899968	70899968	26900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.102	NaN	NaN	NaN	181.77966	182	181.56425	5	NaN	NaN	NaN	7	5398	49.87032	17.46926	96.85986	97.39508	96.33321	NaN	NaN	NaN	94.04271	95.00724	93.09363	NaN	NaN	NaN	21.04483	NaN	NaN	NaN	NaN	NaN	NaN	3
3.230379358	8.45751621	842694288.8	370809925.2	1811195413	15.67139325	5658900000	14242667022	5104808188	4948310226	2177400000	4768624193	-3.14934273	12710945688	10396827521	860	800.4685675	-5.205510018	2133.678829	1750	490327107.1	215758146.6	9.908980737	9.11850124	13111601316	-428967181.7	-188758000	-1131065706	404809055.6	178127723.9	784309226.5	172072877	75717056	453707739.2	400655669.6	0.440029	0.440029008	0.20942927	0.475944245	0.24933066	559.7741667	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
1.971927778	4.111194294	54294141275	122.4332886	NaN	24.3533963	4.6076E+11	8.42952E+11	2.13647E+11	2.11064E+11	475.9490051	4.29162E+11	8.421818432	7.85152E+11	5.66628E+11	1570	3149.887068	6.140616143	5762.71839	4160	42563211206	95.98004127	20.16603465	19.09153964	NaN	-11878935989	-26.78700066	NaN	20035033638	45.17900085	NaN	NaN	NaN	NaN	11907422942	2.255E-09	2.68324E-09	8.39968E-10	0.372491328	1.16073E-09	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.1824	NaN	NaN	7	NaN	NaN	76.15521	4	17331575	NaN	NaN	133.88606	NaN	NaN	NaN	NaN	151.84073	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.6164	2
1.281625152	1.449862993	276885568.5	556899968	NaN	23.10884106	NaN	NaN	1132374358	1189429687	2392300032	NaN	NaN	NaN	2174182197	4450	NaN	NaN	NaN	8550	273185009.5	549457033.4	22.96773089	22.79999279	NaN	-8750558.961	-17600000	-5500000	114005861.9	229300000	81400000	NaN	NaN	NaN	NaN	2.011300087	2	1.100321783	0.547069923	1.462238664	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.596	99.105	102.954	98.612	NaN	NaN	NaN	5	NaN	NaN	NaN	6	30161	48.42346	21.22519	111.05343	108.53088	113.53087	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.46457	NaN	NaN	NaN	NaN	NaN	NaN	3
40.77453703	63.10886326	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.2001	2.20015	0.994108454	0.451846941	1.48349067	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.16603	NaN	NaN	6	NaN	NaN	NaN	6	34815	NaN	16.08083	102.64764	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	25.5192009	4305808.621	53262852.64	NaN	2.578948463	NaN	NaN	142864481.8	140819387.3	1741935820	NaN	NaN	NaN	281483447	290	NaN	NaN	NaN	570	NaN	NaN	NaN	NaN	NaN	-34575586.1	-427700000	NaN	3532740.501	43700000	182085013.9	NaN	NaN	NaN	NaN	12.37	12.36875	6.188412992	0.500275909	7.264907422	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.532	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	6	45395	34.31876	NaN	57.39373	39.87663	74.49158	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
0	0.761710369	424119811.5	807100000	2017072696	38.05370235	1734000000	5449422426	1146102441	1018102997	1937450000	1705561919	6.533501865	5243867731	3096059176	970	1441.966176	3.078377331	4433.424443	2620	361437006.5	687814622.3	35.50102569	32.42955384	4807447708	-96426694.84	-183500000	-641974718.6	81029952.83	154200000	414852683.9	33800000.05	64321400	165135049.4	-266745599.5	1.902999997	1.902566666	0.625779383	0.328838352	0.954839877	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110.73	111.012	113.208	82.272	NaN	NaN	NaN	7	91.17462	71.75823	81.4437	7	223608	52.40644	32.03553	98.17832	103.19215	93.19247	104.59915	101.43959	103.01412	83.31248	88.031	78.62028	NaN	NaN	NaN	5.64291	78.82574	71.18235	75.04933	66.48576	53.79441	60.21409	2
NaN	3.784856009	29613073.88	13303998779	NaN	3.424056101	NaN	NaN	741086330.2	857553641.3	3.85265E+11	NaN	NaN	NaN	1470530415	280	NaN	NaN	NaN	560	79028187.33	35504281388	9.215538659	9.137752741	NaN	-7300000.222	-3279605300	NaN	70328831.04	31596000000	31739946607	NaN	NaN	NaN	NaN	449.2609863	449.2629627	261.9907693	0.583159405	372.9902978	193.5067208	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.241	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	6	308022	36.2802	NaN	77.10226	55.6036	98.86712	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	0
