Oil rents (% of GDP)	Total natural resources rents (% of GDP)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic savings (% of GDP)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI growth (annual %)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita growth (annual %)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross savings (% of GNI)	Gross savings (% of GDP)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Literacy rate, youth female (% of females ages 15-24)	Ratio of young literate females to males (% ages 15-24)	Literacy rate, youth male (% of males ages 15-24)	Literacy rate, youth total (% of people ages 15-24)	Literacy rate, adult female (% of females ages 15 and above)	Literacy rate, adult male (% of males ages 15 and above)	Literacy rate, adult total (% of people ages 15 and above)	Ratio of female to male primary enrollment (%)	Ratio of girls to boys in primary and secondary education (%)	Ratio of female to male secondary enrollment (%)	Ratio of female to male tertiary enrollment (%)	School enrollment, preprimary (% gross)	School enrollment, preprimary, female (% gross)	School enrollment, preprimary, male (% gross)	Primary school starting age (years)	Primary completion rate, female (% of relevant age group)	Primary completion rate, male (% of relevant age group)	Primary completion rate, total (% of relevant age group)	Primary education, duration (years)	Primary education, pupils	Primary education, pupils (% female)	Pupil-teacher ratio, primary	School enrollment, primary (% gross)	School enrollment, primary, female (% gross)	School enrollment, primary, male (% gross)	Gross intake rate in grade 1, female (% of relevant age group)	Gross intake rate in grade 1, male (% of relevant age group)	Gross intake rate in grade 1, total (% of relevant age group)	School enrollment, primary (% net)	School enrollment, primary, female (% net)	School enrollment, primary, male (% net)	Net intake rate in grade 1, female (% of official school-age population)	Net intake rate in grade 1, male (% of official school-age population)	Net intake rate in grade 1 (% of official school-age population)	School enrollment, primary, private (% of total primary)	Persistence to grade 5, female (% of cohort)	Persistence to grade 5, male (% of cohort)	Persistence to grade 5, total (% of cohort)	Persistence to last grade of primary, female (% of cohort)	Persistence to last grade of primary, male (% of cohort)	Persistence to last grade of primary, total (% of cohort)	Income
NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.789999962	1.79	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	1240329913	1211953954	1088194096	NaN	NaN	NaN	NaN	19310	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.897884027	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7	NaN	NaN	NaN	6	NaN	NaN	32.10315	28.74673	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
29.48612231	30.80078357	1241559645	487702447.7	149450333.7	19.26334555	NaN	1433075172	6092005979	5230357204	2054559377	NaN	NaN	1598201310	22519295539	460	NaN	NaN	121.6447765	1710	178214645.3	70005270.45	3.407313084	2.765078832	1144557126	-1214835000	-477204623.5	-288518045.3	NaN	NaN	NaN	301180916.3	118308186.5	30343485.46	-437914630.3	0.392814352	0.392823518	0.091235508	0.232261138	0.309223201	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.537	81.692	77.968	69.026	22.31783	15.40161	29.26774	6	NaN	NaN	NaN	4	910734	45.5752	41.75324	84.52118	76.48826	92.67112	70.83847	93.8525	82.27977	53.34708	49.30048	57.45264	19.90945	25.05796	22.469	5.22377	NaN	NaN	NaN	NaN	NaN	NaN	2
0.815572795	0.964317722	-199568819.6	-30166822770	NaN	-7.316255238	3084600000	3.19424E+11	2735932496	2788132389	4.21454E+11	3185348507	12.72709805	3.25785E+11	10916774577	890	1034.527518	13.19810055	105807.3159	3550	364728116.8	55132302137	13.08144901	13.37104664	NaN	60386936.4	9128089307	NaN	302288957.7	45693998848	23551410532	440000000	66510400000	51832283981	753475923.4	151.16	150.6333333	38.60610009	0.255398916	56.78409583	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
10.14539853	12.9216783	NaN	NaN	NaN	NaN	49162000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.672499895	3.6725	1.7677662	0.481352281	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.078	104.392	111.685	NaN	61.98533	61.50667	62.43592	6	90.02533	88.37484	89.1793	6	262653	48.14908	15.85782	95.73193	95.27415	96.16099	94.3856	94.296	94.33938	84.09042	84.43475	83.7677	NaN	NaN	NaN	NaN	97.16983	96.77137	96.96559	96.27191	96.31718	96.29353	3
0.917400096	1.562324702	51982221312	51982221312	53119422345	17.3883613	2.9553E+11	2.88528E+11	2.89538E+11	2.91544E+11	2.91544E+11	2.89181E+11	3.45582672	2.80969E+11	3.30645E+11	8010	8002.869728	2.254161144	7775.621556	9150	45041767558	45041767558	15.44939777	15.06673836	2.81124E+11	-7404518270	-7404518270	-7404518270	19418161152	19418161152	16073089819	464068202	464068202	464068202	405010229.2	1	0.9995	0.881743696	0.881743696	1.023421815	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.133	101.88	106.098	NaN	56.16481	56.84566	55.50647	6	102.4191	98.61157	100.48527	7	NaN	48.9743	19.92697	113.66252	113.15989	114.14915	114.58483	113.43131	113.99857	99.32899	NaN	NaN	NaN	NaN	NaN	20.6978	94.25755	95.11907	94.69126	91.9145	92.70093	92.31071	2
0	0.186004926	-278380560.2	-1.40443E+11	NaN	-14.70014648	1747300000	7.32966E+11	1825628018	1954126437	9.85857E+11	1803131968	4.390707331	7.56503E+11	5699851063	590	579.9528443	5.254781819	243318.8979	1830	-40570560.24	-20467847640	-2.076148168	-2.142366471	NaN	60400000	30471800000	NaN	175385523.9	88481996800	67422839964	177400000	89498300000	68914149235	-73756734.28	504.5	504.915	172.9618505	0.342838158	200.3157634	100.3275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7	NaN	NaN	NaN	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	0	242881477.2	655780000	NaN	39.17209322	612671000	NaN	573512198.6	598999977.6	1617299968	NaN	NaN	NaN	992305085.6	7730	NaN	NaN	NaN	13380	220133329.4	594359999.9	36.75013984	35.50325615	NaN	-21037036.67	-56800000	NaN	96259245.71	259899968	288322128	-1711111.081	-4620000	NaN	NaN	2.700000048	2.7	1.629841458	0.603644974	2.203663942	106.4816127	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	NaN	NaN	NaN	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
