Oil rents (% of GDP)	Total natural resources rents (% of GDP)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic savings (% of GDP)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI growth (annual %)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita growth (annual %)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross savings (% of GNI)	Gross savings (% of GDP)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Literacy rate, youth female (% of females ages 15-24)	Ratio of young literate females to males (% ages 15-24)	Literacy rate, youth male (% of males ages 15-24)	Literacy rate, youth total (% of people ages 15-24)	Literacy rate, adult female (% of females ages 15 and above)	Literacy rate, adult male (% of males ages 15 and above)	Literacy rate, adult total (% of people ages 15 and above)	Ratio of female to male primary enrollment (%)	Ratio of girls to boys in primary and secondary education (%)	Ratio of female to male secondary enrollment (%)	Ratio of female to male tertiary enrollment (%)	School enrollment, preprimary (% gross)	School enrollment, preprimary, female (% gross)	School enrollment, preprimary, male (% gross)	Primary school starting age (years)	Primary completion rate, female (% of relevant age group)	Primary completion rate, male (% of relevant age group)	Primary completion rate, total (% of relevant age group)	Primary education, duration (years)	Primary education, pupils	Primary education, pupils (% female)	Pupil-teacher ratio, primary	School enrollment, primary (% gross)	School enrollment, primary, female (% gross)	School enrollment, primary, male (% gross)	Gross intake rate in grade 1, female (% of relevant age group)	Gross intake rate in grade 1, male (% of relevant age group)	Gross intake rate in grade 1, total (% of relevant age group)	School enrollment, primary (% net)	School enrollment, primary, female (% net)	School enrollment, primary, male (% net)	Net intake rate in grade 1, female (% of official school-age population)	Net intake rate in grade 1, male (% of official school-age population)	Net intake rate in grade 1 (% of official school-age population)	School enrollment, primary, private (% of total primary)	Persistence to grade 5, female (% of cohort)	Persistence to grade 5, male (% of cohort)	Persistence to grade 5, total (% of cohort)	Persistence to last grade of primary, female (% of cohort)	Persistence to last grade of primary, male (% of cohort)	Persistence to last grade of primary, total (% of cohort)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.79	NaN	NaN	NaN	NaN	99.47475	100.2088904	99.26739	99.37086	98.09963	98.21084	98.15226	96.113	97.945	100.742	135.218	105.12621	102.90424	107.30208	6	89.36709	94.72362	92.05549	6	9944	48.6424	17.08591	112.19677	109.95681	114.40412	106.84524	102.0438	104.42152	94.5391	95.81723	93.27957	96.01707	90.00841	92.98396	75.01006	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.776	102.23	106.285	NaN	100.87977	100.17575	101.52122	6	NaN	NaN	NaN	6	4474	47.5637	10.33256	86.99203	86.43379	87.50466	87.7193	89.63134	88.71549	80.03111	80.01625	80.04476	NaN	NaN	NaN	2.01162	96.15261	92.71054	94.32993	NaN	NaN	NaN	3
NaN	4.041519595	-3905254141	-1.96174E+11	-37881975654	-27.47533894	NaN	4.33235E+11	12286617940	12578482323	6.31859E+11	NaN	19.72332542	3.83394E+11	33416936846	370	NaN	16.42692765	11465.71174	1000	NaN	NaN	NaN	NaN	NaN	-1635188163	-82140946582	NaN	NaN	NaN	13816785200	NaN	NaN	NaN	-0.000137329	50.23333	50.325	18.90834747	0.376410393	21.19467614	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.194	62.131	48.875	23.809	NaN	NaN	NaN	7	NaN	NaN	NaN	6	4945632	38.57131	42.83639	92.40685	73.7849	109.80831	83.39573	116.24062	100.36127	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
38.26943658	38.56439384	11109159506	8.8127E+11	4779611130	14.7156026	NaN	9001304451	71969698696	68669244657	5.44741E+12	NaN	31.79782063	4691684237	95248196267	3880	NaN	28.1244737	252.8512616	5130	3915711096	3.10626E+11	5.702277804	5.186895404	8186311607	-6823141271	-5.41268E+11	-814992844.3	NaN	NaN	NaN	-370307138.6	-29375798753	-44231484.61	3494627370	79.3282	79.32816667	57.19171373	0.720950604	104.413163	NaN	65.52809	81.06578198	80.83323	73.12231	57.60771	82.88152	69.95843	84.977	83.404	76.576	NaN	110.0068	103.6518	116.31139	6	40.51818	50.34417	45.43204	6	4046266	45.84251	NaN	121.48454	111.60039	131.33028	146.75928	171.75544	159.30012	86.25397	80.66937	91.81686	56.51428	66.83991	61.69476	1.93709	36.5802	52.57597	44.79809	26.86385	36.55027	31.87285	2
1.67231814	1.8903057	400457977.8	38034737859	NaN	3.304495036	NaN	6.7827E+11	12685597208	12009368923	1.14063E+12	5855359438	0.423446356	5.98863E+11	27320511767	3970	1833.970388	0.067199994	187571.1188	8560	1599113888	1.51881E+11	13.31555304	13.19555159	6.73748E+11	-109214202.9	-10372957487	-4521276220	1811639176	1.72066E+11	60566961101	1266000000	1.20242E+11	77575084635	72714864245	94.9781	94.97811982	41.74984174	0.439573352	55.5547572	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.247	99.938	100.424	NaN	55.51018	54.85189	56.11572	6	89.7601	88.83622	89.27898	5	236102	47.60612	20.17793	88.10401	87.75619	88.42244	76.47527	81.07509	78.87994	80.75759	80.91364	80.61472	NaN	NaN	NaN	4.87713	95.44256	95.06567	95.22871	95.44256	95.06567	95.22871	1
14.85070072	17.60863733	79347313363	2.91403E+11	NaN	29.35148393	NaN	9.17913E+11	2.91005E+11	2.73635E+11	1.00492E+12	NaN	-1.759447896	9.74746E+11	3.48345E+11	41940	NaN	-12.12590763	140477.2964	50200	NaN	NaN	NaN	NaN	NaN	3300000000	12119249654	NaN	2779305729	10207000000	9278000000	NaN	NaN	NaN	-45617044722	3.672499895	3.6725	2.884856246	0.785529293	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	5	304250	48.15678	15.60016	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.02646	NaN	NaN	NaN	NaN	NaN	NaN	3
3.673106905	6.162648577	80668680504	3.00906E+11	97426080466	26.26944583	NaN	3.97724E+11	3.03864E+11	2.97639E+11	1.11023E+12	3.85199E+11	-0.095343812	3.74261E+11	5.6547E+11	7580	9614.96191	-0.963587931	9341.937034	14110	71277917459	2.65877E+11	23.94780883	23.21137993	3.86299E+11	-9443197788	-35224459778	-11425193736	23541868848	87814491546	30995194360	2787469617	10397654862	10397654862	11019589702	3.730141057	3.710106831	1.963381275	0.526355772	1.715020474	NaN	99.35697	100.3820514	98.97882	99.16526	97.74451	97.70626	97.72598	98.549	104.369	112.456	151.176	74.05209	74.72343	73.40416	6	107.51852	104.46568	105.96696	6	4702112	48.78748	NaN	117.51843	116.64506	118.36269	114.55931	114.33417	114.44478	NaN	NaN	NaN	NaN	NaN	NaN	24.37615	NaN	NaN	NaN	NaN	NaN	NaN	2
0	1.204029192	617449350.4	2.24307E+11	NaN	7.139780962	NaN	1.61687E+12	9424595878	8814606795	3.20217E+12	4093029156	-15.99318956	1.71723E+12	16598078962	3050	1326.760784	-16.15363413	556641.7595	5380	1597957546	5.80506E+11	18.12851762	18.47773726	1.67585E+12	166591490.4	60519356618	58985727697	915420336.9	3.32554E+11	1.73259E+11	813927281.5	2.95684E+11	1.54603E+11	-68716646336	363.28	363.2832856	192.9241549	0.531061867	216.1451962	124.6383333	99.82857	100.1246586	99.70428	99.76613	99.39368	99.70065	99.53128	103.226	101.831	101.556	128.266	31.74654	34.24819	29.6086	7	NaN	NaN	NaN	3	114528	46.8296	NaN	104.13056	105.91662	102.60666	92.74288	89.01436	90.72566	NaN	NaN	NaN	NaN	NaN	NaN	1.76114	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	0	3408968.889	9204216	NaN	0.280738458	NaN	NaN	1185234230	1163467871	3141363251	NaN	NaN	NaN	1525501416	13500	NaN	NaN	NaN	17370	-20760464.81	-56053255	-1.784360818	-1.709684387	NaN	-50818518.52	-137210000	NaN	161674074.1	436520000	400563606.4	26726880	72162576	NaN	NaN	2.7	2.7	2.059233258	0.762678984	2.035693398	87.39093841	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.775	97.254	100.38	220.901	NaN	NaN	NaN	5	92.77846	94.79554	93.78079	7	11276	48.33274	16.22446	100.75954	98.03922	103.4446	92.80105	88.13131	90.42416	89.1788	87.7496	90.58949	58.50785	57.44949	57.96915	52.79354	NaN	NaN	NaN	NaN	NaN	NaN	2
