Oil rents (% of GDP)	Total natural resources rents (% of GDP)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic savings (% of GDP)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI growth (annual %)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita growth (annual %)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross savings (% of GNI)	Gross savings (% of GDP)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Literacy rate, youth female (% of females ages 15-24)	Ratio of young literate females to males (% ages 15-24)	Literacy rate, youth male (% of males ages 15-24)	Literacy rate, youth total (% of people ages 15-24)	Literacy rate, adult female (% of females ages 15 and above)	Literacy rate, adult male (% of males ages 15 and above)	Literacy rate, adult total (% of people ages 15 and above)	Ratio of female to male primary enrollment (%)	Ratio of girls to boys in primary and secondary education (%)	Ratio of female to male secondary enrollment (%)	Ratio of female to male tertiary enrollment (%)	School enrollment, preprimary (% gross)	School enrollment, preprimary, female (% gross)	School enrollment, preprimary, male (% gross)	Primary school starting age (years)	Primary completion rate, female (% of relevant age group)	Primary completion rate, male (% of relevant age group)	Primary completion rate, total (% of relevant age group)	Primary education, duration (years)	Primary education, pupils	Primary education, pupils (% female)	Pupil-teacher ratio, primary	School enrollment, primary (% gross)	School enrollment, primary, female (% gross)	School enrollment, primary, male (% gross)	Gross intake rate in grade 1, female (% of relevant age group)	Gross intake rate in grade 1, male (% of relevant age group)	Gross intake rate in grade 1, total (% of relevant age group)	School enrollment, primary (% net)	School enrollment, primary, female (% net)	School enrollment, primary, male (% net)	Net intake rate in grade 1, female (% of official school-age population)	Net intake rate in grade 1, male (% of official school-age population)	Net intake rate in grade 1 (% of official school-age population)	School enrollment, primary, private (% of total primary)	Persistence to grade 5, female (% of cohort)	Persistence to grade 5, male (% of cohort)	Persistence to grade 5, total (% of cohort)	Persistence to last grade of primary, female (% of cohort)	Persistence to last grade of primary, male (% of cohort)	Persistence to last grade of primary, total (% of cohort)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	465573731	388983013.9	215833213	NaN	NaN	NaN	NaN	11870	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.554865393	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	9.397282625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3551514996	1.758E+11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72727272.73	3600000000	NaN	105050505.1	5200000000	NaN	NaN	NaN	NaN	NaN	49.5	478.6240235	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.405	25.034	26.853	NaN	0.27111	0.24766	0.29307	7	12.38975	48.30713	31.04165	6	1024741	18.47081	NaN	45.67757	17.52551	71.81163	22.33872	92.21919	58.5189	NaN	NaN	NaN	NaN	NaN	NaN	0	51.51797	53.63329	53.24388	46.44293	44.13801	44.56233	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.9918E-08	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.60617	38.40853	56.83551	6	NaN	NaN	48.98262	4	1300673	NaN	NaN	142.96865	NaN	NaN	NaN	NaN	150.75519	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	28.36522	2
NaN	NaN	NaN	5880900864	NaN	36.58869463	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.568753854	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.767	94.854	92.536	111.063	46.36834	NaN	NaN	6	NaN	NaN	NaN	4	269016	47.76147	NaN	107.38476	106.69291	108.02521	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	1
35.55993773	37.43485659	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.671000004	3.670999999	2.645377329	0.720614908	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.084	96.269	89.969	202.749	36.55866	34.80971	38.18896	6	71.81576	73.02772	72.44833	6	88617	47.78203	16.33794	88.18577	87.30335	89.009	66.58819	66.11532	66.34338	72.94032	74.13455	71.82619	NaN	NaN	NaN	17.05316	67.10561	70.54384	68.87953	63.25385	65.88581	64.61178	3
7.732514394	9.228606182	17497893196	1662.299805	43258505422	22.24020775	2.0134E+11	1.96574E+11	80146672084	76842107526	7300	1.9537E+11	-7.090390826	1.89822E+11	1.36332E+11	2810	6840.312412	-8.490858324	6646.076026	4770	15641158356	1485.91	20.35493151	19.88025687	1.96574E+11	-1834734840	-174.2998047	-174.2998047	-522.0116031	-4.95911E-05	12763599872	NaN	NaN	NaN	2168498382	9.5E-08	4.40269E-08	5.35456E-08	0.563638123	4.53212E-08	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.416	103.167	115.567	112.983	41.93603	42.92105	40.97839	6	NaN	NaN	NaN	7	4054374	49.18086	20.23262	107.01064	106.69318	107.31966	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.00061	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.55919	NaN	NaN	7	NaN	NaN	NaN	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	139299968	139299968	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	0	24374067.72	65809984	NaN	19.5833915	273537000	NaN	126367004.9	122462954.9	330649984	NaN	NaN	NaN	275336180.3	1810	NaN	NaN	NaN	3950	32774067.75	88489984.5	26.76243423	26.33238765	NaN	-1999999.965	-5400000	NaN	17285184.88	46670000	115158081.6	10399999.82	28080000	NaN	NaN	2.700000048	2.7	1.200895515	0.444776109	NaN	132.039733	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	NaN	NaN	NaN	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
2.512456845	4.752213963	46989434576	40472000000	NaN	26.32051299	2.2462E+11	4.78831E+11	1.76511E+11	1.75745E+11	1.51369E+11	2.16543E+11	3.628711726	4.95034E+11	1.49221E+11	11820	14506.80656	1.997255489	33163.67945	10000	43831824374	37752350333	24.94060893	24.55181921	NaN	-2783002438	-2397000000	NaN	17252525104	14859599872	38758000000	-512016718.9	-441000000	NaN	-23606545006	0.8613	0.870214582	1.014396113	1.177750044	1.033563756	115.2751273	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.668	NaN	NaN	85.168	64.08103	63.68963	64.45557	6	NaN	NaN	NaN	6	1711037	48.5754	18.72319	108.90681	108.16062	109.62116	NaN	NaN	NaN	99.46541	99.35778	99.56844	NaN	NaN	NaN	20.37928	NaN	NaN	NaN	NaN	NaN	NaN	3
0.439531033	1.11190581	16177850354	18724244000	30027083918	22.94723544	1.2065E+11	1.3959E+11	82987954812	69592646449	80546529000	1.16599E+11	-0.361704301	1.36993E+11	85854915685	10960	15405.35679	-0.615476401	18099.85206	11340	15190206638	17581145162	21.82731569	21.54632664	1.37804E+11	-907568688.4	-1050420000	-1786569384	7862418351	9099963000	16332828379	-95767236.91	-110841000	-1786569384	809139446.2	1.1574	15.92683333	0.938170265	0.810584297	1.027991841	91.87326561	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.21	92.002	89.09	73.759	62.63701	62.91722	62.3694	6	NaN	NaN	NaN	4	400397	48.72015	14.54667	98.19886	97.80106	98.5798	NaN	NaN	NaN	86.80903	87.27464	86.36313	NaN	NaN	NaN	3.36541	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.97	74.97	20.45496	18.32756	22.5077	7	NaN	NaN	NaN	3	473298	NaN	NaN	115.30018	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	3.695090016	39845555.56	3586100000	NaN	4.111830413	NaN	NaN	1074923411	966146666.7	86953200000	NaN	NaN	NaN	1457448243	250	NaN	NaN	NaN	340	NaN	NaN	NaN	NaN	NaN	-2900000	-261000000	NaN	50202222.22	4518200000	1.01465E+11	NaN	NaN	NaN	NaN	90	90	59.66126097	0.6629029	89.02770909	221.4143451	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.938	62.862	46.693	32.011	NaN	NaN	NaN	7	8.26807	14.10205	11.18032	6	175856	39.43681	36.59854	26.40691	20.79957	32.02964	21.30721	32.30698	26.80175	19.6361	15.8573	23.42527	NaN	NaN	NaN	4.28874	47.6708	47.8906	47.80314	35.00599	39.32626	37.6073	0
0	0.003122108	19548236886	17992197230	31091560939	18.89535856	1.4811E+11	1.7888E+11	1.27734E+11	1.0298E+11	94782500196	1.51949E+11	-0.193756544	1.83088E+11	1.09733E+11	12960	15412.2669	-0.191124464	18570.68633	11130	NaN	NaN	NaN	NaN	1.78035E+11	-475548245.4	-437694605	-845347506	9776100007	8997922446	15244874276	-730703289.3	-672539307.5	-845347506	-5024959363	0.9204	37.12925	0.863752195	0.938453058	0.97450232	104.6882943	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.491	101.302	103.181	82.978	100.57866	101.20643	99.98212	6	74.87858	71.30108	73.04864	6	842117	48.67376	18.13735	101.22645	100.96211	101.47841	94.81738	95.67953	95.2592	94.92532	95.30696	94.56155	NaN	NaN	NaN	53.00202	89.25118	84.41114	86.75989	86.38755	81.20928	83.72217	3
4.044117379	7.667304615	-159475107.3	-43334172672	-70409461760	-12.35162013	1111800000	3.89047E+11	1561820851	1287927056	3.49968E+11	1189034849	9.919448314	4.12878E+11	2345237639	420	320.6090716	7.012003439	111327.5412	630	-41982401.08	-11407878306	-3.259687796	-3.251608848	3.88E+11	-3199983.855	-869531648	-1047780032	120339421.5	32699832320	38582001664	NaN	NaN	NaN	-24900543673	271.730011	271.7314526	149.2251477	0.549166973	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.414	NaN	NaN	NaN	1.52445	NaN	NaN	5	18.40978	45.89973	31.87652	6	379926	32.0444	47.52639	61.35677	38.59713	84.98863	48.0442	106.92283	77.01907	NaN	NaN	NaN	NaN	NaN	NaN	3.39408	NaN	NaN	NaN	NaN	NaN	NaN	0
0	2.591633883	1658527685	27034000000	-29909000000	8.392107681	21182000000	9.12513E+11	20876647988	20104847567	3.27709E+11	21611430674	5.464707333	9.39336E+11	30090088662	250	260.7443029	2.590012187	11333.18825	360	2935959577	47856138860	14.60324216	14.85588039	9.28491E+11	341901856.5	5573000000	15978000000	517852785	8441000000	24830000000	690306780.8	11252000000	32261000000	-11084630513	16.29999924	17.98669167	10.89092836	0.668155145	NaN	NaN	27.15100912	0.612030831	44.36215914	35.65324724	17.9716294	39.73230099	29.22723268	70.036	57.38	24.138	17.118	NaN	NaN	NaN	5	22.11509	35.17463	28.7831	5	8285807	40.27355	55.27225	70.23152	57.6626	82.33275	97.20402	130.33724	114.05729	68.4532	55.67064	80.76013	NaN	NaN	NaN	11.26736	20.14821	24.08537	22.4367	20.14821	24.08537	22.4367	0
0.355174085	1.137283873	7341312002	10182399.49	NaN	36.60363559	13118000000	48219300709	NaN	19856670567	27541201.38	11829348232	5.977121622	27916352356	27915535962	NaN	1330.468178	5.624520794	3139.802609	3140	7231745301	10030430.48	36.41972745	36.05733819	47936917316	-199566701.5	-276799.008	-282383393.1	487887562.5	676700.032	3062105332	89600000	124275.1968	207817190.3	19840075675	0.001387	NaN	0.00098659	0.711312532	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.574	99.319	99.148	135.054	77.96724	77.66534	78.25346	7	NaN	NaN	100.39272	4	523156	48.49586	NaN	100.78892	100.56803	100.99781	NaN	NaN	102.86532	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	90.94013	2
69.04652193	78.30133856	1828724148	687600256	856194752	52.73412372	NaN	1527394669	NaN	3427925564	1288899968	NaN	-2.294241755	1378154376	3698287968	NaN	NaN	-6.001332788	3703.979252	9940	1876596317	705600191	54.74437183	54.11459266	1511294769	-39893618.39	-15000000	-16099900	133510642.9	50200000	45000000	NaN	NaN	NaN	131194732.6	0.375999987	0.375999999	0.348512603	0.926895254	0.569681289	181.3196887	82.07742274	0.915119549	89.69038285	86.29309	58.59109239	76.51837339	69.75351409	88.764	85.137	80.712	91.892	13.96063	13.54063	14.36205	6	NaN	NaN	NaN	6	48451	46.31277	18.80132	107.9688	101.45589	114.29827	NaN	NaN	NaN	82.75432	79.17439	86.23341	NaN	NaN	NaN	8.86875	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.03322	NaN	NaN	7	NaN	NaN	98.10531	5	747700	NaN	NaN	103.53618	NaN	NaN	NaN	NaN	119.69949	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	79.78298	NaN	NaN	79.78298	2
NaN	1.287448935	7900000	15800000	23990350	4.09538621	289231000	585789697.9	210026014.9	191000000	382000000	290009932.5	1.307328619	580019864.9	255545726.1	1400	1934.781799	-1.323703693	3869.563598	1700	NaN	NaN	NaN	NaN	580019866.9	-1900000	-3800000	-5769831	22800000	45600000	37291536	NaN	NaN	NaN	1.948400438	2	2	1.494840105	0.747420052	1.693330569	111.7489709	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.88118	NaN	NaN	6	NaN	NaN	NaN	6	27932	NaN	NaN	106.61476	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	777336485.8	794499968	794499968	NaN	NaN	NaN	NaN	14290	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55399936	55399936	122700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	0.999999999	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.066	NaN	NaN	105.921	129.64763	133.57843	125.78313	5	NaN	NaN	NaN	7	5934	48.61813	19.01923	97.72727	95.75174	99.6731	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.59892	NaN	NaN	NaN	NaN	NaN	NaN	3
4.596377894	11.23048597	964062703.1	23638.81748	1942564086	16.36332423	6096000000	15342758954	5877342950	6298236709	154432.7641	6138644824	7.117522117	16362786790	11323147955	1070	1122.02829	4.79983141	2990.808265	2070	1407347797	34508.16799	22.34510804	23.88733455	16402254956	406630031	9970.568359	1059496002	608937147.9	14931.13887	695460220.9	NaN	NaN	NaN	39468166.28	0.00002452	0.00002452	1.36387E-05	0.556226655	2.14763E-05	245.3583333	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.343	NaN	NaN	NaN	31.76075	NaN	NaN	6	NaN	NaN	NaN	6	889615	46.34117	NaN	99.66436	92.36101	106.96932	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
0.957571623	3.025479474	59841600662	2.025452673	NaN	22.70502102	4.1633E+11	7.61671E+11	2.58617E+11	2.52659E+11	8.551726341	3.94273E+11	-5.251214406	7.21323E+11	4.35266E+11	2080	3164.60463	-7.438827817	5789.644171	3490	49125583602	1.662748716	19.44342755	18.639164	NaN	-10902032028	-0.368999988	NaN	26987878439	0.913456023	NaN	NaN	NaN	NaN	8884997395	3.38469E-11	4.03001E-11	1.96471E-11	0.580469943	3.03827E-11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.09665	16.03731	16.15555	7	NaN	NaN	73.13	4	15984805	NaN	NaN	134.46266	NaN	NaN	NaN	NaN	161.24145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.27285	2
0.731320073	0.816360014	173072119	348099968	NaN	18.27680123	NaN	NaN	914127634.3	946949724.9	1904600064	NaN	NaN	NaN	NaN	3660	NaN	NaN	NaN	NaN	190872119	383901109.5	20.15652088	20.15652088	NaN	0	0	0	98642664.65	198400000	91500000	NaN	NaN	NaN	NaN	2.011300087	2	NaN	NaN	1.370427529	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.579	101.002	101.431	117.484	41.47524	41.71805	41.23668	5	NaN	NaN	NaN	6	31147	49.75439	NaN	100.80914	101.10256	100.52026	NaN	NaN	NaN	97.17772	98.29071	96.08196	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
44.44330366	67.19902484	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.1127	2.112691666	1.444292777	0.683624167	1.546973838	NaN	93.23891502	0.991225275	94.06430338	93.68100583	68.9825841	85.17775274	77.83421219	97.15	100.663	107.534	214.416	39.50497	39.83402	39.19581	6	100.38986	95.89104	98.07966	6	31677	47.72864	17.59833	107.64238	106.03872	109.14964	94.83146	95.30154	95.07425	77.81025	78.37004	77.28411	NaN	NaN	NaN	29.76923	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	43.00109172	-10883743.44	-94253218.18	NaN	-7.930353339	NaN	NaN	NaN	116244759.4	1006679616	NaN	NaN	NaN	183805527.7	NaN	NaN	NaN	NaN	420	NaN	NaN	NaN	NaN	NaN	-31143187.07	-269700000	NaN	2257505.774	19550000	123322795.6	NaN	NaN	NaN	NaN	8.66	8.658522817	5.47687346	0.632433425	6.079941429	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	6	34481	NaN	NaN	50.57126	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
0	1.245673401	231660689.5	193900000	732943884.5	21.5804118	1125100000	3535909843	1248679510	1110991620	929900000	1299529751	17.5163425	3995493830	2015638191	1210	1258.150441	13.34332448	3868.270289	1950	309690081.2	259210601.8	27.87510505	28.84926008	3718891103	37514933.73	31400000	182981259.3	143010750.6	119700000	464876037.7	39699999.41	33228900	129029413.8	-337560811.2	0.837000012	0.836738332	0.461342717	0.551186034	0.784338272	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	117.961	118.62	124.702	51.605	NaN	NaN	NaN	7	90.83467	65.32097	78.05279	7	178107	53.98833	31.64659	91.0982	98.62661	83.60965	98.28029	90.93053	94.59295	77.02482	83.47932	70.6045	NaN	NaN	NaN	4.37321	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	5.877897378	-6509567.013	-1768844716	NaN	-0.936888101	NaN	NaN	800162271.2	698108608.8	1.89697E+11	NaN	NaN	NaN	1122183215	340	NaN	NaN	NaN	480	56541900.07	15364131128	8.099298499	8.137781406	NaN	3301298.867	897061977.3	NaN	40849252.95	11099967952	19664781425	NaN	NaN	NaN	NaN	271.730011	271.7314526	169.0428599	0.622098602	300.2845875	190.6775777	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.335	53.399	35.299	8.879	4.75704	NaN	NaN	6	18.3013	42.52211	30.32036	6	246174	36.74962	59.6063	69.48081	50.73067	88.48189	53.18709	83.773	68.39893	55.39098	41.28582	69.6849	NaN	NaN	NaN	0	33.65624	43.09536	39.40596	28.9982	42.58542	37.27469	0
4.227846987	8.300118051	76782050213	92054000000	1.26542E+11	25.53714446	4.2822E+11	7.02581E+11	3.00572E+11	2.90546E+11	3.48335E+11	4.11891E+11	2.8503398	6.89002E+11	2.96763E+11	12070	16541.81653	1.582265329	27670.7442	11920	66634235308	79887784711	22.93418253	22.16205595	6.78586E+11	-10122612395	-12136000000	-23994770172	18310951706	21953000000	NaN	-33363916.92	-40000000	-23994770172	-10126527812	1.1989	1.198908333	1.173780347	0.97904775	1.172580593	107.0616667	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.221	101.195	102.157	NaN	55.41009	55.5496	55.27786	6	NaN	NaN	NaN	6	2184919	48.72231	NaN	99.16908	99.2816	99.06241	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	0.097737815	28694279645	56361304078	69893851338	28.52066587	1.7411E+11	3.00687E+11	NaN	1.05827E+11	2.07865E+11	1.92416E+11	2.480215602	3.34451E+11	1.03095E+11	NaN	30282.33559	1.921113024	52635.70581	16220	32909622411	64641080340	31.09756597	32.71050384	3.17223E+11	5218274348	10249734474	16536607711	3675408437	7219237251	13756014791	NaN	NaN	16536607711	-18140316316	1.9642	1.964241666	2.01625523	1.026502001	2.217998498	89.47675436	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.985	94.245	89.852	43.07	77.01047	76.95511	77.06277	7	52.8666	51.1671	51.99823	6	450942	48.99566	NaN	82.31107	82.72472	81.91758	90.60523	89.02682	89.794	77.15017	77.7341	76.59472	NaN	NaN	NaN	2.18121	NaN	NaN	NaN	NaN	NaN	NaN	3
