Oil rents (% of GDP)	Total natural resources rents (% of GDP)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic savings (% of GDP)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI growth (annual %)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita growth (annual %)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross savings (% of GNI)	Gross savings (% of GDP)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Literacy rate, youth female (% of females ages 15-24)	Ratio of young literate females to males (% ages 15-24)	Literacy rate, youth male (% of males ages 15-24)	Literacy rate, youth total (% of people ages 15-24)	Literacy rate, adult female (% of females ages 15 and above)	Literacy rate, adult male (% of males ages 15 and above)	Literacy rate, adult total (% of people ages 15 and above)	Ratio of female to male primary enrollment (%)	Ratio of girls to boys in primary and secondary education (%)	Ratio of female to male secondary enrollment (%)	Ratio of female to male tertiary enrollment (%)	School enrollment, preprimary (% gross)	School enrollment, preprimary, female (% gross)	School enrollment, preprimary, male (% gross)	Primary school starting age (years)	Primary completion rate, female (% of relevant age group)	Primary completion rate, male (% of relevant age group)	Primary completion rate, total (% of relevant age group)	Primary education, duration (years)	Primary education, pupils	Primary education, pupils (% female)	Pupil-teacher ratio, primary	School enrollment, primary (% gross)	School enrollment, primary, female (% gross)	School enrollment, primary, male (% gross)	Gross intake rate in grade 1, female (% of relevant age group)	Gross intake rate in grade 1, male (% of relevant age group)	Gross intake rate in grade 1, total (% of relevant age group)	School enrollment, primary (% net)	School enrollment, primary, female (% net)	School enrollment, primary, male (% net)	Net intake rate in grade 1, female (% of official school-age population)	Net intake rate in grade 1, male (% of official school-age population)	Net intake rate in grade 1 (% of official school-age population)	School enrollment, primary, private (% of total primary)	Persistence to grade 5, female (% of cohort)	Persistence to grade 5, male (% of cohort)	Persistence to grade 5, total (% of cohort)	Persistence to last grade of primary, female (% of cohort)	Persistence to last grade of primary, male (% of cohort)	Persistence to last grade of primary, total (% of cohort)	Income
3.220509755	6.147885264	40865738162	36677000000	NaN	27.0232236	2.1694E+11	4.61413E+11	1.59252E+11	1.48549E+11	1.33323E+11	2.08961E+11	2.834511313	4.777E+11	1.32264E+11	10840	14222.74206	1.588626272	32514.28609	9000	37765675507	33894693768	25.42299061	24.97324995	NaN	-2675208914	-2401000000	NaN	14146740840	12696699904	37775000000	-377715877.4	-339000000	NaN	-24467171656	0.8975	0.878244332	1.008006892	1.123127456	1.029077222	106.2417187	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.908	NaN	NaN	85.695	64.60619	64.12381	65.06827	6	NaN	NaN	NaN	6	1718352	48.62898	NaN	110.2391	109.62089	110.83078	NaN	NaN	NaN	99.9537	NaN	NaN	NaN	NaN	NaN	19.71697	NaN	NaN	NaN	NaN	NaN	NaN	3
0.450862013	1.144695934	19777252712	18594573000	31710984235	24.27625908	1.215E+11	1.40476E+11	84925311528	80596542225	75776869000	1.17022E+11	1.72150606	1.3749E+11	78784994485	11250	15500.76032	1.721398268	18211.94227	10440	18840035624	17713401493	23.37573685	23.1258402	1.3899E+11	-870922144.2	-818841000	-1485773361	8964267177	8428204000	16347856871	-120089342.7	-112908000	-1485773361	1494462072	0.9402	12.938	0.961818548	1.022993563	1.043017558	95.11662597	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.209	NaN	NaN	72.039	61.65555	61.72394	61.59018	6	NaN	NaN	NaN	4	420935	48.73532	15.96325	98.14361	97.7458	98.52481	NaN	NaN	NaN	85.20787	85.843	84.59926	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7	NaN	NaN	NaN	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	4.093869062	-5490000	-494100000	NaN	-0.596916475	NaN	NaN	896643348.2	921813333.3	82963200000	NaN	NaN	NaN	1194320070	220	NaN	NaN	NaN	290	NaN	NaN	NaN	NaN	NaN	2086666.667	187800000	NaN	69115555.56	6220400000	98956577695	NaN	NaN	NaN	NaN	90	90	69.464796	0.771831067	87.55788012	183.7115309	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.585	62.735	47.834	24.168	NaN	NaN	NaN	7	8.2338	13.79056	11.00581	6	159729	39.32911	34.55094	24.3793	19.14094	29.63705	20.458	30.6589	25.55143	17.98276	14.51567	21.46269	NaN	NaN	NaN	NaN	46.21238	46.61424	46.45314	36.07541	40.24439	38.57312	0
0	0.00283783	27437087346	19889144617	37433223028	21.89964555	1.5143E+11	1.82292E+11	1.35341E+11	1.2461E+11	90329507366	1.52244E+11	4.182805514	1.83443E+11	1.0053E+11	13730	15441.77992	4.068047679	18606.24742	10200	NaN	NaN	NaN	NaN	1.81297E+11	-675920120.1	-489974495.1	-994952189.7	11575423439	8391024451	15297508455	-733815637.4	-531942955.6	-994952189.7	-2127540085	0.7249	29.24166667	0.898528949	1.239521243	0.987230254	112.7640603	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.4	100.985	102.662	77.809	98.78242	99.06206	98.51677	6	68.98903	65.44195	67.1751	6	861746	48.66167	19.49122	101.85352	101.53953	102.15294	94.4916	97.11101	95.83389	96.09238	96.30444	95.89015	NaN	NaN	NaN	NaN	83.56597	79.22765	81.31322	79.80359	73.34933	76.4521	3
0	3.545812348	-89211150.1	-18850316288	-53188530176	-6.349024507	1051400000	3.67887E+11	1433281591	1402216207	2.96288E+11	1081732912	6.423342946	3.75618E+11	1950957913	400	299.6010366	3.662644597	104032.7605	540	58642072.93	12391070188	4.182099211	4.173468874	3.67044E+11	-2899650.048	-612696064	-843414208	105348333.4	22260103168	28226000896	NaN	NaN	NaN	-8585779192	211.3000031	211.2795554	151.8681089	0.718732166	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.881	NaN	NaN	NaN	0	0	0	5	19.79996	42.15626	30.76523	6	357348	33.63584	54.58195	59.30172	39.1839	80.16137	42.768	87.81576	64.94047	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.23623	40.20774	38.87957	36.23623	37.37335	36.99397	0
0	2.775227551	371482057.7	5757971895	NaN	2.050727764	20471000000	8.81861E+11	17955291508	17608671752	2.72934E+11	20491623426	1.105853565	8.90663E+11	25325489455	220	254.1614893	-1.755461941	11047.06785	310	986085338.4	15284322745	5.599998411	5.443580758	NaN	18868094.41	292455463.3	NaN	453548387.1	7030000000	23398000000	802199968	12434099504	37780416662	-7908096860	15.5	15.45405833	10.77706366	0.69529443	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.989	53.482	33.202	17.08	NaN	NaN	NaN	5	NaN	NaN	NaN	5	8240169	36.95299	53.55663	71.3841	53.82705	88.2568	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.63627	NaN	NaN	NaN	NaN	NaN	NaN	0
0.348098629	1.323336949	7818648875	10062600.64	NaN	39.0159374	12895000000	53168706846	NaN	19722533605	25382899.58	11162171657	NaN	26341866932	24186794549	NaN	1259.620557	NaN	2972.607673	2730	7559554073	9729145.645	38.32952816	37.72302519	52740627935	-317094802.4	-408100.992	-428078911.6	263636375.7	339300	1088256056	58000000	74645.99657	130176192.1	26115149830	0.001287	NaN	0.001049453	0.815425689	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.123	98.44	97.98	140.933	77.86934	77.85682	77.88119	7	NaN	NaN	103.72105	4	521279	48.41553	NaN	101.52953	101.07005	101.9646	NaN	NaN	95.99798	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	100	2
76.60084468	85.5045846	1689838379	636900064	898021888	54.99525789	NaN	1551522086	NaN	2949058289	1111500032	NaN	NaN	1410515000	3467434519	NaN	NaN	NaN	3940.45933	9690	1653996676	623391326.5	56.08558781	53.82880094	1492222158	-123640227	-46600000	-59299928	106924917.3	40300000	32500000	NaN	NaN	NaN	76922149.95	0.376899987	0.377000235	0.320554008	0.850501508	0.564416213	163.8843981	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.916	84.803	84.658	100.552	11.39181	11.03569	11.72952	6	NaN	NaN	NaN	6	48672	45.30531	19.63372	110.04793	101.5707	118.22098	NaN	NaN	NaN	83.11929	78.79318	87.29017	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105.191	NaN	74.01179	NaN	NaN	7	NaN	NaN	98.21577	5	733100	NaN	NaN	102.16097	NaN	NaN	NaN	NaN	111.66451	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.72457	NaN	NaN	86.72457	2
NaN	1.358372485	21250000	42500000	-272574752	10.9114249	285546000	578325643.4	205937844	192800000	385600000	286267475.8	NaN	572534951.6	230632333.1	1410	1960.736136	NaN	3921.472271	1580	NaN	NaN	NaN	NaN	572534963.4	-1950000	-3900000	-5790680	24550000	49100000	40764100	NaN	NaN	NaN	11.42942721	2	2	1.671925158	0.835962579	1.679492226	111.2323128	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	6	28041	NaN	NaN	109.23646	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	699065834.6	654000000	654000000	NaN	NaN	NaN	NaN	12950	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40700032	40700032	76400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	0.999999999	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.466	97.702	100.271	91.293	131.6763	131.23543	132.11009	5	NaN	NaN	NaN	7	5986	48.47979	22.84733	98.13115	95.83884	100.39063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
7.245391129	17.65131115	856661351.5	21005.33634	2189746040	18.8796396	6098100000	15348104292	4871857638	4541700562	111362.4978	5730756932	-3.465899025	15275546397	9666784434	910	1070.639403	-5.612494359	2853.829272	1810	920374070.4	22567.57221	20.26496591	20.28378041	15362422345	4212718.92	103.2958679	14318053.46	493281829.9	12095.27047	624793174.7	NaN	NaN	NaN	86875948.65	0.00002452	0.00002452	1.15201E-05	0.469825369	1.79301E-05	193.2816667	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89.082	NaN	NaN	NaN	27.51163	27.32894	27.69259	6	NaN	NaN	NaN	6	856933	47.16378	NaN	98.66771	92.97599	104.37105	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
0.974310062	3.275191989	49574605379	0.949814737	NaN	21.09336878	4.3754E+11	8.00471E+11	2.65943E+11	2.273E+11	4.354907036	4.16125E+11	8.458134745	7.613E+11	4.05324E+11	2190	3418.933183	5.94879092	6254.938258	3330	41993909619	0.804573913	18.47511109	17.86787843	NaN	-7724708205	-0.148000002	NaN	22699523956	0.434906989	NaN	NaN	NaN	NaN	13092821136	1.91593E-11	2.28123E-11	1.07443E-11	0.560785231	1.48964E-11	NaN	85.23654976	1.032459914	82.55676427	83.91426755	72.85314781	76.37736467	74.58672844	NaN	NaN	NaN	93.891	14.26475	14.14064	14.38832	7	NaN	NaN	72.25502	4	16089731	NaN	NaN	137.14658	NaN	NaN	NaN	NaN	166.1124	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.78862	2
1.243026956	1.384293748	194501060.5	391200000	NaN	22.60487776	NaN	NaN	817274584.1	836871638.8	1683200000	NaN	NaN	NaN	NaN	3280	NaN	NaN	NaN	NaN	192334246.1	386841885.9	22.98252649	22.35305097	NaN	-23566814.47	-47399936	2500000	96803058.51	194700000	105300000	NaN	NaN	NaN	NaN	2.011300087	2	NaN	NaN	1.319565856	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.34	107.696	117.048	NaN	36.6063	37.10157	36.12544	5	NaN	NaN	NaN	6	31299	49.65334	NaN	103.97303	103.62739	104.31617	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
58.1143167	78.81150252	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.1412	2.141208333	1.448939573	0.676695112	1.563678291	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.256	99.382	105.193	116.563	39.65507	39.32978	39.96128	6	99.05263	101.40916	100.25727	6	30513	47.68459	18.26032	110.14331	107.98575	112.18638	94.43363	97.69231	96.11247	83.41335	83.27891	83.54066	NaN	NaN	NaN	28.50588	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105593754.6	829966911.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-25445292.62	-200000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.86	7.862944701	NaN	NaN	6.10108991	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.584	NaN	NaN	NaN	6	NaN	NaN	NaN	6	29899	NaN	NaN	45.63131	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
0	2.679541627	283011579.4	219900000	854254503.6	26.66909223	1095000000	3441134935	997780733.3	1014350051	788150000	1105828962	7.207209676	3399947399	1560608232	1000	1110.034884	3.265596435	3412.878797	1570	291103779.2	226187639.3	28.69855222	27.43164627	3334795250	-46846846.24	-36400000	-106339684.3	143243241.4	111300000	489239408.7	54099999.3	42035700	174862520.3	-110394623	0.77700001	0.777224999	0.505027453	0.649970973	0.743160369	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	120.699	120.562	120.223	52.697	NaN	NaN	NaN	6	NaN	NaN	68.07039	7	171914	54.55809	32.33898	87.79768	96.05608	79.58294	NaN	NaN	101.88041	72.67309	79.12621	66.25409	NaN	NaN	NaN	4.70584	NaN	NaN	67.99002	NaN	NaN	52.55009	2
NaN	5.673082674	-70555782.6	-14906955682	NaN	-8.852112043	NaN	NaN	784543940.3	799615595	1.68942E+11	NaN	NaN	NaN	1040526590	350	NaN	NaN	NaN	460	12798243.39	2704000155	1.600549498	1.605700912	NaN	2565328.916	542000145.8	NaN	46857465.22	9899998720	21850684661	NaN	NaN	NaN	NaN	211.279007	211.2795554	162.3620102	0.768472043	331.3710031	176.6876943	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.29	54.439	34.255	12.541	NaN	NaN	NaN	6	NaN	NaN	NaN	6	243419	37.12898	60.70299	70.50065	52.0128	89.23147	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
