Oil rents (% of GDP)	Total natural resources rents (% of GDP)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic savings (% of GDP)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI growth (annual %)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita growth (annual %)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross savings (% of GNI)	Gross savings (% of GDP)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Literacy rate, youth female (% of females ages 15-24)	Ratio of young literate females to males (% ages 15-24)	Literacy rate, youth male (% of males ages 15-24)	Literacy rate, youth total (% of people ages 15-24)	Literacy rate, adult female (% of females ages 15 and above)	Literacy rate, adult male (% of males ages 15 and above)	Literacy rate, adult total (% of people ages 15 and above)	Ratio of female to male primary enrollment (%)	Ratio of girls to boys in primary and secondary education (%)	Ratio of female to male secondary enrollment (%)	Ratio of female to male tertiary enrollment (%)	School enrollment, preprimary (% gross)	School enrollment, preprimary, female (% gross)	School enrollment, preprimary, male (% gross)	Primary school starting age (years)	Primary completion rate, female (% of relevant age group)	Primary completion rate, male (% of relevant age group)	Primary completion rate, total (% of relevant age group)	Primary education, duration (years)	Primary education, pupils	Primary education, pupils (% female)	Pupil-teacher ratio, primary	School enrollment, primary (% gross)	School enrollment, primary, female (% gross)	School enrollment, primary, male (% gross)	Gross intake rate in grade 1, female (% of relevant age group)	Gross intake rate in grade 1, male (% of relevant age group)	Gross intake rate in grade 1, total (% of relevant age group)	School enrollment, primary (% net)	School enrollment, primary, female (% net)	School enrollment, primary, male (% net)	Net intake rate in grade 1, female (% of official school-age population)	Net intake rate in grade 1, male (% of official school-age population)	Net intake rate in grade 1 (% of official school-age population)	School enrollment, primary, private (% of total primary)	Persistence to grade 5, female (% of cohort)	Persistence to grade 5, male (% of cohort)	Persistence to grade 5, total (% of cohort)	Persistence to last grade of primary, female (% of cohort)	Persistence to last grade of primary, male (% of cohort)	Persistence to last grade of primary, total (% of cohort)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	732960909.5	1312000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.789999962	1.79	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	805732414.8	795489398	565962153	NaN	NaN	NaN	NaN	15720	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.711464106	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.59999847	487.4956086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.609	NaN	NaN	NaN	NaN	NaN	NaN	7	NaN	NaN	NaN	6	622135	33.26159	36.40558	30.53898	21.08399	39.32897	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	0
21.65542017	22.14099149	2495823442	74.67503738	741082663.2	26.88579951	NaN	2371027830	7614119758	7783012594	232.8677368	NaN	0.619910564	1498855137	18707970472	760	NaN	-1.911330195	149.1017307	1860	991781459.9	29.67410128	12.74289933	10.68378357	2072034914	-1500041982	-44.8812561	-298992915.7	NaN	NaN	96868066	NaN	NaN	NaN	520701247.4	2.992E-08	2.9918E-08	1.24475E-08	0.41602656	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.564	NaN	NaN	NaN	19.59181	17.92213	21.27354	6	NaN	NaN	NaN	4	1067906	45.69494	33.42115	88.91666	80.98013	96.9084	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
4.747864924	10.10635685	675874960	5406999680	NaN	28.94384508	NaN	NaN	2534775244	2335024992	18680199936	NaN	NaN	NaN	9897639044	780	NaN	NaN	NaN	3040	686374960	5490999680	29.39475862	29.39349981	NaN	-100000	-800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8	NaN	1.887338976	0.235917372	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.157	95.586	93.007	109.467	55.53439	NaN	NaN	6	NaN	NaN	NaN	4	275426	48.10475	NaN	97.89618	97.97604	97.82226	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	1
20.22984824	22.45265747	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.671000004	3.671	1.947141239	0.530411669	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.787	106.076	123.479	345.773	57.77135	55.52359	59.94239	6	83.01732	82.41923	82.71146	6	197869	48.334	18.34669	103.89824	101.63659	106.10709	105.21642	109.41272	107.34261	93.36291	91.7214	94.96611	NaN	NaN	NaN	29.08642	68.79877	68.68446	68.73973	59.0318	57.43253	58.20585	3
3.091788453	4.703798673	16855419578	713489920	34133137516	21.99386981	1.8484E+11	1.80463E+11	93730090351	70219462542	2972389888	1.70678E+11	-11.56554103	1.65832E+11	1.59036E+11	2910	5302.672822	-12.82401703	5152.098997	4940	10445984084	442178512	14.87619487	13.63048917	1.80191E+11	-6417435494	-271650048	-271650048	-377.9825134	-16	6240110080	NaN	NaN	NaN	-948873107.8	0.042330001	0.042333961	0.018690093	0.441533013	0.013573444	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.91057173	1.000012058	99.90936706	99.90996264	98.15013611	99.40384769	98.75196493	NaN	NaN	NaN	NaN	53.03079	NaN	NaN	7	NaN	NaN	NaN	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	8	8308	46.85845	17.71429	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.104	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	0	117577787.6	317460032	NaN	31.48811503	462581000	NaN	336221869	329803703.8	890470016	NaN	NaN	NaN	556950651.3	5410	NaN	NaN	NaN	8960	85785195.73	231620032.6	26.01098615	22.97384708	NaN	-43599999.23	-117720000	NaN	56970369.36	153820000	213940784.6	12299999.78	33210000	NaN	NaN	2.700000048	2.7	1.598831088	0.592159652	NaN	122.5206457	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	NaN	NaN	NaN	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
