Oil rents (% of GDP)	Total natural resources rents (% of GDP)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic savings (% of GDP)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI growth (annual %)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita growth (annual %)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross savings (% of GNI)	Gross savings (% of GDP)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Literacy rate, youth female (% of females ages 15-24)	Ratio of young literate females to males (% ages 15-24)	Literacy rate, youth male (% of males ages 15-24)	Literacy rate, youth total (% of people ages 15-24)	Literacy rate, adult female (% of females ages 15 and above)	Literacy rate, adult male (% of males ages 15 and above)	Literacy rate, adult total (% of people ages 15 and above)	Ratio of female to male primary enrollment (%)	Ratio of girls to boys in primary and secondary education (%)	Ratio of female to male secondary enrollment (%)	Ratio of female to male tertiary enrollment (%)	School enrollment, preprimary (% gross)	School enrollment, preprimary, female (% gross)	School enrollment, preprimary, male (% gross)	Primary school starting age (years)	Primary completion rate, female (% of relevant age group)	Primary completion rate, male (% of relevant age group)	Primary completion rate, total (% of relevant age group)	Primary education, duration (years)	Primary education, pupils	Primary education, pupils (% female)	Pupil-teacher ratio, primary	School enrollment, primary (% gross)	School enrollment, primary, female (% gross)	School enrollment, primary, male (% gross)	Gross intake rate in grade 1, female (% of relevant age group)	Gross intake rate in grade 1, male (% of relevant age group)	Gross intake rate in grade 1, total (% of relevant age group)	School enrollment, primary (% net)	School enrollment, primary, female (% net)	School enrollment, primary, male (% net)	Net intake rate in grade 1, female (% of official school-age population)	Net intake rate in grade 1, male (% of official school-age population)	Net intake rate in grade 1 (% of official school-age population)	School enrollment, primary, private (% of total primary)	Persistence to grade 5, female (% of cohort)	Persistence to grade 5, male (% of cohort)	Persistence to grade 5, total (% of cohort)	Persistence to last grade of primary, female (% of cohort)	Persistence to last grade of primary, male (% of cohort)	Persistence to last grade of primary, total (% of cohort)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.79	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.321	95.303	100.034	147.458	98.54065	100.2809	96.83631	6	88.32685	92.93194	90.61889	6	10185	47.88414	18.45109	110.77877	106.3454	115.19097	97.83784	105.17928	101.54052	94.58342	92.93502	96.22396	74.95822	81.80662	78.41223	79.58763	95.51022	92.53274	93.99658	95.51022	91.86608	93.65968	3
NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	2096037836	2322163502	1870189209	NaN	NaN	NaN	NaN	27840	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.805365	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.218	101.346	108.422	95.868	115.51038	117.49084	113.66354	6	103.44828	98.16273	100.68587	6	4264	47.06848	12.65282	94.37804	92.48848	96.12436	97.2752	101.26582	99.34383	82.35945	80.23041	84.32709	NaN	NaN	NaN	1.45403	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	1.268374528	-1705467110	-81535000000	NaN	-29.89843128	NaN	2.67731E+11	5777898671	5712542744	2.73105E+11	NaN	9.763628108	2.46271E+11	18936445931	200	NaN	6.694003987	8472.043747	650	NaN	NaN	NaN	NaN	2.67827E+11	8340093.316	398723320.2	96390000	125669300.2	6008000000	4691444298	58300160.1	2787215026	NaN	21796990956	47.80801667	47.8453125	14.42220677	0.301669213	15.33467315	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.95	40.928	20.962	27.788	NaN	NaN	NaN	7	NaN	NaN	NaN	6	4430142	29.1264	NaN	95.90843	57.80924	131.53368	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
53.80066175	54.67585717	4960395729	4.14398E+11	1384626268	25.08389788	NaN	NaN	14636932046	17294644098	1.44482E+12	NaN	NaN	NaN	39592021682	920	NaN	NaN	NaN	2480	2486365211	2.07714E+11	14.37650406	12.57313619	NaN	-2480574860	-2.07231E+11	-522956165.8	NaN	NaN	NaN	6536308.489	546052362	26192857.13	NaN	83.5414	83.5413625	36.49267502	0.436821444	59.28318354	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
1.279925868	1.366226005	154266543.5	15838638208	NaN	2.066684169	4598200000	4.76162E+11	6530476450	7646346950	7.85055E+11	4662250680	5.373182598	4.76836E+11	18015371678	2090	1491.986581	4.760810721	152594.3899	5770	1445758499	1.48437E+11	18.90783284	19.36859501	NaN	181900000	18675781705	NaN	891248367.4	91505002496	30449000448	1031567606	1.05912E+11	72901029392	12181639151	102.6705976	102.7800512	43.57695333	0.424434593	56.21166303	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.861	96.756	95.676	156.528	47.43068	47.99336	46.91293	6	97.70814	99.10666	98.42509	4	250487	48.21288	21.49549	105.03877	104.41914	105.62228	96.75553	96.6086	96.67952	93.39375	93.26364	93.51626	NaN	NaN	NaN	3.99222	NaN	NaN	NaN	NaN	NaN	NaN	1
18.31379511	23.02839483	44083867835	1.61898E+11	NaN	29.82178546	97679000000	6.91261E+11	1.47126E+11	1.48532E+11	5.45485E+11	NaN	10.06864983	8.00397E+11	2.52325E+11	40220	NaN	2.333151251	218804.8446	68980	NaN	NaN	NaN	NaN	NaN	707964622	2600000000	NaN	1071477226	3935000000	4563000000	NaN	NaN	NaN	-1.05791E+11	3.672499895	3.6725	2.161831529	0.588653939	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.319	101.966	103.471	NaN	78.7664	78.68388	78.84389	6	96.2062	95.83551	96.01407	5	254602	48.34251	15.00218	104.50355	104.67585	104.34282	109.13591	108.64905	108.88443	88.86057	89.14554	88.59473	43.72064	45.92674	44.86017	57.57103	95.54287	94.9103	95.21975	95.54287	94.9103	95.21975	3
5.349191824	10.26210639	40207724443	1.17539E+11	60422476234	26.25733722	2.8769E+11	2.80878E+11	1.37366E+11	1.44211E+11	4.21573E+11	2.69897E+11	9.541753261	2.62234E+11	3.49853E+11	3580	7039.436926	8.571705578	6839.546234	9120	31850700889	93109154797	22.08610817	20.79984893	2.54808E+11	-8918015954	-26070036288	-26070036288	11380602712	33268916224	16736035967	590373605.3	1725839177	1725839177	1737196373	2.923300028	2.923300819	1.205001997	0.412206064	1.275534573	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.736	103.518	110.348	142.408	64.12751	64.48523	63.78161	6	102.02064	97.60872	99.77976	6	4701149	48.87301	17.14296	113.59685	112.86257	114.30775	109.50225	110.31524	109.91546	99.17336	NaN	NaN	85.48083	86.11558	85.80345	21.07834	91.0238	88.4633	89.71976	88.7422	85.00908	86.84234	2
0	1.00347558	333011716.2	1.77645E+11	NaN	9.310806274	2985100000	1.25628E+12	3506971033	3684033821	1.96525E+12	3077350721	10.05511101	1.2911E+12	10996370617	1150	1004.812467	9.981156681	421568.5198	3590	870273159.2	4.64247E+11	23.62283305	24.33231144	1.31019E+12	107418580.9	57302441988	53906342416	299717686.8	1.59884E+11	1.08755E+11	429844205	2.293E+11	1.53603E+11	3568844568	533.45	533.4508333	178.7178616	0.335022704	201.5501715	89.535	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.714	101.29	101.268	121.366	31.1625	33.78295	28.88972	7	98.84344	99.31841	99.08915	3	134664	48.347	20.26241	94.4858	95.32218	93.71615	NaN	NaN	NaN	81.45282	82.22281	80.74425	NaN	NaN	NaN	0.88368	NaN	NaN	NaN	98.73712	98.62858	98.68116	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	0	232121817	626728917	NaN	25.12715198	NaN	NaN	932379661	878703487.1	2372499457	NaN	NaN	NaN	1375944020	11260	NaN	NaN	NaN	16610	195385739.7	527541506.4	22.23568502	21.1504771	NaN	-45085318.09	-121730361	NaN	133003701.4	359110000	377218541.7	8349240.593	22542950	NaN	NaN	2.700000048	2.7	1.724270335	0.638618631	2.094239104	97.03002475	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	NaN	NaN	NaN	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
