Oil rents (% of GDP)	Total natural resources rents (% of GDP)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic savings (% of GDP)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI growth (annual %)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita growth (annual %)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross savings (% of GNI)	Gross savings (% of GDP)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Literacy rate, youth female (% of females ages 15-24)	Ratio of young literate females to males (% ages 15-24)	Literacy rate, youth male (% of males ages 15-24)	Literacy rate, youth total (% of people ages 15-24)	Literacy rate, adult female (% of females ages 15 and above)	Literacy rate, adult male (% of males ages 15 and above)	Literacy rate, adult total (% of people ages 15 and above)	Ratio of female to male primary enrollment (%)	Ratio of girls to boys in primary and secondary education (%)	Ratio of female to male secondary enrollment (%)	Ratio of female to male tertiary enrollment (%)	School enrollment, preprimary (% gross)	School enrollment, preprimary, female (% gross)	School enrollment, preprimary, male (% gross)	Primary school starting age (years)	Primary completion rate, female (% of relevant age group)	Primary completion rate, male (% of relevant age group)	Primary completion rate, total (% of relevant age group)	Primary education, duration (years)	Primary education, pupils	Primary education, pupils (% female)	Pupil-teacher ratio, primary	School enrollment, primary (% gross)	School enrollment, primary, female (% gross)	School enrollment, primary, male (% gross)	Gross intake rate in grade 1, female (% of relevant age group)	Gross intake rate in grade 1, male (% of relevant age group)	Gross intake rate in grade 1, total (% of relevant age group)	School enrollment, primary (% net)	School enrollment, primary, female (% net)	School enrollment, primary, male (% net)	Net intake rate in grade 1, female (% of official school-age population)	Net intake rate in grade 1, male (% of official school-age population)	Net intake rate in grade 1 (% of official school-age population)	School enrollment, primary, private (% of total primary)	Persistence to grade 5, female (% of cohort)	Persistence to grade 5, male (% of cohort)	Persistence to grade 5, total (% of cohort)	Persistence to last grade of primary, female (% of cohort)	Persistence to last grade of primary, male (% of cohort)	Persistence to last grade of primary, total (% of cohort)	Income
NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.789999962	1.79	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	1220621353	1224023470	931789638	NaN	NaN	NaN	NaN	18710	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.761251447	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7	NaN	NaN	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
48.99108822	50.5059523	3673178022	407750786.8	NaN	48.80361496	NaN	NaN	4750482882	5882266717	652976487.3	NaN	NaN	NaN	18207518361	380	NaN	NaN	NaN	1460	5869822133	651595043.5	99.78843897	77.98928818	NaN	-1644179889	-182516512.7	-307803430.1	NaN	NaN	14615773.08	NaN	NaN	52583460.87	NaN	0.11100763	0.128029167	0.035863014	0.32306801	0.048573416	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
1.912895374	2.285631929	-66658550.52	-6965746313	NaN	-2.212204818	3040700000	3.14878E+11	2845149833	3085017853	3.22381E+11	3152069754	9.807476067	3.22381E+11	10453469509	910	1012.681614	10.81308717	103573.0046	3360	564541449.5	58993969861	18.29945486	18.73550062	NaN	71800000	7503022214	NaN	206145680.3	21542000256	21542000256	559400000	58456693961	58456693961	0	104.4989166	104.4989167	30.83961962	0.295119037	36.72911581	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.939	97.608	97.158	NaN	38.71919	40.1769	37.36505	6	94.18927	92.00994	93.06404	4	286248	47.96854	NaN	101.11412	100.55584	101.63432	96.14328	94.7845	95.43858	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
17.75410518	21.63901303	NaN	NaN	NaN	NaN	50222000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.671000004	3.671	1.926695343	0.524842098	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.583	NaN	NaN	NaN	64.50065	63.48472	65.45232	6	87.65512	86.17841	86.8863	6	260919	48.11455	16.53584	102.16332	101.94238	102.36907	106.46994	103.86331	105.12235	89.6415	90.12651	89.18984	NaN	NaN	NaN	41.46038	85.17804	86.82244	86.01799	78.87703	80.66317	79.78938	3
1.774062877	2.600855353	47388409856	47388409856	46772921899	17.41262245	2.6462E+11	2.58349E+11	2.72702E+11	2.66686E+11	2.66686E+11	2.58788E+11	5.285142515	2.5144E+11	2.86297E+11	7730	7333.786055	3.996336793	7125.537073	8110	42406546445	42406546445	15.90132029	15.58206289	2.52885E+11	-5464063270	-5464063270	-5464063270	17541632000	17541632000	15515283112	482200000	482200000	482200000	1723132652	1	0.9996625	0.93149964	0.93149964	1.048376859	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.971	102.755	111.023	NaN	53.51317	54.82416	52.24473	6	95.41159	91.91536	93.63615	7	5250329	48.94371	NaN	111.86443	111.27674	112.43366	115.16087	115.28401	115.22344	NaN	NaN	NaN	NaN	NaN	NaN	20.34074	NaN	NaN	NaN	NaN	NaN	NaN	2
0	0.481674553	-203506972	-84260028416	NaN	-12.74332708	1576200000	6.61209E+11	1641685571	1641664594	6.79715E+11	1620106568	8.964267243	6.79715E+11	4955370922	520	510.7225991	10.71570042	214273.3865	1560	25778708.68	10673416761	1.570278653	1.614227332	NaN	44695680.65	18505800000	NaN	88071200.11	36465000448	36465000448	184582162.2	76424400000	76424394294	0	414.0400085	414.0415	137.1672945	0.331289952	168.0991256	95.1025	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.837	24.21044	NaN	NaN	7	NaN	NaN	NaN	4	249872	NaN	22.03262	91.0589	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	0	67222232.89	181500032	NaN	12.42385009	559458000	NaN	500600548.2	497977780.8	1344540032	NaN	NaN	NaN	835196634.9	7110	NaN	NaN	NaN	11860	55748153.65	150520017.5	11.19490784	10.30323859	NaN	-43096271.83	-116359936	NaN	89233331.76	240930000	279688179.8	31609999.44	85347000	NaN	NaN	2.700000048	2.7	1.609848479	0.596240167	NaN	102.4691461	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	NaN	NaN	NaN	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
