Oil rents (% of GDP)	Total natural resources rents (% of GDP)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic savings (% of GDP)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI growth (annual %)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita growth (annual %)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross savings (% of GNI)	Gross savings (% of GDP)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Literacy rate, youth female (% of females ages 15-24)	Ratio of young literate females to males (% ages 15-24)	Literacy rate, youth male (% of males ages 15-24)	Literacy rate, youth total (% of people ages 15-24)	Literacy rate, adult female (% of females ages 15 and above)	Literacy rate, adult male (% of males ages 15 and above)	Literacy rate, adult total (% of people ages 15 and above)	Ratio of female to male primary enrollment (%)	Ratio of girls to boys in primary and secondary education (%)	Ratio of female to male secondary enrollment (%)	Ratio of female to male tertiary enrollment (%)	School enrollment, preprimary (% gross)	School enrollment, preprimary, female (% gross)	School enrollment, preprimary, male (% gross)	Primary school starting age (years)	Primary completion rate, female (% of relevant age group)	Primary completion rate, male (% of relevant age group)	Primary completion rate, total (% of relevant age group)	Primary education, duration (years)	Primary education, pupils	Primary education, pupils (% female)	Pupil-teacher ratio, primary	School enrollment, primary (% gross)	School enrollment, primary, female (% gross)	School enrollment, primary, male (% gross)	Gross intake rate in grade 1, female (% of relevant age group)	Gross intake rate in grade 1, male (% of relevant age group)	Gross intake rate in grade 1, total (% of relevant age group)	School enrollment, primary (% net)	School enrollment, primary, female (% net)	School enrollment, primary, male (% net)	Net intake rate in grade 1, female (% of official school-age population)	Net intake rate in grade 1, male (% of official school-age population)	Net intake rate in grade 1 (% of official school-age population)	School enrollment, primary, private (% of total primary)	Persistence to grade 5, female (% of cohort)	Persistence to grade 5, male (% of cohort)	Persistence to grade 5, total (% of cohort)	Persistence to last grade of primary, female (% of cohort)	Persistence to last grade of primary, male (% of cohort)	Persistence to last grade of primary, total (% of cohort)	Income
0.779351863	2.525996267	72403291548	94146000000	NaN	22.03585807	2.9401E+11	6.3057E+11	3.29782E+11	3.17762E+11	4.13186E+11	2.89376E+11	1.277640356	6.61535E+11	3.07465E+11	18850	16540.47218	0.056172387	37812.79604	17570	61513147301	79985545435	19.35824191	18.72145526	NaN	-10808275013	-14054000000	NaN	25195724064	32762000000	48772000000	-4614319.772	-6000000	NaN	-51713730119	1.3003	1.361648333	1.343845156	1.033488546	1.389976645	87.85323211	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.921	NaN	NaN	118.935	70.44342	70.50262	70.38727	6	NaN	NaN	NaN	6	1623012	48.6384	16.56896	105.66966	105.62692	105.71017	NaN	NaN	NaN	96.87707	97.32028	96.45703	NaN	NaN	NaN	24.96993	NaN	NaN	NaN	NaN	NaN	NaN	3
0.064604266	0.279357094	45835351866	36604112000	42666619346	23.73980491	1.6096E+11	1.84776E+11	1.88064E+11	1.9127E+11	1.52748E+11	1.54141E+11	2.429282484	1.81101E+11	1.65066E+11	23990	19659.00228	1.308175175	23097.48729	21050	43013869387	34350876093	22.48856889	22.27845595	1.83068E+11	-1803908089	-1440601000	-1708164373	21391140746	17082965000	20144000565	-829578011.5	-662501000	-1708164373	1950026032	0.7986	10.98933333	0.925375195	1.158746801	0.94804877	100.0883341	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.678	94.802	92.444	88.915	71.53206	71.25849	71.79199	6	NaN	NaN	NaN	4	378676	48.64185	10.84969	100.90573	100.73888	101.06427	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.96513	NaN	NaN	NaN	NaN	NaN	NaN	3
22.65462974	29.63245682	1543123716	1490180	NaN	30.9159561	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	428253126.5	413560	NaN	NaN	NaN	NaN	NaN	0.000965691	0.01084	0.000241669	0.250255341	0.000309818	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.991	99.14	98.662	65.441	17.72733	16.08823	19.26987	7	NaN	NaN	NaN	3	539234	48.70483	NaN	110.05494	110.04991	110.05972	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	9.067403087	-109272785.7	-22761849088	NaN	-10.0894723	NaN	NaN	1192299103	1069379683	2.22755E+11	NaN	NaN	NaN	3082164313	200	NaN	NaN	NaN	530	55708322.25	11604210650	5.209405335	5.143710488	NaN	-13657987.68	-2844999808	NaN	111856266.6	23299995904	1.96805E+11	64599070.57	13456180197	NaN	NaN	208.303	208.3026667	72.27226504	0.346957389	118.2446992	127.7052309	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.626	79.813	60.53	35.536	NaN	NaN	NaN	7	43.02853	56.36323	49.68708	6	631039	44.96838	65.85671	69.92726	62.85646	77.00569	53.74757	64.18682	58.96909	NaN	NaN	NaN	NaN	NaN	NaN	0.72658	75.33992	76.22032	75.81925	64.40795	70.40673	67.67398	0
0	0.00011183	55571883051	44290790792	54875041804	23.96126171	1.9737E+11	2.36388E+11	2.28532E+11	2.32097E+11	1.84981E+11	1.93237E+11	1.506206111	2.32837E+11	2.04763E+11	22750	19236.85834	1.095216019	23179.04722	20380	NaN	NaN	NaN	NaN	2.36562E+11	172685605.4	137630427.5	173234246.8	22641874519	18045573992	22216103422	-1542703520	-1229534705	173234246.8	3727712554	0.797	32.1495	0.903391744	1.133490269	0.941503805	101.5916534	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.223	100.966	100.725	NaN	112.69534	112.61144	112.77495	6	NaN	NaN	NaN	6	711521	49.09047	NaN	98.11796	98.72889	97.53597	NaN	NaN	NaN	94.31374	95.17703	93.49136	NaN	NaN	NaN	55.94016	NaN	NaN	NaN	NaN	NaN	NaN	3
0.95256113	5.248931985	542608.5819	190251008	197849568	0.033405764	1499900000	5.24822E+11	1877016086	1578663128	5.53515E+11	1494565268	2.787444953	5.18969E+11	4303683543	370	292.573856	-0.7188902	101592.6588	840	120747625.3	42336885541	7.648726518	7.433842445	5.10057E+11	-45633138.75	-16000024576	-14765243392	77128735.19	27043102720	26903400448	NaN	NaN	NaN	-9120222753	350.6229248	264.6918008	128.614355	0.366816731	174.3765672	NaN	26.69029136	0.484131785	55.1302191	39.87661252	16.56523947	39.90334118	27.24525033	49.338	NaN	NaN	17.635	2.74847	2.49156	3.008	6	13.88773	31.4293	22.52257	6	534810	33.58426	39.84578	63.92088	42.41324	85.96398	51.71295	101.13312	76.20274	51.22132	33.73587	69.1421	NaN	NaN	NaN	3.78677	32.65668	34.59256	33.92984	22.38194	25.56151	24.47303	0
0.004705498	2.299782384	3977680879	1.49959E+11	1.95923E+11	12.54438164	31832000000	1.37131E+12	34725567842	32478620032	1.22444E+12	32786391977	5.294862281	1.42505E+12	66673251130	320	297.4481914	2.947955981	12928.51391	600	6555478402	2.47142E+11	20.18398071	20.67396188	1.4051E+12	769761257.6	29020000000	33792156679	1072015893	40415000000	48459232614	954827566.9	35997000000	41916480495	-20694985573	37.70000076	38.95075833	18.36484616	0.487131188	18.2384507	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
0.054022063	1.388806862	1458522652	28236999.42	NaN	14.06225071	13011000000	28257878918	12223085045	10201807530	197507000	12171803115	1.740809686	28724519550	41635529761	1430	1425.242316	2.839243847	3363.462288	4880	1331329682	25774543.45	13.04993922	12.83592801	27779378810	-170092969.8	-3293000	-478500107.7	1060640462	20534000	3160310172	42900000	830544.0262	114349119.4	-920020150.4	0.019360001	0.023341167	0.004743713	0.245026486	0.004960706	40.84715961	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.697	99.503	100.429	119.087	58.99	59.0323	58.94985	7	87.64117	88.17657	87.91622	4	439637	48.01962	NaN	94.02833	92.90266	95.09275	91.51421	94.45736	93.02721	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	2
22.25212881	26.93074541	810372453.3	304700032	NaN	17.05665204	NaN	NaN	5170555066	4782713015	1798300032	NaN	NaN	NaN	8040910884	9950	NaN	NaN	NaN	15470	571276794.8	214800067.5	11.9446179	12.02418649	NaN	31648937.25	11900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.375999987	0.376	0.223643821	0.594797416	0.400994158	115.2435874	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.161	103.568	107.013	158.717	27.69042	27.81803	27.57014	6	101.8359	101.90009	101.86895	6	66694	48.71503	21.6188	108.79757	109.44553	108.18915	83.56139	81.18574	82.33631	97.8108	98.73341	96.94449	NaN	NaN	NaN	14.27415	88.11453	88.72754	88.43152	80.91122	80.26849	80.57886	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
1.242133997	3.023304583	5658286843	30730999.81	NaN	33.24067043	15975000000	1.15104E+13	17023853780	17022180272	92450000	12829576808	-9.6	9.20019E+12	44645911521	1670	1255.831716	-9.79467502	900567.22	4370	NaN	NaN	NaN	NaN	NaN	0	0	NaN	817506548.5	4440000	1.22178E+12	78900000	428517.6683	49140805822	2.31024E+12	0.005431149	NaN	0.002070738	0.381270752	0.002480023	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.98136	NaN	NaN	6	NaN	NaN	88.88006	4	620100	NaN	20.46535	94.34795	NaN	NaN	NaN	NaN	93.56052	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	90.17632	2
NaN	0.805707596	118595081	237190162	230320768	22.88845467	577830000	1183545796	517275297.4	501243678.5	1002487357	560452536.1	11.00555156	1120905072	721587095	2600	2816.344402	8.216467345	5632.688805	3630	132095081	264190162	26.35346572	25.4939096	1145478104	-16900000	-33800000	-38067692	65601387.7	131202775.4	153485620.6	30400000	60800000	68476800	24070573.49	2	2	1.389281161	0.69464058	1.58502198	103.6374394	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.824	NaN	NaN	NaN	25.1334	25.34236	24.92226	5	90.49415	94.52527	92.49477	6	38084	48.28012	NaN	108.5107	104.48346	112.56072	123.67424	129.96835	126.81732	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.88923	65.71707	64.33645	61.23022	60.11687	60.66044	1
NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	1699099796	1681900032	1681900032	NaN	NaN	NaN	NaN	27850	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2000000	2000000	600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	NaN	NaN	NaN	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
2.149332967	6.378064668	433731127.3	1691776937	1216236049	7.68500247	6302300000	15862004475	5508280893	5453864513	21272907612	5998970731	2.89602657	15990480283	16137858910	790	860.1700921	0.530478231	2292.81547	2310	486331127.3	1896944289	8.917183881	8.616987989	15328369612	-190000000	-741098800	-533634863	571416638.1	2228822025	1399103316	248200000	968109064	697095647.3	-662110675.8	3.90052	3.900516667	1.318198884	0.337954653	1.755666432	120.2791667	91.56598071	0.95065922	96.31840594	93.89611262	72.31321705	88.15558743	79.99177478	NaN	NaN	NaN	NaN	32.90171	32.82494	32.97592	6	NaN	NaN	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
0.836564757	2.817468014	83650458619	137278767.6	NaN	21.4177221	5.0938E+11	9.31907E+11	4.29964E+11	3.83199E+11	628867768	4.97318E+11	-0.122292773	9.09844E+11	8.11594E+11	2780	3217.179888	-1.695720653	5885.830604	5250	78471839559	128780135.9	20.47809451	20.09179723	NaN	-7367619280	-12091000	NaN	47558345012	78048000	1.84932E+11	1439278533	2362000	NaN	4385742811	0.0016411	0.001953024	0.000774855	0.472156166	0.001375193	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	106.382	51.63894	NaN	NaN	7	NaN	NaN	92.00033	4	19231504	NaN	NaN	131.07742	NaN	NaN	NaN	NaN	129.44127	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.29928	2
0.440826847	0.506353587	293499904	586999808	173845856	18.47654453	2044100000	940900010.4	1634644363	1555399936	3110799872	1985001415	-3.747915069	921294163.1	2877071117	6260	7601.408518	-4.037258119	3528.024336	11020	300949872	601899744	19.34871315	18.94553844	921294226.4	-33100032	-66200064	-19605784	237000000	474000000	149795248	40300000	80600000	23870488	42.44823003	2	2	1.081238435	0.540619218	1.518798283	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.567	NaN	NaN	125.182	NaN	NaN	NaN	5	NaN	NaN	NaN	6	26662	49.37364	17.16806	106.86601	107.17251	106.56877	NaN	NaN	NaN	90.21203	89.89661	90.51792	NaN	NaN	NaN	9.65044	NaN	NaN	NaN	NaN	NaN	NaN	3
23.50868044	36.5666822	1389809699	2264000000	NaN	33.22083639	4868700000	8393637487	4152276561	4183548189	6815000000	5196639649	4.758580079	8958992770	10468136407	15560	19478.09789	1.838388621	33580.18835	39240	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-565355283.3	1.629	1.628966667	0.651023232	0.399645938	1.263049422	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.034	102.19	110.899	138.77	50	49.25688	50.68774	6	NaN	NaN	101.65107	6	39782	47.30783	15.53378	117.09198	115.26213	118.78506	NaN	NaN	107.7445	96.29139	97.23175	95.42132	NaN	NaN	NaN	26.39385	NaN	NaN	86.38474	NaN	NaN	NaN	3
NaN	25.96581334	47528780.71	1231945996	NaN	19.94361145	NaN	NaN	272894612.9	239019320.6	6195380789	NaN	NaN	NaN	767973871.2	500	NaN	NaN	NaN	1410	NaN	NaN	NaN	NaN	NaN	-28317901.23	-734000000	NaN	6462191.358	167500000	328587963	NaN	NaN	NaN	NaN	25.92	25.91808333	8.067176529	0.311233662	11.17621831	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	7	51411	NaN	NaN	49.97618	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
0	0.552663015	1535118560	3239100000	3822280127	37.02717224	3414500000	10730802920	4454945172	4258294051	8985000000	3682902410	3.95196613	11323337422	8319117065	3040	2514.056982	1.017459216	7729.641552	5680	1716359769	3621518932	40.30627638	41.39872349	11021911416	112369673.8	237100000	291108496.1	455734619.8	961600000	1211350687	68862562.67	145300000	178349431.1	-301495355.8	2.109999895	2.109725	1.080042501	0.511868509	1.546348947	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105.361	107.413	115.779	NaN	NaN	NaN	NaN	7	97.1303	83.03219	90.06337	7	301482	51.10355	28.81411	104.33058	107.06527	101.61787	111.10248	112.38186	111.74558	86.9823	89.93266	84.05564	NaN	NaN	NaN	3.94286	86.98317	76.343	81.60421	75.47209	63.42602	69.3824	2
