Oil rents (% of GDP)	Total natural resources rents (% of GDP)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic savings (% of GDP)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI growth (annual %)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita growth (annual %)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross savings (% of GNI)	Gross savings (% of GDP)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Literacy rate, youth female (% of females ages 15-24)	Ratio of young literate females to males (% ages 15-24)	Literacy rate, youth male (% of males ages 15-24)	Literacy rate, youth total (% of people ages 15-24)	Literacy rate, adult female (% of females ages 15 and above)	Literacy rate, adult male (% of males ages 15 and above)	Literacy rate, adult total (% of people ages 15 and above)	Ratio of female to male primary enrollment (%)	Ratio of girls to boys in primary and secondary education (%)	Ratio of female to male secondary enrollment (%)	Ratio of female to male tertiary enrollment (%)	School enrollment, preprimary (% gross)	School enrollment, preprimary, female (% gross)	School enrollment, preprimary, male (% gross)	Primary school starting age (years)	Primary completion rate, female (% of relevant age group)	Primary completion rate, male (% of relevant age group)	Primary completion rate, total (% of relevant age group)	Primary education, duration (years)	Primary education, pupils	Primary education, pupils (% female)	Pupil-teacher ratio, primary	School enrollment, primary (% gross)	School enrollment, primary, female (% gross)	School enrollment, primary, male (% gross)	Gross intake rate in grade 1, female (% of relevant age group)	Gross intake rate in grade 1, male (% of relevant age group)	Gross intake rate in grade 1, total (% of relevant age group)	School enrollment, primary (% net)	School enrollment, primary, female (% net)	School enrollment, primary, male (% net)	Net intake rate in grade 1, female (% of official school-age population)	Net intake rate in grade 1, male (% of official school-age population)	Net intake rate in grade 1 (% of official school-age population)	School enrollment, primary, private (% of total primary)	Persistence to grade 5, female (% of cohort)	Persistence to grade 5, male (% of cohort)	Persistence to grade 5, total (% of cohort)	Persistence to last grade of primary, female (% of cohort)	Persistence to last grade of primary, male (% of cohort)	Persistence to last grade of primary, total (% of cohort)	Income
0.584262673	2.40135886	76195088205	1.1014E+11	NaN	23.38270011	3.1306E+11	6.71423E+11	3.37835E+11	3.16498E+11	4.57498E+11	3.14542E+11	3.947288634	7.19068E+11	3.46247E+11	18920	17616.47306	2.85280024	40272.61708	19390	66604633641	96276997928	21.04424455	20.43958753	NaN	-9362850225	-13534000000	NaN	25947423037	37507000000	52542000000	-91317883.09	-132000000	NaN	-66904992684	1.4455	1.367750833	1.321306772	0.914082859	1.379538902	85.92404937	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.989	99.76	99.548	100.904	72.44768	72.50196	72.39613	6	NaN	NaN	NaN	6	1639577	48.66767	NaN	105.62406	105.61786	105.62995	NaN	NaN	NaN	96.2468	96.72006	95.79806	NaN	NaN	NaN	25.35349	NaN	NaN	NaN	NaN	NaN	NaN	3
0.046814734	0.274284005	46848259246	38888740000	43198407565	23.25621268	1.6567E+11	1.90151E+11	2.02884E+11	1.99378E+11	1.65503E+11	1.58527E+11	2.274756397	1.86254E+11	1.76767E+11	25560	19975.3286	1.881888505	23469.14111	22270	43698733849	36274318968	21.9175826	21.69273874	1.8822E+11	-2066535357	-1715431000	-1930713758	22032629804	18289286000	20659167248	-868618238.8	-721040000	-1930713758	1946479974	0.8301	11.42182492	0.936281952	1.127914651	0.95775189	103.4350286	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.483	95.573	93.703	91.703	78.71256	78.22765	79.17338	6	NaN	NaN	NaN	4	381628	48.59811	11.90393	100.88879	100.62066	101.14362	NaN	NaN	NaN	88.18741	88.81727	87.58881	NaN	NaN	NaN	4.29947	NaN	NaN	NaN	NaN	NaN	NaN	3
24.07324275	33.2642799	311707826.2	35244131.82	NaN	9.406527274	3314300000	3378782893	3310923745	3311239674	374394730.4	4244060200	NaN	3800186470	12832784466	440	558.6494933	NaN	500.2219916	1690	NaN	NaN	NaN	NaN	NaN	-2500000	-282669.6096	NaN	64741660.85	7320200	NaN	74980000	8477826.933	75478527.69	-423920199.7	0.113067844	0.314045	0.029174863	0.258029712	0.063467673	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.404	94.557	94.226	80.233	16.46249	15.11932	17.73055	7	89.22605	92.93121	91.12572	3	580266	47.49356	19.27922	111.10737	108.42618	113.6494	103.27099	111.02378	107.25504	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.322	78.41414	79.77518	2
NaN	9.201871456	-103935200.6	-26260579584	NaN	-11.23586632	NaN	NaN	955734527.4	913654989.9	2.30847E+11	NaN	NaN	NaN	2898830673	160	NaN	NaN	NaN	480	50111452.02	12661309802	5.484723728	5.41727512	NaN	-11375600.41	-2874193325	NaN	119554521.4	30207004032	2.31189E+11	146998256.7	37141020538	NaN	NaN	252.663	252.6625	79.63445841	0.315180531	141.0054762	133.4952791	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7	NaN	NaN	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
0	2.25121E-05	59459399726	49315626132	58454240759	24.57981462	2.0354E+11	2.43452E+11	2.49218E+11	2.46359E+11	2.0433E+11	2.01132E+11	4.044635348	2.4235E+11	2.22265E+11	24640	19883.3669	3.724466456	23958.04408	21970	NaN	NaN	NaN	NaN	2.47833E+11	4455215112	3695155414	4380719134	24696545415	20483314768	24656313592	-1921424552	-1593629523	4380719134	5593808436	0.8294	33.4564975	0.919309163	1.108402656	0.946587173	103.2791393	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.923	103.054	105.97	101.56	120.91768	120.94105	120.89553	6	NaN	NaN	NaN	6	736782	48.48721	12.13049	102.18394	101.61679	102.7236	NaN	NaN	NaN	97.38459	97.34299	97.42418	NaN	NaN	NaN	55.63437	NaN	NaN	NaN	NaN	NaN	NaN	3
0.801877404	5.604517021	89938006.55	49933582336	23366531072	6.008502462	1611400000	5.63865E+11	1790548841	1461712339	8.11543E+11	1624340474	3.997160744	5.64032E+11	4871699521	330	296.7798415	0.526514249	103053.1353	890	161057418.5	89419080739	11.01840727	10.75978814	5.50975E+11	-35133291.68	-19506003968	-12889197568	75782962.71	42074701824	28821700608	NaN	NaN	NaN	-13037175937	555.2000122	555.2046957	166.5830794	0.300041563	229.6845425	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.141	NaN	NaN	20.165	2.69637	2.51349	2.88062	6	16.77164	37.3722	26.93566	6	624778	35.17505	48.34246	69.89405	48.66278	91.57304	58.6734	90.32306	74.38034	56.92337	39.69288	74.51722	NaN	NaN	NaN	4.27784	37.72456	49.78785	44.99447	23.7279	33.9512	29.88895	0
0.001947791	2.366985063	4572202204	1.83345E+11	2.22464E+11	13.53977922	34909000000	1.50386E+12	36630552969	34824465166	1.39646E+12	35934840867	4.461838558	1.5619E+12	76188534362	320	312.3166044	2.270577032	13574.7659	660	7717175182	3.09459E+11	22.16021164	22.85306807	1.55123E+12	1055810514	42338000000	47372343185	1188902788	47675000000	54491941936	865411504.3	34703000000	38829477669	-11281602128	40.09999847	40.21173917	18.32901777	0.457082755	18.73097922	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
0.031791355	1.704914061	850746397.5	46075006.98	NaN	8.766173321	13502000000	28301091041	10510668993	9512277673	515169105	12164852488	1.588890474	28708116605	43397019775	1240	1440.720244	1.934458623	3399.98901	5140	824846397.5	44672306.14	8.671386873	8.499297211	27720235282	-192600000	-10430895	-580855759.4	1346736421	72937000	3170134588	166700000	9028194.167	485119833.9	-967517945.1	0.054158333	0.054133667	0.011871071	0.219191957	0.015916813	56.63452805	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.772	99.716	99.691	148.663	58.14826	57.66256	58.6122	7	88.7341	88.57494	88.65225	4	423818	48.57156	NaN	96.01481	95.90219	96.12142	100.43076	99.93005	100.17389	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
14.94841095	19.73622046	1494415030	561900032	NaN	26.84150257	NaN	NaN	5322440589	5325532097	2002400000	NaN	NaN	NaN	8969824385	9760	NaN	NaN	NaN	16450	922872267.5	346999960.7	17.32920299	16.57590284	NaN	-242021284.9	-91000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.375999987	0.375999965	0.223237369	0.593716428	0.392416913	116.8977816	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.976	103.514	105.548	157.484	32.50765	31.95023	33.0376	6	97.27104	93.86839	95.52119	6	70513	49.08598	20.82487	107.88733	108.97299	106.86094	104.53188	104.88415	104.71262	98.77138	99.77646	97.82117	NaN	NaN	NaN	17.17272	90.87634	85.96315	88.34673	79.19489	76.24075	77.67392	3
0	0.063612652	NaN	NaN	NaN	NaN	1383400000	1836688494	NaN	1090802465	1767099999	1187272500	NaN	1604088527	3170338536	NaN	342.9409377	NaN	463.3372906	920	NaN	NaN	NaN	NaN	1616382523	-165000000	-267300000.8	-220305970.7	0	0	NaN	879000000	1423980004	NaN	-17.93179682	1.620000005	NaN	0.557385269	0.34406498	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
1.147942866	2.542275409	3001494675	3576722999	NaN	20.10162871	10691000000	7.70326E+12	14901377105	14902799418	17758880558	10447063540	-11.91578411	7.49167E+12	37909491204	1460	1021.517898	-11.81242921	732538.8599	3710	2995394675	3569453951	20.09954366	20.06077575	NaN	-28800000	-34319441.99	NaN	1404778085	1674000000	1.00958E+12	22700000	27050393.51	11085910695	1.96893E+11	1.191647291	NaN	0.468454732	0.393115258	0.703056022	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.135	NaN	NaN	NaN	77.46808	NaN	NaN	6	95.74259	97.71485	96.74635	4	634600	48.77088	19.58642	95.5159	95.09267	95.92234	94.12609	95.51392	94.83571	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	0.707905569	104239868.5	208479736.9	222685856	17.94886537	615404000	1259362832	563278205.9	558960211.3	1117920423	593460971.8	-0.105388152	1186921944	796836198.5	2670	2812.611241	-2.945993228	5625.222481	3780	109902368.5	219804736.9	19.66193053	18.92388051	1212796388	-21800000	-43600000	-46566444	78259968.32	156519936.6	155585245.1	14450000	28900000	30866290	25166197.5	2	2	1.402948843	0.701474421	1.562078682	105.1732471	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.986	94.184	97.348	NaN	24.35305	23.82111	24.8986	5	NaN	NaN	NaN	6	40584	48.19633	NaN	110.57708	106.55916	114.59719	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	1882075404	1869240064	1869240064	NaN	NaN	NaN	NaN	30700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2080000	2080000	580000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	NaN	NaN	NaN	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
2.021175853	6.247209441	528558374.3	2442214540	1436480096	8.836967474	6754900000	17001248125	6070965121	5793418963	26768608189	6565507762	5.107547933	17500605877	18407837843	830	898.8637765	2.718441107	2395.95493	2520	604758374.3	2794298164	10.43871293	10.11095528	16468125278	-187800000	-867733656	-533122847.3	653748622.7	3020658586	1501099424	278500000	1286814820	790600175.6	-1032480605	4.62052	4.620516667	1.454196219	0.314725663	1.945754635	113.6533333	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.55672	35.54655	35.56652	6	NaN	NaN	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
0.512487068	1.822417363	1.22889E+11	78562744000	NaN	22.49747113	5.6435E+11	1.03248E+12	4.85443E+11	5.37116E+11	3.43378E+11	5.49522E+11	6.164836629	1.00535E+12	9.35069E+11	3050	3447.469776	4.557874093	6307.145956	5870	1.16194E+11	74283109900	21.63302131	21.27194183	NaN	-9113619584	-5826337000	NaN	86201551697	55108652000	1.81951E+11	2312915689	1478647000	NaN	9897840963	0.6393	0.664683514	0.36722253	0.574413468	0.574450099	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	111.553	54.88023	NaN	NaN	7	NaN	NaN	89.04364	4	19930484	NaN	NaN	137.51257	NaN	NaN	NaN	NaN	142.18131	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.61132	2
0.314277926	0.379804581	370307777	744800064	211849792	21.44296799	2146400000	987968698.6	1722290355	1686471363	3392000000	2078771358	4.527348478	964815392.1	3141727956	6560	7914.998108	4.228058713	3673.569955	11960	365186409.9	734499458.1	21.65387553	21.14641114	964815404.6	-40471367.02	-81400064	-23153294	274648225.6	552400000	161928560	35101674.02	70600000	20081358	-5.39724493	2.011300087	2	1.079660635	0.536797389	1.454895985	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	NaN	NaN	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
18.93133329	33.49228151	1280607568	1956000000	NaN	31.33109082	4567100000	7873687145	4367066975	4087337960	6243000000	5376420034	3.145396702	9268933670	11293070455	15490	19065.31927	0.354984534	32868.55911	40050	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1395246525	1.5274	1.527444167	0.552816882	0.361933274	1.277192382	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.804	101.874	108.888	142.516	51.03819	51.16233	50.92295	6	NaN	NaN	107.29399	6	42270	47.29359	15.24892	119.25855	117.87841	120.52475	NaN	NaN	108.65148	98.08712	99.69338	96.61347	NaN	NaN	NaN	29.77525	NaN	NaN	86.62511	NaN	NaN	81.90706	3
NaN	24.09100455	100007771.9	3137243806	NaN	39.49227087	NaN	NaN	279491970.3	275948014.3	8656489210	NaN	NaN	NaN	929343081.6	530	NaN	NaN	NaN	1780	NaN	NaN	NaN	NaN	NaN	-20210392.09	-634000000	NaN	8543194.135	268000000	430998411	NaN	NaN	NaN	NaN	31.37	31.3737425	9.314632434	0.296928034	12.588364	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.326	NaN	NaN	NaN	NaN	NaN	NaN	6	24.85335	31.63713	28.27765	7	60089	43.14267	NaN	59.11479	51.49372	66.59325	49.99367	60.99106	55.5458	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
0	0.50665168	1604762192	4308786393	4308786393	36.98021039	3707500000	11651600538	4270110020	4115195819	11049300538	3593772231	-8.102506812	11049300538	8458704075	2760	2323.939276	-10.50195811	7145.111554	5470	1442200508	3872308282	35.04573225	33.23413182	11050066550	-224320302.7	-602300000	-601533988.3	339515835.9	911600000	911600000	61750466.87	165800000	165800000	0	2.684999943	2.6846455	1.30626399	0.48650429	1.85007568	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	102.604	104.129	109.757	73.331	NaN	NaN	NaN	7	100.8795	86.37777	93.60422	7	310128	50.41112	26.43662	103.26791	104.60117	101.94694	105.76011	109.87494	107.82931	85.99233	88.2057	83.79935	NaN	NaN	NaN	6.14424	89.065	80.37075	84.60998	84.4045	69.23452	76.63123	2
