Oil rents (% of GDP)	Total natural resources rents (% of GDP)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic savings (% of GDP)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI growth (annual %)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita growth (annual %)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross savings (% of GNI)	Gross savings (% of GDP)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Literacy rate, youth female (% of females ages 15-24)	Ratio of young literate females to males (% ages 15-24)	Literacy rate, youth male (% of males ages 15-24)	Literacy rate, youth total (% of people ages 15-24)	Literacy rate, adult female (% of females ages 15 and above)	Literacy rate, adult male (% of males ages 15 and above)	Literacy rate, adult total (% of people ages 15 and above)	Ratio of female to male primary enrollment (%)	Ratio of girls to boys in primary and secondary education (%)	Ratio of female to male secondary enrollment (%)	Ratio of female to male tertiary enrollment (%)	School enrollment, preprimary (% gross)	School enrollment, preprimary, female (% gross)	School enrollment, preprimary, male (% gross)	Primary school starting age (years)	Primary completion rate, female (% of relevant age group)	Primary completion rate, male (% of relevant age group)	Primary completion rate, total (% of relevant age group)	Primary education, duration (years)	Primary education, pupils	Primary education, pupils (% female)	Pupil-teacher ratio, primary	School enrollment, primary (% gross)	School enrollment, primary, female (% gross)	School enrollment, primary, male (% gross)	Gross intake rate in grade 1, female (% of relevant age group)	Gross intake rate in grade 1, male (% of relevant age group)	Gross intake rate in grade 1, total (% of relevant age group)	School enrollment, primary (% net)	School enrollment, primary, female (% net)	School enrollment, primary, male (% net)	Net intake rate in grade 1, female (% of official school-age population)	Net intake rate in grade 1, male (% of official school-age population)	Net intake rate in grade 1 (% of official school-age population)	School enrollment, primary, private (% of total primary)	Persistence to grade 5, female (% of cohort)	Persistence to grade 5, male (% of cohort)	Persistence to grade 5, total (% of cohort)	Persistence to last grade of primary, female (% of cohort)	Persistence to last grade of primary, male (% of cohort)	Persistence to last grade of primary, total (% of cohort)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.79	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.344	98.699	103.858	133.004	103.39623	103.36134	103.43028	6	93.85965	89.84962	91.85464	6	10012	48.53176	17.29188	110.85031	108.19417	113.47721	104.62428	106.67614	105.65903	97.46457	96.68225	98.23827	NaN	NaN	NaN	77.15741	99.43503	86.91399	93.04123	97.23148	85.77637	91.41332	3
NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3447323618	3712034267	2534111921	NaN	NaN	NaN	NaN	41750	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.682674711	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.164	101.666	107.117	142.861	104.24116	105.49259	103.10016	6	NaN	NaN	NaN	6	4492	47.19501	10.02679	88.46002	87.13522	89.67864	91.5212	91.03448	91.26794	81.72509	81.25771	82.15501	NaN	NaN	NaN	2.04809	94.68118	94.77405	94.78371	NaN	NaN	NaN	3
NaN	3.031434389	-1881452362	-94543000000	-69979223486	-15.75716667	NaN	3.5983E+11	9537332115	10809678595	5.43186E+11	NaN	-12.43298667	3.20234E+11	28094524919	290	NaN	-14.84400796	9847.989612	860	NaN	NaN	NaN	NaN	NaN	-1130617536	-56813542494	NaN	354952342.9	17836358780	7169571950	NaN	NaN	NaN	0	50.25001	50.24961474	19.33424605	0.384761039	23.027232	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.984	59.654	43.131	NaN	NaN	NaN	NaN	7	NaN	NaN	NaN	6	4974836	37.78309	43.72982	94.80524	74.15109	114.10671	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
66.84154739	67.27013222	34767385063	2.60872E+12	8838497042	41.30220529	NaN	11441474197	59978059417	70460487894	5.28689E+12	NaN	-1.847637178	3559758587	84682885191	3330	NaN	-4.636899133	197.3481368	4690	20839771589	1.56368E+12	29.57653603	24.75678061	9624296425	-13717547686	-1.02927E+12	-1817177773	NaN	NaN	NaN	-210065788.9	-15761950363	-27827632.97	6064537838	75.0334	75.03335417	62.43162311	0.832051101	91.48034679	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.854	84.252	77.048	NaN	115.92994	102.9995	128.76174	6	40.83506	51.04942	45.9382	6	3930051	46.12396	NaN	122.15017	112.84095	131.43304	147.65969	170.85696	159.29524	85.84591	80.74188	90.93548	52.19814	62.76874	57.50026	1.99438	35.35583	44.31929	40.10215	25.73058	29.20809	27.59042	2
2.767340915	3.14506478	715513491.1	60027718127	NaN	5.517253504	6239700000	7.08269E+11	12147013230	13135414080	1.10199E+12	5830669679	5.821248986	5.96337E+11	26355382355	3820	1832.738787	5.431013221	187445.1557	8280	2261650534	1.8974E+11	17.21796146	17.43936276	7.14924E+11	166760554.9	13990310050	6655541451	1907784047	1.60053E+11	60370015651	1393000000	1.16865E+11	84598622528	1.22059E+11	83.8946	83.8946041	41.81272331	0.498395884	54.80644759	NaN	99.12132159	100.5928695	98.53712498	98.83120696	94.68181425	97.30620201	95.93863978	100.432	98.834	97.794	NaN	53.85115	53.75136	53.94288	6	94.95474	92.97154	93.92439	5	255425	47.96555	24.85404	92.02216	92.22894	91.83238	92.49679	92.93393	92.72525	83.90058	84.64909	83.21357	NaN	NaN	NaN	3.71068	92.75332	91.61047	92.15649	92.75332	91.61047	92.15649	1
25.13877427	30.5306972	99942548804	3.67039E+11	NaN	31.7434468	NaN	1.04415E+12	2.83183E+11	3.18745E+11	1.17059E+12	NaN	1.36873606	9.92203E+11	3.5038E+11	45630	NaN	-11.71481514	159862.0169	56450	NaN	NaN	NaN	NaN	NaN	3900000000	14322749591	NaN	2536691699	9316000000	8551000000	NaN	NaN	NaN	64862597767	3.672499895	3.6725	3.340919191	0.909712535	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
6.137434891	11.27124459	88564533558	2.79989E+11	1.01008E+11	27.11076144	NaN	3.96898E+11	2.85559E+11	3.19508E+11	1.0101E+12	3.85567E+11	6.528385908	3.74618E+11	5.59844E+11	7190	9708.511959	5.599664064	9432.830652	14100	81565666675	2.57862E+11	25.52851165	24.9683168	3.88563E+11	-7168556883	-22662733309	-8334882179	27060809717	85550261194	26966648750	72142830.08	228072922.5	228072922.5	13453663987	3.161408032	3.14416456	1.804243326	0.570708782	1.607901933	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.08	105.017	113.562	152.458	72.42272	73.26924	71.60529	6	108.03703	103.55536	105.75982	6	4716102	48.93476	16.33135	116.89106	116.34174	117.42235	111.88146	110.69719	111.27918	NaN	NaN	NaN	96.01285	97.15134	96.59185	23.82143	95.22096	95.59994	95.41331	94.07518	93.59745	93.83716	2
0	1.082500752	1779914044	5.446E+11	NaN	15.26248774	4680900000	1.92852E+12	10276811133	12133205348	3.7124E+12	4872258731	7.93754908	2.04415E+12	19527141808	3340	1582.371246	7.765569004	663882.9885	6340	3388734580	1.03685E+12	27.92942576	29.0578751	2.06466E+12	471187503.6	1.44169E+11	1.36137E+11	1324581822	4.05282E+11	2.23631E+11	1137633032	3.48082E+11	1.94956E+11	-34882643926	305.97	305.9694003	190.1147068	0.621350808	208.2810503	134.735	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.946	102.746	103.597	132.148	NaN	NaN	NaN	7	NaN	NaN	NaN	3	121841	46.74371	NaN	111.44028	112.59539	110.44578	95.34954	92.85751	94.00344	NaN	NaN	NaN	NaN	NaN	NaN	1.52986	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	0	8548758.148	23081647	NaN	0.631092523	NaN	NaN	1221763915	1293511461	3492480945	NaN	NaN	NaN	1677931712	14060	NaN	NaN	NaN	19310	-23784514.44	-64218189	-1.838755601	-1.755837393	NaN	-61085185.19	-164930000	NaN	200155555.6	540420000	508166262.1	24844761.85	67080857	NaN	NaN	2.7	2.7	2.081420192	0.770896367	2.039677053	83.97930017	99.42	101.0365854	98.4	98.95	99.42	98.4	98.95	93.892	94.633	95.381	NaN	76.09819	75.9052	76.28408	5	99.5104	102.88221	101.17647	7	11562	48.28749	17.12889	102.65471	99.41239	105.87923	95.8816	100.87391	98.41572	90.14472	88.74644	91.53533	NaN	NaN	NaN	51.69521	NaN	NaN	NaN	NaN	NaN	NaN	2
