Oil rents (% of GDP)	Total natural resources rents (% of GDP)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic savings (% of GDP)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI growth (annual %)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita growth (annual %)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross savings (% of GNI)	Gross savings (% of GDP)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Literacy rate, youth female (% of females ages 15-24)	Ratio of young literate females to males (% ages 15-24)	Literacy rate, youth male (% of males ages 15-24)	Literacy rate, youth total (% of people ages 15-24)	Literacy rate, adult female (% of females ages 15 and above)	Literacy rate, adult male (% of males ages 15 and above)	Literacy rate, adult total (% of people ages 15 and above)	Ratio of female to male primary enrollment (%)	Ratio of girls to boys in primary and secondary education (%)	Ratio of female to male secondary enrollment (%)	Ratio of female to male tertiary enrollment (%)	School enrollment, preprimary (% gross)	School enrollment, preprimary, female (% gross)	School enrollment, preprimary, male (% gross)	Primary school starting age (years)	Primary completion rate, female (% of relevant age group)	Primary completion rate, male (% of relevant age group)	Primary completion rate, total (% of relevant age group)	Primary education, duration (years)	Primary education, pupils	Primary education, pupils (% female)	Pupil-teacher ratio, primary	School enrollment, primary (% gross)	School enrollment, primary, female (% gross)	School enrollment, primary, male (% gross)	Gross intake rate in grade 1, female (% of relevant age group)	Gross intake rate in grade 1, male (% of relevant age group)	Gross intake rate in grade 1, total (% of relevant age group)	School enrollment, primary (% net)	School enrollment, primary, female (% net)	School enrollment, primary, male (% net)	Net intake rate in grade 1, female (% of official school-age population)	Net intake rate in grade 1, male (% of official school-age population)	Net intake rate in grade 1 (% of official school-age population)	School enrollment, primary, private (% of total primary)	Persistence to grade 5, female (% of cohort)	Persistence to grade 5, male (% of cohort)	Persistence to grade 5, total (% of cohort)	Persistence to last grade of primary, female (% of cohort)	Persistence to last grade of primary, male (% of cohort)	Persistence to last grade of primary, total (% of cohort)	Income
0.72635682	3.987224536	23757841.2	6727270400	6845460480	1.127956904	1545000000	5.40633E+11	1960694720	2066439437	5.85133E+11	1561908481	4.505872982	5.42353E+11	4595834361	370	295.2254375	0.906294768	102513.3877	870	116564559.2	33006420999	5.640840813	5.534164411	5.30426E+11	-39832630.31	-11279007744	-10206081024	119078280.9	33718206464	33860800512	NaN	NaN	NaN	-12101226547	283.1600037	283.1625795	127.3181217	0.449633141	170.1234096	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.462	NaN	NaN	18.786	2.84515	2.60178	3.09066	6	15.27525	34.62795	24.81189	6	599830	34.04515	45.49681	69.36271	46.69999	92.54502	56.45258	105.68781	80.86987	55.50486	37.19296	74.23658	NaN	NaN	NaN	5.0721	33.5482	36.39961	35.39627	22.49025	26.89172	25.34296	0
0.003023825	2.446003	4265143842	1.61222E+11	1.82313E+11	12.85978314	33771000000	1.45484E+12	35770881839	34069233492	1.28782E+12	34399969753	4.921486258	1.49519E+12	71456359531	320	305.3826559	2.667511449	13273.3835	630	7118105840	2.69064E+11	20.89306131	21.46171405	1.49446E+12	902698430.9	34122000000	39619452604	1227142882	46386000000	53774634825	974232823.9	36826000000	42759098576	-835180646.6	37.79999924	39.5672575	18.02242667	0.476783784	18.24964013	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
0.036434941	1.244792745	829088510.1	22878006.53	NaN	7.654067089	12517000000	27802357752	10590295824	10639277625	293582000	11974589378	-1.620250797	28259110293	41859189427	1250	1413.379012	-0.832370986	3335.465804	4940	673266618.4	18578231.28	6.328123413	6.215534051	27290911628	-192721891.7	-5318000	-511446124.4	1310711805	36168000	3113526772	36900000	1018224.75	93224279.59	-943645740	0.027594167	0.027593583	0.007013562	0.254168267	0.008330132	62.19364839	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.958	99.241	99.922	139.107	60.72116	60.46221	60.96779	7	86.28012	86.54475	86.41615	4	429594	48.08773	NaN	94.92804	93.92183	95.87955	96.06471	95.11219	95.57545	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.33399	93.69663	93.03041	2
17.68194366	23.39548422	1115425400	419399936	NaN	21.44939103	NaN	NaN	5380733594	5006649022	1882499968	NaN	NaN	NaN	8870344401	10110	NaN	NaN	NaN	16660	599201979.7	225299936.7	11.96812433	11.52252546	NaN	-193617027.9	-72800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.375999987	0.375999989	0.212224	0.564425551	0.399386325	121.1195187	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.852	103.799	106.467	152.861	31.03178	30.6526	31.39058	6	99.71647	101.50175	100.63519	6	68898	48.93611	20.80254	108.57602	109.60276	107.60996	104.63541	100.84062	102.68236	98.83226	99.55465	98.15257	NaN	NaN	NaN	15.99176	87.28915	89.51317	88.41325	77.90083	82.26075	80.10449	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
1.130337893	2.531867275	4119001009	249290000	NaN	25.30041002	12544000000	9.03887E+12	16290586810	16287973100	985780000	11860312809	-7.554917937	8.50513E+12	42176922790	1590	1158.346793	-7.762578538	830659.9822	4120	4178801556	252909246.1	25.65574937	25.66772684	NaN	7600547.41	460000	NaN	1009055283	61070000	1.21221E+12	52200000	3159246.131	27155531860	5.37888E+11	0.060521957	NaN	0.023372497	0.386182112	0.031080679	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.669	NaN	NaN	NaN	78.03921	NaN	NaN	6	95.14937	94.9671	95.05669	4	635100	48.98441	20.0981	95.80688	95.64509	95.96275	94.06808	94.39174	94.23324	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	0.862096871	139205855	278411710	248185456	24.86886188	613578000	1246288309	549533381	539959653.3	1079919307	594087069.2	6.001316957	1188174138	781458320.8	2680	2897.985703	2.898839387	5795.971406	3810	148905855	297811710	27.5772188	26.60174847	1202412669	-19800000	-39600000	-43875640	71880406.08	143760812.2	160731965.5	29600000	59200000	65591868	14037863.22	2	2	1.38192822	0.69096411	1.56237113	105.5557407	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.834	NaN	NaN	NaN	26.09939	25.46765	26.74147	5	NaN	NaN	NaN	6	39220	48.19735	NaN	108.75111	104.71416	112.79702	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	1819770145	1822390016	1822390016	NaN	NaN	NaN	NaN	29830	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2030080	2030080	580000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	NaN	NaN	NaN	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1.948689683	6.562717373	416235120.6	1775276088	1145286766	7.258180294	6461400000	16262605057	5787625832	5530103516	23586333905	6246466492	4.125637092	16650189469	17159926195	810	875.075368	1.7328289	2332.546039	2400	448535120.6	1913038172	8.11079068	7.821417782	15683216098	-204600000	-872635368	-579388958.9	590403680.8	2518118931	1441161794	238000000	1015089040	673971516.2	-966973371.1	4.26508	4.265083333	1.374500894	0.322268491	1.850759435	119.1275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.82356	34.62764	35.01274	6	NaN	NaN	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
0.659519674	2.556179861	97537349497	3137113182	NaN	22.25358425	5.3386E+11	9.76689E+11	4.3059E+11	4.27629E+11	13753924182	5.17612E+11	4.080555991	9.46971E+11	8.6323E+11	2740	3297.188094	2.486904973	6032.205618	5500	88470080044	2845480790	20.68850135	20.18484601	NaN	-10670269459	-343190000	NaN	57769160338	1858041000	1.88058E+11	1562126951	50243000	NaN	5897605068	0.032163199	0.038276611	0.015933097	0.495382838	0.027089114	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	109.292	54.67977	NaN	NaN	7	NaN	NaN	91.09688	4	19410183	NaN	NaN	132.52897	NaN	NaN	NaN	NaN	134.56832	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.64674	2
0.359571381	0.452672197	310247090.4	624000000	179619744	18.90336298	2064300000	950200017.6	1641099145	1594292148	3206599936	1988734420	0.188060602	923026754.4	2945676866	6270	7593.922601	-0.098480656	3524.549915	11250	284212274.2	571636171.8	17.82686282	17.31706098	923026773.6	-46934816.25	-94400000	-27173244	267985868.2	539000000	155738256	15611792.69	31400000	9038558	17.56051707	2.011300087	2	1.088578307	0.541231174	1.491679906	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	NaN	NaN	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
19.81756445	35.67053457	1340512440	2166000000	NaN	32.64998493	4697500000	8098520648	4233401394	4105706152	6634000000	5212467261	0.304573971	8986279530	10730220537	15430	18997.87973	-2.465426346	32752.29354	39110	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-887758881.8	1.6158	1.615790833	0.618253835	0.382630174	1.278998845	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.395	102.83	110.392	141.463	57.18395	57.31683	57.06109	6	NaN	NaN	102.68419	6	41134	47.49599	15.54573	119.08057	118.07688	120.00333	NaN	NaN	109.19981	97.97761	NaN	NaN	NaN	NaN	NaN	28.64297	NaN	NaN	84.04271	NaN	NaN	79.25619	3
NaN	26.21089761	64279461.76	1959880789	NaN	28.28363527	NaN	NaN	262541376.7	236459291.8	7209643806	NaN	NaN	NaN	840140317.1	490	NaN	NaN	NaN	1570	NaN	NaN	NaN	NaN	NaN	-24083306	-734300000	NaN	5919973.762	180500000	319742624	NaN	NaN	NaN	NaN	30.49	30.49329167	8.581475807	0.281452142	12.07233268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.83	NaN	NaN	NaN	NaN	NaN	NaN	6	20.02756	27.41863	23.76118	7	56773	42.63823	30.53954	55.69967	47.97741	63.26935	56.17595	69.85421	63.08335	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.15526	48.58507	46.63238	29.34709	32.33109	31.01573	1
0	0.320313123	1529446905	3705850000	3934633735	36.76292607	3514000000	11043244673	4655077462	4453941216	10791900000	3910631407	6.183411103	12023505925	9031179529	3090	2596.637006	3.284731602	7983.539531	6000	1823916534	4419349938	40.9506198	43.8410176	11824502106	293644230.9	711500000	781257433.2	405344597.8	982150000	1095522212	825422.9962	2000000	2192428.138	-200444281.2	2.423000097	2.423075	1.194960189	0.49317381	1.71726539	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	103.53	105.7	113.639	80.158	NaN	NaN	NaN	7	95.66709	82.88697	89.25827	7	305479	50.65094	27.29929	103.4449	105.24712	101.65821	104.80294	108.1012	106.46114	86.3186	88.76842	83.88989	NaN	NaN	NaN	NaN	92.21914	82.9578	87.49126	80.83348	67.55052	74.05258	2
