Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant 2000 US$)	Agriculture, value added (annual % growth)	Agriculture, value added (constant LCU)	Agriculture, value added (% of GDP)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (annual % growth)	Manufacturing, value added (constant LCU)	Manufacturing, value added (% of GDP)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (annual % growth)	Industry, value added (constant LCU)	Industry, value added (% of GDP)	Chemicals (% of value added in manufacturing)	Food, beverages and tobacco (% of value added in manufacturing)	Machinery and transport equipment (% of value added in manufacturing)	Other manufacturing (% of value added in manufacturing)	Textiles and clothing (% of value added in manufacturing)	Services, etc., value added (current US$)	Services, etc., value added (current LCU)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (annual % growth)	Services, etc., value added (constant LCU)	Services, etc., value added (% of GDP)	Adjusted savings: education expenditure (current US$)	Adjusted savings: education expenditure (% of GNI)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: carbon dioxide damage (% of GNI)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: net forest depletion (% of GNI)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: consumption of fixed capital (% of GNI)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: mineral depletion (% of GNI)	Adjusted savings: energy depletion (current US$)	Adjusted savings: energy depletion (% of GNI)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: particulate emission damage (% of GNI)	Adjusted savings: natural resources depletion (% of GNI)	Adjusted savings: gross savings (% of GNI)	Adjusted savings: net national savings (current US$)	Adjusted savings: net national savings (% of GNI)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net national income (annual % growth)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, including particulate emission damage (% of GNI)	Adjusted net savings, excluding particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (% of GNI)	Exports as a capacity to import (constant LCU)	Coal rents (% of GDP)	Inflation, GDP deflator (annual %)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	Forest rents (% of GDP)	Mineral rents (% of GDP)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP growth (annual %)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	Natural gas rents (% of GDP)	GDP per capita (current US$)	GDP per capita (constant 2000 US$)	GDP per capita growth (annual %)	GDP per capita (constant LCU)	GDP per capita, PPP (current international $)	GDP per capita, PPP (constant 2005 international $)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.26469	16712106.49	NaN	NaN	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.0583	4162564.899	NaN	NaN	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
3918573585	1.96843E+11	NaN	27.52585861	1.43439E+11	31.17755035	1601264146	80436830247	NaN	10.41432452	52477146979	12.74022101	2666396992	1.33942E+11	NaN	1.82213673	94117209629	21.21479275	NaN	NaN	NaN	NaN	NaN	5983603736	3.00576E+11	NaN	24.19528211	1.82381E+11	47.6076569	NaN	NaN	7136834.288	0.056738437	574448277.8	4.566912471	1080451729	8.589682768	0	0	0	0	100990833.3	0.80288568	4.566912471	NaN	NaN	NaN	10923582316	NaN	-0.595709504	NaN	NaN	NaN	NaN	73767526534	NaN	-1.162790698	164.8066103	2.15026E+11	1.30472E+11	12568574312	6.31361E+11	NaN	4.19937E+11	4.041519595	0	14213670485	7.14E+11	NaN	20.4	4.33235E+11	37761100009	34415234920	NaN	425.0711956	NaN	17.08497103	12956.24101	1129.275928	1029.215154	0
7701797229	6.1097E+11	1850165064	27.74666143	657156183.5	10.2020848	4585847545	3.63787E+11	1136538694	5.270001357	404220426.8	6.074582872	44576064261	3.53614E+12	17945961624	-0.532809547	3526166779	59.04709954	NaN	NaN	NaN	NaN	NaN	23214524438	1.84157E+12	5237309159	0.447402347	1323354119	30.75081566	1557690001	2.26834	209847606.3	0.305584371	0	0	8071999738	11.75461091	0	0	19429816278	28.29409537	1252072770	1.823293945	28.29409537	10.67837854	-1302280720	-1.896407787	41169106382	NaN	NaN	-20073105352	-29.23086606	-18821032582	-27.40757212	6695297071	NaN	-7.418838444	108752.9739	-4	-1010955983	NaN	NaN	NaN	NaN	0.207204775	0	75492385928	5.98868E+12	25264731265	2.412911615	5506677081	1.04712E+11	95434135225	0.087752492	4068.548534	1361.604672	-0.441446316	296.7740745	5643.311081	5143.279103	2
2102816050	1.99721E+11	NaN	NaN	NaN	20.40193543	1995301626	1.8951E+11	NaN	NaN	NaN	19.35880932	1995301626	1.8951E+11	926117166	7	1.20023E+11	19.35880932	NaN	NaN	NaN	NaN	NaN	6208826274	5.89703E+11	NaN	NaN	NaN	60.23925524	339307637.4	2.842803983	36397456.45	0.304946965	0	0	1275438172	10.685939	11592413.31	0.097124129	149534695.3	1.252838959	27858371.2	0.23340438	1.349963088	13.39777485	228474148.4	1.914213379	10499102442	5990145843	-7.01447004	437600417.8	3.666325404	465458789	3.899729784	2.82714E+11	0.001901991	2.410882068	190.0736297	7000000000	1.31162E+11	10306943950	9.78934E+11	5081251451	5.44988E+11	0.055730419	0.154018349	12118583126	1.151E+12	5930013474	3.3	6.05555E+11	27568966781	23714933172	0.008238792	3795.688861	1857.352947	2.933549231	189667.192	8634.938509	7427.807916	1
2608849632	9581000000	NaN	-0.575124935	8177000000	0.965043488	27323349998	1.00345E+11	NaN	-3.822493742	90680000000	10.10722146	1.4432E+11	5.30016E+11	NaN	2.28630784	5.45543E+11	53.38571018	NaN	NaN	NaN	NaN	NaN	1.23406E+11	4.53208E+11	NaN	-6.375730294	4.0981E+11	45.64924633	NaN	NaN	1019878737	0.372833557	NaN	NaN	37262717953	13.62200345	0	0	29745875758	10.87409734	2259291239	0.825921316	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.74206E+11	NaN	-12.73253776	103.0383071	0	NaN	2.67556E+11	9.82598E+11	NaN	9.54252E+11	NaN	0	2.70335E+11	9.92805E+11	1.56172E+11	-1.609429679	9.6353E+11	3.44144E+11	3.1365E+11	2.757936606	38959.81222	22507.00157	-11.99171952	138860.8862	49596.89292	45202.30398	3
21276098656	79362849128	14220779505	-15.67419964	16028037736	7.503740462	60101873614	2.24188E+11	65740859536	-0.548098157	61502972459	21.19697169	90162218704	3.36318E+11	1.04371E+11	-1.194404981	99394408113	31.79877569	NaN	NaN	NaN	NaN	NaN	1.72102E+11	6.41963E+11	2.44604E+11	1.440602335	2.40287E+11	60.69748385	17887453443	6.00979	1462267430	0.491289619	0	0	35495912570	11.92584406	975309017.1	0.327682328	13945698797	4.685447341	4723006122	1.586825931	5.013129669	23.94663132	34626623005	11.63378193	2.47222E+11	3.33505E+11	5.036041603	32559672223	10.93933204	37282678345	12.52615797	58780747761	0.000772605	9.977458276	296.2103306	3176293927	3173247900	2.8354E+11	1.05764E+12	3.62505E+11	3.55709E+11	0.09673073	0.485138121	3.07082E+11	1.14546E+12	3.9795E+11	0.850241476	3.86704E+11	5.83411E+11	5.31717E+11	1.907672822	7665.073444	9933.229024	-0.026220467	9652.534772	14562.53328	13272.2035	2
1462534684	5.3131E+11	830060481.9	5.922553829	4.65172E+11	18.9138923	751793382.5	2.73112E+11	547188748.3	-1.575172938	2.9307E+11	9.722394431	2768706507	1.00582E+12	1304373834	-30.82502375	5.29029E+11	35.80565798	NaN	NaN	NaN	NaN	NaN	3501353777	1.27197E+12	1450807822	-3.186078471	5.69991E+11	45.28044972	195656981.2	2.219690404	34928975.16	0.396262431	0	0	938687238.5	10.64922418	65701637.45	0.7453723	0	0	198109364.2	2.247512213	0.7453723	18.12851762	659270307.6	7.479293438	7810217919	3521876918	-20.05329505	556187312	6.309836898	754296676.2	8.55734911	2.68695E+11	NaN	2.556935052	186.383471	-20012500000	-99702937255	7732594968	2.8091E+12	3549897309	1.56419E+12	0.006440092	1.1975891	8648015305	3.14165E+12	4018052433	-14.14998864	1.68558E+12	16284383890	14841487589	0	2803.265534	1302.45698	-14.31395354	546384.4503	5278.604454	4810.88772	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
18643672.18	50337914.88	13107336.8	-17.54596767	45573188	1.771181271	21056354.45	56852157.02	15842003.71	-5.29963525	54031027	2.000390281	240202742.1	648547403.8	194303052	-7.896577823	576902391	22.81967812	NaN	NaN	NaN	NaN	NaN	793765900.9	2143167932	555880811.7	-7.762405042	1559221387	75.40914061	25964245.51	2.15941	3039664.562	0.252804652	NaN	NaN	155519589.2	12.93434681	0	0	0	0	NaN	NaN	NaN	-1.726766413	-176321791.7	-14.66443691	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.013832623	126.9652368	-105058981.8	NaN	1052612315	2842053251	778285565.5	2181696966	NaN	0	1214286389	3278573251	918245274.1	-10.34568236	2582260572	1592133013	1451060262	NaN	13829.82608	10458.13619	-11.28611226	29410.04273	18133.22034	16526.50579	2
