Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant 2000 US$)	Agriculture, value added (annual % growth)	Agriculture, value added (constant LCU)	Agriculture, value added (% of GDP)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (annual % growth)	Manufacturing, value added (constant LCU)	Manufacturing, value added (% of GDP)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (annual % growth)	Industry, value added (constant LCU)	Industry, value added (% of GDP)	Chemicals (% of value added in manufacturing)	Food, beverages and tobacco (% of value added in manufacturing)	Machinery and transport equipment (% of value added in manufacturing)	Other manufacturing (% of value added in manufacturing)	Textiles and clothing (% of value added in manufacturing)	Services, etc., value added (current US$)	Services, etc., value added (current LCU)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (annual % growth)	Services, etc., value added (constant LCU)	Services, etc., value added (% of GDP)	Adjusted savings: education expenditure (current US$)	Adjusted savings: education expenditure (% of GNI)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: carbon dioxide damage (% of GNI)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: net forest depletion (% of GNI)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: consumption of fixed capital (% of GNI)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: mineral depletion (% of GNI)	Adjusted savings: energy depletion (current US$)	Adjusted savings: energy depletion (% of GNI)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: particulate emission damage (% of GNI)	Adjusted savings: natural resources depletion (% of GNI)	Adjusted savings: gross savings (% of GNI)	Adjusted savings: net national savings (current US$)	Adjusted savings: net national savings (% of GNI)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net national income (annual % growth)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, including particulate emission damage (% of GNI)	Adjusted net savings, excluding particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (% of GNI)	Exports as a capacity to import (constant LCU)	Coal rents (% of GDP)	Inflation, GDP deflator (annual %)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	Forest rents (% of GDP)	Mineral rents (% of GDP)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP growth (annual %)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	Natural gas rents (% of GDP)	GDP per capita (current US$)	GDP per capita (constant 2000 US$)	GDP per capita growth (annual %)	GDP per capita (constant LCU)	GDP per capita, PPP (current international $)	GDP per capita, PPP (constant 2005 international $)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43793632.29	11.64988421	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.58232307	51.99814424	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	375914742.9	248204058	642151679.4	1.246461733	477332531.1	NaN	NaN	NaN	9082.260037	15514.65763	-4.047023244	11532.55692	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7788942.911	NaN	61468779.08	NaN	NaN	NaN	0	NaN	165115108.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.018113834	17236264.59	NaN	0	NaN	NaN	NaN	0	NaN	816107379.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	5244400128	577978530.4	0.724384986	58302791680	31.69971064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7246300160	837026753	4.863931477	1.08477E+11	43.80017021	NaN	NaN	NaN	NaN	NaN	NaN	4053299712	1399985453	2.530250235	1.43707E+11	24.50011915	NaN	NaN	27091384.33	NaN	17472185.17	NaN	NaN	NaN	7617985.317	NaN	191000129.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.017694488	5.25231707	-512	NaN	NaN	16544000000	2735876481	2.93435E+11	NaN	NaN	NaN	16544000000	3084549973	2.948596777	3.14985E+11	6834090374	12335536301	NaN	NaN	1110.512261	1.000403129	113402.1095	2460.437089	4441.090088	1
298556251.4	1096000000	NaN	NaN	NaN	0.640366458	3695723232	13567000000	NaN	NaN	NaN	7.92687202	29443203456	1.08086E+11	NaN	NaN	NaN	63.15205198	NaN	NaN	NaN	NaN	NaN	16880958849	61970000000	NaN	NaN	NaN	36.20758156	NaN	NaN	136680315.8	NaN	NaN	NaN	3710705526	NaN	0	NaN	8765595816	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.31286873	45.55853256	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	46622718557	1.71152E+11	60890558870	-6.719316187	3.75675E+11	67750978566	1.22291E+11	2.14580886	40284.51423	52612.68886	-11.97303232	324603.1941	58540.45719	105665.5524	3
8090277995	2097	9343832518	5.734137345	10531300352	9.596156046	26439043921	6853	37764107030	-2.684800007	35329699840	31.36025626	34652778710	8982	56474322109	-3.780348758	53781299200	41.10284864	NaN	NaN	NaN	NaN	NaN	41564430131	10773.5	1.13195E+11	-3.964170479	1.11197E+11	49.30099531	1217231128	1.536057936	383384547.8	0.483803662	0	0	8465255976	10.68254279	10007737.87	0.012629044	4976294411	6.279724813	NaN	NaN	6.292353857	19.53170789	7011663225	8.848213529	65792271168	1.48902E+11	-8.363782639	NaN	NaN	2859961711	3.609065509	10827359271	0.011876765	207.6176814	1.1827E-05	NaN	NaN	84307486837	21852.5	1.78863E+11	1.7551E+11	0.142015968	0.018996384	84307486837	21852.5	1.90141E+11	-4.957178519	1.84768E+11	1.40751E+11	2.54055E+11	1.306810895	2907.048461	6556.347586	-6.397512941	6371.077612	4853.298458	8760.210721	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
7296296.167	19700000	9160816.85	-13.71986223	31851445.87	6.211767674	6222222.112	16800000	10266667.34	0	35015683.01	5.297345021	17159258.96	46330000	32407742.64	-20.22178052	96221361.55	14.60869017	NaN	NaN	NaN	NaN	NaN	93003702.06	251110000	259158728.9	4.838296837	726928910	79.17954216	4285056.852	3.191804708	1087461.489	0.81001602	NaN	NaN	13127858.15	9.778530574	0	0	0	0	NaN	NaN	NaN	4.37541394	-7254834.823	-5.403899351	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.65256004	38.99320398	0	NaN	117459257.2	317140000	297322390.4	833456748.8	NaN	0	137951855.3	372470016	339673005.3	0.16730111	955217776.5	297379113.6	536769438.2	NaN	2005.026748	4936.892364	1.384397221	13883.37393	4322.18237	7801.541186	2
