Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant 2000 US$)	Agriculture, value added (annual % growth)	Agriculture, value added (constant LCU)	Agriculture, value added (% of GDP)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (annual % growth)	Manufacturing, value added (constant LCU)	Manufacturing, value added (% of GDP)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (annual % growth)	Industry, value added (constant LCU)	Industry, value added (% of GDP)	Chemicals (% of value added in manufacturing)	Food, beverages and tobacco (% of value added in manufacturing)	Machinery and transport equipment (% of value added in manufacturing)	Other manufacturing (% of value added in manufacturing)	Textiles and clothing (% of value added in manufacturing)	Services, etc., value added (current US$)	Services, etc., value added (current LCU)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (annual % growth)	Services, etc., value added (constant LCU)	Services, etc., value added (% of GDP)	Adjusted savings: education expenditure (current US$)	Adjusted savings: education expenditure (% of GNI)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: carbon dioxide damage (% of GNI)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: net forest depletion (% of GNI)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: consumption of fixed capital (% of GNI)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: mineral depletion (% of GNI)	Adjusted savings: energy depletion (current US$)	Adjusted savings: energy depletion (% of GNI)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: particulate emission damage (% of GNI)	Adjusted savings: natural resources depletion (% of GNI)	Adjusted savings: gross savings (% of GNI)	Adjusted savings: net national savings (current US$)	Adjusted savings: net national savings (% of GNI)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net national income (annual % growth)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, including particulate emission damage (% of GNI)	Adjusted net savings, excluding particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (% of GNI)	Exports as a capacity to import (constant LCU)	Coal rents (% of GDP)	Inflation, GDP deflator (annual %)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	Forest rents (% of GDP)	Mineral rents (% of GDP)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP growth (annual %)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	Natural gas rents (% of GDP)	GDP per capita (current US$)	GDP per capita (constant 2000 US$)	GDP per capita growth (annual %)	GDP per capita (constant LCU)	GDP per capita, PPP (current international $)	GDP per capita, PPP (constant 2005 international $)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	-99.99980193	164357.2492	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-99.99987652	114359.3752	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-99.99988361	210320.2405	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71548.54408	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20343461030	9.24E+11	NaN	NaN	NaN	NaN	NaN	NaN	575.9684237	NaN	NaN	NaN	NaN	NaN	0
10158471714	9.5226E+11	2182450001	11.4	775179761.5	10.05888754	6525717198	6.11724E+11	1446405435	15	514427379.9	6.461745157	60766059934	5.69624E+12	17738391640	-1.693695463	3485381760	60.1703662	NaN	NaN	NaN	NaN	NaN	30065480172	2.81835E+12	6440485216	11.99749681	1627370541	29.77074627	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8797980286	NaN	20.79303675	160784.0257	24204076394	-2504280567	NaN	NaN	NaN	NaN	NaN	NaN	1.0099E+11	9.46685E+12	27013935821	3.4	5887932063	1.16345E+11	1.02042E+11	NaN	5147.710674	1376.967121	0.572242512	300.1224595	5930.415436	5201.308694	2
2224165200	2.24407E+11	NaN	NaN	NaN	20.04532046	2150453913	2.1697E+11	NaN	NaN	NaN	19.38099644	2150453913	2.1697E+11	1060311543	7	1.37415E+11	19.38099644	NaN	NaN	NaN	NaN	NaN	6721063814	6.78121E+11	NaN	NaN	NaN	60.5736831	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.9793E+11	NaN	3	202.5483956	-4665386801	99916545185	11095682927	1.1195E+12	5452979231	5.84857E+11	NaN	NaN	12959563902	1.30755E+12	6321690864	3	6.45552E+11	28764978707	25281304508	NaN	4029.73018	1965.70723	2.625150343	200731.9994	8944.36755	7861.131481	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.3769089	129.0457097	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.60245E+11	1.323E+12	1.66171E+11	4.9	1.02522E+12	3.80513E+11	3.33731E+11	NaN	45653.09145	21058.43643	-0.141443385	129923.7099	48221.59155	42293.05452	3
37032600322	1.52952E+11	19388246431	6.5	21852216001	9.092057417	72631620864	2.99983E+11	77255836033	7	72275653063	17.83214955	1.07257E+11	4.42991E+11	1.19258E+11	6	1.13571E+11	26.33307863	NaN	NaN	NaN	NaN	NaN	2.63018E+11	1.08632E+12	3.01669E+11	14.42930865	2.96344E+11	64.57486395	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77686049147	NaN	17.28051629	400.8133672	89986121884	-7548796329	4.07307E+11	1.68226E+12	4.40017E+11	4.31768E+11	NaN	NaN	4.45989E+11	1.84202E+12	4.72935E+11	8.869529105	4.59571E+11	7.20488E+11	6.31909E+11	NaN	10940.59548	11601.62758	7.928951943	11273.78754	17674.37199	15501.42072	2
1977251393	7.36528E+11	738417407.5	5.642890816	4.13815E+11	20.65937625	1010620655	3.76457E+11	619833750.3	7	3.31978E+11	10.55950317	3554778755	1.32416E+12	1493907577	7.543268871	6.059E+11	37.14222281	NaN	NaN	NaN	NaN	NaN	4038691490	1.50442E+12	1514514198	-0.060362365	5.95019E+11	42.19840094	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.0031E+11	NaN	4.220839999	212.0630308	-1.45745E+11	-1.21455E+11	9570721638	3.5651E+12	3664602605	1.61473E+12	NaN	NaN	10247788877	3.81731E+12	4290990647	4.6	1.80008E+12	18071403765	15849639968	NaN	3305.486704	1384.085162	4.324551808	580627.7075	5829.041326	5112.397885	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.084274757	135.1589226	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1128708617	3047513266	801787943.1	-4.171075119	2254762917	1444637074	1267028163	NaN	12595.50749	8947.327848	-5.135652299	25161.39487	16121.02256	14139.04569	2
