Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant 2000 US$)	Agriculture, value added (annual % growth)	Agriculture, value added (constant LCU)	Agriculture, value added (% of GDP)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (annual % growth)	Manufacturing, value added (constant LCU)	Manufacturing, value added (% of GDP)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (annual % growth)	Industry, value added (constant LCU)	Industry, value added (% of GDP)	Chemicals (% of value added in manufacturing)	Food, beverages and tobacco (% of value added in manufacturing)	Machinery and transport equipment (% of value added in manufacturing)	Other manufacturing (% of value added in manufacturing)	Textiles and clothing (% of value added in manufacturing)	Services, etc., value added (current US$)	Services, etc., value added (current LCU)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (annual % growth)	Services, etc., value added (constant LCU)	Services, etc., value added (% of GDP)	Adjusted savings: education expenditure (current US$)	Adjusted savings: education expenditure (% of GNI)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: carbon dioxide damage (% of GNI)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: net forest depletion (% of GNI)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: consumption of fixed capital (% of GNI)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: mineral depletion (% of GNI)	Adjusted savings: energy depletion (current US$)	Adjusted savings: energy depletion (% of GNI)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: particulate emission damage (% of GNI)	Adjusted savings: natural resources depletion (% of GNI)	Adjusted savings: gross savings (% of GNI)	Adjusted savings: net national savings (current US$)	Adjusted savings: net national savings (% of GNI)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net national income (annual % growth)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, including particulate emission damage (% of GNI)	Adjusted net savings, excluding particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (% of GNI)	Exports as a capacity to import (constant LCU)	Coal rents (% of GDP)	Inflation, GDP deflator (annual %)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	Forest rents (% of GDP)	Mineral rents (% of GDP)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP growth (annual %)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	Natural gas rents (% of GDP)	GDP per capita (current US$)	GDP per capita (constant 2000 US$)	GDP per capita growth (annual %)	GDP per capita (constant LCU)	GDP per capita, PPP (current international $)	GDP per capita, PPP (constant 2005 international $)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13564934.99	NaN	NaN	NaN	195530730.4	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.876975848	118.5849415	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	1898882758	3399000064	1845780110	-0.692928686	2866299904	NaN	NaN	NaN	20558.91166	19983.97746	-2.942210251	31032.98836	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3179976.563	0.251429199	NaN	NaN	163162005.3	12.90062727	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.770000016	150.0628176	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	1264760246	1413382223	1267077320	11.77027275	941860379.1	NaN	NaN	NaN	19050.46312	19085.36406	8.813975126	14186.78083	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3913817.308	0.15899057	82598119.8	3.355374337	179520009.3	7.292621598	0	0	1920.205994	7.80043E-05	28982663.9	1.177359568	3.355452342	NaN	NaN	NaN	2199546265	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.00012483	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.355374337	0	2461666315	1.33987E+11	NaN	NaN	NaN	NaN	NaN	NaN	92.20611552	NaN	NaN	NaN	NaN	NaN	0
728855743.9	16077100000	610224878	18	216744473.1	8.156377022	346101187.8	7634300000	289975847.9	9.902521008	103132574.1	3.873100814	5798032460	1.27893E+11	6853493831	4.089453187	1346629552	64.88381154	NaN	NaN	NaN	NaN	NaN	2409135008	53140700000	1934998351	-4.576751648	488931999.5	26.95981144	194039553.6	2.631025	59018585.99	0.800245993	0	0	830979444.2	11.26743311	0	0	2917081894	39.55335522	139507541.1	1.891613443	39.55335522	-1.659227205	-953588215.3	-12.92991242	3626994149	NaN	NaN	-3874916839	-52.54084997	-3735409298	-50.64923653	NaN	NaN	108.4808937	9604.357129	NaN	NaN	8798414174	1.94075E+11	NaN	NaN	0.83339688	0	8936023212	1.97111E+11	9416016124	3.141966223	2052306025	32268923103	35567738545	0.53932554	621.0641974	654.4242733	-0.168950876	142.6376995	2242.728376	2471.999957	2
990574974.9	1.42306E+11	975299464.2	2.184773776	98381996032	26.95393762	380460806.2	54656999424	398566471	6.296204937	57806000128	10.35248931	727272713	1.0448E+11	742878282.5	19.27531793	96275718144	19.78937873	3.195942663	18.24383416	9.111389767	38.91387629	30.53495712	1957218230	2.81174E+11	1810636784	6.560100248	1.8586E+11	53.25668366	120437333.9	2.842803983	19591324.14	0.462433802	0	0	413185575.7	9.752836283	0	0	32865309.76	0.775753086	12560898.12	0.296487559	0.775753086	25.93838507	685565526	16.18209524	3790517469	3684117735	8.959620668	741131640	17.49367832	753692538.1	17.79016588	1.12531E+11	0.001039924	3.458280955	145.8996001	58465201972	-11700778485	3675065918	5.2796E+11	3547796879	3.80518E+11	0.07797945	0	4091020249	5.87716E+11	3944714844	7	4.02822E+11	14312320685	15775453010	0.021374905	1329.385031	1281.842804	6.808000837	130897.8595	4650.816599	5126.26431	1
2312321373	8492000000	NaN	NaN	10964000000	2.238200162	13754663429	50514000000	NaN	NaN	63394000000	13.31375919	51321444625	1.88478E+11	NaN	NaN	4.00246E+11	49.67634129	NaN	NaN	NaN	NaN	NaN	49677877525	1.82442E+11	NaN	NaN	2.41524E+11	48.08545855	NaN	NaN	614513792.5	0.567018542	NaN	NaN	13918473252	12.84272624	0	0	12222846948	11.27815346	1422588471	1.312637813	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.37358E+11	NaN	-2.349307665	58.12658755	0	NaN	1.02994E+11	3.78245E+11	NaN	6.51249E+11	NaN	0	1.03312E+11	3.79412E+11	1.05797E+11	1.399085023	6.52734E+11	1.92773E+11	2.12479E+11	4.390320912	32803.17883	33592.36688	-2.333998481	207253.988	61208.50248	67465.77833	3
12275651584	12275651584	13440361477	1.051686914	15148439709	4.814449914	43241975808	43241975808	43426235783	-7.361987457	40626827855	16.95928931	67828285440	67828285440	69061289057	-6.505806039	65768046631	26.6019185	16.16663482	29.69998089	8.690999431	38.26485763	7.177527228	1.74871E+11	1.74871E+11	1.73139E+11	-4.015415153	1.70083E+11	68.58362717	12833615735	4.91766	851855679.6	0.326419046	0	0	31914450247	12.22916586	111542175.7	0.042741384	7401609573	2.836192082	3459172731	1.325506056	2.878933466	13.15829222	2409806787	0.923403871	2.21542E+11	2.23704E+11	-4.448641343	3434176341	1.315927793	6893349073	2.641433848	33489247244	0	-1.095778846	101.7803409	0	2858355100	2.54975E+11	2.54975E+11	2.55795E+11	2.51E+11	0.051267895	0.066432089	2.68697E+11	2.68697E+11	2.71674E+11	-4.408839698	2.63997E+11	3.29328E+11	3.62995E+11	1.589565624	7203.256653	7283.062916	-5.360614821	7077.257343	8828.661466	9731.205523	2
542115987.5	3.00907E+11	497559338.2	12.12846608	2.78836E+11	28.32815471	332127878.1	1.84351E+11	356126389.9	10.65002149	1.90739E+11	17.35527107	696719273.6	3.86721E+11	710178333.5	4.887320835	2.88035E+11	36.40691628	NaN	NaN	NaN	NaN	NaN	674865059.6	3.74591E+11	679003623.2	10.21523146	2.66766E+11	35.26492901	48454136.89	2.219690404	21481520	0.984071265	0	0	302841134.3	13.87319232	4929508.438	0.225821432	0	0	45406083.17	2.080058661	0.225821432	10.02776917	-83942634.09	-3.845423142	1875152562	1872688522	11.38642728	-107305608.8	-4.915684096	-61899525.63	-2.835625436	2.42642E+11	NaN	4.06913994	133.8441522	-43445900000	-72229594882	1913700321	1.06222E+12	1891918599	8.33636E+11	0.025704266	0.368622478	2118467913	1.17588E+12	2094244952	9.556641496	8.78542E+11	7018067323	7735516393	0	690.9977831	683.0967842	9.924282911	286561.0662	2289.13968	2523.155836	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
12913743.85	34867109	13195720.88	0	45880492.55	1.850579639	13929500.49	37609652	13813809.62	2.456367162	47113631.22	1.996140724	103120436.3	278425183	118479919.3	3.217207804	351777020.7	14.7774791	NaN	NaN	NaN	NaN	NaN	581787387.5	1570825974	594746281.3	1.383044621	1668237330	83.37194126	25994664.45	3.37949	2090334.244	0.271758217	NaN	NaN	97069233.99	12.6196861	0	0	0	0	NaN	NaN	NaN	20.65609976	61767997.51	8.030275993	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.206067063	92.93312605	0	NaN	697821567.7	1884118266	726989491	2037903357	NaN	0	793977121.5	2143738266	820275710.9	2.211641092	2306753638	1176020299	1296243521	NaN	10029.39584	10361.59554	0.263338604	29138.55413	14855.30599	16373.94709	2
