Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant 2000 US$)	Agriculture, value added (annual % growth)	Agriculture, value added (constant LCU)	Agriculture, value added (% of GDP)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (annual % growth)	Manufacturing, value added (constant LCU)	Manufacturing, value added (% of GDP)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (annual % growth)	Industry, value added (constant LCU)	Industry, value added (% of GDP)	Chemicals (% of value added in manufacturing)	Food, beverages and tobacco (% of value added in manufacturing)	Machinery and transport equipment (% of value added in manufacturing)	Other manufacturing (% of value added in manufacturing)	Textiles and clothing (% of value added in manufacturing)	Services, etc., value added (current US$)	Services, etc., value added (current LCU)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (annual % growth)	Services, etc., value added (constant LCU)	Services, etc., value added (% of GDP)	Adjusted savings: education expenditure (current US$)	Adjusted savings: education expenditure (% of GNI)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: carbon dioxide damage (% of GNI)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: net forest depletion (% of GNI)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: consumption of fixed capital (% of GNI)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: mineral depletion (% of GNI)	Adjusted savings: energy depletion (current US$)	Adjusted savings: energy depletion (% of GNI)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: particulate emission damage (% of GNI)	Adjusted savings: natural resources depletion (% of GNI)	Adjusted savings: gross savings (% of GNI)	Adjusted savings: net national savings (current US$)	Adjusted savings: net national savings (% of GNI)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net national income (annual % growth)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, including particulate emission damage (% of GNI)	Adjusted net savings, excluding particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (% of GNI)	Exports as a capacity to import (constant LCU)	Coal rents (% of GDP)	Inflation, GDP deflator (annual %)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	Forest rents (% of GDP)	Mineral rents (% of GDP)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP growth (annual %)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	Natural gas rents (% of GDP)	GDP per capita (current US$)	GDP per capita (constant 2000 US$)	GDP per capita growth (annual %)	GDP per capita (constant LCU)	GDP per capita, PPP (current international $)	GDP per capita, PPP (constant 2005 international $)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9424530.167	0.765422352	NaN	NaN	164517761.6	13.36146946	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.497252448	104.9362427	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	1245810154	2230000128	1368477655	6.00060016	2125100032	NaN	NaN	NaN	16229.51661	17827.54038	0.21601255	27684.27128	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	134270844.7	13.19557316	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.879842061	123.9170351	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	1017544619	819228759	889386976.1	2.383195277	661110684.6	NaN	NaN	NaN	16123.09453	14092.42408	-1.576770175	10475.3638	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7053702.412	NaN	38586278.53	NaN	NaN	NaN	0	NaN	6106308.459	NaN	NaN	1.23461126	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
269800959.5	41221	288146823.8	9.9	102346255.9	6.646036025	200644050.7	30655	217050149.4	10.1	77195879.47	4.942486459	2719052512	415425	4120827403	12.07060056	809693288.8	66.97871268	NaN	NaN	NaN	NaN	NaN	1070723673	163588.375	1624316480	-11.18861966	410429447.6	26.37525129	85845309.75	4.418226424	20788828.5	1.0699449	0	0	295938073.3	15.23113399	0	0	1593492063	82.01273616	34070509.84	1.753517196	82.01273616	-41.78334709	-1108654955	-57.05947865	53551085.36	NaN	NaN	-2670286753	-137.4324529	-2636216243	-135.6789357	NaN	NaN	2124.607237	0.046899729	40373.85938	NaN	4232102884	646593.375	NaN	1420032689	1.606473865	0	4059577145	620234.375	6067510987	3.5	1322468992	18222643624	22919209310	0.558717196	345.7030549	516.6934902	0.22823249	112.6180275	1551.793042	1951.740388	2
1064737348	1.00749E+11	823657412.4	8.296108131	83085312000	53.62098062	NaN	NaN	NaN	NaN	NaN	NaN	431500331.1	40830001152	349883174.5	4.71760116	45344243712	21.73068403	NaN	NaN	NaN	NaN	NaN	489435346.5	46312005632	1180312989	16.62057498	1.21158E+11	24.64833536	56590927.05	2.842803983	10306242.97	0.517726605	0	0	162802963.8	8.178288254	1006685.469	0.050570111	30255762.96	1.519876205	4344608.689	0.218248252	1.570446316	7.757010153	-8753892.638	-0.439745418	1796607437	2017159757	24.65783655	2291358.193	0.115104709	6635966.882	0.333352961	23270253446	0	38.41649484	73.7595634	-1328	-7570694935	1985673026	1.87891E+11	2327054973	2.49587E+11	0.278117771	0.081131072	1985673026	1.87891E+11	2494536613	8.3	2.54734E+11	7931728836	9975992353	0.12928124	624.5350681	784.5831479	9.84845086	80119.22707	2494.692099	3137.655083	1
1085535275	3985000000	NaN	NaN	NaN	1.830425017	3906837370	14342000000	NaN	NaN	NaN	6.587692746	27434758893	1.00713E+11	NaN	NaN	NaN	46.26037509	NaN	NaN	NaN	NaN	NaN	30784799750	1.13011E+11	NaN	NaN	NaN	51.9091999	NaN	NaN	390755520	NaN	NaN	NaN	8280582670	NaN	0	NaN	7032698635	NaN	NaN	1.477111468	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.262474912	47.24919463	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	59305093918	2.17709E+11	74682643386	6.89614854	4.60768E+11	1.19254E+11	1.4999E+11	2.590594751	26558.72149	33445.28092	1.56919719	206346.5154	53405.93579	67170.37585	3
13084820480	13084820480	11584413941	7.472127963	13056627715	5.440196477	45873471488	45873471488	48185576067	4.499635999	45079364321	19.07253511	68876935168	68876935168	71775554363	5.715350594	68352880040	28.63654573	13.5349881	28.5849492	13.47408526	36.52281989	7.883157554	1.58559E+11	1.58559E+11	1.56329E+11	6.348302198	1.5357E+11	65.92325481	9561640451	3.766186787	659090115.9	0.259605713	0	0	30931421606	12.18342312	3688223.455	0.001452736	3243185269	1.277442043	3992140506	1.572444279	1.278894779	15.89120273	9398362716	3.701874136	2.19703E+11	2.18808E+11	5.745259781	11076891932	4.363021623	15069032439	5.935465903	18933825330	0	2.849322534	102.8493195	0	1215460743	2.40521E+11	2.40521E+11	2.39469E+11	2.34979E+11	0.07607643	0.002283573	2.5744E+11	2.5744E+11	2.57587E+11	5.836200697	2.50308E+11	2.73645E+11	3.44173E+11	0.463902642	7479.294721	7483.560918	4.488457188	7272.08965	7950.100749	9999.099304	2
571606977.6	81304002560	387026993.6	3.099995717	2.16893E+11	44.8709973	383126542.6	54494998528	278821313.2	9.60000077	1.49335E+11	30.07533276	471063913.5	67002998784	469945137.1	8.731405898	1.90601E+11	36.97839323	NaN	NaN	NaN	NaN	NaN	231218730.2	32887996416	398652373.9	7.145310967	1.56622E+11	18.15060947	35157277.25	2.674321237	15851236.81	1.205761724	0	0	194041524.2	14.76022632	2871522.392	0.218429125	0	0	33981302.55	2.584867947	0.218429125	-2.338548894	-224784656.6	-17.09877521	1117711269	1266070629	-2.09424642	-242331441.1	-18.43351277	-208350138.6	-15.84864483	2.9729E+11	NaN	4107.296786	32.01736085	8910004224	32020783104	1273889621	1.81195E+11	1280246885	5.64115E+11	0	0.349409901	1315158670	1.87065E+11	1392746523	5.40000279	5.84261E+11	4090210576	5144390369	0	399.678676	423.2577397	7.957150985	177557.8395	1243.021077	1563.387884	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
15785184.91	42620000	12555743.65	-1.506096103	43655341.64	3.725817591	9633333.163	26010000	11334296.16	2	38656957.35	2.27378028	76399998.65	206280000	76625230.46	4.473028565	227506867.3	18.0328872	NaN	NaN	NaN	NaN	NaN	331485179.3	895010000	508299481.7	6.982174165	1425757835	78.24129521	17497773.74	3.694717887	1665457.514	0.351667347	NaN	NaN	60082034.45	12.68653777	0	0	0	0	NaN	NaN	NaN	31.43999321	88785146.48	18.74730316	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.020838953	70.80751794	-16	NaN	423670362.9	1143910000	590573516.2	1655500893	NaN	0	500088880.1	1350240000	678094522.4	6.327624895	1906916157	851978693.6	1071561208	NaN	7475.72883	10136.69964	3.693872381	28506.10893	12736.0594	16018.55457	2
