Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant 2000 US$)	Agriculture, value added (annual % growth)	Agriculture, value added (constant LCU)	Agriculture, value added (% of GDP)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (annual % growth)	Manufacturing, value added (constant LCU)	Manufacturing, value added (% of GDP)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (annual % growth)	Industry, value added (constant LCU)	Industry, value added (% of GDP)	Chemicals (% of value added in manufacturing)	Food, beverages and tobacco (% of value added in manufacturing)	Machinery and transport equipment (% of value added in manufacturing)	Other manufacturing (% of value added in manufacturing)	Textiles and clothing (% of value added in manufacturing)	Services, etc., value added (current US$)	Services, etc., value added (current LCU)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (annual % growth)	Services, etc., value added (constant LCU)	Services, etc., value added (% of GDP)	Adjusted savings: education expenditure (current US$)	Adjusted savings: education expenditure (% of GNI)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: carbon dioxide damage (% of GNI)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: net forest depletion (% of GNI)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: consumption of fixed capital (% of GNI)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: mineral depletion (% of GNI)	Adjusted savings: energy depletion (current US$)	Adjusted savings: energy depletion (% of GNI)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: particulate emission damage (% of GNI)	Adjusted savings: natural resources depletion (% of GNI)	Adjusted savings: gross savings (% of GNI)	Adjusted savings: net national savings (current US$)	Adjusted savings: net national savings (% of GNI)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net national income (annual % growth)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, including particulate emission damage (% of GNI)	Adjusted net savings, excluding particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (% of GNI)	Exports as a capacity to import (constant LCU)	Coal rents (% of GDP)	Inflation, GDP deflator (annual %)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	Forest rents (% of GDP)	Mineral rents (% of GDP)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP growth (annual %)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	Natural gas rents (% of GDP)	GDP per capita (current US$)	GDP per capita (constant 2000 US$)	GDP per capita growth (annual %)	GDP per capita (constant LCU)	GDP per capita, PPP (current international $)	GDP per capita, PPP (constant 2005 international $)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15704758.62	NaN	NaN	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72650448.23	2.57306	3774208.12	0.133671081	NaN	NaN	385431888.3	13.65083628	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.200000015	175.5389251	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	2823503853	2250730214	1724910619	6.789935147	1282182976	NaN	NaN	NaN	35349.47358	21595.39548	4.134693001	16052.57	NaN	NaN	3
2349167367	1.17277E+11	NaN	0.571844995	1.04679E+11	32.58905844	1254297643	62617977199	NaN	14.50043396	47187289092	17.40036907	2033124378	1.01499E+11	NaN	20.1275156	79822197585	28.20472058	NaN	NaN	NaN	NaN	NaN	2826162500	1.4109E+11	NaN	16.8877926	1.20674E+11	39.20622097	NaN	NaN	4812748.609	0.058625028	144974708.6	1.765965168	531361899.8	6.472622814	0	0	0	0	92355845.78	1.125004549	1.765965168	NaN	NaN	NaN	7533038710	NaN	31.78675791	NaN	NaN	NaN	NaN	93256839261	NaN	2.413906217	123.108208	-22172983545	59149325820	7208454245	3.59866E+11	NaN	3.05175E+11	1.877440967	0	7721931671	3.855E+11	NaN	11.18704254	3.13139E+11	25677547878	24875082320	NaN	251.1061653	NaN	8.12568082	10182.83706	834.997104	808.9020726	0
3202959332	2.57416E+11	1124022438	9.8	399239132.6	7.664511109	2025929170	1.6282E+11	733489666.3	44.7	260872337.7	4.847940614	28215598788	2.26763E+12	13256345758	18.16283544	2604713361	67.51842529	NaN	NaN	NaN	NaN	NaN	10370921812	8.33491E+11	3362380794	36.19842283	849600499	24.8170636	900056729.4	2.26834	153805313.4	0.387623061	0	0	4565247265	11.50542254	0	0	19557103922	49.28818336	698530050	1.760448649	49.28818336	41.56572106	11477562400	28.92596994	15556741427	NaN	NaN	-7581728866	-19.10761655	-6883198816	-17.3471679	5974802319	NaN	13.04117969	87154.40293	-1.000732422	-1965087142	NaN	NaN	NaN	NaN	0.212526687	0	41789479931	3.35854E+12	17680168881	20.7350198	3853552992	68938922229	66784467646	0.28913165	2456.706689	1039.376159	17.03465269	226.5414508	4052.75949	3926.104097	2
1709027192	1.67661E+11	NaN	NaN	NaN	22	NaN	NaN	NaN	NaN	NaN	NaN	1576872727	1.54697E+11	755987476.4	0	97974646593	20.29879931	17.2610505	16.63175364	2.951216637	40.86262758	22.29335164	4482405499	4.39739E+11	NaN	NaN	NaN	57.70120069	266812346.7	2.842803983	29231115.24	0.311448596	0	0	933882444	9.950231931	7657785.706	0.081591366	159991621.9	1.704661818	21541092.31	0.229513753	1.786253184	17.18205348	592334991.6	6.311148245	8284002581	4976769376	6.711199155	727135833.4	7.747410003	748676925.7	7.976923756	2.00352E+11	0.003560621	1.995241221	174.31519	6450000000	83895320266	7768305418	7.62097E+11	4357022812	4.67311E+11	0.049066272	0.134187393	9132562332	8.95935E+11	5033194290	5	5.13974E+11	21487253361	20128430863	0.040225038	2893.157853	1594.495067	4.507466403	162824.9507	6807.072708	6376.603379	1
2430497006	8926000000	NaN	-8.637068631	9425000000	1.094296321	21449694282	78774000000	NaN	7.259899282	83918000000	9.657416352	1.28612E+11	4.72329E+11	NaN	13.73510981	5.33437E+11	57.90588022	NaN	NaN	NaN	NaN	NaN	91063038680	3.34429E+11	NaN	5.404343788	3.75679E+11	40.99982346	NaN	NaN	847930314.2	0.373794718	NaN	NaN	31225839875	13.76534583	0	0	39551283537	17.43546685	1664085633	0.733582005	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.12486E+11	NaN	11.88691756	88.80213295	1000000	NaN	2.20408E+11	8.0945E+11	NaN	9.1172E+11	NaN	0	2.22106E+11	8.15684E+11	1.4888E+11	9.906192043	9.18541E+11	3.08651E+11	2.99006E+11	5.060356759	47634.33096	31929.79817	-4.080475489	196996.4793	66195.44783	64126.73133	3
16603518099	50759942263	15758719080	2.615839923	17761427495	8.39295664	44063088343	1.34709E+11	58763000604	8.903687452	54974930862	22.27356803	70506972816	2.15553E+11	94472113261	10.05389889	89967135499	35.64075771	NaN	NaN	NaN	NaN	NaN	1.10716E+11	3.3848E+11	2.0503E+11	8.079277346	2.01411E+11	55.96628565	9468238480	4.53277	1212483356	0.580457304	0	0	23764129922	11.3767028	907099616.2	0.43425965	19822391223	9.489657496	3367508874	1.612141818	9.923917146	27.33690295	32116681242	15.37535515	1.64391E+11	2.69544E+11	11.31908941	17497085217	8.376453881	20864594090	9.988595699	50949298034	0.000623655	13.42627796	197.9758853	-2123734093	-2786122935	1.97827E+11	6.04792E+11	3.15046E+11	3.0914E+11	0.122827115	0.674956942	2.14066E+11	6.54439E+11	3.40178E+11	8.466062712	3.30565E+11	4.69189E+11	4.54526E+11	4.903000638	5485.523115	8717.176296	7.513601166	8470.845393	12023.12697	11647.3845	2
1194888232	4.97121E+11	689776709.5	0.483597769	3.86556E+11	20.45109791	692579078.9	2.88141E+11	564605172.3	7.35538085	3.02398E+11	11.85383049	2609189261	1.08553E+12	1562301545	17.29528782	6.3364E+11	44.65755341	NaN	NaN	NaN	NaN	NaN	2038583069	8.48132E+11	1281139693	16.08463147	5.03332E+11	34.89134868	146491182.1	2.219690404	30244325.47	0.458273584	0	0	746821219.1	11.31612067	71862392.77	1.088886453	0	0	122379662	1.854343432	1.088886453	33.13769838	1440141701	21.82157771	5780938652	3575068573	14.91180924	1362146503	20.63976464	1484526165	22.49410807	4.5346E+11	NaN	4.619857667	164.5034392	-59930200000	-1.1868E+11	5842660561	2.43078E+12	3457610276	1.52353E+12	0.01362677	1.79188878	6384457744	2.65619E+12	3849011238	13.19800351	1.61467E+12	14675740831	14217099819	0	2079.73361	1253.8133	13.05456292	525978.2867	4780.61453	4631.212472	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
19127663.74	51644693	14853566.64	2.870409455	51644693	1.910026057	21043978.15	56818742	16659367.24	8.607954545	56818742	2.101382958	213614951.8	576760380	194255222.1	28.5135933	576760380	21.33089172	NaN	NaN	NaN	NaN	NaN	768692085.7	2075468668	739929055.5	8.220395671	2075468668	76.75908222	31023308.2	2.780275	2938309.677	0.263328104	NaN	NaN	143604953.5	12.8697191	0	0	0	0	NaN	NaN	NaN	10.29668206	-32403710.42	-2.903985139	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.302847962	100	0	NaN	1001434701	2703873741	964563794.5	2703873741	NaN	0	1162579143	3138963741	1116207501	13.2769988	3138963741	1820793544	1763890754	NaN	13685.12975	13139.27278	11.89557199	36949.85099	21433.20397	20763.38113	2
