Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant 2000 US$)	Agriculture, value added (annual % growth)	Agriculture, value added (constant LCU)	Agriculture, value added (% of GDP)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (annual % growth)	Manufacturing, value added (constant LCU)	Manufacturing, value added (% of GDP)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (annual % growth)	Industry, value added (constant LCU)	Industry, value added (% of GDP)	Chemicals (% of value added in manufacturing)	Food, beverages and tobacco (% of value added in manufacturing)	Machinery and transport equipment (% of value added in manufacturing)	Other manufacturing (% of value added in manufacturing)	Textiles and clothing (% of value added in manufacturing)	Services, etc., value added (current US$)	Services, etc., value added (current LCU)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (annual % growth)	Services, etc., value added (constant LCU)	Services, etc., value added (% of GDP)	Adjusted savings: education expenditure (current US$)	Adjusted savings: education expenditure (% of GNI)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: carbon dioxide damage (% of GNI)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: net forest depletion (% of GNI)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: consumption of fixed capital (% of GNI)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: mineral depletion (% of GNI)	Adjusted savings: energy depletion (current US$)	Adjusted savings: energy depletion (% of GNI)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: particulate emission damage (% of GNI)	Adjusted savings: natural resources depletion (% of GNI)	Adjusted savings: gross savings (% of GNI)	Adjusted savings: net national savings (current US$)	Adjusted savings: net national savings (% of GNI)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net national income (annual % growth)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, including particulate emission damage (% of GNI)	Adjusted net savings, excluding particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (% of GNI)	Exports as a capacity to import (constant LCU)	Coal rents (% of GDP)	Inflation, GDP deflator (annual %)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	Forest rents (% of GDP)	Mineral rents (% of GDP)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP growth (annual %)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	Natural gas rents (% of GDP)	GDP per capita (current US$)	GDP per capita (constant 2000 US$)	GDP per capita growth (annual %)	GDP per capita (constant LCU)	GDP per capita, PPP (current international $)	GDP per capita, PPP (constant 2005 international $)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53736822.31	12.03842553	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.35482658	40.74735379	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	446377494.9	192360667	635087337.2	2.208728144	472081372.4	NaN	NaN	NaN	11958.24836	17013.69849	-2.103818652	12646.84345	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65442182.04	1.760829872	5622685.361	0.151287626	59045827.92	1.588725412	236935045.8	6.375128293	0	0	162075467.3	4.360907834	NaN	NaN	5.949633246	NaN	NaN	NaN	3258497035	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08716428	NaN	NaN	NaN	NaN	3532879813	1.558E+11	NaN	NaN	1.621370452	0	3641723447	1.606E+11	NaN	NaN	NaN	NaN	NaN	7.034991572	237.9715241	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.018113834	17078906.78	NaN	0	NaN	NaN	NaN	0	NaN	1162296657	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	5220800000	562741040.9	NaN	56765730816	33.60020622	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6992099840	789940760.6	NaN	1.02375E+11	44.99999934	NaN	NaN	NaN	NaN	NaN	NaN	3325100032	1123313494	NaN	1.15307E+11	21.39979444	NaN	NaN	16516638.25	NaN	18929956.59	NaN	NaN	NaN	11170454.99	NaN	380017231.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.370174645	256	NaN	NaN	15537999872	2513122400	2.69544E+11	NaN	NaN	NaN	15537999872	2833406779	NaN	2.89339E+11	5410089320	11331180392	NaN	NaN	1060.684602	NaN	108313.8616	2025.264598	4241.82248	1
213896526.4	793000000	NaN	NaN	NaN	0.490602457	1625397816	6026000000	NaN	NaN	NaN	3.728083743	23220803948	86088810496	NaN	NaN	NaN	53.2602547	NaN	NaN	NaN	NaN	NaN	20164046992	74756189504	NaN	NaN	NaN	46.24914284	NaN	NaN	117888969.7	NaN	NaN	NaN	2437017801	NaN	0	NaN	13614802392	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.515976063	42.00492869	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	43598747467	1.61638E+11	62370744063	23.87477488	3.84807E+11	59807154092	1.25263E+11	1.633749685	42902.52529	61374.75455	13.04840323	378662.2922	58852.10218	123262.9901	3
4889779677	244	8580136536	-4.963344973	9670549504	6.353505005	22685371287	1132	44088180732	-3.560075264	41246101504	29.47609699	31723447657	1583	65910177370	-1.761243125	62767198208	41.21966567	NaN	NaN	NaN	NaN	NaN	40348698855	2013.400024	1.20727E+11	9.203416048	1.18596E+11	52.42683251	1723094686	2.258712897	347353102.1	0.45532665	0	0	7661711668	10.04332908	31474969.06	0.041258858	5489632067	7.196065806	NaN	NaN	7.237324664	23.19194217	10029954788	13.14773264	63103755299	1.74522E+11	4.580599465	NaN	NaN	5885261004	7.714674674	11508635933	0.003331533	90.8408016	1.86307E-06	NaN	NaN	76961923742	3840.399902	1.94684E+11	1.91034E+11	0.186157789	0.065447121	76961923742	3840.399902	2.12127E+11	4.15176235	2.06133E+11	1.35323E+11	2.83432E+11	1.212428954	2735.836419	7540.685263	2.599606737	7327.59977	4810.447009	10075.42554	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
6777777.658	18300000	12698976.65	-4.29490124	44153351.61	7.116745742	5074073.984	13700000	8423373.498	18.80762139	28728911.4	5.327836976	17251851.55	46580000	36028434.58	19.91513437	106971505.8	18.11464572	NaN	NaN	NaN	NaN	NaN	71207406.15	192260000	238308244.6	6.635823942	668444212.7	74.76860854	3277528.357	3.010589481	456843.1856	0.419635512	NaN	NaN	10091316.17	9.269427144	0	0	0	0	NaN	NaN	NaN	23.76675528	15782016.06	14.49664697	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.881084936	32.43590148	0	NaN	95237035.36	257140000	289803139.7	812378718.8	NaN	0	110066664.7	297180000	325800872.8	8.595065955	916207000.4	245814938.6	514847953	NaN	1567.276083	4639.187686	9.054323439	13046.17817	3500.241194	7331.092342	2
