Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant 2000 US$)	Agriculture, value added (annual % growth)	Agriculture, value added (constant LCU)	Agriculture, value added (% of GDP)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (annual % growth)	Manufacturing, value added (constant LCU)	Manufacturing, value added (% of GDP)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (annual % growth)	Industry, value added (constant LCU)	Industry, value added (% of GDP)	Chemicals (% of value added in manufacturing)	Food, beverages and tobacco (% of value added in manufacturing)	Machinery and transport equipment (% of value added in manufacturing)	Other manufacturing (% of value added in manufacturing)	Textiles and clothing (% of value added in manufacturing)	Services, etc., value added (current US$)	Services, etc., value added (current LCU)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (annual % growth)	Services, etc., value added (constant LCU)	Services, etc., value added (% of GDP)	Adjusted savings: education expenditure (current US$)	Adjusted savings: education expenditure (% of GNI)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: carbon dioxide damage (% of GNI)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: net forest depletion (% of GNI)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: consumption of fixed capital (% of GNI)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: mineral depletion (% of GNI)	Adjusted savings: energy depletion (current US$)	Adjusted savings: energy depletion (% of GNI)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: particulate emission damage (% of GNI)	Adjusted savings: natural resources depletion (% of GNI)	Adjusted savings: gross savings (% of GNI)	Adjusted savings: net national savings (current US$)	Adjusted savings: net national savings (% of GNI)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net national income (annual % growth)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, including particulate emission damage (% of GNI)	Adjusted net savings, excluding particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (% of GNI)	Exports as a capacity to import (constant LCU)	Coal rents (% of GDP)	Inflation, GDP deflator (annual %)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	Forest rents (% of GDP)	Mineral rents (% of GDP)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP growth (annual %)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	Natural gas rents (% of GDP)	GDP per capita (current US$)	GDP per capita (constant 2000 US$)	GDP per capita growth (annual %)	GDP per capita (constant LCU)	GDP per capita, PPP (current international $)	GDP per capita, PPP (constant 2005 international $)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.64553	16626868.54	NaN	NaN	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	104519006.4	2.81568	3916906.531	0.105519137	NaN	NaN	518930802.7	13.97968783	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.185098698	188.1397445	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	3712034267	2534111921	1812015179	3.570737186	1346930670	NaN	NaN	NaN	44952.39917	21943.3399	2.081963495	16311.20857	NaN	NaN	3
2987728515	1.50133E+11	NaN	-10.79037238	1.12478E+11	28.13448784	1828430521	91878651946	NaN	3.413077384	47527480884	17.21774786	2758761294	1.38628E+11	NaN	6.846008213	92432954809	25.97837644	NaN	NaN	NaN	NaN	NaN	4872962487	2.44866E+11	NaN	15.00243484	1.4685E+11	45.88713571	NaN	NaN	5915328.23	0.054722517	361962243.1	3.348501437	883726638.1	8.175327604	0	0	0	0	101198477.6	0.936183964	3.348501437	NaN	NaN	NaN	9563989714	NaN	-6.762191827	NaN	NaN	NaN	NaN	93417000000	NaN	19.64346248	166.7455116	27417518384	1.27459E+11	10619452296	5.33628E+11	NaN	3.51762E+11	3.031434389	0	11940296131	6E+11	NaN	3.4	3.5983E+11	31033017702	28584082159	NaN	367.1942446	NaN	0.553042083	11065.67384	954.343625	879.0326756	0
5591286954	4.19533E+11	1448307958	1.711407571	514421415.1	6.642216007	4040026675	3.03137E+11	1079641569	11.03000849	383984441.6	4.79938341	56809440120	4.26261E+12	18042091611	11.99334291	3545055171	67.48724858	NaN	NaN	NaN	NaN	NaN	21777308505	1.63403E+12	5213981683	25.11386305	1317459773	25.87053541	1598285157	2.26834	177086808.2	0.251327549	0	0	9158703145	12.99833925	0	0	38532884254	54.68716411	1282695522	1.820444586	54.68716411	29.30640051	10930502426	15.51293633	22768976579	NaN	NaN	-26873006736	-38.18538434	-25620933966	-36.36209039	9393416578	NaN	19.68160897	117467.7138	-2.999511719	-3035788294	NaN	NaN	NaN	NaN	0.201146441	0	84178035579	6.31616E+12	24669478552	13.81709896	5376936359	1.01169E+11	93185647903	0.227438388	4666.714912	1367.642077	10.58268163	298.0899817	5608.687861	5166.084593	2
2245871415	1.88416E+11	NaN	NaN	NaN	20.30465525	2111126458	1.77112E+11	NaN	NaN	NaN	19.08644218	2111126458	1.77112E+11	865530061.7	7	1.12171E+11	19.08644218	11.44400224	14.94520372	2.644009191	48.40421103	22.56257381	6703871606	5.62419E+11	NaN	NaN	NaN	60.60890257	373414074.6	2.842803983	30349364.21	0.231049924	0	0	1387000997	10.55924837	24264206.79	0.184723577	276321851.5	2.103640204	40329140.47	0.307026031	2.288363781	17.21796146	778041925.2	5.923238662	11447827025	6442019361	13.1583167	889269818	6.748698991	917128189.2	6.98210337	3.20422E+11	0.01592239	4.360904563	185.5990554	0	1.48671E+11	11060869478	9.27947E+11	4902723242	5.2584E+11	0.057545805	0.29941418	12968653525	1.088E+12	5740574515	7.7	5.8621E+11	26020787788	22957340922	0.02076388	4076.402136	1804.419415	7.302835987	184261.7819	8179.044548	7216.119498	1
2609938808	9585000000	NaN	-11.09825965	8224300000	0.828960785	27131654962	99641000000	NaN	10.28658323	94284000000	8.6174733	1.82864E+11	6.71569E+11	NaN	2.67670302	5.33349E+11	58.0807893	NaN	NaN	NaN	NaN	NaN	1.2937E+11	4.75113E+11	NaN	4.377551507	4.37718E+11	41.09024992	NaN	NaN	1126763445	0.353606888	NaN	NaN	44534994298	13.9762084	0	0	60066442083	18.85036982	2509970836	0.787692376	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.38754E+11	NaN	18.07184994	118.0718499	9000000	NaN	3.12308E+11	1.14695E+12	NaN	9.7074E+11	NaN	0	3.14845E+11	1.15627E+12	1.58727E+11	3.294636604	9.79291E+11	3.46092E+11	3.18781E+11	5.391922928	50727.2095	25573.73175	-10.03748846	157781.6149	55761.80115	51361.42159	3
29473798994	93178704876	16864090758	-2.537245443	19007276146	9.837195753	63634494860	2.01175E+11	66103169791	4.545928734	61841926921	21.23869348	96709159014	3.05737E+11	1.05633E+11	4.03424444	1.00596E+11	32.27771651	NaN	NaN	NaN	NaN	NaN	1.73433E+11	5.48292E+11	2.41131E+11	8.154959442	2.36874E+11	57.88508774	17024095353	5.32822	1397882656	0.437510844	0	0	38076439448	11.9172057	996278941.6	0.311816474	28530817986	8.929606646	5362433704	1.678340371	9.24142312	25.52850852	42401815595	13.27096666	2.51905E+11	3.17514E+11	6.054204836	24865326875	7.673762921	29588332997	9.260588852	64483602793	0.002715189	19.06845032	269.3373126	18930687682	2377703668	2.99616E+11	9.47208E+11	3.63288E+11	3.56478E+11	0.08913767	0.480360349	3.26677E+11	1.03276E+12	3.94595E+11	6.75843942	3.83444E+11	5.72405E+11	5.27234E+11	4.564311679	8225.669082	9935.834246	5.827711952	9655.066376	14413.07607	13275.68445	2
1901893977	5.81923E+11	783648478.9	3	4.39163E+11	18.39812089	1031173318	3.15508E+11	555945857	1.716338413	2.9776E+11	9.975136149	4501698206	1.37738E+12	1885615153	7.919210399	7.64769E+11	43.54753147	NaN	NaN	NaN	NaN	NaN	3933843841	1.20364E+12	1498552893	4.383930938	5.88749E+11	38.05434764	269319594.8	2.219690404	40314827.08	0.332268563	0	0	1225723437	10.1022228	79139570.79	0.65225609	0	0	209444597.1	1.726209943	0.65225609	27.92942576	2163011143	17.82720296	10828342341	4405280894	8.386171906	2114766975	16.81485649	2312876340	19.06236871	3.41843E+11	NaN	5.989562361	181.7365845	1.09195E+11	360260934.5	10337436023	3.16295E+12	4068447115	1.79268E+12	0.005135707	1.077365045	11662017845	3.56823E+12	4680316716	6.9	1.96341E+12	18768814150	17287694379	0	3787.492151	1520.033931	6.729673082	637658.6071	6095.577731	5614.552099	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
21222921.48	57301888	15896538.26	-1.998764395	55271024	1.838371975	22157831.11	59826144	16728556.17	-7.994585079	57054719	1.91935572	262544074.8	708869002	210961815.9	0.46472215	626363687	22.74209372	NaN	NaN	NaN	NaN	NaN	870674094.6	2350820055	602661866.9	4.821789007	1690440202	75.41953431	36637628.59	2.780275	3250765.964	0.246686909	NaN	NaN	173004814.5	13.12860519	0	0	0	0	NaN	NaN	NaN	-1.744610077	-199177874.4	-15.11476823	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.021692885	126.9828019	-63352599.61	NaN	1154441091	3116990945	846199859.2	2372074913	NaN	0	1354596646	3657410945	1024206417	1.47147429	2880241175	1757170878	1618505723	NaN	15591.40257	11788.6122	0.366606544	33151.56565	20225.03053	18628.99509	2
