Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant 2000 US$)	Agriculture, value added (annual % growth)	Agriculture, value added (constant LCU)	Agriculture, value added (% of GDP)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (annual % growth)	Manufacturing, value added (constant LCU)	Manufacturing, value added (% of GDP)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (annual % growth)	Industry, value added (constant LCU)	Industry, value added (% of GDP)	Chemicals (% of value added in manufacturing)	Food, beverages and tobacco (% of value added in manufacturing)	Machinery and transport equipment (% of value added in manufacturing)	Other manufacturing (% of value added in manufacturing)	Textiles and clothing (% of value added in manufacturing)	Services, etc., value added (current US$)	Services, etc., value added (current LCU)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (annual % growth)	Services, etc., value added (constant LCU)	Services, etc., value added (% of GDP)	Adjusted savings: education expenditure (current US$)	Adjusted savings: education expenditure (% of GNI)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: carbon dioxide damage (% of GNI)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: net forest depletion (% of GNI)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: consumption of fixed capital (% of GNI)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: mineral depletion (% of GNI)	Adjusted savings: energy depletion (current US$)	Adjusted savings: energy depletion (% of GNI)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: particulate emission damage (% of GNI)	Adjusted savings: natural resources depletion (% of GNI)	Adjusted savings: gross savings (% of GNI)	Adjusted savings: net national savings (current US$)	Adjusted savings: net national savings (% of GNI)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net national income (annual % growth)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, including particulate emission damage (% of GNI)	Adjusted net savings, excluding particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (% of GNI)	Exports as a capacity to import (constant LCU)	Coal rents (% of GDP)	Inflation, GDP deflator (annual %)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	Forest rents (% of GDP)	Mineral rents (% of GDP)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP growth (annual %)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	Natural gas rents (% of GDP)	GDP per capita (current US$)	GDP per capita (constant 2000 US$)	GDP per capita growth (annual %)	GDP per capita (constant LCU)	GDP per capita, PPP (current international $)	GDP per capita, PPP (constant 2005 international $)	Income
329878007.5	1.48201E+11	389559694.6	9.322651077	1.501E+11	31.54554888	82488976.24	37058998272	88387011.55	11.98731145	35499999232	7.888249513	174660544	78467997696	209246171.1	9.166653013	78600003584	16.70242515	NaN	NaN	NaN	NaN	NaN	541181093.5	2.43131E+11	774752689.9	5.931461752	2.411E+11	51.75202423	33801448.04	3.299570412	3066391.375	0.29932961	0	0	76280507.08	7.446216619	0	0	44084870.92	4.303399532	NaN	NaN	4.303399532	2.688949877	-48733039.98	-4.75713634	904054283.4	1182182840	0.814041257	NaN	NaN	-62084190.1	-6.060425472	1.1112E+11	NaN	-4.87698174	100.000007	4096	0	960397047.5	4.31468E+11	NaN	4.315E+11	3.684049458	0	1045719663	4.698E+11	1353041433	7.530324837	4.698E+11	3146602254	5109694675	0	252.578553	326.807709	4.608585191	113473.4353	760.0165436	1234.1733	0
6917730769	1.79861E+11	7548650368	0.270758399	3.28115E+11	32.76831115	2988730769	77707000000	2759725907	5.551873299	1.2103E+11	14.15719447	4527346154	1.17711E+11	4424699400	6.109980741	1.95045E+11	21.44539769	NaN	NaN	NaN	NaN	NaN	9665961538	2.51315E+11	12108036058	3.716117808	5.19848E+11	45.78629117	235217101.6	1.069647367	42159105.06	0.1917181	281406272.9	1.279692152	1838331572	8.359794048	0	0	138327353.4	0.629042227	NaN	NaN	1.908734378	15.58528532	1588896647	7.225491271	19732088648	22493508839	4.646894797	NaN	NaN	1362221017	6.19468616	56228782951	0	11.14965706	52.62544741	NaN	NaN	21111038462	5.48887E+11	24054618543	1.04301E+12	1.380340445	0	21613230769	5.61944E+11	24555449226	3.223280624	1.06782E+12	40327255371	65486497945	1.00663162	234.2044658	266.086821	0.477071243	11571.04863	436.9926644	709.6222879	0
2084375094	3868600.064	2220063768	-20.61756917	4781077041	11.92374691	NaN	NaN	NaN	NaN	NaN	NaN	10981843075	20382300.16	15161529179	5.094077547	37220153869	62.82205052	NaN	NaN	NaN	NaN	NaN	4414655162	8193599.744	NaN	NaN	NaN	25.25420257	860882729.2	4.919950739	368843076.8	2.10794073	0	0	1858644388	10.6221655	53845086.66	0.307725042	100901872.7	0.576654899	NaN	NaN	0.884379941	31.95658401	3732915128	21.33363572	15484400294	19796940425	0.272186445	NaN	NaN	4070344792	23.26204858	85900427038	0.724876799	0.229175961	0.102206445	99.68	9522020882	17480873331	32444499.97	13032926939	30694002577	0.277747758	0.490648195	17562123540	32595300.35	13514491918	2.683440659	31891629186	37365880787	60905074908	0.008989888	1959.938778	1508.221755	2.684953314	3559.116334	4170.044617	6797.026444	2
43616996.17	16399990	NaN	-2.381011905	16399990	1.194376929	369148948.8	138800000	NaN	-16.13293051	138800000	10.10851335	1769414869	665299968	NaN	-1.624059658	696600128	48.4524035	NaN	NaN	NaN	NaN	NaN	1838829850	691400000	NaN	-7.910169643	660099904	50.35321418	165615458.8	4.928874539	41992945.92	1.249750255	0	0	539495766.4	16.05591027	0	0	981991691.9	29.22501246	NaN	NaN	29.22501246	39.61533302	791621815	23.55942275	1838619550	NaN	-11.02861715	NaN	NaN	-66747363.95	-1.986465424	1397400064	NaN	-1.824991528	100	0	100000	NaN	NaN	NaN	NaN	0	0	3651861912	1373100032	3709119796	-4.758267151	1373100032	4339007718	7046014349	10.24853144	8758.953952	8896.286407	-7.522346809	3293.366573	10407.06623	16899.79433	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.041982356	NaN	NaN	0	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
37290000	74580000	50264284	0.129196691	100528568	20.37259615	30600000	61200000	39779968	0.958902232	79559936	16.71765734	45700000	91400000	62398308	0.96283619	124796616	24.96722028	NaN	NaN	NaN	NaN	NaN	100050000	200100000	163234624	0.727801463	326469248	54.66018357	9230500	4.63146011	785479.564	0.394119199	0	0	14650000	7.350727546	0	0	0	0	NaN	NaN	0	20.5469142	26300000	13.19618665	184650000	260110284.3	0.65869292	NaN	NaN	34745020.44	17.43352756	285677583.1	NaN	-1.876611145	70.98911725	0	-93012448	183040000	366080000	275897216	551794432	1.071436805	0	209150000	418300000	294622624	1.066854714	589245248	306148329.7	497147196.9	NaN	1258.423586	1772.699302	-1.497880061	3545.398604	1842.047712	2991.258706	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32594673.88	2.935399304	1857961.276	0.167323602	NaN	NaN	147524074.5	13.28566954	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.61408817	35.0171799	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	1039500032	1039500032	2288772856	-2.003484321	2968542970	NaN	NaN	NaN	18562.50057	40870.94386	-2.703459433	53009.69589	NaN	NaN	3
1022522925	449939740.4	766219605.9	6.729248763	2236434958	20.56368896	862209873.2	379397348.3	674632683.9	-6.255923571	2243902242	17.33967543	1732780188	762473533.5	1331406110	-7.313239806	4366588007	34.84748551	NaN	NaN	NaN	NaN	NaN	2217165238	975617002.6	2518355248	-0.025623711	6454679161	44.58882553	144728113.5	2.924798707	16993548.26	0.343421238	0	0	502171396.4	10.14834102	13645844	0.275767755	279620609.4	5.650830215	NaN	NaN	5.926597969	9.908980737	-11867758.33	-0.239834566	4152872376	4312711955	1.262649845	NaN	NaN	-177376177.4	-3.584580782	2378018078	NaN	12338.66166	17.09403309	0	0	4972468352	2188030276	4614123985	13057702126	0.464206637	0.406105726	5377277408	2366158000	5199582624	-1.676387517	13842011353	11298124650	18346763495	4.356824488	902.6380292	872.8099104	-3.763826067	2323.541246	1896.520524	3079.715846	1
23417382758	52.80619812	21630851303	9.962603122	39573642458	11.54090033	68476275594	154.4140015	NaN	NaN	NaN	33.7474892	91942790977	207.3309937	1.25706E+11	8.269195921	2.29979E+11	45.3126038	NaN	NaN	NaN	NaN	NaN	87547589829	197.4198151	2.17629E+11	7.197966863	3.98152E+11	43.14649587	7178429185	3.401069786	746613431	0.353738167	0	0	22948827209	10.87293067	1225554663	0.580655855	3646011611	1.727444767	NaN	NaN	2.308100622	20.16603465	19612823450	9.292364603	1.83243E+11	3.86955E+11	6.050929154	NaN	NaN	21174633477	10.03233497	61861719159	0.020810323	231.7234991	6.04945E-08	0	3896561943	2.02908E+11	457.5570068	NaN	NaN	1.17912337	0.874283476	2.22943E+11	502.7359924	4.54247E+11	7.945861746	8.31044E+11	5.98518E+11	9.72008E+11	0.085859671	1636.316224	3333.999635	5.674673616	6099.552331	4392.897507	7134.174453	2
67617955.61	136000000	111744771.2	-0.527704485	75400000	6.236815372	115199120	231700000	124506455.3	-9.513274336	81800000	10.6255156	223835320.7	450200000	266176046.2	-4.693998812	160400000	20.64569324	NaN	NaN	NaN	NaN	NaN	792721091.4	1594400000	1269220464	3.124415341	551200000	73.11748845	69934248.09	5.87964542	3489341.909	0.293362605	NaN	NaN	143666179.4	12.0785769	0	0	10855453.39	0.912660371	NaN	NaN	NaN	22.96773089	129504832.1	10.88797712	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.120623115	277.5103676	0	NaN	1084174399	2180600064	1667059283	787000000	NaN	0	1198180246	2409900032	1871718231	0.509259259	868400000	2190177517	3556578651	0.168237841	4709.476279	7356.833536	0.045070737	3413.267091	8608.545421	13979.21795	3
42725330.67	94000000	NaN	NaN	NaN	1.212543374	356347438.8	784000000	NaN	NaN	NaN	10.11312772	2530339530	5567000000	NaN	NaN	NaN	71.81094643	NaN	NaN	NaN	NaN	NaN	950547702.4	2091300000	NaN	NaN	NaN	26.9765102	NaN	2.294976072	10694606.37	NaN	0	NaN	491966114.5	NaN	0	NaN	1407514748	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.46494113	93.8104413	NaN	NaN	NaN	NaN	NaN	NaN	0.186869832	0	3523612563	7752300000	4793390472	-1.490748997	8263792274	7798243710	12663387726	22.1474564	16085.88251	21882.63169	-4.210602684	37725.59815	35600.29085	57810.48951	3
72223019.72	893398753.9	76695953.41	4.714129002	3536261321	44.19280107	9936192.401	122910700	7281232.374	-2.026346591	329217276.4	6.079892199	33209848.14	410805821.5	32365139.02	-1.894165455	1484298316	20.3208924	NaN	NaN	NaN	NaN	NaN	57994246.88	717388833.9	36422331.12	10.6691709	1618593143	35.48630652	NaN	NaN	256791.3959	0.182355144	11305097.06	8.028082834	9160422.175	6.50508595	0	0	0	0	NaN	NaN	8.028082834	NaN	NaN	NaN	120353868	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	8.014560477	30.27739937	NaN	NaN	163427114.7	2021593409	146188114.8	6639152781	25.5192009	0	166959855.2	2065293409	150142926.5	4.349021804	6821237795	333735549.3	541945445.2	NaN	340.4300956	306.1404836	1.457092744	13908.461	680.4846878	1105.023357	1
