Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant 2000 US$)	Agriculture, value added (annual % growth)	Agriculture, value added (constant LCU)	Agriculture, value added (% of GDP)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (annual % growth)	Manufacturing, value added (constant LCU)	Manufacturing, value added (% of GDP)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (annual % growth)	Industry, value added (constant LCU)	Industry, value added (% of GDP)	Chemicals (% of value added in manufacturing)	Food, beverages and tobacco (% of value added in manufacturing)	Machinery and transport equipment (% of value added in manufacturing)	Other manufacturing (% of value added in manufacturing)	Textiles and clothing (% of value added in manufacturing)	Services, etc., value added (current US$)	Services, etc., value added (current LCU)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (annual % growth)	Services, etc., value added (constant LCU)	Services, etc., value added (% of GDP)	Adjusted savings: education expenditure (current US$)	Adjusted savings: education expenditure (% of GNI)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: carbon dioxide damage (% of GNI)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: net forest depletion (% of GNI)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: consumption of fixed capital (% of GNI)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: mineral depletion (% of GNI)	Adjusted savings: energy depletion (current US$)	Adjusted savings: energy depletion (% of GNI)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: particulate emission damage (% of GNI)	Adjusted savings: natural resources depletion (% of GNI)	Adjusted savings: gross savings (% of GNI)	Adjusted savings: net national savings (current US$)	Adjusted savings: net national savings (% of GNI)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net national income (annual % growth)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, including particulate emission damage (% of GNI)	Adjusted net savings, excluding particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (% of GNI)	Exports as a capacity to import (constant LCU)	Coal rents (% of GDP)	Inflation, GDP deflator (annual %)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	Forest rents (% of GDP)	Mineral rents (% of GDP)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP growth (annual %)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	Natural gas rents (% of GDP)	GDP per capita (current US$)	GDP per capita (constant 2000 US$)	GDP per capita growth (annual %)	GDP per capita (constant LCU)	GDP per capita, PPP (current international $)	GDP per capita, PPP (constant 2005 international $)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3018496.028	0.411822239	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1024732208	9.000611899	1591299968	NaN	NaN	NaN	NaN	16791.73153	9.07741566	26075.77046	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110612494.7	13.90496152	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.896194061	93.17384968	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	795489398	565962153	817165343.7	4.827030278	607425962.3	NaN	NaN	NaN	15524.4706	15947.49017	2.771036729	11854.29563	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12909612.96	NaN	52041257.49	NaN	NaN	NaN	0	NaN	10371731.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
1777640384	53.18700027	689543702.7	3.778162404	244917557.3	19.14930445	570354295.9	17.06500053	331082859.9	-17.89672913	117752660.5	6.144036871	3621757987	108.362999	4918367569	-0.722844189	966400390.7	39.01472255	NaN	NaN	NaN	NaN	NaN	3883656206	116.1989937	2528941970	0.866866782	639008634.4	41.835973	389236373.7	5.001101681	23295285.73	0.299309367	0	0	870319459.7	11.18229541	0	0	1564981378	20.10765574	NaN	NaN	20.10765574	12.74289933	121420546.9	1.560071315	5347711756	NaN	0.797469377	NaN	NaN	-1077578290	-13.84525949	1188840654	NaN	15.93478282	1.50108E-05	-3.8147E-06	68025.97795	8797392616	263.2179871	NaN	1753458516	0.434011151	0	9283054576	277.7489929	8489330892	0.4	1850326582	22313610417	32067309317	0.051560165	923.4511519	844.4938384	-2.125708588	184.0650833	2219.692783	3189.962257	2
754249984	6033999872	679109668.1	12.62601819	68504256512	32.30019749	NaN	NaN	NaN	NaN	NaN	NaN	1046137472	8369099776	987251994.8	6.278111766	1.27946E+11	44.80006319	NaN	NaN	NaN	NaN	NaN	534737536	4277900288	1508984759	13.29908226	1.54896E+11	22.89973932	NaN	NaN	41781442.2	1.789335975	20942310.58	0.896877363	209452978.7	8.970052972	51464813.65	2.204036951	79216944.24	3.392552307	NaN	NaN	6.493466622	29.39475862	476914168.5	20.42437105	1973947945	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.153239836	-1.69676E-06	5.143105316	1000064	NaN	2335124992	18680999936	3154871057	3.38375E+11	1.303763647	3.526967236	2335124992	18680999936	3556943168	9.836548994	3.63224E+11	9898062921	14224701158	0.527761044	717.2070388	1092.474572	7.778542591	111560.1559	3040.077264	4368.954908	1
494688095.4	1816000000	NaN	NaN	NaN	1.193025792	3386270767	12431000000	NaN	NaN	NaN	8.166576883	22837646412	83837000064	NaN	NaN	NaN	55.07692918	NaN	NaN	NaN	NaN	NaN	18132661364	66564999936	NaN	NaN	NaN	43.73004502	NaN	NaN	253400183.5	NaN	NaN	NaN	4120675561	NaN	0	NaN	5817658504	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.751276581	44.1047285	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	41464995871	1.52218E+11	55939498315	12.33789131	3.45129E+11	78175119985	1.12347E+11	2.222809227	24259.43106	32727.85574	5.89856365	201920.2352	45736.98596	65729.52327	3
7369454003	311948992	8982901339	-8.21858576	10124499968	9.616065096	23718638577	1004009984	37201328507	-7.603434676	34803200000	30.94937189	32454050323	1373779968	53651621063	-10.05526003	51093200896	42.34781307	NaN	NaN	NaN	NaN	NaN	36813371032	1558310016	1.16003E+11	-4.638573189	1.13955E+11	48.03609224	776619719.2	1.105989267	544540094.2	0.775483142	0	0	8350048711	11.89135947	142162277.8	0.202454238	2372879651	3.37923357	NaN	NaN	3.581687808	14.87619487	2095271600	2.983890113	59354371903	1.47527E+11	-11.33593586	NaN	NaN	-187026930.9	-0.266346287	13012126828	0	3057.628836	1.788216803	-5136	NaN	76636898036	3244039936	1.7852E+11	1.75173E+11	0.225350673	0.296857215	76636898036	3244039936	1.86687E+11	-7.496189573	1.81412E+11	1.7357E+11	2.49441E+11	1.089802332	2380.976361	5800.056982	-8.812574918	5636.158349	5392.521714	7749.699156	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
12625925.7	34090000	10733332.32	5.102954342	37318959.53	3.990074633	9918518.343	26780000	12781042.15	2.984550562	43591255.63	3.134473413	69737035.81	188290000	80394659.75	10.62510964	238698625.5	22.0384615	NaN	NaN	NaN	NaN	NaN	234070360.3	631989984	406797439.5	5.86296901	1141049042	73.97146387	12185316.44	3.694717887	1330184.69	0.403326183	NaN	NaN	46228005.54	14.01682425	0	0	0	0	NaN	NaN	NaN	26.01098615	39552426.08	11.99271737	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.230264793	62.51655355	0	NaN	316433321.8	854369984	499587612.8	1400448405	NaN	0	373403703	1008190016	573463792	5.772882431	1612676897	630579442.3	906218135.2	NaN	6004.047193	9220.861075	6.584138942	25930.61643	10139.23724	14571.29752	2
