Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant 2000 US$)	Agriculture, value added (annual % growth)	Agriculture, value added (constant LCU)	Agriculture, value added (% of GDP)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (annual % growth)	Manufacturing, value added (constant LCU)	Manufacturing, value added (% of GDP)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (annual % growth)	Industry, value added (constant LCU)	Industry, value added (% of GDP)	Chemicals (% of value added in manufacturing)	Food, beverages and tobacco (% of value added in manufacturing)	Machinery and transport equipment (% of value added in manufacturing)	Other manufacturing (% of value added in manufacturing)	Textiles and clothing (% of value added in manufacturing)	Services, etc., value added (current US$)	Services, etc., value added (current LCU)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (annual % growth)	Services, etc., value added (constant LCU)	Services, etc., value added (% of GDP)	Adjusted savings: education expenditure (current US$)	Adjusted savings: education expenditure (% of GNI)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: carbon dioxide damage (% of GNI)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: net forest depletion (% of GNI)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: consumption of fixed capital (% of GNI)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: mineral depletion (% of GNI)	Adjusted savings: energy depletion (current US$)	Adjusted savings: energy depletion (% of GNI)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: particulate emission damage (% of GNI)	Adjusted savings: natural resources depletion (% of GNI)	Adjusted savings: gross savings (% of GNI)	Adjusted savings: net national savings (current US$)	Adjusted savings: net national savings (% of GNI)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net national income (annual % growth)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, including particulate emission damage (% of GNI)	Adjusted net savings, excluding particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (% of GNI)	Exports as a capacity to import (constant LCU)	Coal rents (% of GDP)	Inflation, GDP deflator (annual %)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	Forest rents (% of GDP)	Mineral rents (% of GDP)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP growth (annual %)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	Natural gas rents (% of GDP)	GDP per capita (current US$)	GDP per capita (constant 2000 US$)	GDP per capita growth (annual %)	GDP per capita (constant LCU)	GDP per capita, PPP (current international $)	GDP per capita, PPP (constant 2005 international $)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.43639	16766714.45	NaN	NaN	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91380404.88	2.81568	3833136.897	0.118109423	NaN	NaN	448375492.4	13.81567425	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.869999963	182.3322814	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	3245411584	2371219406	1749543576	1.4280715	1300493466	NaN	NaN	NaN	39874.8198	21495.80508	-0.461164971	15978.54117	NaN	NaN	3
3489504149	1.74343E+11	NaN	20.44719383	1.26083E+11	34.49483268	1724273180	86148171120	NaN	-2.603285756	45958869116	17.04497611	2611801368	1.30491E+11	NaN	8.378928929	86510442791	25.81846799	NaN	NaN	NaN	NaN	NaN	4014714415	2.00583E+11	NaN	5.817000914	1.27693E+11	39.68669933	NaN	NaN	5084773.435	0.050093836	463818046.8	4.569412124	694670874.1	6.843712822	0	0	0	0	95829642.79	0.944088171	4.569412124	NaN	NaN	NaN	8992008216	NaN	9.898814526	NaN	NaN	NaN	NaN	87408118042	NaN	13.20827427	139.3686777	-90826162636	31051558030	10116019932	5.05417E+11	NaN	3.40287E+11	4.777997223	0	9707373721	4.85E+11	NaN	11.13201429	3.47998E+11	29363265942	27644180038	NaN	306.9784168	NaN	8.072166265	11004.8126	928.561025	874.1979929	0
4751456377	3.64465E+11	1423938566	26.6823969	505765702.6	7.860272469	3145057101	2.41245E+11	972387180	32.56999037	345838433	5.202827045	40240384760	3.08668E+12	16109967916	21.52646144	3165415978	66.56914498	NaN	NaN	NaN	NaN	NaN	15457162331	1.18566E+12	4167389253	23.94162077	1053008629	25.57058255	1172132382	2.26834	178853646.1	0.346122064	0	0	6327152484	12.24446426	0	0	23923165704	46.2967106	846925498.3	1.638991477	46.2967106	34.2495477	10861228051	21.01892108	21423257307	NaN	NaN	-12841769087	-24.18985381	-11559073565	-22.36940923	7335556858	NaN	12.61643248	98150.17932	-1.999511719	-1260397769	NaN	NaN	NaN	NaN	0.185363331	0	60449003468	4.6368E+12	21674668197	22.59310611	4724190309	86964531785	81873153289	0.255826831	3449.228964	1236.759732	18.99058114	269.5629889	4962.208882	4671.694081	2
1965669887	1.77751E+11	NaN	NaN	NaN	21.11725576	1830467546	1.65525E+11	NaN	NaN	NaN	19.66477259	1830467546	1.65525E+11	808906599.7	7	1.04833E+11	19.66477259	16.85591707	16.72071183	2.094832271	39.45954687	24.86899196	5512221143	4.98459E+11	NaN	NaN	NaN	59.21797165	312879391	2.842803983	31864580.19	0.289519726	0	0	1117304264	10.15176168	64598441.13	0.586937686	197895880.4	1.79807048	30025262.69	0.272807794	2.385008166	19.21744244	906205327.5	8.233728996	9626214947	5692926114	14.38999244	975961400.2	8.926930822	1016290541	9.233956852	2.63388E+11	0.005301978	2.024081357	177.8434713	0	1.23073E+11	9308358576	8.41735E+11	4580526218	4.91283E+11	0.065368893	0.965717894	10704660840	9.68E+11	5330152753	5.9	5.44299E+11	22794522828	21316008284	0.033771916	3377.221517	1681.61391	5.463726072	171721.2599	7191.461188	6725.003521	1
2518992584	9251000000	NaN	-1.846153846	9251000000	0.97578624	23278421359	85490000000	NaN	1.873257227	85490000000	9.017399816	1.41442E+11	5.19445E+11	NaN	-2.622990156	5.19445E+11	54.7905398	NaN	NaN	NaN	NaN	NaN	1.14189E+11	4.1936E+11	NaN	11.62721366	4.1936E+11	44.23367396	NaN	NaN	981178742.5	0.368140247	NaN	NaN	36302329068	13.62070724	0	0	42631088142	15.99527043	1974725522	0.740921007	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.8562E+11	NaN	12.60990776	100	0	NaN	2.56092E+11	9.40497E+11	NaN	9.40497E+11	NaN	0	2.5815E+11	9.48056E+11	1.53664E+11	3.213247966	9.48056E+11	3.27805E+11	3.08613E+11	4.553762515	47756.55969	28427.09848	-10.97000258	175385.9604	60642.36222	57092.02724	3
22500030533	70101514156	17303113210	9.800251666	19502092089	9.394874713	50975738515	1.58821E+11	63228832142	7.599733662	59152879189	21.28489008	80795709789	2.51729E+11	1.01537E+11	7.478155237	96695017553	33.73620181	NaN	NaN	NaN	NaN	NaN	1.36197E+11	4.24337E+11	2.22949E+11	8.739681328	2.19014E+11	56.86892348	12498275360	4.8915	1306473864	0.5113199	0	0	29621576420	11.5931148	1004551652	0.393155397	20096276973	7.86516027	4152805797	1.625300209	8.258315667	27.15696203	38567688515	15.09439046	2.04788E+11	2.99389E+11	11.07229377	24495737040	10.0073713	29858170744	11.68571167	57743023675	0.000977246	14.25823933	226.2037608	94277621.02	-2360273107	2.39493E+11	7.46168E+11	3.41616E+11	3.35211E+11	0.110819969	0.61324334	2.60769E+11	8.12456E+11	3.69615E+11	8.653336846	3.5917E+11	5.24569E+11	4.93857E+11	3.828136229	6623.863698	9388.688523	7.703322767	9123.381955	13324.7221	12544.62012	2
1680133010	5.7474E+11	760823765.9	10.30000801	4.26371E+11	20.28206022	862676274.6	2.95104E+11	546564952.8	-3.195192033	2.92736E+11	10.41396845	3637334542	1.24426E+12	1747246988	11.83801192	7.0865E+11	43.90880828	NaN	NaN	NaN	NaN	NaN	2966370440	1.01474E+12	1435616459	12.05776131	5.64022E+11	35.8091315	210538992.8	2.219690404	35958474.7	0.379106408	0	0	1058730414	11.16208313	75272705.74	0.7935922	0	0	166267490.4	1.752940621	0.7935922	30.19340181	1805132220	19.03131868	8351058062	4064430744	13.6881898	1694995435	18.35210053	1904440033	20.07831047	4.21911E+11	NaN	4.232770382	171.4664921	15433300000	-79439138877	8283837991	2.83374E+12	3855940185	1.69904E+12	0.007552715	1.300657218	9206277479	3.14928E+12	4378219566	13.74920196	1.83668E+12	17177502359	16171837586	0	2994.70899	1424.190562	13.5887266	597452.0381	5587.667856	5260.535273	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
21110030.37	56997083	16220752.9	9.204430744	56398293	1.939081977	22244936.64	60061330	18182143.06	9.1406582	62012349	2.043329875	232899729.6	628829281	209985964.7	8.097976668	623466301	21.39322683	NaN	NaN	NaN	NaN	NaN	834651298.3	2253558545	574939497.4	-22.29802396	1612680167	76.6676912	35176628.55	2.780275	3103015.583	0.24525479	NaN	NaN	164842987.7	13.02878805	0	0	0	0	NaN	NaN	NaN	13.15749815	-1318782.745	-0.104233374	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.25831418	123.2583142	-59644407.67	NaN	1088661058	2939384909	817828747	2292544761	NaN	0	1295798092	3498654909	1009354032	-9.572903743	2838473764	1694224332	1595035190	NaN	15078.81645	11745.55224	-10.60728828	33030.47377	19715.18394	18560.94944	2
