Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant 2000 US$)	Agriculture, value added (annual % growth)	Agriculture, value added (constant LCU)	Agriculture, value added (% of GDP)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (annual % growth)	Manufacturing, value added (constant LCU)	Manufacturing, value added (% of GDP)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (annual % growth)	Industry, value added (constant LCU)	Industry, value added (% of GDP)	Chemicals (% of value added in manufacturing)	Food, beverages and tobacco (% of value added in manufacturing)	Machinery and transport equipment (% of value added in manufacturing)	Other manufacturing (% of value added in manufacturing)	Textiles and clothing (% of value added in manufacturing)	Services, etc., value added (current US$)	Services, etc., value added (current LCU)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (annual % growth)	Services, etc., value added (constant LCU)	Services, etc., value added (% of GDP)	Adjusted savings: education expenditure (current US$)	Adjusted savings: education expenditure (% of GNI)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: carbon dioxide damage (% of GNI)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: net forest depletion (% of GNI)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: consumption of fixed capital (% of GNI)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: mineral depletion (% of GNI)	Adjusted savings: energy depletion (current US$)	Adjusted savings: energy depletion (% of GNI)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: particulate emission damage (% of GNI)	Adjusted savings: natural resources depletion (% of GNI)	Adjusted savings: gross savings (% of GNI)	Adjusted savings: net national savings (current US$)	Adjusted savings: net national savings (% of GNI)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net national income (annual % growth)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, including particulate emission damage (% of GNI)	Adjusted net savings, excluding particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (% of GNI)	Exports as a capacity to import (constant LCU)	Coal rents (% of GDP)	Inflation, GDP deflator (annual %)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	Forest rents (% of GDP)	Mineral rents (% of GDP)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP growth (annual %)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	Natural gas rents (% of GDP)	GDP per capita (current US$)	GDP per capita (constant 2000 US$)	GDP per capita growth (annual %)	GDP per capita (constant LCU)	GDP per capita, PPP (current international $)	GDP per capita, PPP (constant 2005 international $)	Income
8125139877	11615699968	8182038336	-6.987068134	14457000000	5.091244733	NaN	NaN	37757272430	0.636547922	77942000000	NaN	59124579564	84524498944	65865956740	4.278624497	1.7755E+11	37.04769504	NaN	NaN	NaN	NaN	NaN	92340727118	1.3201E+11	1.49866E+11	4.391534229	3.40188E+11	57.86106427	8779074224	4.9140624	1010328874	0.56552878	0	0	33403049804	18.6972643	1518976694	0.850242983	2394809369	1.340487889	NaN	NaN	2.190730872	22.6324895	4977339465	2.787186884	1.41335E+11	2.01898E+11	4.097847504	NaN	NaN	10885320576	6.093027943	45929466609	0.114257711	5.644512587	45.02485128	-242000000	18611000000	1.5959E+11	2.2815E+11	2.24856E+11	5.32195E+11	0.239447474	1.285104256	1.83446E+11	2.62254E+11	2.55503E+11	4.551541173	5.82465E+11	2.16172E+11	3.482E+11	0.621816219	11452.18743	15950.61136	2.851919406	36362.24592	13495.21808	21737.51078	3
3428534475	3803959000	3432053082	2.387133097	3643024459	3.938411321	19388914826	21512001000	23755415322	3.760546891	26573525113	22.27235054	28796865255	31950122000	35929038078	2.210479019	40305662003	33.07941074	NaN	NaN	NaN	NaN	NaN	54828343398	60832047000	77059653384	2.673588233	91914319227	62.98217794	5277191192	5.444288958	227698012.5	0.234907876	0	0	14387288787	14.84285003	0	0	124931383.7	0.12888723	NaN	NaN	0.12888723	21.6195444	6568702008	6.776694364	82418549546	1.11788E+11	2.552825968	NaN	NaN	11493263805	11.85718822	43732282783	0.00719414	2.969191439	71.31208575	285903000	-1842031789	87053743128	96586128000	1.16284E+11	1.35863E+11	0.267396739	0	98203625056	1.08957E+11	1.30049E+11	2.316620218	1.52789E+11	1.15443E+11	1.72369E+11	0.079496851	12973.09082	17180.03215	2.251619687	20184.01806	15250.45618	22770.66608	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
631141280.5	72057400000	375861110.5	4.128402676	5.80987E+11	58.52472731	94531838.49	10792700000	NaN	NaN	NaN	8.765787058	145755452.4	16640900000	155215725.8	1.323543838	3.23994E+11	13.51567132	NaN	NaN	NaN	NaN	NaN	301521415.4	34424700000	265533043	2.831207433	2.30083E+11	27.95960137	33022950	2.795994039	1018990.292	0.086276083	38750020.82	3.280894869	35998948.94	3.047966539	64645.63864	0.00547343	0	0	NaN	NaN	3.2863683	8.785705987	67767341.52	5.737739448	1106267229	NaN	3.997875566	NaN	NaN	60956634.77	5.161089104	NaN	NaN	-4.25741424	12.04661387	-300000	NaN	1078418148	1.23123E+11	797842000.2	1.02121E+12	3.522787047	0.008608651	1201725497	1.37201E+11	876836012.3	3.250180461	1.13892E+12	2090709850	3320803204	NaN	239.9515309	175.0800362	0.000981509	227410.512	417.4572565	663.0730684	0
2460896735	2725197044	2096791981	5.293339215	1944811071	2.278039703	NaN	NaN	NaN	NaN	NaN	NaN	34477955914	38180888379	40868351213	0.875493325	46277180248	31.91606999	NaN	NaN	NaN	NaN	NaN	71088094027	78722955326	1.0736E+11	1.772445808	1.3299E+11	65.8058903	6411842601	5.429362916	433101752.5	0.366738041	0	0	16581823647	14.0410088	0	0	16598148.16	0.014054832	NaN	NaN	0.014054832	NaN	NaN	NaN	1.01497E+11	1.38829E+11	4.567282134	NaN	NaN	NaN	NaN	92815080574	0.020682671	2.796780398	66.70709271	20609339.32	-505559360.4	1.08027E+11	1.19629E+11	1.50293E+11	1.81212E+11	0	0	1.18558E+11	1.31291E+11	1.63354E+11	1.822762128	1.96817E+11	1.42241E+11	2.18783E+11	0.00154734	12021.90541	16564.32069	1.786469952	19957.48505	14423.35672	22184.84154	3
449887387.1	1.55796E+11	409543782	5.129916605	1.578E+11	33.67105901	95945716.3	33226000384	84652348.37	-4.225352925	33999998976	7.180894525	161775919.8	56022999040	164521795.3	-21.37404743	61800001536	12.10784453	NaN	NaN	NaN	NaN	NaN	724461520.8	2.50881E+11	836771492.2	8.004980573	2.604E+11	54.22109469	43228476.84	3.299570412	2918017.654	0.22272829	0	0	102135656.7	7.795874742	0	0	22805773.71	1.740733462	NaN	NaN	1.740733462	4.219333358	-46856723.56	-3.576509513	1185182963	1208458156	2.222610144	NaN	NaN	-29352455.64	-2.240432725	76134117711	NaN	-3.604172574	96.39583415	8192	0	1220485128	4.22654E+11	NaN	4.386E+11	3.147856157	0	1336124851	4.627E+11	1382417879	2.171141589	4.8E+11	3286804113	5220633381	0	314.0481707	324.9290704	-0.574845236	112821.1386	772.5436872	1227.078713	0
6607090385	1.97552E+11	7798427724	3.308900843	3.38972E+11	31.93879712	2888060238	86353000000	2961569199	7.313889118	1.29882E+11	13.9609366	4452173970	1.3312E+11	4722061341	6.720500397	2.08153E+11	21.52189131	NaN	NaN	NaN	NaN	NaN	9627458317	2.87861E+11	12604191442	4.097736261	5.4115E+11	46.53931156	248450605.9	1.15077773	48263085.64	0.223545779	324983692.3	1.505264978	1829015663	8.471665769	0	0	138607309	0.642003685	NaN	NaN	2.147268663	17.27298021	1900186151	8.801314442	19297192942	23446179920	4.235315566	NaN	NaN	1636782670	7.581277731	56264350777	0	8.001182335	56.83610541	NaN	NaN	20686722672	6.18533E+11	25098599431	1.08828E+12	1.629657394	0	21160234384	6.32691E+11	25598704785	4.248570449	1.11319E+12	42980602604	68268737945	1.039529661	223.1492015	269.9559196	1.454073734	11739.30021	453.2599676	719.9407192	0
2617657406	4447399.936	2709492102	22.04568814	5835098375	13.14305642	NaN	NaN	NaN	NaN	NaN	NaN	12969158283	22034599.94	15948855044	5.19291858	39152966155	65.11714581	NaN	NaN	NaN	NaN	NaN	4329840855	7356399.616	NaN	NaN	NaN	21.73979777	1026495151	5.099415128	385471676	1.914943382	0	0	2190874976	10.88381274	16896935.93	0.083940475	57811243.53	0.287194274	NaN	NaN	0.371134749	32.33138949	4317154341	21.44672787	17864081229	20385537331	2.973171068	NaN	NaN	4883640513	24.26091374	81996118255	0.415695548	1.34548785	0.10358162	-0.256	9937184652	19916656544	33838399.49	14123889259	33263341026	0.266026387	0.133457714	20261212354	34423799.81	14083127965	4.207602111	33233502049	39808732775	63467718126	0.00581622	2261.757713	1572.098586	4.235241376	3709.853501	4443.846046	7084.89692	2
41778690.26	15708787	NaN	NaN	NaN	1.368718954	423136865.6	159099456	NaN	NaN	NaN	13.86246061	1328511960	499520480	NaN	NaN	NaN	43.52361191	NaN	NaN	NaN	NaN	NaN	1682103036	632470720	NaN	NaN	NaN	55.10767079	134993488.7	4.928874539	46364058.28	1.692841845	0	0	555635659.3	20.28733742	0	0	621578706.8	22.6950462	NaN	NaN	22.6950462	28.46183743	223885648.9	8.174500009	1561615515	NaN	NaN	NaN	NaN	-309063627.5	-11.28451349	NaN	NaN	-17.39265585	82.60734415	0	NaN	NaN	NaN	NaN	NaN	0	0	3052393636	1147699968	3752998517	1.18299553	1389343744	4488504673	7129368383	9.258778599	7084.667656	8710.785821	-2.085146298	3224.695062	10417.91056	16547.40889	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.041982356	NaN	NaN	0	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
41150000	82300000	48059144	-4.38709124	96118288	20.95213849	30600000	61200000	40805504	2.578021179	81611008	15.58044807	48200000	96400000	64940060	4.073430965	129880120	24.54175153	NaN	NaN	NaN	NaN	NaN	107050000	214100000	172748784	5.828518342	345497568	54.50610998	8855000	3.96196868	864597.8234	0.386844664	0	0	15200000	6.800894855	0	0	0	0	NaN	NaN	0	28.41163311	48300000	21.61073826	208300000	281663837.3	8.286313257	NaN	NaN	56290402.18	25.18586227	342107283.8	NaN	4.175697248	73.95340787	0	-78046840	196400000	392800000	285748000	571496000	0.932719502	0	227850000	455700000	308099392	4.574247496	616198784	327310825.2	519887940.1	NaN	1337.147887	1808.095023	1.996713226	3616.190047	1920.838176	3050.985564	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36498753.07	2.935399304	1790952.634	0.144036732	NaN	NaN	168524644.9	13.55353495	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.835136713	37.06048022	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	1173500032	1173500032	2441357713	6.666666667	3166445834	NaN	NaN	NaN	20623.90214	42906.11095	4.979496192	55649.31168	NaN	NaN	3
670448871.9	1288575914	742006615.4	-3.160058862	2165762297	18.33381704	746889297.9	1435491355	683608121.8	1.330418474	2273755532	20.42412525	1285038027	2469791687	1204714610	-9.515616477	3951080239	35.14011741	NaN	NaN	NaN	NaN	NaN	1701410464	3270042856	2433964564	-3.351023779	6238381328	46.52606555	106739110	2.924798707	15902424.25	0.435748339	0	0	348814246.1	9.557991032	1943787.657	0.05326246	185451434.7	5.081624874	NaN	NaN	5.134887334	4.080217741	-199920201.8	-5.478089031	3113242022	4223751392	-2.062752263	NaN	NaN	-296467215.6	-8.123610257	2574202358	NaN	230.0183925	56.41345321	0	0	3656897363	7028410456	4365893342	12355223864	0.719812417	0.078584521	3958338768	7607768778	5065751743	-2.573877379	13485734954	11253445376	17874540299	5.386847451	650.1600324	832.053422	-4.669572133	2215.041811	1848.386619	2935.906294	1
26626058418	132.2250061	19895633330	-8.02195877	36399061177	11.15718936	78679017564	390.7200012	NaN	NaN	NaN	32.9690818	1.07773E+11	535.2003174	1.40492E+11	11.76279756	2.57031E+11	45.16037824	NaN	NaN	NaN	NaN	NaN	1.04246E+11	517.6850281	2.37302E+11	9.039670759	4.34144E+11	43.68243239	10721513654	4.185248783	837362992	0.326872917	0	0	28307736797	11.05020474	1162335877	0.453729293	1690848722	0.660039504	NaN	NaN	1.113768798	17.9229683	17604152212	6.871954745	2.25013E+11	4.22712E+11	9.240482272	NaN	NaN	24637190240	9.617370625	63981452764	0.001267767	145.2715422	1.48376E-07	0	44885106071	2.38645E+11	1185.110352	NaN	NaN	1.022562273	0.689478119	2.68137E+11	1331.569458	4.90533E+11	7.988295109	8.97431E+11	6.60733E+11	1.04966E+12	0.075589935	1928.358897	3527.761242	5.811686537	6454.039193	4751.78814	7548.790309	2
72838459.54	146500000	116783660.1	4.50928382	78800000	6.37705141	114005861.9	229300000	130899207.2	5.134474328	86000000	9.981282514	223636444.4	449800000	282106782.1	5.985037406	170000000	19.57950665	NaN	NaN	NaN	NaN	NaN	845721604.2	1700999936	1331392003	4.898403483	578200000	74.04344055	74801547.74	5.87964542	3859811.712	0.303393779	NaN	NaN	159622677.6	12.54686264	0	0	4729434.132	0.371748935	NaN	NaN	NaN	16.42279279	49294155.23	3.874681243	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.334410713	278.438392	96	NaN	1142196524	2297299968	1751789106	827000000	NaN	0	1315567053	2646000128	2048242625	9.431141409	950300032	2450326586	3892004613	0.141581546	5148.34562	8015.601273	8.954501065	3718.908129	9589.118334	15230.98717	3
45467070.82	99000000	NaN	NaN	NaN	1.927720227	244787361.1	533000000	NaN	NaN	NaN	10.37853415	1386975292	3020000000	NaN	NaN	NaN	58.8052029	NaN	NaN	NaN	NaN	NaN	926150454.7	2016600000	NaN	NaN	NaN	39.26707688	NaN	2.294976072	9680407.773	NaN	0	NaN	313046592.7	NaN	0	NaN	835390802.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-31.90474776	63.88045663	NaN	NaN	NaN	NaN	NaN	NaN	0.2809466	0	2358592817	5135600000	4663227406	-2.715469691	8039391499	7756116372	12319517271	28.59356657	10469.23412	20698.96047	-5.409181296	35684.95215	34427.56104	54683.41532	3
81261767.86	1024710893	80267622.06	4.656919288	3700942157	43.83812724	10033988.9	126528600	7109726.026	-2.355457689	321462702.8	5.413016399	36275333.42	457431954.4	35602663.74	10.00312317	1632774505	19.56938329	NaN	NaN	NaN	NaN	NaN	67830689.21	855344990.9	42114780.71	15.62900951	1871563220	36.59248947	NaN	NaN	231588.7027	0.134880245	12943482.93	7.538451261	12512588.82	7.287492979	0	0	0	0	NaN	NaN	7.538451261	NaN	NaN	NaN	146243425.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	6.742144803	32.31874548	NaN	NaN	185367790.5	2337487838	158653719.4	7205279881	26.01867803	0	188730201.3	2379887838	162085319.8	7.954016584	7363800180	368336707.7	585051875.8	NaN	372.6730446	320.0591596	4.546499637	14540.80913	727.3301326	1155.26324	1
