Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant 2000 US$)	Agriculture, value added (annual % growth)	Agriculture, value added (constant LCU)	Agriculture, value added (% of GDP)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (annual % growth)	Manufacturing, value added (constant LCU)	Manufacturing, value added (% of GDP)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (annual % growth)	Industry, value added (constant LCU)	Industry, value added (% of GDP)	Chemicals (% of value added in manufacturing)	Food, beverages and tobacco (% of value added in manufacturing)	Machinery and transport equipment (% of value added in manufacturing)	Other manufacturing (% of value added in manufacturing)	Textiles and clothing (% of value added in manufacturing)	Services, etc., value added (current US$)	Services, etc., value added (current LCU)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (annual % growth)	Services, etc., value added (constant LCU)	Services, etc., value added (% of GDP)	Adjusted savings: education expenditure (current US$)	Adjusted savings: education expenditure (% of GNI)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: carbon dioxide damage (% of GNI)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: net forest depletion (% of GNI)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: consumption of fixed capital (% of GNI)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: mineral depletion (% of GNI)	Adjusted savings: energy depletion (current US$)	Adjusted savings: energy depletion (% of GNI)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: particulate emission damage (% of GNI)	Adjusted savings: natural resources depletion (% of GNI)	Adjusted savings: gross savings (% of GNI)	Adjusted savings: net national savings (current US$)	Adjusted savings: net national savings (% of GNI)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net national income (annual % growth)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, including particulate emission damage (% of GNI)	Adjusted net savings, excluding particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (% of GNI)	Exports as a capacity to import (constant LCU)	Coal rents (% of GDP)	Inflation, GDP deflator (annual %)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	Forest rents (% of GDP)	Mineral rents (% of GDP)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP growth (annual %)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	Natural gas rents (% of GDP)	GDP per capita (current US$)	GDP per capita (constant 2000 US$)	GDP per capita growth (annual %)	GDP per capita (constant LCU)	GDP per capita, PPP (current international $)	GDP per capita, PPP (constant 2005 international $)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37315974.03	11.38202832	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.88424586	58.17773154	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	327849949	282616872	653518507.8	1.770115807	485781869.7	NaN	NaN	NaN	7513.290609	14976.59061	-3.468120514	11132.59395	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9721955.162	NaN	60226028.48	NaN	NaN	NaN	0	NaN	159497589.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.018113834	19712394.55	NaN	0	NaN	NaN	NaN	0	NaN	980220061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	5702900224	628607402.9	8.759645864	63409909760	34.10009753	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7241500160	836614745.4	-0.049222748	1.08424E+11	43.30004945	NaN	NaN	NaN	NaN	NaN	NaN	3779599360	1305700770	-6.734690178	1.34029E+11	22.59985301	NaN	NaN	29406088.22	NaN	14820720.83	NaN	NaN	NaN	9358626.551	NaN	181689587.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.016747059	5.251437461	100352	NaN	NaN	16723999744	2766106362	2.96678E+11	NaN	NaN	NaN	16723999744	3118632347	1.104938293	3.18465E+11	7182914215	12471836365	NaN	NaN	1101.335654	-0.826340047	112465.0224	2536.624598	4404.391583	1
312721329	1148000000	NaN	NaN	NaN	0.730600582	3753745570	13780000000	NaN	NaN	NaN	8.769752627	26283029120	96485000000	NaN	NaN	NaN	61.40417868	NaN	NaN	NaN	NaN	NaN	16207572852	59498000000	NaN	NaN	NaN	37.86522074	NaN	NaN	136192156.8	NaN	NaN	NaN	4517025329	NaN	0	NaN	7181387263	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.618017206	43.91021701	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	42803323301	1.57131E+11	58000802115	-4.745820712	3.57846E+11	67088364635	1.16487E+11	1.920243955	35170.57085	47658.01257	-9.417264911	294034.4514	55125.06739	95714.74745	3
9002848957	9480	9493244286	1.599041584	10699700224	8.658324961	31889838393	33580	40547855489	7.371413433	37933998080	30.66946753	43209876321	45500	59500529769	5.358555087	56663199744	41.55630651	NaN	NaN	NaN	NaN	NaN	51766381500	54510	1.17313E+11	3.637684893	1.15242E+11	49.78536853	1444309764	1.472700871	405439444.1	0.413409254	0	0	10725999280	10.93684255	14415717.08	0.01469909	4351619381	4.437160097	NaN	NaN	4.451859187	19.65415706	8548257673	8.716292607	82980139857	1.58804E+11	6.649800607	NaN	NaN	5222095102	5.324746946	11335865815	0.003835238	382.3494348	5.70474E-05	NaN	NaN	1.03979E+11	109490	1.86094E+11	1.82605E+11	0.116336132	0.022186629	1.03979E+11	109490	1.97509E+11	3.875123433	1.91928E+11	1.51988E+11	2.639E+11	1.12215539	3530.94275	6707.05686	2.298677304	6517.528127	5161.252743	8961.579696	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
8074073.931	21800000	8962728.661	-2.162341983	31162708.68	6.121703693	6518518.403	17600000	10488908.44	2.164685908	35773662.57	4.94229289	18785184.85	50720000	32382244.81	-0.078678206	96145656.31	14.24278951	NaN	NaN	NaN	NaN	NaN	105033337.4	283590016	278474256.6	7.453165041	781108121.4	79.6355068	4178126.765	2.743887068	325007.222	0.213440894	NaN	NaN	14845598.84	9.749499945	0	0	0	0	NaN	NaN	NaN	11.65810969	2905013.717	1.907799839	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.138670006	41.38686809	0	NaN	131892596.2	356110016	314545212.3	881735915	NaN	0	153270373.6	413830016	355564228.8	4.678388681	999906576.8	323604897.1	561881598.9	NaN	2260.891751	5244.929029	6.239485138	14749.62498	4773.49683	8288.317189	2
