Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant 2000 US$)	Agriculture, value added (annual % growth)	Agriculture, value added (constant LCU)	Agriculture, value added (% of GDP)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (annual % growth)	Manufacturing, value added (constant LCU)	Manufacturing, value added (% of GDP)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (annual % growth)	Industry, value added (constant LCU)	Industry, value added (% of GDP)	Chemicals (% of value added in manufacturing)	Food, beverages and tobacco (% of value added in manufacturing)	Machinery and transport equipment (% of value added in manufacturing)	Other manufacturing (% of value added in manufacturing)	Textiles and clothing (% of value added in manufacturing)	Services, etc., value added (current US$)	Services, etc., value added (current LCU)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (annual % growth)	Services, etc., value added (constant LCU)	Services, etc., value added (% of GDP)	Adjusted savings: education expenditure (current US$)	Adjusted savings: education expenditure (% of GNI)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: carbon dioxide damage (% of GNI)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: net forest depletion (% of GNI)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: consumption of fixed capital (% of GNI)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: mineral depletion (% of GNI)	Adjusted savings: energy depletion (current US$)	Adjusted savings: energy depletion (% of GNI)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: particulate emission damage (% of GNI)	Adjusted savings: natural resources depletion (% of GNI)	Adjusted savings: gross savings (% of GNI)	Adjusted savings: net national savings (current US$)	Adjusted savings: net national savings (% of GNI)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net national income (annual % growth)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, including particulate emission damage (% of GNI)	Adjusted net savings, excluding particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (% of GNI)	Exports as a capacity to import (constant LCU)	Coal rents (% of GDP)	Inflation, GDP deflator (annual %)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	Forest rents (% of GDP)	Mineral rents (% of GDP)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP growth (annual %)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	Natural gas rents (% of GDP)	GDP per capita (current US$)	GDP per capita (constant 2000 US$)	GDP per capita growth (annual %)	GDP per capita (constant LCU)	GDP per capita, PPP (current international $)	GDP per capita, PPP (constant 2005 international $)	Income
10468941814	9016899584	6738282384	-12.33340697	11906000000	6.692599806	NaN	NaN	37385716299	2.049586777	77175000000	NaN	61177752328	52692398080	58751839858	3.075210872	1.58373E+11	39.10979931	NaN	NaN	NaN	NaN	NaN	84778934764	73020096512	1.27447E+11	4.313179681	2.89298E+11	54.19759632	8891017815	5.059050165	804815726.1	0.457945672	0	0	30689655172	17.46262445	1522918389	0.866551017	5219297346	2.969816015	NaN	NaN	3.836367032	24.94060893	11548067262	6.590740642	1.38313E+11	1.79206E+11	3.443784156	NaN	NaN	14486155555	8.242721944	39116454994	1.137564007	9.559542761	30.60397502	-105000000	28139000000	1.56426E+11	1.34729E+11	1.94174E+11	4.59577E+11	0.293504576	1.334611057	1.78528E+11	1.53766E+11	2.20399E+11	3.407837326	5.02438E+11	1.51584E+11	3.0036E+11	0.611641485	11960.05941	14765.10634	1.779858377	33659.6771	10155.00655	20121.90323	3
3048849145	3528738000	3391362258	-3.977013505	3599832335	4.867427178	14432918611	16704660000	20631787023	-0.083347274	23079340149	23.04186825	22257223086	25760510000	33424650176	-1.785289278	37496207097	35.53321513	NaN	NaN	NaN	NaN	NaN	37331724555	43207738000	68204684350	0.79959197	81352392009	59.59935769	3580810772	5.145386696	196104971.7	0.281789789	0	0	10441089643	15.00315073	658697.5143	0.000946504	357160064	0.513215235	NaN	NaN	0.514161739	21.82731569	4749116995	6.824164961	58793738044	99940613242	-1.10645838	NaN	NaN	7776004033	11.17360013	37494087293	0.032098096	6.683211812	58.79536553	197080000	-2552629916	62637796786	72496986000	1.04802E+11	1.22448E+11	0.464521113	0.001495191	70500215137	81596949000	1.18126E+11	-0.144177788	1.38781E+11	86974563194	1.56567E+11	0.206358472	9314.693671	15607.21116	-0.398503912	18336.18408	11491.3325	20686.02613	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
563428888.9	50708600000	343145188.4	14.10732047	5.30416E+11	61.31928993	70860000	6377400000	NaN	NaN	NaN	7.711860308	123223333.3	11090100000	122361690.1	9.575073754	2.55415E+11	13.41068492	NaN	NaN	NaN	NaN	NaN	232192222.2	20897300000	197882308.8	11.76192357	1.71464E+11	25.27002515	29278855.09	3.030477266	550892.6492	0.057019567	32227638.86	3.335688046	19866666.67	2.05627855	12779.54159	0.001322733	0	0	NaN	NaN	3.337010779	NaN	NaN	NaN	914039581.6	NaN	7.960050464	NaN	NaN	NaN	NaN	NaN	NaN	-6.06331508	9.084062818	0	NaN	918844444.4	82696000000	677373213.5	8.67018E+11	3.692979582	0.002110434	969046666.7	87214200000	739150992.3	12.16327556	9.60079E+11	1461822941	2799354667	NaN	227.6198492	173.6195409	8.809260601	225513.4826	343.3683112	657.5417976	0
2317081029	2132641379	1739274454	7.258938245	1613207340	2.473422842	NaN	NaN	NaN	NaN	NaN	NaN	30993071212	28526022744	37331587694	-5.282176812	42272334492	33.08428549	NaN	NaN	NaN	NaN	NaN	60368978957	55563608232	1.00728E+11	1.45202544	1.24774E+11	64.44229167	6251632129	6.070743227	433270662.9	0.42073412	0	0	15461235250	15.01386954	0	0	93192074.95	0.090495593	NaN	NaN	0.090495593	NaN	NaN	NaN	87425255635	1.24252E+11	-2.632465089	NaN	NaN	NaN	NaN	76767090123	0.140668308	5.139197056	51.77688488	-236895195.6	-1258017512	93679131199	86222272355	1.39883E+11	1.6866E+11	0	0	1.03455E+11	95220194801	1.52637E+11	-0.279283619	1.83905E+11	1.1024E+11	2.0443E+11	0.003122108	10493.50036	15482.06518	-0.276653795	18653.53189	11181.69979	20735.36061	3
421742159.1	1.146E+11	293675058.9	-7.184573662	1.13155E+11	32.66465236	85727039.58	23294609408	58260734.36	-6.024097476	23399999488	6.639706003	166689722.7	45294600192	136886044.9	19.09907156	51419070464	12.91040444	NaN	NaN	NaN	NaN	NaN	702695158.3	1.90943E+11	801340224.3	17.97108128	2.49374E+11	54.4249432	42496060.08	3.299570412	1498940.464	0.116383956	0	0	90939944.99	7.06095462	0	0	39938196.13	3.100967243	NaN	NaN	3.100967243	-3.259687796	-132924106.7	-10.32077912	1157048915	1126441685	0.927804533	NaN	NaN	-131863422.6	-10.2384232	93124041543	NaN	7.468948242	84.75411809	-2048	0	1170787581	3.18138E+11	NaN	3.75366E+11	3.623187237	0	1291127040	3.50838E+11	1192185577	9.954231179	4.13948E+11	2351064617	4502230415	0	348.1370139	321.458628	7.045866273	111616.1394	633.9365452	1213.972757	0
6100920531	99445000000	6837347404	3.306753243	2.97197E+11	31.70117471	2642392762	43071000000	2292125319	4.373332226	1.00523E+11	13.73021566	4020490986	65534000000	3528938522	5.133005326	1.55559E+11	20.89099284	NaN	NaN	NaN	NaN	NaN	9123681409	1.48716E+11	10388285380	3.549613092	4.46012E+11	47.40783245	139835031.9	0.695528934	27711181.4	0.137833333	353716638	1.759359959	1668885515	8.300911061	0	0	86626116.72	0.430871791	NaN	NaN	2.19023175	14.60324216	1267074061	6.302331102	17995619297	19314021615	12.10995758	NaN	NaN	938855157	4.669794953	46324369487	0	10.52792557	34.87837782	NaN	NaN	19245092925	3.13695E+11	20728049448	8.98768E+11	1.890181296	0	19762945710	3.22136E+11	21238978734	3.801998047	9.23598E+11	29578378382	56641860812	0.701452587	238.4421272	256.250629	0.972624056	11143.31209	356.8664087	683.3903194	0
3334463024	4624900.096	2829254102	4.470256684	6093014997	17.04008304	NaN	NaN	NaN	NaN	NaN	NaN	10416870979	14448199.68	11549037805	5.467692635	28351821183	53.23326282	NaN	NaN	NaN	NaN	NaN	5817015612	8068200.448	NaN	NaN	NaN	29.72665414	938757601.9	4.727668713	280699022	1.413625819	0	0	1941981421	9.779995165	42866110.2	0.215877632	195471683.8	0.984413188	NaN	NaN	1.20029082	36.41972745	5289602665	26.63892039	17676351352	17406112618	3.907287228	NaN	NaN	5709484665	28.75348436	70909920123	1.097614815	2.820937728	0.09802241	0.512	7427505193	19568349614	27141300.22	11559625993	27224213846	0.372570316	0.342031236	20056237269	27818000.38	12026065057	4.900161619	28379225034	28196097168	54197257106	0.067508235	2255.761258	1352.593274	4.551143989	3191.862736	3171.266014	6095.66347	2
35106384.18	13200000	NaN	2.222222222	13800000	1.012347548	538031933.3	202300000	NaN	6.138613861	160800000	15.5149931	2004520749	753699776	NaN	-9.689062145	801600000	57.80349394	NaN	NaN	NaN	NaN	NaN	1428192049	537000192	NaN	1.272902741	580800000	41.1841536	168958150.3	4.928874539	29786637.43	0.868940614	0	0	358517294.5	10.45872461	0	0	1696775949	49.49862291	NaN	NaN	49.49862291	54.74437183	1518079022	44.28564722	1372632321	NaN	21.12697493	NaN	NaN	-39525413.49	-1.153041767	1570594669	NaN	18.91176992	93.38920583	-200	-100	3334308540	1253699968	NaN	1351200000	0	0	3467819353	1303900032	3771518972	-5.316696284	1396199936	3741328202	7164550691	9.254816628	9320.241008	10136.47546	-8.90911123	3752.479173	10055.33362	19255.71443	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.041982356	NaN	NaN	0	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
44450000	88900000	48967144	0.935828855	97934288	26.13168724	34600000	69200000	44098012	4.076430379	88196024	20.3409759	46700000	93400000	65271104	3.849603243	130542208	27.45443857	NaN	NaN	NaN	NaN	NaN	78950000	157900000	160010816	1.648350364	320021632	46.41387419	7988747.894	4.18259052	640572.8479	0.335378454	0	0	11800000	6.178010471	0	0	0	0	NaN	NaN	0	NaN	NaN	NaN	179200000	272093087.4	0.688792738	NaN	NaN	NaN	NaN	312785569.9	NaN	-2.212020183	65.85981328	0	-139828944	170100000	340200000	274249056	548498112	1.287448935	0	192900000	385800000	292894848	1.29063344	585789696	258087804	494231741.9	NaN	1286.919403	1954.02832	-1.339965285	3908.056639	1721.815462	3297.233894	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1358014.438	0.170926934	NaN	NaN	90308503.61	11.36670953	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.7093913	23.68706514	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	739100032	739100032	2405754580	2.380952381	3120268499	NaN	NaN	NaN	13586.39765	44223.42978	1.628151261	57357.87683	NaN	NaN	3
1018012734	24961.67223	696575493	-3.385355565	2033158342	19.27080102	867402519	21268.70977	827729005.5	-7.207171162	2753117386	16.41977629	1726546261	42334.91432	1672337171	-3.323283037	5484733307	32.6832154	NaN	NaN	NaN	NaN	NaN	2538110535	62234.47032	2766207961	3.370515904	7089938918	48.04598358	184210745.8	2.924798707	16744574.24	0.265861304	0	0	508936846	8.0806243	48513412.95	0.770269763	345978329.5	5.49325701	NaN	NaN	6.263526772	22.34510804	898379154.2	14.26397888	5394808120	5536228310	12.1709843	NaN	NaN	671385380.4	10.65989437	2965586216	NaN	29.48603458	0.000943994	0	0	5282669530	129531.0569	5161883824	14607830566	0.608253868	1.312884879	5891606678	144462.1957	5748494409	0.275616374	15303290787	10592096993	20283602549	4.712969333	1076.874384	1050.716165	-1.894036728	2797.152414	1936.035202	3707.459306	1
25397776716	0.859636009	19234708907	7.970123975	35189899945	10.73569424	77880098856	2.635999918	NaN	NaN	NaN	32.92008343	1.03428E+11	3.500730038	1.1565E+11	-8.847873508	2.11582E+11	43.71939624	NaN	NaN	NaN	NaN	NaN	1.07747E+11	3.646903813	1.95556E+11	-3.215118363	3.5777E+11	45.54490953	10350707231	4.096709116	600242381.4	0.237570089	0	0	25280729141	10.00586638	1058978268	0.419133285	1816320677	0.718882035	NaN	NaN	1.13801532	19.44342686	23842794624	9.436745905	2.24503E+11	3.54145E+11	-5.155610235	NaN	NaN	30720018605	12.15868418	45747593583	0.034254776	107.2140338	1.18503E-09	0	35784020421	2.36573E+11	8.007269859	NaN	NaN	1.40173627	0.6340165	2.63561E+11	8.920725822	4.11471E+11	-4.393357194	7.52786E+11	4.54048E+11	8.80475E+11	0.03215508	2115.453937	3302.639357	-6.600777296	6042.178704	3644.381527	7067.06896	2
59165711.16	119000000	101370588.2	-17.19128329	68400000	6.974563096	99289012.76	199700000	139118459.8	-3.58649789	91400000	11.70437185	193755274.3	389700000	282936507.9	-1.044689495	170500000	22.84022889	NaN	NaN	NaN	NaN	NaN	595386058.9	1197500032	1261851985	0.127906457	548000000	70.18520614	48364029.7	5.107349253	2395742.451	0.252995739	NaN	NaN	98637272.51	10.41631566	0	0	4830671.375	0.510129656	NaN	NaN	NaN	20.15652088	92225477.92	9.739215873	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.70025356	216.8260546	96	NaN	848307060.2	1706200064	1666847390	786899968	NaN	0	946949724.9	1904600064	1893271873	-3.206614983	878400000	NaN	3597534186	0.085039941	3792.106733	7581.700303	-3.563219743	3517.595989	NaN	14406.50253	3
30292990.01	64000000	NaN	NaN	NaN	0.693804542	433568419.6	916000000	NaN	NaN	NaN	9.930077511	3573626166	7550000000	NaN	NaN	NaN	81.84725459	NaN	NaN	NaN	NaN	NaN	762294694	1610500000	NaN	NaN	NaN	17.45894086	NaN	2.294976072	5137394.24	NaN	0	NaN	564178507.6	NaN	0	NaN	1859284724	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.021594961	115.5746534	NaN	NaN	NaN	NaN	NaN	NaN	0.182330642	0	4366213850	9224500000	4629601948	-19.82671582	7981421299	6386862933	12230684070	22.57339054	22345.6905	23693.67508	-22.32718151	40847.83207	32687.09855	62594.9828	3
58691554.07	508268858.3	61585048.87	NaN	2839534768	43.48034962	5855034.642	50704600	4841295.642	NaN	218896758.7	4.337573903	19655062.37	170212840.1	18832603.04	NaN	863682400.8	14.56102155	NaN	NaN	NaN	NaN	NaN	56637473.11	490480517.2	31592153.26	NaN	1403942062	41.95862883	NaN	NaN	89680.19871	0.077147735	15633807.88	13.44904317	7017868.48	6.03714827	0	0	0	0	NaN	NaN	13.44904317	NaN	NaN	NaN	93593083.03	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	22.7228047	NaN	NaN	134984089.6	1168962216	112455008.2	5107159231	43.00109172	0	137241595.3	1188512216	115128647	NaN	5230482027	217005600.8	415560341.9	NaN	310.0467987	260.0907426	NaN	11816.34623	490.2441687	938.8054209	1
132795697	111150000	128373382.5	-3.808338519	396613016.3	14.27195686	65053762.48	54450000	75138985.36	21.27171419	201280129.7	6.991525424	439964151.2	368250000	640084375.1	17.58226548	2039235749	47.28428351	NaN	NaN	NaN	NaN	NaN	357706087.9	299400000	308794716.9	6.233323872	972745851	38.44375963	50762473.05	4.493142201	3523150.664	0.311844872	0	0	161887691.7	14.32917618	4739369.167	0.419496103	7657082.276	0.67775184	NaN	NaN	1.097247943	29.07434281	166587454.9	14.74516663	955492542.6	937876063.8	9.208950666	NaN	NaN	201430325.9	17.82921602	1634730264	1.141489312	-0.088322956	23.19625164	0	-7016294.527	930465936	778800000	1076175330	3408594617	0.539145895	0.706527507	1073476687	898500000	1253759594	9.064857594	3873470654	1947575992	3729559708	0	1039.295303	1213.837686	5.191952716	3750.132545	1885.561751	3610.803976	2
