Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant 2000 US$)	Agriculture, value added (annual % growth)	Agriculture, value added (constant LCU)	Agriculture, value added (% of GDP)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (annual % growth)	Manufacturing, value added (constant LCU)	Manufacturing, value added (% of GDP)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (annual % growth)	Industry, value added (constant LCU)	Industry, value added (% of GDP)	Chemicals (% of value added in manufacturing)	Food, beverages and tobacco (% of value added in manufacturing)	Machinery and transport equipment (% of value added in manufacturing)	Other manufacturing (% of value added in manufacturing)	Textiles and clothing (% of value added in manufacturing)	Services, etc., value added (current US$)	Services, etc., value added (current LCU)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (annual % growth)	Services, etc., value added (constant LCU)	Services, etc., value added (% of GDP)	Adjusted savings: education expenditure (current US$)	Adjusted savings: education expenditure (% of GNI)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: carbon dioxide damage (% of GNI)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: net forest depletion (% of GNI)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: consumption of fixed capital (% of GNI)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: mineral depletion (% of GNI)	Adjusted savings: energy depletion (current US$)	Adjusted savings: energy depletion (% of GNI)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: particulate emission damage (% of GNI)	Adjusted savings: natural resources depletion (% of GNI)	Adjusted savings: gross savings (% of GNI)	Adjusted savings: net national savings (current US$)	Adjusted savings: net national savings (% of GNI)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net national income (annual % growth)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, including particulate emission damage (% of GNI)	Adjusted net savings, excluding particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (% of GNI)	Exports as a capacity to import (constant LCU)	Coal rents (% of GDP)	Inflation, GDP deflator (annual %)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	Forest rents (% of GDP)	Mineral rents (% of GDP)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP growth (annual %)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	Natural gas rents (% of GDP)	GDP per capita (current US$)	GDP per capita (constant 2000 US$)	GDP per capita growth (annual %)	GDP per capita (constant LCU)	GDP per capita, PPP (current international $)	GDP per capita, PPP (constant 2005 international $)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9740885.455	NaN	NaN	NaN	142458103.6	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.704039909	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	1320670419	2364000000	1522319480	11.24182224	2364000000	NaN	NaN	NaN	16441.99568	18952.47289	6.310082526	29431.17164	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2220201.818	0.188352979	NaN	NaN	156020946.6	13.23618866	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.933129822	130.0300233	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	1178745262	883346964	913911768.4	2.757493977	679340771.9	NaN	NaN	NaN	18218.91006	14125.59342	0.235369981	10500.01966	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6920629.091	NaN	51926864.63	NaN	NaN	NaN	0	NaN	5983141.376	NaN	NaN	1.13721311	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
368504825.8	999000	351250978.2	21.9	124760085.9	7.312278655	201973105.4	547540	192306432.3	-11.4	68395549.21	4.007772828	3339036613	9051978	4517103027	9.616409158	887556708.4	66.25684236	NaN	NaN	NaN	NaN	NaN	1331993338	3610974	1771774860	9.078180381	447688973.1	26.43087898	162924491.5	4.418226424	60065460	1.628869914	0	0	444719877.2	12.06002299	0	0	2021830614	54.82849975	66739780.75	1.809865786	54.82849975	NaN	NaN	NaN	1221003651	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1895.206493	0.935746441	NaN	NaN	4966393024	13463668	NaN	1465402724	1.772830979	0	5039534776	13661952	6698532130	10.4	1460005767	20585829053	25302807079	0.460310613	416.3148338	553.3642319	7.097194448	120.6107479	1700.590706	2090.259199	2
1353164864	1.25435E+11	932441667.2	13.20746383	94058774528	55.81214471	NaN	NaN	NaN	NaN	NaN	NaN	545462359.9	50562998272	393968205.7	12.59992889	51057586176	22.49794166	NaN	NaN	NaN	NaN	NaN	525871728.9	48746995712	1135486856	-3.797817466	1.16557E+11	21.68991363	70163215.33	2.842803983	11381034.55	0.461125537	0	0	231427401.4	9.376747277	1051748.124	0.042613694	31699020.29	1.284349651	3966054.502	0.160692686	1.326963345	20.09100411	264403832	10.71285378	2203920783	2329422606	15.4803232	286503818.5	11.60827925	290469873	11.76897193	29824801551	0	5.573307438	77.87041063	-6742346301	3951939746	2424498953	2.24745E+11	2439734924	2.61673E+11	0.247433688	0.069421005	2424498953	2.24745E+11	2826309982	13.3	2.88614E+11	9195718650	11302799336	0.057484545	771.8625351	899.7829368	14.6829293	91883.07654	2927.54538	3598.354761	1
1174884227	4313000000	NaN	NaN	NaN	1.787068305	4452465264	16345000000	NaN	NaN	NaN	6.772462657	29943067253	1.09921E+11	NaN	NaN	NaN	45.54517392	NaN	NaN	NaN	NaN	NaN	34625715028	1.27111E+11	NaN	NaN	NaN	52.66775777	NaN	NaN	385315025.5	NaN	NaN	NaN	9031617850	NaN	0	NaN	7754131151	NaN	NaN	1.441915514	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.907479741	49.09544734	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	65743666508	2.41345E+11	79677333794	6.687886478	4.91583E+11	1.3019E+11	1.60021E+11	2.782469208	27993.43188	33926.3405	1.438348159	209314.4968	55434.43234	68136.51971	3
13808478208	13808478208	12236022679	5.624874431	13791046628	5.69811205	44502097920	44502097920	44733278740	-7.164586602	41849614225	18.36393095	67865473024	67865473024	67663460621	-5.729100638	64436874754	28.00490132	14.87262352	30.3477598	9.984856926	37.64595808	7.148801673	1.6066E+11	1.6066E+11	1.53298E+11	-1.939006596	1.50592E+11	66.29698916	8796303117	3.471368773	668440761.8	0.263793136	0	0	31440667559	12.40772972	3270890.158	0.001290822	3803078903	1.500845204	3892431022	1.536107081	1.502136026	16.23756108	9700614902	3.828245935	2.18149E+11	2.10434E+11	-3.82696294	10133713864	3.999163898	14026144887	5.535270979	23046906116	0	3.16519186	106.1046978	0	1291711589	2.42334E+11	2.42334E+11	2.33192E+11	2.2882E+11	0.07938652	0.002028588	2.58032E+11	2.58032E+11	2.50258E+11	-2.845209611	2.43186E+11	2.72045E+11	3.3438E+11	0.516348241	7402.975001	7179.938826	-4.05718741	6977.047344	7805.001396	9593.417106	2
597469678.2	2.1251E+11	402508083.8	4.000002719	2.25569E+11	42.25531295	356302909.1	1.26731E+11	286070666.4	2.599999671	1.53217E+11	25.19908789	452275894.9	1.60867E+11	473617047.4	0.781348719	1.9209E+11	31.98666004	NaN	NaN	NaN	NaN	NaN	364206037.8	1.29542E+11	461136194.4	15.67376105	1.8117E+11	25.75802701	39217973.86	2.674321237	19041730.91	1.298478742	0	0	210018282.2	14.32140157	6297498.16	0.429434043	0	0	37564398.72	2.561561942	0.429434043	-8.51275355	-334854798.3	-22.83415512	1250148806	1248010904	-1.426438937	-358540452.2	-24.44930861	-320976053.5	-21.88774666	1.43306E+11	NaN	161.1639176	83.61779389	13248970752	16104353792	1413951611	5.02919E+11	1359028375	5.98829E+11	0	0.686355742	1468317350	5.22256E+11	1488846011	6.899998407	6.24575E+11	4474157550	5499353222	0	455.5502761	461.9193605	9.134297402	193776.5006	1388.122062	1706.192383	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
16092592.31	43450000	11574445.24	-7.815533981	40243443.58	3.879533452	9562962.794	25820000	10767799.23	-4.998077662	36724852.6	2.305398245	76129628.29	205550000	78252841.98	2.124119572	232339385.2	18.35300578	NaN	NaN	NaN	NaN	NaN	322585191.3	870980032	475983717	-6.357622978	1335113527	77.76746077	17272259.11	3.694717887	1760160	0.376516737	NaN	NaN	60054645.98	12.84632041	0	0	0	0	NaN	NaN	NaN	32.93350324	93896919.39	20.08553863	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.126899249	73.02159769	200064	NaN	414807411.9	1119980032	561428531	1573801413	NaN	0	494185188.3	1334300032	649771716.4	-4.176822709	1827267650	835386029.1	1026803996	NaN	7199.457887	9466.095341	-6.615607866	26620.25655	12170.18777	14958.82981	2
