Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant 2000 US$)	Agriculture, value added (annual % growth)	Agriculture, value added (constant LCU)	Agriculture, value added (% of GDP)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (annual % growth)	Manufacturing, value added (constant LCU)	Manufacturing, value added (% of GDP)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (annual % growth)	Industry, value added (constant LCU)	Industry, value added (% of GDP)	Chemicals (% of value added in manufacturing)	Food, beverages and tobacco (% of value added in manufacturing)	Machinery and transport equipment (% of value added in manufacturing)	Other manufacturing (% of value added in manufacturing)	Textiles and clothing (% of value added in manufacturing)	Services, etc., value added (current US$)	Services, etc., value added (current LCU)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (annual % growth)	Services, etc., value added (constant LCU)	Services, etc., value added (% of GDP)	Adjusted savings: education expenditure (current US$)	Adjusted savings: education expenditure (% of GNI)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: carbon dioxide damage (% of GNI)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: net forest depletion (% of GNI)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: consumption of fixed capital (% of GNI)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: mineral depletion (% of GNI)	Adjusted savings: energy depletion (current US$)	Adjusted savings: energy depletion (% of GNI)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: particulate emission damage (% of GNI)	Adjusted savings: natural resources depletion (% of GNI)	Adjusted savings: gross savings (% of GNI)	Adjusted savings: net national savings (current US$)	Adjusted savings: net national savings (% of GNI)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net national income (annual % growth)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, including particulate emission damage (% of GNI)	Adjusted net savings, excluding particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (% of GNI)	Exports as a capacity to import (constant LCU)	Coal rents (% of GDP)	Inflation, GDP deflator (annual %)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	Forest rents (% of GDP)	Mineral rents (% of GDP)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP growth (annual %)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	Natural gas rents (% of GDP)	GDP per capita (current US$)	GDP per capita (constant 2000 US$)	GDP per capita growth (annual %)	GDP per capita (constant LCU)	GDP per capita, PPP (current international $)	GDP per capita, PPP (constant 2005 international $)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14623169.92	NaN	NaN	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43470900.76	1.872	3655792.479	0.157430451	NaN	NaN	311343329.3	13.40746804	0	0	0	0	3354685.558	0.144463797	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.349999989	164.9814331	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	2322163502	1870189209	1524990241	6.484810116	1133575563	NaN	NaN	NaN	30842.10145	20254.34629	2.116064719	15055.72389	NaN	NaN	3
2320340926	1.10931E+11	NaN	-4.902288136	97533638390	41.59410333	849941136.1	40634000000	NaN	21.72840658	34499000000	15.23592462	1303081367	62297735701	NaN	32.10415907	53650754339	23.35885232	NaN	NaN	NaN	NaN	NaN	1955111057	93469982020	NaN	16.22889922	90057895496	35.04704435	NaN	NaN	4557871.143	0.079787082	72350653.46	1.26652275	461308291	8.075358237	0	0	0	0	81113267.7	1.419915287	1.26652275	NaN	NaN	NaN	5178883799	NaN	-3.25629692	NaN	NaN	NaN	NaN	45996990956	NaN	6.780487556	110.8862182	0	34433732522	5578533350	2.66699E+11	NaN	2.41242E+11	1.268374528	0	5704202651	2.72707E+11	NaN	9.438757536	2.45934E+11	18908799447	19536432214	NaN	196.2321413	NaN	6.37821867	8460.446783	650.4877952	672.0791954	0
1705945432	1.42517E+11	874957138.6	14.1	310774160.2	8.626682901	790775919.8	66062527423	405847645	13.5	144343443.1	3.998822574	13071674160	1.09203E+12	9013765127	10.6482156	1771097019	66.1012866	NaN	NaN	NaN	NaN	NaN	4997599366	4.17506E+11	2441898618	11.29309243	617014672.3	25.2720305	455026409.9	2.631025	121661925	0.703465907	0	0	1982654208	11.46397808	0	0	6993461812	40.43715368	423231753	2.447183941	40.43715368	14.37650406	503020038.8	2.908530733	8318528077	NaN	NaN	-6579618078	-38.04425255	-6156386325	-35.59706861	NaN	NaN	42.70546347	61212.27676	NaN	NaN	20193061133	1.68696E+12	NaN	NaN	0.411084997	0	19775218958	1.65205E+12	12382535739	11.18280776	2698885852	45270714640	46773368681	0.464110424	1239.24603	775.9715981	7.437684837	169.1300402	2836.962439	2931.128681	2
1544701597	1.58595E+11	1009975545	3.6	1.0188E+11	23.49999893	NaN	NaN	380633089	0	55205036032	NaN	1393518036	1.43073E+11	709181497.5	8.19	91908674102	21.19999903	4.617218484	16.55210077	4.17840081	48.10266524	26.54961469	3634978950	3.73205E+11	2335560829	6.841625242	2.39743E+11	55.30000203	217370655.6	2.842803983	25922892.13	0.339023226	0	0	799915137.7	10.46140259	0	0	76008532.41	0.994050269	16938563.91	0.221524919	0.994050269	18.90783284	645525105.3	8.442268047	6770423280	4433719353	7.473196315	744344028.8	9.734635816	761282592.7	9.956160735	1.64508E+11	0.00714882	6.007744671	165.1748853	-1946039680	87762172183	6573198583	6.74874E+11	4042076333	4.33531E+11	0.056131849	0	7464446950	7.66379E+11	4543619309	5.9	4.6398E+11	17586801521	18170553702	0.030168288	2388.729275	1454.022854	5.284566546	148480.3587	5628.026821	5814.835828	1
2461810826	9041000000	NaN	-1.970083911	10748000000	1.665361909	17018108042	62499000000	NaN	7.917444544	73413000000	11.51238292	76393194830	2.80554E+11	NaN	9.341343174	4.51571E+11	51.67834808	NaN	NaN	NaN	NaN	NaN	68969368886	2.5329E+11	NaN	10.28948548	3.34733E+11	46.65629001	NaN	NaN	730731195.5	0.491967742	NaN	NaN	20239721032	13.62647431	0	0	21272011758	14.32146823	1155321938	0.777825182	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.00209E+11	NaN	8.501422054	68.11161631	1000000	NaN	1.46753E+11	5.3895E+11	NaN	7.92489E+11	NaN	0	1.47824E+11	5.42885E+11	1.29189E+11	9.566436643	7.97052E+11	2.51123E+11	2.59458E+11	4.714599723	40410.79204	35316.33901	1.866233028	217890.3359	68649.48888	70928.1459	3
14760191500	43148468224	13821350703	-1.527910147	15577847231	10.41291605	34137013379	99792732160	50213551735	11.97605609	46976609543	24.08274002	50479628672	1.47567E+11	78608842022	13.36948488	74860316949	35.61201328	NaN	NaN	NaN	NaN	NaN	76509058989	2.23659E+11	1.75057E+11	6.826525867	1.71967E+11	53.97507265	5743308253	3.98256	1003420080	0.6957977	0	0	17237892975	11.95320537	258815766.3	0.179469615	12139703453	8.417987553	2337385097	1.620803896	8.597457167	22.08610817	14605356077	10.1277355	1.14575E+11	2.22385E+11	6.397339062	4616791771	3.201404039	6954176868	4.822207935	39694407934	0.000520933	9.22065119	160.3644595	0	1303710973	1.41749E+11	4.14374E+11	2.67419E+11	2.62405E+11	0.151706627	0.269045933	1.53129E+11	4.47643E+11	2.87259E+11	9.029573322	2.79141E+11	3.71488E+11	3.83818E+11	4.492162003	3993.906484	7492.249508	8.064061252	7280.532717	9689.101733	10010.70849	2
808155028.6	4.3111E+11	616883923.8	14.5379452	3.45706E+11	24.6622	485154372.5	2.58806E+11	452571977.6	0.593741869	2.42394E+11	14.8052957	1347481488	7.18814E+11	1159544748	7.955022447	4.70289E+11	41.12064739	NaN	NaN	NaN	NaN	NaN	1121261037	5.98137E+11	959636861.5	13.35052489	3.7702E+11	34.21715261	81774145.2	2.219690404	23596478.73	0.640506572	0	0	472503889.8	12.82572074	22236841.84	0.603600372	0	0	79289046.1	2.152234478	0.603600372	23.62283305	397769269.4	10.79711231	3189293090	2705578551	10.17778458	354421047.9	9.620461296	433710094	11.77269577	4.21677E+11	NaN	6.309532717	152.3047858	-34145000000	-97159706303	3276897554	1.74806E+12	2707521994	1.19302E+12	0.02269772	0.98077786	3576615240	1.90795E+12	2986190081	10.46784186	1.25272E+12	10675739867	11030095741	0	1167.831655	975.0468166	10.39361019	409034.9447	3485.828393	3601.532202	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
14804942.7	39973346	14021596.25	2.655064703	48751996.82	1.8721828	17066091.18	46078447	14776854.39	-4.019247099	50398209.29	2.158119962	120057723.8	324155860	130251417.8	1.1050635	386727607.1	15.18209223	NaN	NaN	NaN	NaN	NaN	655922437.3	1770990612	670680136.3	6.793762907	1881228476	82.94572497	24430373.38	2.780275	2635019.255	0.299875816	NaN	NaN	113970489.5	12.97030127	0	0	0	0	0	0	NaN	22.23568502	81359172.08	9.259001844	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.407633673	93.77983018	0	NaN	790785103.8	2135119818	813681125.1	2280918111	NaN	0	923788805.2	2494229818	945770280	7.033822021	2659665531	1446542208	1494556747	NaN	11151.75167	11417.10664	5.584101502	32106.82936	17462.30242	18041.92215	2
18966424811	26663000000	13777653818	25.54277758	24344000000	3.48012337	67889457960	95439000000	53945396583	1.142587261	1.11359E+11	12.45694387	1.42419E+11	2.00213E+11	1.10357E+11	0.976911223	2.9748E+11	26.13231595	6.980129333	20.1579159	13.65996161	55.78113582	3.420857332	3.83607E+11	5.39275E+11	3.0177E+11	5.05745152	6.85004E+11	70.38756068	28216788247	4.71425	2260751565	0.377709468	0	0	1.02428E+11	17.11287081	7298091004	1.219310476	10678506726	1.784085059	233842210.3	0.039083286	3.003395536	22.15930364	21355278287	3.569220644	4.78138E+11	3.79532E+11	5.070449558	37950687046	6.34051703	38184482497	6.379577826	1.65316E+11	0.817574133	3.293192806	79.80982617	0	3069000000	5.44993E+11	7.66151E+11	4.25392E+11	1.00683E+12	0.181535599	1.881960097	6.15501E+11	8.65271E+11	4.75579E+11	4.155794748	1.08417E+12	6.33701E+11	6.48119E+11	0.939557447	30580.24298	23628.42314	2.955235094	53865.17881	31484.50303	32200.84116	3
4876714285	3927535000	3410978195	7.626150668	3620654081	1.853935363	50406861485	40595922000	36679186084	2.886981977	41030445451	19.1627103	76737533913	61801724000	56023340545	3.171523829	62847711742	29.1725985	6.290011177	9.78051011	26.51712224	54.82115639	2.59120008	1.81432E+11	1.46119E+11	1.24969E+11	2.427748015	1.49059E+11	68.97346614	15389050357	5.32017	466873186.3	0.161403379	0	0	44794720406	15.48604509	1786288.941	0.00061754	399173641.7	0.137998875	724915639.6	0.250611594	0.138616415	25.42101737	28737763779	9.934972281	2.44063E+11	1.71888E+11	2.92859355	42534065379	14.70451089	43258981019	14.95512249	1.23994E+11	0.000531227	1.683294977	98.00156958	516082000	554689901.1	2.63047E+11	2.11849E+11	1.84468E+11	2.15528E+11	0.143659155	0.000980885	2.9143E+11	2.34708E+11	2.0385E+11	2.589579854	2.39494E+11	2.68414E+11	2.70186E+11	0.09421893	35662.21182	24945.04788	1.955070957	29306.77269	32845.73115	33062.53159	3
953805120.7	937300000	1111639582	5	994703066.9	11.84267051	719042674	706600000	395838829.5	10.5	354293889.4	8.927804311	4407062004	4330800000	3500600031	11.60624236	3132538203	54.71912668	5.123339124	35.1465004	8.655939788	49.68752962	1.386691068	2693102797	2646500000	2648475776	10.65719132	2369880497	33.43820282	292377179.4	3.66388	208854949.6	2.617233924	108857.5153	0.001364131	926696011.1	11.61274963	0	0	2612877598	32.74287683	85236682.48	1.068130477	32.74424096	30.63580506	1518037516	19.02305544	4440305400	4328210849	7.018777281	-1096663393	-13.74266993	-1011426710	-12.67453945	3519595477	NaN	8.315176683	121.3830267	-236595095.3	-208252761.4	8053969923	7914600000	7260726977	6497121767	0.001254045	0	8680511918	8530300000	7853539689	10.2	7027588810	28891463741	29850447383	7.95003119	1045.026415	945.4691735	9.239489556	846.0348896	3478.175374	3593.625159	2
367107678.2	4.04153E+11	341747475	-0.239338322	5.28256E+11	44.57780248	113518147.6	1.24973E+11	NaN	NaN	NaN	13.78448303	149397628.2	1.64473E+11	104581217.1	-6.230151803	2.183E+11	18.14132027	NaN	NaN	NaN	NaN	NaN	307015948	3.37997E+11	428884933.1	14.36735985	3.71626E+11	37.28087725	29082800.68	4.499235	1044512.137	0.161590543	108032852.7	16.71314937	48623004.23	7.522188969	1501840.591	0.232341232	0	0	1045670.632	0.161769768	16.9454906	9.771837606	14538446.2	2.249160482	488236649	NaN	NaN	-68000473.75	-10.51996728	-66954803.11	-10.35819751	NaN	NaN	14.85609774	82.62637266	0.00012207	NaN	823521254.3	9.06623E+11	860228822.9	1.10107E+12	16.86150231	0.340673239	898848340.9	9.89551E+11	922031252.8	4.833657761	1.19762E+12	3379785231	3491969189	NaN	127.6857731	130.9790183	1.843764756	170127.9385	480.1149098	496.0511859	0
3574776654	2879000000	2744107744	5.235602094	2545207712	1.108919891	56240834901	45294400000	NaN	NaN	NaN	17.44628729	79061046855	63673000000	56921634955	3.256249636	64455077894	24.52527136	20.7700193	13.13138733	18.22014968	43.53933914	4.339104551	2.3973E+11	1.9307E+11	1.60407E+11	2.525439476	1.987E+11	74.36580875	21086355039	5.76626	720404768.7	0.197001388	26478244.59	0.007240722	56039187201	15.3244372	0	0	359152.4706	9.82136E-05	759332595.4	0.207646564	0.007338936	24.81982349	34723215143	9.49538629	3.09619E+11	2.1168E+11	2.041116363	54302995421	14.8496594	55062328016	15.05730597	2.30886E+11	0	2.141731167	97.68575872	300000	-97562605.34	3.22366E+11	2.59622E+11	2.20367E+11	2.657E+11	0.036214083	0	3.61683E+11	2.91287E+11	2.4749E+11	3.26743855	2.98188E+11	3.24904E+11	3.31467E+11	0.000130338	34706.6939	23748.84871	2.821474947	28613.74769	31177.4357	31807.18698	3
1298541999	6.86E+11	984631470.7	5.7	3.79385E+11	32.08306052	308924277.2	1.632E+11	223432985.6	-2.1	89740230800	7.632588158	540049609.6	2.853E+11	369510534.5	-0.6	1.38801E+11	13.34299878	NaN	NaN	NaN	NaN	NaN	2208846440	1.1669E+12	1291937006	2.042769781	4.02046E+11	54.5739407	133804869.8	3.34033	15525248.58	0.387575233	6343536.687	0.158361246	370980586	9.261229304	0	0	0	0	14764763.55	0.368590342	0.158361246	6.85476531	-96499259.46	-2.40902571	3628413926	2350207478	3.186096883	774677.1007	0.019339185	15539440.65	0.387929527	1.02124E+11	NaN	0.290576255	232.3545254	15200000000	0	3709173537	1.9595E+12	NaN	8.59732E+11	1.728502088	0	4047438049	2.1382E+12	2650301482	3.1	9.20232E+11	9687190366	10008733683	0	547.1000615	358.2463984	-0.147266371	124389.5061	1309.436335	1352.89997	0
