Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant 2000 US$)	Agriculture, value added (annual % growth)	Agriculture, value added (constant LCU)	Agriculture, value added (% of GDP)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (annual % growth)	Manufacturing, value added (constant LCU)	Manufacturing, value added (% of GDP)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (annual % growth)	Industry, value added (constant LCU)	Industry, value added (% of GDP)	Chemicals (% of value added in manufacturing)	Food, beverages and tobacco (% of value added in manufacturing)	Machinery and transport equipment (% of value added in manufacturing)	Other manufacturing (% of value added in manufacturing)	Textiles and clothing (% of value added in manufacturing)	Services, etc., value added (current US$)	Services, etc., value added (current LCU)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (annual % growth)	Services, etc., value added (constant LCU)	Services, etc., value added (% of GDP)	Adjusted savings: education expenditure (current US$)	Adjusted savings: education expenditure (% of GNI)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: carbon dioxide damage (% of GNI)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: net forest depletion (% of GNI)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: consumption of fixed capital (% of GNI)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: mineral depletion (% of GNI)	Adjusted savings: energy depletion (current US$)	Adjusted savings: energy depletion (% of GNI)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: particulate emission damage (% of GNI)	Adjusted savings: natural resources depletion (% of GNI)	Adjusted savings: gross savings (% of GNI)	Adjusted savings: net national savings (current US$)	Adjusted savings: net national savings (% of GNI)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net national income (annual % growth)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, including particulate emission damage (% of GNI)	Adjusted net savings, excluding particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (% of GNI)	Exports as a capacity to import (constant LCU)	Coal rents (% of GDP)	Inflation, GDP deflator (annual %)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	Forest rents (% of GDP)	Mineral rents (% of GDP)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP growth (annual %)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	Natural gas rents (% of GDP)	GDP per capita (current US$)	GDP per capita (constant 2000 US$)	GDP per capita growth (annual %)	GDP per capita (constant LCU)	GDP per capita, PPP (current international $)	GDP per capita, PPP (constant 2005 international $)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15209388.83	NaN	NaN	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50049512.39	1.97064	3851409.751	0.151644676	NaN	NaN	343892685.4	13.54036531	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.10000004	170.0958576	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	2539759286	2042271237	1615237069	5.9178627	1200659008	NaN	NaN	NaN	32607.838	20737.94512	2.38762991	15415.19885	NaN	NaN	3
2602962253	1.29309E+11	NaN	6.715974408	1.04084E+11	39.48041625	1034690477	51401000000	NaN	19.45694078	41211450000	15.69366235	1666437801	82784727694	NaN	23.85266394	66447888470	25.27568655	NaN	NaN	NaN	NaN	NaN	2323646577	1.15433E+11	NaN	14.6361608	1.03239E+11	35.2438972	NaN	NaN	4685473.009	0.068642583	73038813.79	1.070024911	459886526.5	6.737377213	0	0	0	0	87451826.25	1.281176785	1.070024911	NaN	NaN	NaN	6292973106	NaN	18.49118878	NaN	NaN	NaN	NaN	50393285020	NaN	8.405297637	120.2065349	-0.000610352	25632774952	6593046631	3.27527E+11	NaN	2.73771E+11	1.071774833	0	6814753581	3.38541E+11	NaN	14.51571611	2.81633E+11	22372285252	22372285252	NaN	227.8803625	NaN	11.31319321	9417.593473	748.1128133	748.1128133	0
2397040466	2.08924E+11	1023699852	17	363605767.4	8.489993816	1150487742	1.00275E+11	506903708.6	24.9	180284960.4	4.074872309	18942378889	1.651E+12	11218709934	24.46197317	2204342297	67.0913495	NaN	NaN	NaN	NaN	NaN	6894293383	6.009E+11	2468736953	1.099076566	623796136	24.41865669	699891602.7	2.631025	128151366.5	0.481745241	0	0	2946734578	11.077333	0	0	14201664738	53.38674564	424335808.3	1.595158616	53.38674564	28.61052629	4294605887	16.14423635	9453081198	NaN	NaN	-9390171311	-35.2994312	-8965835503	-33.70427258	4647979648	NaN	25.95462455	77099.69337	-0.000244141	-42136941.01	NaN	NaN	NaN	NaN	0.301259153	0	28233712738	2.46082E+12	14643778507	18.26154849	3191744200	55314910086	55314910086	0.432596193	1712.273442	888.0926592	14.44911918	193.5678413	3354.650958	3354.650958	2
1642598198	1.6405E+11	1036234910	2.6	1.04529E+11	22.8	NaN	NaN	NaN	NaN	NaN	NaN	1548941283	1.54697E+11	755987476.4	6.6	97974646593	21.5	13.78248436	21.18785929	3.201766674	36.33030097	25.4975887	4012838581	4.00772E+11	2499265121	7.009206953	2.56547E+11	55.7	242799608.1	2.842803983	30786746.74	0.360464693	0	0	847200419	9.91939297	38659.7044	0.000452645	117757636.8	1.378757904	22735968.57	0.266202662	1.379210549	16.62785471	489685718.7	5.733454525	7575852725	4663774202	5.188755314	644440212.9	7.545387814	667176181.5	7.811590476	1.75104E+11	0.003744253	3.4692522	170.9052187	10100000000	76507758592	7204378063	7.19519E+11	4280004726	4.5905E+11	0.051756762	0.000738581	8376483740	8.3658E+11	4793518372	5.5	4.89499E+11	19169934155	19169934155	0.045888026	2666.14162	1525.723589	4.931197244	155802.218	6101.576853	6101.576853	1
2520354054	9256000000	NaN	-4.019352438	10316000000	1.395413347	19159973318	70365000000	NaN	6.572405432	78238000000	10.60806614	1.00502E+11	3.69093E+11	NaN	3.863401326	4.69017E+11	55.64361481	NaN	NaN	NaN	NaN	NaN	77594828629	2.84967E+11	NaN	6.477998883	3.56417E+11	42.96097184	NaN	NaN	773520078.1	0.421529153	NaN	NaN	25218287069	13.74268553	0	0	31818925095	17.33969799	1400882490	0.763409802	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.99282E+11	NaN	16.52601688	79.36775351	0	NaN	1.79236E+11	6.58246E+11	NaN	8.30103E+11	NaN	0	1.80617E+11	6.63316E+11	1.35461E+11	4.855141195	8.3575E+11	2.72055E+11	2.72055E+11	6.139695605	44384.74644	33288.11139	-5.743029067	205376.8305	66854.72186	66854.72186	3
15955708862	46330593629	15357004428	11.11073554	17308660640	9.401029227	39291633978	1.14091E+11	53958687699	7.458416772	50480320868	23.15044744	60436823250	1.7549E+11	85841677775	9.201046049	81748249184	35.60909432	NaN	NaN	NaN	NaN	NaN	93330468172	2.71004E+11	1.89703E+11	8.366670182	1.86355E+11	54.98987646	7517958469	4.257665	1063160810	0.602102631	0	0	19968540222	11.30883539	383428937.1	0.217148309	18440813461	10.44363392	2808751024	1.590687283	10.66078222	24.8854223	22769389479	12.89504765	1.37782E+11	2.42136E+11	8.881420757	8794619500	4.980679767	11603370524	6.57136705	44810978801	0.000122723	8.840489896	174.5414633	0	-2195961753	1.69723E+11	4.92825E+11	2.90865E+11	2.85412E+11	0.144475935	0.33488794	1.83193E+11	5.31939E+11	3.13626E+11	9.178950217	3.04764E+11	4.19049E+11	4.19049E+11	5.906564882	4735.983684	8107.975365	8.218170745	7878.859327	10833.40561	10833.40561	2
935783609	4.28299E+11	686457018.7	11.27815011	3.84696E+11	20.89251738	663767397.1	3.038E+11	525921633.2	16.20729061	2.8168E+11	14.81942166	2028922196	9.28617E+11	1331938882	14.86739806	5.40209E+11	45.29817774	NaN	NaN	NaN	NaN	NaN	1514331316	6.93094E+11	1103625585	15.00450106	4.3359E+11	33.80930488	111716035	2.219690404	29094088.95	0.578071626	0	0	620687364.8	12.33246228	27895353.2	0.554253897	0	0	108029817	2.146448789	0.554253897	28.6609704	821806582.5	16.32850812	4384372996	3111141141	14.98986563	768503358.3	15.26942421	876533175.3	17.415873	4.89375E+11	NaN	3.239836251	157.2392114	-43936200000	-1.09791E+11	4479037121	2.05001E+12	3083072909	1.35849E+12	0.011138529	0.910838573	4900436759	2.24288E+12	3400246575	13.86571125	1.42641E+12	12559496968	12559496968	0	1598.339949	1109.033787	13.74159354	465242.8643	4096.440119	4096.440119	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
17968265.98	48514319	14439105.2	2.977613562	50203642.89	2.02437833	18327335.97	49483808	15338993.64	3.804187555	52315451.7	2.064832624	148522231.8	401010033	151155389.2	16.04893964	448793287.3	16.73312205	NaN	NaN	NaN	NaN	NaN	721103768	1946980208	683724219.4	1.944903736	1917816559	81.24249962	27279397.9	2.780275	2747502.498	0.280021302	NaN	NaN	124774440.7	12.71682239	0	0	0	0	NaN	NaN	NaN	16.24640289	33589480.37	3.423389067	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.310777326	99.69806644	0	NaN	887594265.8	2396504560	854496696.9	2395332682	NaN	0	1023216486	2762684560	985378773.4	4.187961302	2771051294	1557148205	1557148205	NaN	12193.34198	11742.44213	2.849544048	33021.72761	18556.03467	18556.03467	2
