Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant 2000 US$)	Agriculture, value added (annual % growth)	Agriculture, value added (constant LCU)	Agriculture, value added (% of GDP)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (annual % growth)	Manufacturing, value added (constant LCU)	Manufacturing, value added (% of GDP)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (annual % growth)	Industry, value added (constant LCU)	Industry, value added (% of GDP)	Chemicals (% of value added in manufacturing)	Food, beverages and tobacco (% of value added in manufacturing)	Machinery and transport equipment (% of value added in manufacturing)	Other manufacturing (% of value added in manufacturing)	Textiles and clothing (% of value added in manufacturing)	Services, etc., value added (current US$)	Services, etc., value added (current LCU)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (annual % growth)	Services, etc., value added (constant LCU)	Services, etc., value added (% of GDP)	Adjusted savings: education expenditure (current US$)	Adjusted savings: education expenditure (% of GNI)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: carbon dioxide damage (% of GNI)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: net forest depletion (% of GNI)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: consumption of fixed capital (% of GNI)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: mineral depletion (% of GNI)	Adjusted savings: energy depletion (current US$)	Adjusted savings: energy depletion (% of GNI)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: particulate emission damage (% of GNI)	Adjusted savings: natural resources depletion (% of GNI)	Adjusted savings: gross savings (% of GNI)	Adjusted savings: net national savings (current US$)	Adjusted savings: net national savings (% of GNI)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net national income (annual % growth)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, including particulate emission damage (% of GNI)	Adjusted net savings, excluding particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (% of GNI)	Exports as a capacity to import (constant LCU)	Coal rents (% of GDP)	Inflation, GDP deflator (annual %)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	Forest rents (% of GDP)	Mineral rents (% of GDP)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP growth (annual %)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	Natural gas rents (% of GDP)	GDP per capita (current US$)	GDP per capita (constant 2000 US$)	GDP per capita growth (annual %)	GDP per capita (constant LCU)	GDP per capita, PPP (current international $)	GDP per capita, PPP (constant 2005 international $)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10068976.5	NaN	NaN	NaN	150837992	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.217726455	103.2177265	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	1379888369	2470000128	1540994255	1.226731641	2392999936	NaN	NaN	NaN	16611.35164	18550.77411	-2.119505885	28807.37623	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2364375.049	0.193164192	NaN	NaN	162436540.1	13.2707047	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.797182778	131.0666003	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	1224023470	931789638	956406307.3	4.649741959	710928364.8	NaN	NaN	NaN	18765.59507	14662.7364	3.802622457	10899.29576	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6665091.734	NaN	46523544.36	NaN	NaN	NaN	0	NaN	7888481.352	NaN	NaN	0.987139555	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
528873555.8	58709000	402884872	14.7	143099818.5	7.026869166	259342533.5	28789000	197306399.6	2.6	70173833.49	3.445749994	5104486962	566637000	5014424742	11.00974922	985274476.2	67.82067594	NaN	NaN	NaN	NaN	NaN	1893086088	210147000	1959615108	10.6018125	495152118.7	25.1524549	259891862.4	4.418226424	58314457.03	0.991360301	0	0	696937462.9	11.84811054	0	0	2796573751	47.54245065	107130758.6	1.821249592	47.54245065	99.78843897	5172778219	87.93851873	2388755503	NaN	NaN	2470757566	42.00349432	2577888325	43.82474391	NaN	NaN	5399.526172	51.4616204	NaN	NaN	7318192452	812375200	NaN	1608910640	1.060474504	0	7526446606	835493000	7448767728	11.2	1623526413	23296786997	28136721471	0.454389581	604.4015752	598.1636733	8.095832519	130.375192	1870.818395	2259.483083	2
927052705	96876003328	960369965.6	2.995179146	96876003328	33.02560989	404654894.5	42285998080	291557640.9	NaN	42285998080	14.41555007	566053700.6	59151998464	456425938.7	15.85349582	59151998464	20.16527064	NaN	NaN	NaN	NaN	NaN	1313965767	1.37308E+11	1337646169	17.8037563	1.37308E+11	46.80911947	87701010.38	2.842803983	11210398.94	0.363381979	0	0	295590640.6	9.58148882	2376870.319	0.077045594	37031812.75	1.200375963	4184260.176	0.135631636	1.277421556	18.29945486	268907383.2	8.716558413	2750018529	2662773338	14.31044459	301848477	9.784334855	306032737.2	9.919966491	38782001152	0	28.41848296	100	85132948361	311919.916	2807072172	2.93336E+11	2734949034	2.93336E+11	0.192664147	0.126233931	3013217853	3.14878E+11	3083504202	9.100000399	3.14878E+11	10210177850	12331354121	0.053838477	968.0719517	990.6532077	10.09913248	101162.4702	3280.276197	3961.757375	1
1318714245	4841000000	NaN	NaN	NaN	1.792431872	4883138104	17926000000	NaN	NaN	NaN	6.637292654	34112775775	1.25228E+11	NaN	NaN	NaN	46.36700237	NaN	NaN	NaN	NaN	NaN	38139743899	1.40011E+11	NaN	NaN	NaN	51.84056576	NaN	NaN	228223339.9	NaN	NaN	NaN	10158865161	NaN	0	NaN	9948196059	NaN	NaN	1.425572779	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.773043922	51.92974908	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	73571233920	2.7008E+11	84297347541	5.798404046	5.20087E+11	1.40178E+11	1.693E+11	3.884907851	29737.97068	34073.53549	0.433866377	210222.642	56660.79532	68432.14116	3
15269957632	15269957632	12095240945	-1.15055143	13632373544	5.997435207	47723425792	47723425792	47619415197	6.451877749	44549700173	18.74387349	72371585024	72371585024	72056991342	6.493210192	68620896473	28.42469524	14.85898508	29.23741652	11.37542571	37.44349102	7.084681672	1.66967E+11	1.66967E+11	1.61712E+11	5.488807342	1.58858E+11	65.57786473	8471406454	3.176550759	718240068.8	0.269320809	0	0	33291019549	12.48324159	3757576.301	0.001408991	5337183943	2.001301177	4043362623	1.516152799	2.002710167	15.90132029	9111283324	3.416487464	2.28054E+11	2.21617E+11	5.31425748	7484389139	2.806445675	11527751762	4.322598474	26573175652	0	-0.052422213	106.0490754	0	3340034503	2.54608E+11	2.54608E+11	2.45718E+11	2.41111E+11	0.082000036	0.002209536	2.7215E+11	2.7215E+11	2.64089E+11	5.526689828	2.56626E+11	2.92163E+11	3.5286E+11	0.742582905	7712.440458	7484.004016	4.234927301	7272.520227	8279.595743	9999.691346	2
555666094.8	2.30068E+11	410536865.3	1.994688259	2.30068E+11	36.82596272	374123274.4	1.54902E+11	289216342.6	1.099615083	1.54902E+11	24.79447619	491686781.9	2.03578E+11	501941862.3	5.98053111	2.03578E+11	32.58582676	NaN	NaN	NaN	NaN	NaN	461544796.9	1.91098E+11	486405367.8	5.479763619	1.91098E+11	30.58821052	30182307.38	1.838518507	14491988.45	0.882761832	0	0	239107327.7	14.56493175	4806722.08	0.292795623	0	0	42463806.4	2.586631067	0.292795623	1.570278653	-213328619	-12.9946531	1397750544	1373884288	10.08592021	-244908828.6	-14.91832311	-202445022.2	-12.33169205	1.53665E+11	NaN	19.5917703	100	7939022848	7938999808	1508897674	6.24744E+11	1417842089	6.24744E+11	0	0.481674553	1596968913	6.61209E+11	1576172796	5.865400748	6.61209E+11	4820456838	5821912327	0	503.4286819	496.8729112	7.567024409	208439.6157	1519.601422	1835.300377	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
17411110.8	47010000	11342834.44	-2.001053186	39438150.87	3.853373292	9948147.972	26860000	11203566.1	4.046944557	38211087.02	2.201693398	80748146.72	218020000	86582133.29	10.64407516	257069764	17.87093055	NaN	NaN	NaN	NaN	NaN	353681493	954940048	501414050.3	5.342689752	1406444501	78.27569616	18398874.14	3.694717887	1793663.83	0.36018953	NaN	NaN	66161069.3	13.28594806	0	0	0	0	NaN	NaN	NaN	11.19490784	-10421351.21	-2.092734177	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.57501583	74.90191539	59700016	NaN	451840750.5	1219970048	595411020.4	1669061427	NaN	0	541074082.3	1460900048	693563480.7	6.739561478	1950417477	907476739.2	1096006083	NaN	7680.256669	9844.761969	4.000241008	27685.13097	12881.14605	15557.21906	2
