Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant 2000 US$)	Agriculture, value added (annual % growth)	Agriculture, value added (constant LCU)	Agriculture, value added (% of GDP)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (annual % growth)	Manufacturing, value added (constant LCU)	Manufacturing, value added (% of GDP)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (annual % growth)	Industry, value added (constant LCU)	Industry, value added (% of GDP)	Chemicals (% of value added in manufacturing)	Food, beverages and tobacco (% of value added in manufacturing)	Machinery and transport equipment (% of value added in manufacturing)	Other manufacturing (% of value added in manufacturing)	Textiles and clothing (% of value added in manufacturing)	Services, etc., value added (current US$)	Services, etc., value added (current LCU)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (annual % growth)	Services, etc., value added (constant LCU)	Services, etc., value added (% of GDP)	Adjusted savings: education expenditure (current US$)	Adjusted savings: education expenditure (% of GNI)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: carbon dioxide damage (% of GNI)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: net forest depletion (% of GNI)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: consumption of fixed capital (% of GNI)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: mineral depletion (% of GNI)	Adjusted savings: energy depletion (current US$)	Adjusted savings: energy depletion (% of GNI)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: particulate emission damage (% of GNI)	Adjusted savings: natural resources depletion (% of GNI)	Adjusted savings: gross savings (% of GNI)	Adjusted savings: net national savings (current US$)	Adjusted savings: net national savings (% of GNI)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net national income (annual % growth)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, including particulate emission damage (% of GNI)	Adjusted net savings, excluding particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (% of GNI)	Exports as a capacity to import (constant LCU)	Coal rents (% of GDP)	Inflation, GDP deflator (annual %)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	Forest rents (% of GDP)	Mineral rents (% of GDP)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP growth (annual %)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	Natural gas rents (% of GDP)	GDP per capita (current US$)	GDP per capita (constant 2000 US$)	GDP per capita growth (annual %)	GDP per capita (constant LCU)	GDP per capita, PPP (current international $)	GDP per capita, PPP (constant 2005 international $)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14196615.25	NaN	NaN	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.563895735	124.4270508	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3528999936	1826396959	1.568545552	2836199936	NaN	NaN	NaN	NaN	18853.1299	-0.820870864	29276.90257	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3370253.376	0.175721789	NaN	NaN	254134912.3	13.25035138	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.88000003	159.633704	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	1917948475	1699367879	1432119979	6.754385451	1064542033	NaN	NaN	NaN	26563.27958	19834.63262	2.082226981	14743.73687	NaN	NaN	3
2148758776	1.05209E+11	NaN	17.06603397	1.02561E+11	46.01384308	609338680.7	29834978733	NaN	-2.868578091	28340960808	13.04847	870958943.3	42644661128	NaN	6.140051177	40612464224	18.65084559	NaN	NaN	NaN	NaN	NaN	1650091695	80793247156	NaN	13.72325104	77483221559	35.33531133	NaN	NaN	3670344.43	0.077123648	96885018.23	2.035810596	377858235.3	7.939801357	0	0	0	0	75892451.08	1.594701213	2.035810596	NaN	NaN	NaN	4284295647	NaN	34.21814333	NaN	NaN	NaN	NaN	73222732419	NaN	3.84535717	103.8450196	0	1322701592	4669809414	2.28647E+11	NaN	2.20657E+11	2.032782859	0	4766127272	2.33363E+11	NaN	14.31837584	2.24723E+11	16805497637	17851474792	NaN	168.6783221	NaN	11.12137014	7953.175836	594.7644665	631.7827124	0
1162634606	86739866194	766833600.9	12.1	272369991.4	8.330554995	541777954.3	40420048594	357575017.6	12	127174839.7	3.881968609	9406039488	7.0175E+11	8146326697	3.773471926	1600655745	67.39652238	NaN	NaN	NaN	NaN	NaN	3387594205	2.52736E+11	2194115164	-1.748960782	554405182.7	24.27292262	321768759.5	2.631025	57063468.12	0.46659412	0	0	1353112954	11.064076	0	0	4259007835	34.8248727	363160482.5	2.969475066	34.8248727	8.625426879	-298677817.3	-2.442215973	6617666443	NaN	NaN	-4655704625	-38.06856601	-4292544143	-35.09909094	NaN	NaN	102.5381077	42894.13683	NaN	NaN	13908125125	1.03763E+12	NaN	NaN	0.581773174	0	13956268299	1.04123E+12	11137095732	3.308277922	2427430919	39603930374	42068886029	0.522368854	905.0791108	722.2527173	-0.238981014	157.4215235	2568.357767	2728.21281	2
1194022040	1.4421E+11	974879870.2	-1.619014151	98339670057	23.99620713	614141780.1	74173997056	380633089	6.67766E-05	55205036032	12.34237968	1049209263	1.2672E+11	655496346.7	20.62128399	84951173031	21.08591128	3.789925683	17.8471976	2.644874993	43.28715728	32.43084444	2732646899	3.3004E+11	2186002715	5.017996469	2.24391E+11	54.91788159	165445161.6	2.842803983	27008194.86	0.464075245	0	0	589533129.6	10.12980442	0	0	49201489.96	0.845417239	16652098.04	0.286128952	0.845417239	15.57754991	316824282.9	5.443914616	5181053258	4125418714	7.525503284	389630610.5	6.694928041	406282708.6	6.981056992	1.34681E+11	0.00021288	3.38348607	155.8139793	1.1726E+11	865425100.3	4975878202	6.0097E+11	3801063796	4.07682E+11	0.067232443	0	5652325082	6.82669E+11	4290480934	5.7	4.38131E+11	16152861807	17158218793	0.031301802	1819.397838	1381.040832	5.124224893	141027.6582	5199.361576	5522.970763	1
2397004834	8803000000	NaN	-3.110639802	10964000000	1.927683933	15247924193	55998000000	NaN	4.287904338	68027000000	12.26246108	61080192351	2.24317E+11	NaN	7.049876359	4.12992E+11	49.12101292	NaN	NaN	NaN	NaN	NaN	60869164434	2.23542E+11	NaN	11.78455147	3.03504E+11	48.95130315	NaN	NaN	669572393.3	0.538709585	NaN	NaN	16894252721	13.5924001	0	0	15841456593	12.74536493	963540241.2	0.775223663	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.10454E+11	NaN	4.072406794	62.77486047	-1000000	NaN	1.23422E+11	4.53266E+11	NaN	7.23332E+11	NaN	0	1.24346E+11	4.56662E+11	1.17909E+11	8.800540817	7.2746E+11	2.22929E+11	2.36804E+11	4.990580429	36562.14662	34669.32855	4.121261383	213898.4916	65548.93456	69628.71188	3
13385011125	38824562688	14035805195	6.87181226	15819555830	10.98683215	29142188928	84529831936	44843115117	15.96718795	41952370162	23.92081226	42307119481	1.22716E+11	69338625031	16.49142024	66032157619	34.72699545	NaN	NaN	NaN	NaN	NaN	66135621727	1.91833E+11	1.6387E+11	4.19335281	1.60978E+11	54.28616892	4554508268	3.74468	896094971.3	0.736762065	0	0	14373482775	11.81776172	148145552.4	0.121804079	9258269767	7.612074803	1880389646	1.546041216	7.733878883	21.46576306	11728421200	9.643013408	97846202623	2.09014E+11	6.317461352	4106096152	3.375999171	5986485798	4.922040386	35828191731	0	10.49560805	146.8261338	0	2366799075	1.21828E+11	3.53374E+11	2.47469E+11	2.4283E+11	0.16703588	0.181517395	1.29597E+11	3.75909E+11	2.63469E+11	8.837040783	2.56023E+11	3.31405E+11	3.52031E+11	4.268344461	3410.337808	6933.155594	7.852066485	6737.237739	8720.889951	9263.679689	2
604333327.6	3.4977E+11	538584765.7	4.21330296	3.01827E+11	23.68209805	429738583.5	2.4872E+11	449900728.6	11.4796669	2.40963E+11	16.84022841	1071455673	6.20126E+11	1074099863	24.48214492	4.35634E+11	41.98728938	NaN	NaN	NaN	NaN	NaN	876068213.6	5.07042E+11	846609984.8	11.27187237	3.32615E+11	34.33061257	64405528.43	2.219690404	21583471.96	0.743858901	0	0	394006254.6	13.57914334	9694436.403	0.334111806	0	0	86092616.84	2.967120371	0.334111806	16.95438087	97934358.85	3.375237528	2497853883	2455647989	15.36225315	44969362.07	1.549836852	131061978.9	4.516957224	4.25261E+11	NaN	4.561098398	143.265408	5448100000	-49924356925	2551857214	1.47694E+12	2428512419	1.07008E+12	0.028277835	0.537045116	2807061009	1.62464E+12	2703221164	14.04079506	1.13401E+12	9399844922	9984892938	0	917.1741484	883.2457014	14.0599102	370524.1128	3071.288702	3262.446256	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
14969691.59	40418168	13658942.49	2.562929062	47491077.97	1.98624119	16309440.45	44035490	15395643.34	7.943782463	52508662.17	2.164004664	112904642.1	304842539	128827788.9	5.067064083	382500731.1	14.98065938	NaN	NaN	NaN	NaN	NaN	625795042.7	1689646645	628014331.6	3.91984076	1761552758	83.03309944	23018384.37	2.780275	2446896.287	0.295548309	NaN	NaN	106458503	12.85858771	0	0	0	0	NaN	NaN	NaN	24.20083699	93852374.53	11.33595679	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.192627847	94.16367302	0	NaN	753669376.3	2034907352	772145076.7	2164483893	NaN	0	866613818.8	2339857352	883618151.9	5.070968425	2484883264	1314524400	1396340632	NaN	10605.19138	10813.282	3.5164283	30408.77263	16086.49959	17087.72618	2
13544554455	23256000000	10974469487	-21.28678709	19391000000	3.270656072	51697728596	88765000000	53335986397	4.184369648	1.10101E+11	12.48365094	1.09178E+11	1.87458E+11	1.09289E+11	5.097890922	2.94602E+11	26.36354687	6.901207234	20.46036297	13.00866206	56.21849966	3.411268082	2.91401E+11	5.00336E+11	2.87243E+11	3.128519189	6.52028E+11	70.36579706	21693517885	4.76274	2181084865	0.478849958	0	0	77624344787	17.0421678	4564508475	1.002122717	6680012622	1.466574646	315958448.8	0.069358762	2.468697363	21.49772255	13840057577	3.038150324	3.66615E+11	3.61217E+11	3.060654395	28246282077	6.201377675	28562250223	6.270747435	1.52407E+11	0	2.601926266	77.26532989	-3000000	-75000000	4.14123E+11	7.1105E+11	4.0815E+11	9.66021E+11	0.199597592	1.539827527	4.68411E+11	8.04261E+11	4.56603E+11	3.272264035	1.04091E+12	5.96826E+11	6.22259E+11	1.111754611	23543.66335	22950.19104	2.00571838	52319.02852	29998.18033	31276.5457	3
4253955982	3769005000	3169283835	-1.712101004	3364102551	1.850212284	44240471783	39197058000	35649977655	0.125139506	39879141814	19.24191616	67257932280	59590528000	54301166122	1.460641527	60915754086	29.25311241	6.629527934	10.14098638	26.14663639	54.29008871	2.792760586	1.58405E+11	1.40347E+11	1.22007E+11	0.936668664	1.45526E+11	68.8966753	13725785075	5.45766	455238129	0.181012227	0	0	39337584650	15.64144864	0	0	332140216.9	0.132065916	689413887.3	0.27412542	0.132065916	25.2080741	24059660196	9.566625468	2.11826E+11	1.66997E+11	1.015687462	36308653037	14.43708191	36998066924	14.71120732	1.12806E+11	6.73888E-05	1.149609794	96.37922296	-485506000	-571806417	2.29917E+11	2.03707E+11	1.79571E+11	2.09806E+11	0.159171875	0	2.53946E+11	2.24996E+11	1.98704E+11	0.865919899	2.33449E+11	2.54251E+11	2.63366E+11	0.105791897	31268.6307	24466.70641	0.375762645	28744.79161	31306.26443	32428.53081	3
904086426.3	888023824.1	1058704364	5.6	947336254.2	13.46151481	628363932.5	617200000	358225185.1	14	320627954.2	9.35610815	3531584484	3468840000	3136562935	12.50842715	2806776876	52.58399578	4.526130124	39.31626337	9.566097954	44.90786514	1.683643414	2280411487	2239896176	2393405927	12.12119453	2141641649	33.95448941	234390367.3	3.42987	196167213.6	2.870544762	96333.88385	0.001409668	800074659.8	11.70761455	0	0	1972252878	28.86027722	75291840.51	1.101756988	28.86168689	27.04157794	1047891993	15.33396339	4061373540	4044347131	12.82415584	-961525905.5	-14.07015525	-886234065	-12.96839827	2705592503	NaN	6.008614239	112.0646528	-141979948.7	-133101000	6716082397	6596760000	6588681468	5895754779	0.001324038	0	7275766111	7146500000	7126624037	11.2	6377122332	25500372595	27087520311	8.641897537	883.614009	865.5012737	10.36067573	774.4771538	3096.922869	3289.675898	2
310845932.2	3.36528E+11	342567370	-3.513826128	5.29523E+11	44.74655472	100985422.4	1.09329E+11	NaN	NaN	NaN	14.53694342	123518042	1.33723E+11	111529685.8	-6.230151803	2.32805E+11	17.78053451	NaN	NaN	NaN	NaN	NaN	260317290.3	2.81825E+11	375006412.4	2.346932681	3.24941E+11	37.47291076	22488169.86	3.89671	1038776.726	0.17999738	104261568.3	18.06625876	43027849.74	7.455789128	765953.5239	0.132723062	0	0	1002125.275	0.173646482	18.19898182	9.42785225	11378649.45	1.9716721	429051209.7	NaN	NaN	-73199347.89	-12.68385256	-72197222.61	-12.51020608	NaN	NaN	14.60035811	71.93903875	-0.00012207	NaN	694681264.5	7.52076E+11	820091704.1	1.04969E+12	18.1971402	0.191007479	759114690.2	8.21833E+11	879518346	-1.223727958	1.1424E+12	3135789779	3330961891	NaN	111.0017381	128.6077932	-3.86246991	167047.9669	458.5316555	487.0707471	0
3119638826	2764000000	2607584971	-7.281553398	2418580463	1.117453952	48546839729	43012500000	NaN	NaN	NaN	17.38946747	68997742664	61132000000	55126576024	-0.658191876	62422447185	24.71497647	20.97332967	12.88968108	18.3009533	42.98733474	4.848701222	2.07056E+11	1.83452E+11	1.56456E+11	1.633993717	1.93806E+11	74.16756958	13928959939	4.40187706	722896265.2	0.228452124	22542711.96	0.007124024	48162641084	15.22052083	0	0	284560.1137	8.99277E-05	793659633	0.250815003	0.007213952	23.91145722	27500928160	8.690936389	2.68247E+11	2.07445E+11	0.2690223	39890504930	12.60633237	40684164563	12.85714737	2.19511E+11	0	1.982859128	95.63746141	-300000	-145420248.2	2.79174E+11	2.47348E+11	2.14516E+11	2.58647E+11	0.038192257	0	3.11688E+11	2.76156E+11	2.39659E+11	0.806597263	2.88753E+11	3.1422E+11	3.20979E+11	0.000121853	30038.98346	23097.1679	0.385461144	27828.57152	30282.94592	30934.38116	3
1141603579	6.635E+11	931534030.9	2.2	3.58926E+11	32.0856908	301101170	1.75E+11	228225725.8	0.4	91665200000	8.46269162	487955953.2	2.836E+11	371740980.4	2.6	1.39639E+11	13.71439625	NaN	NaN	NaN	NaN	NaN	1928423950	1.1208E+12	1266074028	5.981913451	3.93997E+11	54.19991296	99089878.27	2.81867	14612125.94	0.415650536	5389307.485	0.153302028	322491622.4	9.173464304	0	0	0	0	13806012.21	0.392720156	0.153302028	6.733900083	-85848641.32	-2.442015209	3187602553	2277639672	3.493075959	-20480044.59	-0.582566941	-6674032.38	-0.189846785	1.0173E+11	NaN	1.716109497	231.6813146	15700000000	0	3278217481	1.9053E+12	NaN	8.36062E+11	1.973480244	0	3557983482	2.0679E+12	2570612495	3.9	8.92562E+11	9138980368	9707792128	0	496.5799582	358.774753	0.60838187	124572.9602	1275.507464	1354.895275	0
10890656304	6.30569E+11	12334266711	3.07694674	5.3613E+11	21.75329256	7912383420	4.58127E+11	8318260346	6.748365726	3.64804E+11	15.80440945	13148031088	7.61271E+11	14115118892	7.259303186	6.22208E+11	26.26223424	NaN	NaN	NaN	NaN	NaN	26025716753	1.50689E+12	26229761435	5.381399231	1.12615E+12	51.98447319	1053710368	1.92361	212926144.8	0.38870915	367624806	0.671120618	4534576857	8.278135673	0	0	971485334.3	1.773503384	244343716.2	0.446063767	2.444624002	28.42498233	11035990251	20.14684666	48904067753	50112358721	4.68335541	10293320617	18.79105974	10537664334	19.2371235	2.70816E+11	0	4.527629598	126.7732347	NaN	NaN	50064404145	2.89873E+12	52686590627	2.28449E+12	0.755201297	0	51913661485	3.0058E+12	54523446362	5.255994272	2.37101E+12	1.36888E+11	1.45408E+11	2.994716674	380.2787218	399.3959566	3.522472942	17368.12826	1002.731879	1065.142089	0
2012187153	3486516680	1580886996	-2.431228086	3404561000	11.20378857	3045175774	5276376064	2358595485	10.39237204	5313285120	16.95543354	4982996889	8634038709	3468645632	7.29446251	8515204675	27.74515457	9.379579877	18.36834389	15.02198339	38.20224722	19.02784562	10964697478	18998531321	7980981444	4.337054475	18815722847	61.05105686	817964733.7	3.89285	297805745.2	1.417314277	0	0	2861722745	13.61948374	61688974.42	0.293589582	7589731.484	0.036120978	331620775.5	1.578246449	0.32971056	15.59447609	414984932.1	1.974992352	18080975216	13161984729	4.910710627	534244439.2	2.542571066	865865214.7	4.120817515	17727031588	0.019584326	2.27267173	102.2726717	-341.1919861	-403.43396	17959881520	31119086710	13050542214	30735488522	0.353850204	0.47634896	20668176666	35811749710	14838464302	5.505369309	35015952066	64225491370	66871754063	0.009394415	2641.787702	1896.639125	6.111021143	4475.707414	8209.244385	8547.487295	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	353991798	3.825076943	103669917.2	1.120210729	0	0	659592004.6	7.127256006	0	0	1794514295	19.39071836	19889956.28	0.214921966	19.39071836	24.18987292	1579060116	17.06261692	6800395067	NaN	NaN	14977744.73	0.161842806	34867701	0.376764772	NaN	NaN	7.08649012	105.2341891	0	NaN	NaN	NaN	NaN	NaN	0	0	9747599583	3665000000	9407750757	7.2	3482708453	16824251124	17871395500	9.529184101	15062.02382	14536.88826	6.356200283	5381.492872	25996.8897	27614.94073	3
614459896.1	1064859000	447983351	-8.291989017	632087629.4	8.963525992	727218118.9	1260269000	530191818.6	6.820407273	748080679.8	10.6084035	1603676284	2779171000	1169189853	11.37960412	1649682830	23.39386857	NaN	NaN	NaN	NaN	NaN	4636977496	8035882000	3576691388	3.469520541	4770109578	67.64260543	NaN	NaN	146444434.4	1.644900342	NaN	NaN	890219189	9.999163539	2149186.418	0.024140197	395629.3018	0.004443807	15584932.44	0.175053841	NaN	-7.392961534	-1548759220	-17.3960491	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1562254243	0.007564202	0.912384768	168.4649221	NaN	NaN	6855113676	11879912000	5186571017	7051880038	0.800797749	0.041091191	8370020196	14505245000	6295021100	4	8610246463	20259394384	21520342686	0	2212.700605	1664.153332	3.812109656	2276.206881	5355.778501	5689.123106	2
1539338293	3.1576E+12	1729567442	7.571552472	1.2403E+12	10.20404206	4751103097	9.7458E+12	4241049309	10.35633936	3.0412E+12	31.49434796	5836235193	1.19717E+13	5202507628	10.61760607	3.7308E+12	38.68752545	NaN	NaN	NaN	NaN	NaN	7710000288	1.58153E+13	5874086827	4.461252325	4.2124E+12	51.10843249	965802307.6	5.410494709	338179534	1.894506324	0	0	1857720061	10.40708278	0	0	253326185.3	1.419151698	0	0	1.419151698	22.48036294	2154443751	12.06935045	15739489788	13794618954	10.73124568	2529441815	14.17011685	2529441815	14.17011685	8.29323E+12	NaN	30.68532136	339.9574179	1.335E+11	-4.606E+11	15085573774	3.09446E+13	12873793938	9.232E+12	0.742230481	0	17825436035	3.65648E+13	14998555617	7.043192675	1.07557E+13	64440802664	68451609658	0.178989033	1805.296111	1518.99982	7.596428032	1089298.649	6526.332946	6932.533067	2
141717503.6	283435007.2	169605202.3	38.93987917	339210404.7	16.63329638	77209799.43	154419598.9	79473903.82	-0.531836991	158947807.6	9.062066749	149318333.4	298636666.7	152256091.3	-3.587022339	304512182.7	17.5254011	NaN	NaN	NaN	NaN	NaN	560975095.7	1121950191	539026561.8	6.387622267	1078053124	65.84130252	46481200.84	5.14714	2354560.578	0.260734506	0	0	110193134.9	12.20234164	0	0	0	0	19514.22456	0.002160926	0	1.864586938	-93401919.53	-10.34295043	792855953.4	759014420.3	3.098208147	-49247873.55	-5.453510134	-49228359.32	-5.451349208	1027991045	NaN	-3.081106804	98.48466611	34124813.04	10327265.37	852010932.7	1704021865	860887855.4	1721775711	0.34316538	0	988199088.3	1976398177	1003404009	9.321356964	2006808019	1593940149	1693147267	NaN	3610.519139	3666.072376	5.926283766	7332.144752	5823.676102	6186.142736	1
34407000	34407000	25762316.03	5.313302588	38135000	0.862432201	NaN	NaN	NaN	NaN	NaN	NaN	400577000	400577000	336291621.1	0.056062548	430118000	10.04070403	NaN	NaN	NaN	NaN	NaN	3554547000	3554547000	3212679948	3.76973444	4216899000	89.09686377	NaN	2.621850864	3208665.885	NaN	NaN	NaN	592387251.3	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.761042858	85.44488323	NaN	NaN	3989531000	3989531000	3576891800	4685152000	NaN	0	4186525000	4186525000	3777695797	3.474806035	4899679000	NaN	NaN	NaN	66452.77778	59963.42534	3.146314588	77772.68254	NaN	NaN	3
