Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant 2000 US$)	Agriculture, value added (annual % growth)	Agriculture, value added (constant LCU)	Agriculture, value added (% of GDP)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (annual % growth)	Manufacturing, value added (constant LCU)	Manufacturing, value added (% of GDP)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (annual % growth)	Industry, value added (constant LCU)	Industry, value added (% of GDP)	Chemicals (% of value added in manufacturing)	Food, beverages and tobacco (% of value added in manufacturing)	Machinery and transport equipment (% of value added in manufacturing)	Other manufacturing (% of value added in manufacturing)	Textiles and clothing (% of value added in manufacturing)	Services, etc., value added (current US$)	Services, etc., value added (current LCU)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (annual % growth)	Services, etc., value added (constant LCU)	Services, etc., value added (% of GDP)	Adjusted savings: education expenditure (current US$)	Adjusted savings: education expenditure (% of GNI)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: carbon dioxide damage (% of GNI)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: net forest depletion (% of GNI)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: consumption of fixed capital (% of GNI)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: mineral depletion (% of GNI)	Adjusted savings: energy depletion (current US$)	Adjusted savings: energy depletion (% of GNI)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: particulate emission damage (% of GNI)	Adjusted savings: natural resources depletion (% of GNI)	Adjusted savings: gross savings (% of GNI)	Adjusted savings: net national savings (current US$)	Adjusted savings: net national savings (% of GNI)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net national income (annual % growth)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, including particulate emission damage (% of GNI)	Adjusted net savings, excluding particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (% of GNI)	Exports as a capacity to import (constant LCU)	Coal rents (% of GDP)	Inflation, GDP deflator (annual %)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	Forest rents (% of GDP)	Mineral rents (% of GDP)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP growth (annual %)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	Natural gas rents (% of GDP)	GDP per capita (current US$)	GDP per capita (constant 2000 US$)	GDP per capita growth (annual %)	GDP per capita (constant LCU)	GDP per capita, PPP (current international $)	GDP per capita, PPP (constant 2005 international $)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13243458.31	NaN	NaN	NaN	189944138.1	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.048308757	115.2686891	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	1858659293	3327000064	1858659293	3.682011554	2886299904	NaN	NaN	NaN	20589.77183	20589.77183	1.581288186	31973.7225	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3109711.885	0.274311078	NaN	NaN	145261677.7	12.81369106	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.513979824	146.0181158	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	1133644295	1230458462	1133644295	1.165787064	842675208.7	NaN	NaN	NaN	17539.442	17539.442	0.149965735	13037.64596	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4631948.471	NaN	88055152.71	NaN	NaN	NaN	0	NaN	9092427.683	NaN	NaN	0.768241126	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
517139727.1	5192600000	517139727.1	9.3	183681756.8	5.664689564	263848222.3	2649300000	263848222.3	8.9	93840044	2.890163321	6584234638	66112300000	6584234638	3.54816949	1293723342	72.12295494	NaN	NaN	NaN	NaN	NaN	2027805995	20361200000	2027805995	-0.345814098	512382472.7	22.21235549	223014506.2	2.99371	56583708.56	0.759570384	0	0	854128806.4	11.46568442	0	0	3837547397	51.51460421	126957007.3	1.704249957	51.51460421	29.10657761	1313896212	17.63752635	2757759653	2757759653	NaN	-2483926585	-33.34382136	-2356969577	-31.63957141	NaN	NaN	418.2329539	4606.828454	NaN	NaN	8949288537	89859806205	8949288537	NaN	0.811107897	0	9129180361	91666100000	9129180361	3.012076175	1989787571	30592371680	34484254904	0.609692128	655.5318	655.5318	-0.056145764	142.879095	2196.722124	2476.18349	2
954446957.4	1.37448E+11	954446957.4	4.499997377	96278528000	29.13058321	374958326.3	53996998656	374958326.3	-1.200879699	54381998080	11.44406679	622826495.4	89691997952	622826495.4	8.905859955	80717217792	19.00922719	4.616458799	20.06091571	2.994508137	45.78791392	26.54020343	1699169557	2.44694E+11	1699169557	7.455171033	1.74418E+11	51.8601896	107756052.7	2.842803983	17962391.72	0.473881118	0	0	368378073	9.718494939	0	0	40929629.06	1.07979932	10282735	0.271277569	1.07979932	23.0050303	503496674.1	13.28317356	3381177093	3381177093	9.79615448	542205399.5	14.30438133	552488134.5	14.5756589	92923483665	0	4.321511128	141.022641	1.02861E+11	-7019707441	3276443010	4.71834E+11	3276443010	3.51414E+11	0.14938997	0	3686649387	5.30907E+11	3686649387	7.3	3.76469E+11	13079476504	14743414028	0.032164724	1200.137437	1200.137437	7.33035419	122554.3578	4257.841678	4799.513398	1
2360789720	8670000000	2360789720	NaN	NaN	2.262650093	9465486996	34762000000	9465486996	NaN	NaN	9.072000292	50621376531	1.85907E+11	50621376531	NaN	NaN	48.51701163	NaN	NaN	NaN	NaN	NaN	51355209091	1.88602E+11	51355209091	NaN	NaN	49.22033828	NaN	NaN	667522489.6	NaN	NaN	NaN	14108679719	NaN	0	NaN	14881708500	NaN	NaN	1.248830599	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.4595358	59.52501325	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	1.04337E+11	3.83179E+11	1.04337E+11	10.85270421	6.43728E+11	1.85898E+11	2.09548E+11	4.601381734	34395.14913	34395.14913	5.866309309	212206.8937	61281.92902	69078.05918	3
13300482048	13300482048	13300482048	-1.754783133	14990783600	4.97122125	46877339648	46877339648	46877339648	-3.823218296	43855461424	17.52099106	73866928128	73866928128	73866928128	-3.367168816	70344524986	27.60868677	15.20284642	28.8780601	10.81718684	37.09247012	8.00943652	1.80382E+11	1.80382E+11	1.80382E+11	0.530110435	1.77198E+11	67.42008892	12773206086	4.617	836621228.1	0.302404908	0	0	33953968376	12.27299324	107510307	0.03886065	8475496340	3.063550869	3850383828	1.391758812	3.102411518	13.3993445	3100101806	1.120562053	2.34119E+11	2.34119E+11	-1.492450838	2619312374	0.946776021	6469696201	2.338534833	32569821036	0	1.037277263	102.9079849	0	1150451358	2.6755E+11	2.6755E+11	2.6755E+11	2.62534E+11	0.056849495	0.060537078	2.84204E+11	2.84204E+11	2.84204E+11	-0.788998922	2.76173E+11	3.3688E+11	3.79737E+11	1.595303343	7695.594073	7695.594073	-1.835838908	7478.13115	9121.936298	10282.40569	2
443740430.6	2.3941E+11	443740430.6	-1.1	2.48676E+11	25.54787016	321849363.5	1.73646E+11	321849363.5	6.6	1.7238E+11	18.53012523	677086923.2	3.65306E+11	677086923.2	23.72355655	2.74613E+11	38.98253935	NaN	NaN	NaN	NaN	NaN	616070586.8	3.32386E+11	616070586.8	10.60026589	2.42041E+11	35.46959049	43605011.46	2.219690404	20550193.92	1.046096921	0	0	278627906.2	14.18340849	4581976.412	0.233243123	0	0	40949489.28	2.084512429	0.233243123	3.971064267	-200617791.6	-10.21234422	1681253783	1681253783	4.808564354	-223094439.7	-11.35650629	-182144950.4	-9.27199386	1.91094E+11	NaN	-1.373675997	128.6107988	-178500000	-31771763961	1736897941	9.37102E+11	1736897941	7.6533E+11	0.032193017	0.381648393	1911563665	1.03134E+12	1911563665	5.9	8.01906E+11	6263872381	7060746193	0	621.4248263	621.4248263	6.400082702	260689.5025	2036.304559	2295.358013	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
13195720.88	35628447	13195720.88	3.095238095	45880492.55	1.846548136	13482626.8	36403093	13482626.8	3.133333333	45984093.05	1.886696424	114786983.5	309924861	114786983.5	6.46826961	340812378.3	16.06275947	NaN	NaN	NaN	NaN	NaN	586632886.7	1583908822	586632886.7	2.388190268	1645479613	82.09069239	25616798.22	3.37949	2044146.274	0.26967351	NaN	NaN	98367384.31	12.97709373	0	0	0	0	NaN	NaN	NaN	28.24136661	115656380.4	15.25794042	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.31862218	96.01131314	0	NaN	714615591.1	1929462130	714615591.1	2003216731	NaN	0	802526700.6	2166822130	802526700.6	1.480623125	2256840428	1125067393	1268195587	NaN	10334.38112	10334.38112	-0.703034561	29062.02261	14487.836	16330.94142	2
